,,▲,スーパー（店長）,・４月１日施行の家電リサイクル法の駆け込み需要で家電の売上が増加しているが、４月１日以降は急激に悪化すると予想されるため、全体の売上も減少する。
,,▲,スーパー（店長）,・今後も客は低価格商品をより一層求め、安売りに殺到する状況が激しくなる。
,,▲,その他専門店［貴金属］（店員）,・客の購買意欲が急激に低下することはないが、宝飾品はぜい沢品なので、余程自分が欲しいと思わない限り購入しないため、景気はやや悪くなる。
,,▲,高級レストラン（経営者）,・宴会需要はこれから先も減少する。宴会需要が望めないので個人客の誘致に励むが、低価格のため売上は悪い。
,,▲,住宅販売会社（総務担当）,・建築を希望する地主が減少傾向にある。その結果、収益無視などの受注競争激化など、仕事量の減少傾向が強まっていく。
,,×,住宅販売会社（従業員）,・金融機関の貸出金利は表面上は低下しているようにみえるが、貸出基準が非常に厳しくなり、借入ができず計画を断念する建築投資が増加している。
"企業
動向
関連

(東海)",,◎,－,－
,,○,＊,＊
,,□,建設業（企画担当）,・仕事量が仮に増加したとしても、各社のコストダウン競争がより一層激しくなるため、全体としては変わらない。
,,□,公認会計士,・業績の悪い企業の中で、完全に負の遺産を処理できている会社が少なく、過大な借入や資産価値のない資産の処分がほとんど終わっていない。まだまだ倒産も増加しそうで、良くなるとは思えない。
,,□,税理士,・新年度に対する期待感は色々な業種の人から聞くが、期待感だけで具体的な理由がない。
,,▲,金属製品製造業（経理担当）,・円安が進んでいるので輸出が良くなると思っていたが、アメリカの景気が悪くなっており、メーカーでは在庫調整が始まり、受注も大幅に減少している。
,,▲,輸送用機械器具製造業（経理担当）,・得意先各社からの値引きや合理化の要請が非常に厳しい。
,,▲,建設業（経営者）,・競争がますます激化し、従来の常識をはるかに越えた低採算の受注状況である。かなり厳しい業者が増えていると感じる。
,,×,＊,＊
"雇用
関連

(東海)",,◎,－,－
,,○,人材派遣会社（社員）,・正社員を増員せずに、派遣社員の利用で対応する企業が増えてきているので、派遣業界の景気はやや良くなる。
,,○,学校［大学］（就職担当）,・企業の採用担当者の来訪、求人票の郵送による受付がいずれも堅調である。
,,□,人材派遣会社（社員）,・電話のマイライン関係の注文は半年ほど継続すると思われる。しかし他のけん引力的な業種の注文がほとんどみられず、当分の間は現状維持が予測される。
,,□,求人情報誌製作会社（編集者）,・企業の担当者の話で、頻繁に事業を縮小する話を聞くが、人の流動化が進んでおり変化はない。
,,□,新聞社［求人広告］（担当者）,"・回復基調の求人がここにきて様子見の状態で、悪化とまではいかないが、しばらく停滞すると思われる。
・正社員の求人は低調で、雇用形態は一部の技術職や管理職は別として、まずパートやアルバイト、契約社員として採用し、成績が良ければ慎重に判断しつつ正社員や幹部に抜擢するという傾向に大きく変わってきている。
・求人広告が活発な背景には、入れ替わりの激しい不安定な状態の企業が増加しており、それが求人広告の増加につながっている。企業はぜい肉を可能な限り落とし、厳しい時代を乗り越えようとしている。"
,,▲,職業安定所（職員）,・年度末になって離職者が増加し、４月からは雇用保険の給付日数の変更により離職者が例年以上に増加すると予想される。
,,×,－,－
,,,,
　６．北陸,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北陸)",,◎,－,－
,,○,乗用車販売店（総務担当）,・４月又は５月に相次いで新型車を投入するため、商談が相当活発になる。
,,○,自動車備品販売店（従業員）,・ヒット商品、新製品、高額商品の売行きも順調で、客単価に下げ止まりの傾向もみられる。
,,○,都市型ホテル（経営者）,・１、２年前にオープンした婚礼式場にかなりの客を奪われていたが、今月になって予約件数が回復し始めており、今後、安定した売上が期待できる。
,,□,商店街（代表者）,・衣料品を中心に低価格志向が続いている。
,,□,百貨店（売場主任）,・購買意欲がなく、客単価が上がらない。
,,□,スーパー（店長）,・商品価格を下げても、客の購買力は弱い。買い急ぐとか、ぜひ買いたいという雰囲気が客に感じられない。
,,□,一般レストラン（スタッフ）,・昼の来客数は変わらず、夕方は少子化、核家族化によるファミリー客の減少で売上が若干減少しているが、深夜の売上は横ばいである。
,,□,都市型ホテル（スタッフ）,・宿泊、レストラン、宴会のいずれの部門も、売上が前年並みの見通しである。
,,□,タクシー運転手,・歓送迎会のシーズンを迎えても、街や飲食街には人出が少ないため、運賃収入が上がらない。客からも「先行き不安で遊んではいられない」との声が聞かれる。
,,□,通信会社（社員）,・新しい商品、サービスの出る見込みが薄い。
,,□,設計事務所（職員）,・年初以降、種々の相談や引き合いなどが徐々に動き始めると期待していたが、保留や延期などで具体化が遅れている。また、案件が小型化している。
,,▲,百貨店（営業担当）,"・客単価は低下傾向にある。
・一部の固定客は継続的に来店しているが、フリー客、一見の客は減少している。"
,,▲,百貨店（営業担当）,・前年と比較すると、春物の動きはまだまだ鈍い。客の動きもかなり慎重になっている。
,,▲,スーパー（店長）,・リストラや失業者増加のニュースなど、生活者の消費ニーズを下げる心理的な要因が大きく、必要なときに必要な物だけしか買わない傾向は更に続く。
,,▲,スーパー（店長）,・必要な物以外は買わず、必要な商品は安い所へ買いに行く。今後更に買い控えの状況が拡大していく。
,,▲,家電量販店（店長）,・家電リサイクル法の施行に伴い、節約志向が高まる。
,,▲,乗用車販売店（経営者）,・相変わらず、人気商品でかつ低価格車しか売れない。また、客の動きも鈍くなってきている。
,,▲,乗用車販売店（経理担当）,・例年３月の最終土曜日、日曜日のイベントは盛り上がりをみせるが、今年は来場者が非常に少なく、静かな状況である。
,,▲,住関連専門店（店長）,・客は真に必要な時期まで買物をしない。
,,▲,高級レストラン（スタッフ）,・団体客、エージェントの見込みが厳しいため、個人客に依存せざるを得ないが、フリー客の減少が続いている。
,,▲,一般レストラン（店長）,・入居ビルのテナントが２店舗閉店するので、当店への来客数も減少する。
,,▲,観光型旅館（経営者）,・株価や地価の下落など、不景気風が一段と強くなっているうえ、大阪のユニバーサル・スタジオ・ジャパンのオープンなどにより、旅行客が大阪に集中する傾向がみられる。
,,▲,観光型旅館（スタッフ）,・宿泊単価の安い客室は前年を辛くも上回る予約状況であるが、高い客室は５月以降の予約が伸び悩んでいる。全体的にみると予約状況は悪く、消費単価の伸び悩みも不安材料である。
,,▲,旅行代理店（従業員）,・パッケージ旅行の予約状況が、前年に比べて悪い。
,,▲,テーマパーク（経営者）,・団体グループの予約状況がますます悪くなり、個人客の消費単価も低下している。
,,▲,競輪場（職員）,・競輪ファンの高齢化、金利の低下などにより、売上高の増加は期待できない。
,,×,スーパー（店長）,・将来不安に対する備えや防衛意識の高まった状態が、ますます長引いている。
,,×,衣料品専門店（経営者）,・例年どおり固定客にダイレクトメールを発送しているが、ダイレクトメールに対する来店率が低下している。
,,×,衣料品専門店（経理担当）,・必要最低限の物以外は購入しないという風潮がまだ続くので、今後も客単価、来客数は減少する。
,,×,家電量販店（経営者）,・家電リサイクル法の対象４品目は売上ウェイトが極めて高い商品であるが、この２、３月の先売り分が、４月以降間違いなく減少する。消費税特需のときと同様に、数か月間は大幅に落ち込むと予想される。
,,×,テーマパーク（職員）,"・ユニバーサル・スタジオ・ジャパンのオープンにより、旅行者の目が関西に集中し、北陸方面への旅行需要が減少している。現に売店やレストラン部門の予約数量が前年比で大幅に減少している。
・入場者数のバロメーターである温泉地の予約数も大幅に減少している。
・旅行社の支払サイクルが若干長期化している。"
"企業
動向
関連

(北陸)",,◎,－,－
,,○,金融業（融資担当）,・景気への波及効果の高い住宅分譲地の問い合わせや引き合いが、前年比較で増加し、明るい兆しがみえる。
,,□,繊維工業（経営者）,・受注状況が変わっていない。
,,□,繊維工業（経営者）,・流通での信用不安がつきまとっているので、量的に多い受注は期待できない。
,,□,通信業（営業担当）,・携帯電話の新規契約が伸び悩み、同業社間の値下げ競争が今後も続く。
,,□,不動産業（営業担当）,・土地の地価公示が発表され、今まで先送りされてきた土地売買は若干動くと思われるが、価格の底上げは期待できない。
,,□,新聞販売店［広告］（従業員）,・前月と同様、経費節減のため新聞購読の中止が続いている。
,,▲,化学工業（営業担当）,・価格競争が一段と激しく、製造原価に近い価格で商品が売られている。製造段階、流通段階のいずれにおいても、急激に収益率が低下している。
,,▲,プラスチック製品製造業（企画担当）,・大店法の関連で前倒しになっていた床材の受注が若干減少する。
,,▲,電気機械器具製造業（経理担当）,・新製品の受注が減少している。
,,▲,精密機械器具製造業（経営者）,・受注残が徐々に減少し、３か月先の受注の見通しが立たないメーカーが非常に多い。
,,×,金属製品製造業（経理担当）,・株安、円安が進み、デフレ傾向が強まるなかで、価格の引下げ及び海外調達の増加により、ますます企業収益は圧迫される。
,,×,電気機械器具製造業（経営者）,・３月に４月受注分の一部前倒しがあったため、その分４～６月の売上が減少する。また、４月以降、派遣請負の人員を60％以上解職する。
,,×,建設業（総務担当）,・工事発注量が減少し、乱戦が続いている。一部にダンピング受注する業者も現れている。
"雇用
関連

(北陸)",,◎,－,－
,,○,－,－
,,□,職業安定所（職員）,・求人は徐々に増加しているが、求職者が全く減少しない。
,,□,学校［大学］（就職担当）,・「人員削減、リストラの検討を余儀なくされ、今後更に苦しい経営状況が続く」との各企業の人事担当者の発言が多い。
,,▲,求人情報誌製作会社（編集者）,・平成13年度の広告計画の中で大きなウェイトを占めている工場等の業務請負業者や人材派遣業の人材の供給予定が、期初において削減傾向にある。
,,▲,職業安定所（職員）,・世帯主などの失業による収入減をカバーするため、家庭の主婦や扶養者などを中心にパート、派遣よりも常用を望む求職者の割合が高くなっている。したがって、有効求人倍率は求人の増加と合わせて高くなっているものの、就職しにくい状況が続く。
,,▲,職業安定所（職員）,・求人の採用条件が厳しさを増している。
,,×,－,－
,,,,
　７．近畿,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(近畿)",,◎,都市型ホテル（支配人）,・ユニバーサル・スタジオ・ジャパンが開業することで観光客が増加する。
,,○,商店街（代表者）,・ユニバーサル・スタジオ・ジャパンが開業し、各地から客が来て忙しくなる。
,,○,百貨店（売場主任）,"・ユニバーサル・スタジオ・ジャパンの開業により来客数が増加する。
・服飾、婦人服を中心に売上が伸びる。"
,,○,コンビニ（エリア担当）,・ユニバーサル・スタジオ・ジャパンの開業を控え、人が動き、関西はムードが良くなっている。
,,○,その他専門店［ゴルフ用品］（経営者）,・激減していたコンペに参加するという声が聞かれる。コンペ用の景品売場も前年よりにぎわっている。
,,○,高級レストラン（支配人）,・ユニバーサル・スタジオ・ジャパンの開業による波及効果に期待している。
,,○,一般レストラン（店長）,・ユニバーサル・スタジオ・ジャパンの開業の影響が大きく、今後に期待できる。
,,○,都市型ホテル（支配人）,・ユニバーサル・スタジオ・ジャパンの開業により宿泊客の増加が期待できる。レストラン部門の個人客も増加する。
,,○,都市型ホテル（スタッフ）,"・ユニバーサル・スタジオ・ジャパンの開業の影響による予約は思ったほど伸びていないが、週末を中心に確実に予約が入っている。
・また、客単価も上昇している。"
,,○,旅行代理店（営業担当）,・連休を控え、海外の予約については売れ尽くすという状況もみられる。
,,○,観光名所（経理担当）,・集客のイベントを活発に行うことや、ユニバーサル・スタジオ・ジャパンの効果も期待されることから、回復が見込まれる。
,,○,テーマパーク（職員）,・ユニバーサル・スタジオ・ジャパンの開業もあって行楽やレジャーに対する需要が喚起され、景気はやや良くなる。
,,○,ゴルフ場（経営者）,・４、５月の予約がやや上向いている。
,,□,一般小売店［野菜］（店長）,・安い物しか売れず、客の購買力がほとんど変わりそうにない。
,,□,百貨店（売場主任）,・客はますます賢くなっており、下見をして必要な物だけを購入している。また、百貨店で買う物と量販店で買う物とを明確に区別している。
,,□,百貨店（売場主任）,・客の低価格志向が続き、安くても必要以外の物は買わない傾向が続く。
,,□,百貨店（売場主任）,・小売業の淘汰が進むなかで、残った企業間でパイの奪い合いとなっている。
,,□,百貨店（売場主任）,・１年で一番華やかなシーズンであるはずが、買物を楽しんでいるようにみえる客が非常に少ない。
,,□,百貨店（売場主任）,・依然として消費者の購買態度が非常に慎重である。
,,□,百貨店（企画担当）,・高額品、特に美術品や宝飾品などは、相変わらず低迷が続いている。
,,□,スーパー（経営者）,・客は最小限必要な物のみを購入し、ぜい沢品を極力控えている。
,,□,スーパー（店長）,・連休時の旅行関連の需要が期待され、他店と差別化できれば、そこそこの売上が見込めるが、予断は許されない。
,,□,スーパー（店長）,・客の買上動向は、衣類については若干良くなっており、家電については家電リサイクル法の影響により売れているが、反動が懸念される。
,,□,スーパー（店長）,・デフレ状況にあり、単純な理由だけでは客の購買力は変わらず、客は必要な物を必要な量だけしか買い求めない。個人消費が伸びる要因がない。
,,□,スーパー（経理担当）,・雇用不安を実感することから、積極的な購買につながらない。
,,□,衣料品専門店（店長）,・必要な物は買うが、必要でない物は買わないという需要に依存した状況が依然として続く。
,,□,自動車備品販売店（従業員）,・引き続き若い購買層の消費がＩＴ関連の支出に流れている。
,,□,スナック（経営者）,・年度末の送別会や２次会もないに等しかった。緩やかなデフレという政府の見解からも、ますます財布のひもが固くなる。
,,□,スナック（経営者）,・たまにある団体客は全て病院関係や役所関係で、個人経営や一般企業のサラリーマンの２、３次会はゼロに近い。
,,□,都市型ホテル（スタッフ）,・宿泊の予約状況は良くなってきているが、宴会の予約状況が芳しくなく、全体ではあまり変わらない。
,,□,旅行代理店（店長）,・来客数、パンフレットのはけ具合、電話の明答状況から、受注の伸びが今以上期待できるとは思えない。
,,□,旅行代理店（営業担当）,"・ユニバーサル・スタジオ・ジャパンの人気も夏までではないかと思われる。ゴールデンウィークも予約の空きが目立っている。
・高齢者を中心に高額商品は売れているが、先行受注状況全体は決して良いとは言えない。"
,,□,タクシー運転手,・パイが小さくなった上、当業界ではＩＳＯ9001の認証取得や、カーナビからニュースを取り込んで車内のディスプレイに流すなど、しれつな戦いが始まっている。
,,□,その他サービス［学習塾］（経営者）,・新学期が始まっても、すぐに入塾しようとする傾向がなくなっている。
,,□,その他住宅［展示場］（従業員）,"・来場者の動きに変化がない。
・公庫の金利などが低水準のまま落ち着いているので、客も待ちの状態にある。"
,,▲,商店街（代表者）,・客は必要な物以外は買わない。
,,▲,百貨店（売場主任）,・雇用情勢の更なる悪化と、時給の低下による所得の減少が消費不安を招いている。
,,▲,百貨店（売場主任）,"・株価の低迷などから、今後高額商品の買い控えムードが出てくる。
・気温が低く、天候不順により春物商戦の売れ筋にばらつきがある。低価格志向もあり、景気の減速感がやや強まる。"
,,▲,百貨店（経理担当）,・客の購買態度が慎重で、バーゲン商品でも必要な物しか買わない。バーゲンの苦戦が今後も続く。
,,▲,スーパー（店長）,・デフレの状況にあり、売上単価はますます低下傾向を示している。
,,▲,家電量販店（企画担当）,・家電のリサイクル法の実施やパソコンの販売状況の悪化などによる売上の落ち込みは、他の商品で補えず、来客数も更に減少する。
,,▲,遊園地（経営者）,・行楽シーズンを迎え１年で最も客の多い季節になるが、リピーター客が、ユニバーサル・スタジオ・ジャパンに流れるとみられる。
,,▲,ゴルフ場（経営者）,・ゴールデンウィーク以降の予約の入りが前年よりも遅い。
,,▲,美容室（経営者）,・髪が伸びてきても気にならない色にしてほしいなどの要望があり、来店サイクルを伸ばそうという客の意向がうかがえる。
,,▲,美容室（経営者）,・流行でもあるが、パーマが減少し、客単価の低いヘアダイの注文が増加しており、売上が伸びない。
,,▲,住宅販売会社（従業員）,・客は景気が良くなるという気持ちを持っていないので、受注も積極的に進められない。
,,▲,住宅販売会社（従業員）,・株価動向、倒産、失業率の上昇などをみても、より一層慎重な購入態度が見込まれる。
,,×,商店街（代表者）,・客は今まで以上にシビアで、次はこれを買おう、といった意欲が感じられない。
,,×,スーパー（店長）,"・家電リサイクル法の施行による反動が予想される。
・単価の下落傾向が今後も続く。"
,,×,美容室（店長）,"・予約が入っていない。
・新規の客が増えない。"
"企業
動向
関連

(近畿)",,◎,－,－
,,○,金属製品製造業（経営者）,・生産は夏までフル稼働が続く。
,,○,経営コンサルタント,・２、３か月先の受注が順調である。
,,□,電気機械器具製造業（経営者）,・製品コスト面で厳しいせいか、設備投資にも厳しさがみられる。
,,□,輸送業（営業所長）,・荷物が動く情報が少なく、期待できない。
,,□,輸送業（総務担当）,・物流がほとんど動いていない。
,,□,金融業（支店長）,・企業のとうた等により需給バランスが取れつつあり、受注ベースでの仕事量は増加していが、価格面では課題が残っている。
,,□,金融業（支店長）,・受注状況も不安定で、先行きが不透明である。
,,□,広告代理店（従業員）,・ショッピングセンターの広告費が縮小傾向にあるため、他業種が多少増加してもカバーしきれない。
,,□,司法書士,・今も良い状態とは言えないが、２、３か月の短期間で大きく変わる要因がない。
,,▲,繊維工業（経営者）,・納入先からの受注が年明けから若干減少している。
,,▲,一般機械器具製造業（経営者）,・２、３か月先は在庫調整がほぼ終わるとみられるが、不透明な状況である。
,,▲,輸送業（経営者）,・受注価格が下がるなかで、かなりの効率化が求められ、来年度は引き締めに取り組む。
,,▲,広告代理店（営業担当）,・新年度になり広告予算を削る客が多く、５、６月は厳しくなってくる。
,,×,金属製品製造業（経営者）,・材料高の製品安という現象が顕著に現れてきており、心理的に先行きが非常に暗い。
,,×,一般機械器具製造業（経営者）,・民需は国内、輸出ともに極めて悲観的な状態である。
"雇用
関連

(近畿)",,◎,＊,＊
,,○,＊,＊
,,□,人材派遣会社（社員）,・金融機関の大型統合や合併でリストラや給与の減額などが予想され、受注に関して先行きが見えない。
,,□,新聞社［求人広告］（担当者）,・企業の採用意欲は相当高いが、正社員ではなく派遣スタッフの人員募集が増加している。
,,□,職業安定所（職員）,・景気回復の遅れと奈良そごう閉店の影響が続き、雇用情勢の回復は望めない。
,,□,職業安定所（職員）,・求人倍率は回復基調にあるが、雇用保険受給資格決定件数が４か月連続して増加しているなど、不安材料もみられる。
,,□,職業安定所（職員）,・３月も求職者が増加しているが、今後もこの状況は変わらないとみられる。
,,▲,人材派遣会社（経営者）,・ＩＴ関連はこれまで技術者が出ればすぐに決まっていたが、現在は面接してもなかなか決まらず、先行きは厳しくなりつつある。
,,▲,職業安定所（職員）,・新規求人数、就職件数とも伸びを欠いてきており、今後企業整理の動きも強まる。
,,×,－,－
,,,,
　８．中国,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(中国)",,◎,－,－
,,○,百貨店（販売促進担当）,・婦人服売場の改装を実施し、新しく高級品のブランドをいくつか導入したことから、非常に順調な動きをみせている。新しい物への反応は早く、今後も「たんすにない商品」を提案していけば、商況も良くなっていく。
,,○,スーパー（店長）,・新しい客が少人数であるが毎日増えてきており、３か月後には２％程度の来客数の増加が見込める。
,,○,その他専門店［書籍］（店員）,・客の購買意欲が感じられる。
,,○,一般レストラン（店長）,・高速道路の山陰道開通、また大型観光施設オープンがそれぞれ３月から夏にかけてあるため、景気も非常に良くなってくる。
,,○,観光型ホテル（スタッフ）,・山口県はもとより、九州、関西方面においても色々なイベントが行われるので、それに伴う観光客が流れてきて、向こう３か月間は景気が上昇してくる。
,,○,タクシー運転手,・３月に山陰道の開通があり、４月にテーマパークがオープンするが、５月の連休を避けた観光客が、６月もかなりあると予測されるため、各方面に活気が出てくる。
,,○,住宅販売会社（経理担当）,・将来的にも住宅金融公庫の金利が下がることが予想され、これに伴いマンションの販売は今よりも増えてくる。
,,□,商店街（代表者）,"・空き店舗に新たに入店する予定等もなく、また引越しや異動に伴う客の増加がなかなか肌で感じられない。
・各店舗の商売あるいは商店街に対する意気込みが、段々と衰えてきている感じがある。"
,,□,百貨店（売場担当）,・客単価が下がって一品買いが多くなるので、今以上には売行きが伸びない。
,,□,スーパー（店長）,・競争状況は３か月前と変化がなく、目玉商品の投入など、チラシ等の販促手段の状況により、売上が左右されるだけで、その他の要因での継続的な改善傾向はみられない。
,,□,コンビニ（エリア担当）,・最近の客は必要で安価な商品は買うが、欲しい商品を買い控えるという傾向が根強くあり、今後も財布のひもは固い。
,,□,衣料品専門店（地域ブロック長）,・これから先の夏物衣料に、大きく伸びる要素が見当たらない。
,,□,乗用車販売店（店長）,・芸予地震でかなりの被害が出ており、まずはそれを処理しないと車どころではないという状況である。
,,□,その他専門店［贈答品］（店員）,・客の昇級もボーナスも多くなる傾向がうかがえないので、付き合いによる贈答を頻繁に行う状況にはない。
,,□,高級レストラン（スタッフ）,・低単価の施策で来客数は増えているが、今後どうなるかは分からない。
,,□,タクシー運転手,・客の乗車状態からみて、現状は景気が悪いなりに底を打っている。
,,□,パチンコ店（企画担当）,・業界では今後これ以上悪くなる状況もあまりなく、ゴールデンウィークに向けてある程度集客が見込める。
,,□,美容室（経営者）,・店の客層は若い人が多く、例年卒業、就職などの影響があるが、今年はそれが例年ほどにはみられない。ただ謝恩会では以前よりセットに金をかける人が増えている。
,,□,住宅販売会社（営業担当）,・依然リストラや残業カットがあり、雇用不安が続いているため、家を建てることに対して客の関心は変化がない。
,,▲,一般小売店［土産］（経営者）,・売上はなかなか厳しい状況が続いている。良い要素は若干あるが、まだ数字的には現れておらず、客の財布のひもは固いままである。
,,▲,百貨店（営業担当）,・前年末まで婦人雑貨、例えばハンカチ、スカーフ、靴下、化粧品などはすごい勢いで伸びていたものの、今年に入って急ブレーキが掛かった状態で、かなりダウンしており、今すぐ良くなる状況にない。
,,▲,スーパー（店長）,・消費者の購買意欲が限られている。ゴールデンウィークには前年並みの売上を維持しても、他の日々は好転の兆しが全くみられない。
,,▲,衣料品専門店（地域ブロック長）,"・スーツ、ジャケット、洋品などで客の購入単価が下がっている。
・３月来店のフレッシュマンが少ないことから、今まで２、３か月後に購入が多かった２着目の購入が見込めない。"
,,▲,家電量販店（店長）,・家電リサイクル法施行前の駆け込み需要はあるが、施行後４月以降の需要見通しが立たない。
,,▲,乗用車販売店（統括）,・来客数も非常に減っており、客の購買意欲も減っていく気配があるため、このままでは例年にも増して落ち込んでいく。
,,▲,観光型ホテル（スタッフ）,・先行して入っていた予約のキャンセルが相次ぎ、今後２、３か月の問い合わせ等も、現在かなり減少している。
,,▲,旅行代理店（経営者）,・予約状況が例年より非常に悪くなっているが、予約が遅くなっているのか、今後もう予約が入らないのかがよく読めない状況にある。
,,▲,テーマパーク（職員）,・ユニバーサル・スタジオ・ジャパンのオープンにより、企画団体等の減少が懸念される。また客単価の改善もあまり期待できない。
,,▲,ゴルフ場（従業員）,・２、３か月後の予約状況をみても、例年と比べて実績が落ちている。
,,▲,競艇場（職員）,・入場者及び売上の減少に歯止めがかからない。
,,×,一般小売店［酒］（経営者）,・来客数、宅配件数が減少しているうえに、条例により周囲の自動販売機を撤去しないといけないため、来月より日曜、祭日も休業できず、家族が協力し合って自動販売機の代わりをしなくてはならない状況にあり、売行きに響く。
,,×,家電量販店（企画担当）,・家電リサイクル法の施行に伴って、消費者の引きこもりが予想される。現在の状況は消費税率上昇の直前と比較して、同じかそれ以上の駆け込みがあるので、今後は非常に厳しいものになる。
"企業
動向
関連

(中国)",,◎,－,－
,,○,農林水産業（従業者）,・今後４月、５月は海も穏やかな状況が見込まれるので、水揚げの方も安定期に入り期待できる。ただ５月末で沖合底引網漁が資源保護の意味から終了する。その後は巻網、いか釣り、定置網、一本釣り関係の水揚げが安定する見込みである。
,,○,非鉄金属製造業（経理担当）,・主力製品の販売状況は現状が底であり、３か月先にはもう少し上向いていく。
,,○,輸送用機械器具製造業（経理担当）,・相変わらず得意先からの注文は低迷したままであることが予想されるが、新規顧客の引き合いがますます活発になりそうである。
,,□,鉄鋼業（総務担当）,・エレクトロニクス関係の製品の調整局面がまだしばらくは続き、現在の厳しい受注状況はこの夏あたりまで続く。
,,□,建設業（経営者）,・受注も伸びず、施工している工事の利益率も大変悪化しており、当分の間改善は難しく、景気は悪いまま変わらない。
,,□,輸送業（総務担当）,・業界に新規参入する企業もある一方で、顧客の物流シフトの変更により撤退する企業もある。当社の大口ユーザーの動向も依然悪く、低下傾向が続いている。
,,□,広告代理店（営業担当）,・３月決算を乗り越えた企業が、設備投資と雇用にどれだけの力を入れるかがまだみえない。４月の紙面で状況をみる限り、レギュラースポンサー以外は目立った広告は出ていない。
,,▲,金属製品製造業（総務担当）,・仕事の受注分が少ないため、これから段々と受注額も減ってくる。
,,▲,通信業（営業担当）,・収益の主要部分である民需の落ち込みが今後更に大きくなっていく。
,,×,窯業・土石製品製造業（営業担当）,"・最大顧客の高炉メーカー、新規顧客の電子部品メーカーとも生産量が急激に落ち込み、製品受注量が大幅に減少する。
・販売価格の下落にも歯止めがかからないこと等が想定される。"
"雇用
関連

(中国)",,◎,－,－
,,○,人材派遣会社（社員）,・７月14日からの山口きらら博に向けて、周辺、特に山口県西部地区で色々な祭事が催され、雇用も活性化される。
,,□,職業安定所（職員）,・求人数は小売、サービス業などにおいて増加傾向で推移しており、それに伴い就職者数も若干増加しているが、製造業では４月以降も生産計画を前年よりダウンさせている企業が多い。
,,□,学校［大学］（就職担当）,・企業担当者の話では、次年度に向けての新卒者の採用は増やす方向にはあるが、実際の動きとしてはさほど良くないため、今一つその実感がわかない。
,,▲,職業安定所（職員）,・求人の伸びが頭打ちとなる一方で、今後１か月の間に紡績業、小売業、ソフトウェア業など各分野にわたる業種から、事業所閉鎖や事業縮小など、トータルで100人を超える解雇者の発生が予定されており、例年以上に新規求職者が増加することが見込まれる状況となっている。
,,▲,職業安定所（職員）,・建設業以外の求人は横ばいであるものの、建設業では一部の事業所で雇用調整を計画している。また求職者は依然増加の傾向にある。
,,×,民間職業紹介機関（職員）,・消費の落ち込みに伴う企業の規模縮小とリストラが敢行される。
,,,,
　９．四国,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(四国)",,◎,＊,＊
,,○,百貨店（販売促進担当）,・ヤング、キャリアなどの客単価、来客数は下げ止まり傾向にあり、ミセス以上の客についても高級品を求める人は確実に増えている。
,,○,スーパー（店長）,・酒等の販売を始めたため、来客数が３％上昇し、単価も前年比で100を上回っている。
,,○,衣料品専門店（経営者）,・大型店や人気のある店では、ムードが急に良くなってきている。
,,○,旅行代理店（経営者）,"・ゴールデンウィークの中国向けチャーター便は、２月末から満席の状態になっている。
・パック旅行も申込数が徐々に増えている。"
,,□,一般小売店［生花］（経営者）,・例年だと春休みになると週末などは家族連れで結構忙しいが、今年は客が少なく、今後増える見込みもない。
,,□,百貨店（営業担当）,"・来客数、客単価は増加傾向にあるが、購入意欲に変化はみられない。
・地震の影響等で外出を控える傾向が若干ある。"
,,□,スーパー（経営者）,・客の消費に対する姿勢が非常に弱いため、客単価が上昇する気配がうかがえない。
,,□,スーパー（店長）,・来客数の伸び、客単価の落ち込みも止まり、現状維持と思われる。
,,□,スーパー（企画担当）,・商品単価は依然として下がっているうえ、価格競争もあり、厳しい状態が続いている。
,,□,コンビニ（店長）,・来客数、客単価はある程度良い状態で推移している。
,,□,衣料品専門店（店長）,・フレッシュマンも必要以外の物は、あまり買わなくなっている。
,,□,乗用車販売店（従業員）,・新車の売れ筋が、大衆車と一部の高級車に偏る傾向が１年以上も続いている。
,,□,スナック（経営者）,・現状維持することが精一杯で、あまり良い話は聞かれない。
,,□,通信会社（社員）,・新機種が出て、需要は若干伸びているものの、通話料の値下げ等で、全体としてはあまり変わらない。
,,□,ゴルフ場（従業員）,・２、３か月後の予約状況等は予想しているよりも伸び悩んでおり、あまり変わらない。
,,□,設計事務所（所長）,・広域合併の動きが不透明で、箱モノの建設が少なくなる。
,,□,設計事務所（職員）,・建設関連事業の受注量が３か月先増える見込みはない。
,,▲,一般小売店［菓子］（販売担当）,・卒業・合格祝いの数が少なくなっているように、今後も需要が減少傾向にある。
,,▲,百貨店（企画担当）,・客単価の低下に歯止めがかからないため、景気の上向きは予測できない。
,,▲,衣料品専門店（経営者）,・客単価の低下に加え、来客数も減少している。
