,,□,乗用車販売店（販売担当）,・ここ最近、売れる月と売れない月が交互に来ており、今までのように大幅な動きはない。悪い状態がずっと続いているので、先行きは変わらない。
,,□,乗用車販売店（営業担当）,・単価は安いが、軽自動車を中心に商談が少し出てきている。薄利多売に期待している。
,,□,自動車備品販売店（経営者）,・周辺の工場等では仕事が少なく、工場移転の話なども多い。来店する客も警戒心が強く、購買にあまり結び付かない。しかし、当店としては同じ状態に持っていこう、何とか販売量を増やそうと努力している。
,,□,住関連専門店（統括）,・円高、株価、政局が安定しないことや、福島第一原子力発電所に端を発する放射線問題への政府の指針及び方向性が明確に打ち出されないことには、消費に対する不信感は払しょくできず、消費拡大へつながらない。
,,□,一般レストラン（経営者）,・12月になるまで宴会や集会があまりないので、回復は望めない。
,,□,一般レストラン（経営者）,・東日本大震災以後、消費が低迷し、異業種間での話でも経済状況は決して良い方向に行っていない。むしろ悪くなっており、その状態が続いている。
,,□,旅行代理店（副支店長）,・余暇産業へ回ってくる余裕がまだ消費者から感じられないため、状況は変わらない。
,,□,通信会社（販売担当）,・円高や株価の下落などで先行きが不透明なため、状況が変わるかどうか分からない。そのため、消費に対して積極的にならない。
,,□,通信会社（営業担当）,・マスコミの言う節約効果が大きく影響し、消費することに慎重になっている。
,,□,通信会社（総務担当）,・景気の先行きが、いまだ不透明である。
,,□,通信会社（局長）,・景気回復につながる材料がなく、期待感が全くない。
,,□,通信会社（営業担当）,・消費を促す要因が見当たらない。８月の出費が増えた分を抑える傾向にあるため、変わらない。
,,□,テーマパーク（職員）,・良くなりつつも、不安定な状況が続いている。
,,□,ゴルフ場（副支配人）,・急激な円高などの関係で、景気全体が下向いている。ゴルフ場には直接的な影響はないが、やはり、来客数の動きは微妙に変わってくる。
,,□,その他レジャー施設［アミューズメント］（店長）,・ゲーム用の人気キャラクター景品の話題が落ち着いており、相乗効果での来店動機が見込みづらくなっている。しかし、夏季節電営業が終了して通常に戻ることで、当店の主要客層のファミリー客の土日来店が期待できるため、状況は変わらない。
,,□,設計事務所（経営者）,・今月の状況をみると、まだ安定して仕事が増えることは期待できない。
,,□,設計事務所（所長）,・被災地の復興が軌道に乗る等、何かきっかけがあれば、波及効果に期待したい。しばらくは今とあまり変わらない状態で推移する。
,,□,設計事務所（所長）,・最近、計画件数が少ないのに競合が多いため、なかなか受注に結び付かない。来月決算イベントを行うので、集客につなげたい。
,,▲,一般小売店［乳業］（経営者）,・業界全体では良くも悪くもならないと思われるが、当地域では百貨店の撤退など消費意欲の減退要因となる事柄が続くので、消費の落ち込みが少し懸念される。
,,▲,百貨店（営業担当）,・不安定な社会情勢や円高による企業収益に与える影響が、消費行動にマイナスに作用すると予想されるため、やや悪くなる。
,,▲,百貨店（営業担当）,・円高や金の値上がり、株価の値下がり、政治が安定しないことなど、いろいろな状況からなかなか消費動向は出てこない。
,,▲,スーパー（総務担当）,・食品の放射能汚染問題による消費低迷、円高による輸出産業の低迷、政策の不透明感など、客の生活に直接関わることが多いため、収入の減少、節約志向の高まりにつながっている。
,,▲,スーパー（経営企画担当）,・内部要因が大きいが、客数、買上点数の改善には時間が掛かる。
,,▲,コンビニ（経営者）,・夏休みが終わり人の動きが元に戻ってくることや、秋のイベント等が夏よりも少なくなることから客数が減り、やや悪くなる。
,,▲,コンビニ（経営者）,・コンビニの宿命というか季節的なもので、夏がある程度ピークなので、これから秋口に入るとやや下がってしまうということは否めない。また、前年は９月にたばこの値上げによる仮需要が起こったが、今年はその分がなくなってしまうということも含めて、非常に厳しい予想をしている。
,,▲,コンビニ（経営者）,・東日本大震災以来、物資をなかなか供給できなかったが、最近は供給できるようになった。しかし、この猛暑で非常に上がってきた売上は、今後は天候が不安定なため、減少していく。
,,▲,住関連専門店（仕入担当）,・暖房関連の売上は、今夏の冷房ほどは上積みを期待できない。また、これまで順調であった資材等住宅関連品の売行きもピークを過ぎ、９月以降厳しい状況が予測される。自動車関連企業の休日変更により土日の売上減も継続する。
,,▲,高級レストラン（店長）,・２～３か月先の予約状況を見ても最悪の状態である。年末にかけ、東日本大震災からの復興により多少景気が上向くかもしれないが、中小企業、零細企業の多い当県にはあまり関係ない。
,,▲,都市型ホテル（経営者）,・円高、米国の不景気などの影響で、自動車産業の街には明るさが見えない。
,,▲,都市型ホテル（支配人）,・茨城空港の海外からの定期便はまだ復興していない。アジアからのインバウンドも今年中は全てキャンセルとなっている。通常の観光客の激減が今後も予想され、福島第一原子力発電所の問題が収束しない間は戻ってくる気配がない。
,,▲,旅行代理店（従業員）,・円高が続くようなので、更に悪くなる。
,,▲,旅行代理店（副支店長）,・受注は増えてきているがあくまでも上期に失った分であり、むしろ前年の秋に行った旅行が中止になり始めている。また、長期予報では天候があまり良くないことから農業従事者の旅行意識が下がってきている。
,,▲,タクシー（経営者）,・昼も夜も動きが悪く、この状態では先行き良くない。
,,▲,通信会社（経営者）,・とにかく物が売れない。消費者もデフレに慣れてしまっているため、少々の安売りでは反応しなくなっている。経済不安に政情不安、東日本大震災以降、財布のひもが更に固くなっている。
,,▲,ゴルフ場（支配人）,・円高の影響で大企業の生産が停滞し、地元中小企業が単価上昇分を負わされることになるため、中小企業の来場者が減少している。
,,▲,設計事務所（所長）,・先行きへの不安から新規事業を中止した客もおり、しばらくは経済的に縮小傾向にある。
,,×,商店街（代表者）,・家庭や商店の被災後の復旧工事が進んでおり、その工事費用が掛かる分、生活費を切り詰めている様子である。
,,×,一般小売店［青果］（店長）,・東日本大震災で壊れた屋根や壁の工事がこれから進むため、数百万円ぐらいの出費になる家庭が多く、必要な物以外は買わないという傾向が強くなる。
,,×,コンビニ（店長）,・全体的な景気の動向とは関係なく、近隣商圏内にできた同一チェーンの新店舗の影響をまともに受けるため、かなり悪くなる。
,,×,家電量販店（店長）,・テレビの先取り分を補う商品群が出てこないと、当分の間厳しい。
,,×,スナック（経営者）,・良くなる要素が全然見当たらない。毎日が不安な状態である。
,,×,住宅販売会社（経営者）,・東日本大震災後の景気悪化が明確になってくる時期で、さらに円高株安で余計に輸出産業に影響が出て、世の中全体に不景気感が漂う印象がある。特に影響が大きい不動産関連は、高額なために買い控えが出てくることや地価が下がることも予想される。よって悪くなる可能性が大きい。
"企業
動向
関連

(北関東)",,◎,一般機械器具製造業（経営者）,・特に自動車分野において、東日本大震災の影響による遅れを取り戻すため、増産の動きが本格化する。
,,◎,輸送用機械器具製造業（総務担当）,・主力自動車メーカーの３か月インフォメーションによると、現在増加基調に入っており、９月はまだ節電の影響もあり前年比100％程度、10月以降は120％で推移するとの情報である。電気不足の問題で困っているので、今後は早く電力制限を解除して欲しい。
,,○,金融業（役員）,・東日本大震災以降低迷していた外食関係にも活発な動きがみられ、売上の増加等が見受けられる。
,,○,金融業（経営企画担当）,・復興需要や観光地に外国人観光客が戻りつつある。
,,○,社会保険労務士,・円高の影響が気になるが、東日本大震災後落ち込んだ分、ある程度の水準までは回復に向かう。
,,□,食料品製造業（経営者）,・思ったよりも悪くもなく良くもない状況が続いているので、２～３か月は現状維持になる。
,,□,窯業・土石製品製造業（経営者）,・夏休みの繁忙は一時的な要因で、今後秋口にかけては、年末商品の受注はいくらか予想されるものの、受注、販売共に厳しい状態に変わりはない。
,,□,金属製品製造業（経営者）,・前月あたりから、特装車両である建設機械やミキサー車でようやく復興需要が出始め、受注が増えてきている。
,,□,金属製品製造業（経営者）,・景気が一番悪い時よりは良いが、今後受注価格など厳しくなるというので楽観できない。材料関係で小規模のところは廃業しているので、材料の仕入れも心配である。また、仕事の金額が安くなり、外注で海外に流れてしまうという心配もある。
,,□,一般機械器具製造業（経営者）,・ここ２～３か月は受注量に変化がないので、変わらない。
,,□,電気機械器具製造業（経営者）,・今ある仕事は東日本大震災での臨時受注による仕事量の増加なので、３か月先の状況がまだ予測できない。
,,□,電気機械器具製造業（経営者）,・自動車と住宅関連の受注はおそらく増えるが、それ以外の役所関連の仕事がほとんどなくなっているため、売上は現状と変わらないか、やや落ちていく。どう動くか全然先が見えないので、先行きが不安である。
,,□,電気機械器具製造業（経営者）,・当分安定した受注が入っている。今年一杯はこの状況が続きそうである。
,,□,電気機械器具製造業（営業担当）,・現在の円高傾向によって、設備投資の計画中止や縮小、見直し等、かなり影響が出てくる。
,,□,輸送用機械器具製造業（経営者）,・取引先10数社の半分以上はそれなりに受注量、販売量があるので、２～３か月は売上に変化はない。
,,□,その他製造業［環境機器］（経営者）,・行政向けのライター処理装置等は３月末に集中するため、ここ３か月は受注決定の動きがない。今年は厳しいから来年、との話をよく聞くので、良くても横ばいである。
,,□,輸送業（営業担当）,・現状の円高により食品や雑貨の輸入商材等の物量、車両依頼も多い状態であるが、運賃単価自体はデフレの状況からいまだに上がらず、少し厳しい状況である。また、今後も節約ということで石油ストーブや湯たんぽ、毛布等の受注量が増加し、車両依頼も増えているが、運賃単価の見直し等も続いているので厳しい状態が続く。
,,□,通信業（経営者）,・景気が良くなる要素が見当たらない。
,,□,金融業（調査担当）,・海外景気の鈍化や為替動向が懸念される。
,,□,不動産業（管理担当）,・今後も維持管理費の引き締めが続き、さらに光熱費が掛からない時期に入り削減幅も少なくなるため、先行きは変わらない。
,,□,広告代理店（営業担当）,・良くなる材料がない。
,,□,新聞販売店［広告］（総務担当）,・ホームセンターの改装工事が始まり、来月以降、秋の商戦に力が入る一方、閉店するガソリンスタンドが２店舗あり、今後の業界の動向が注目される。
,,□,経営コンサルタント,・落ち込んだ消費マインドが改善し、企業業績に反映されるようになるには、東日本大震災の本格的復興が見えてこなければならない。
,,□,司法書士,・先を見越した事業の相談等がないので、やはりこのままの状況が続く。
,,▲,食料品製造業（営業統括）,・高速道路の通行料の見直しや、為替が１ドル76円台に固定してしまっていることから、安い海外ワインに押され、国産ワインはますます苦戦を強いられる。
,,▲,その他製造業［宝石・貴金属］（経営者）,・３月より25～30％上がっている地金とダイヤの価格の高騰のため、秋口用のサンプルを作成しても受注できる金額が定まらず困っている。通常秋口は涼しくなりジュエリーが動く時期だが、これらの要因で思い切った新作の作り込みが出来ないため、前年より悪化しそうである。
,,▲,その他サービス業［情報サービス］（経営者）,・復興施策の遅れや円高により、外部環境が悪くなっている。情報化投資の足踏み状態が当分続く。
,,×,食料品製造業（製造担当）,・食品の放射能汚染問題で、今年の穀物単価が上昇している。大手は単価に関係なく数量確保に出てきているため、中小零細企業の状況はますます厳しくなる。また、デフレが更に進むとコストが上昇し、経営困難な状態に追い込まれる。
,,×,化学工業（経営者）,・秋口の受注が入ってくる気配が全くないうえに、仕入れ原材料の値上げを通告されており、更に業績が悪くなる可能性が大きい。
,,×,建設業（総務担当）,・東日本大震災の影響による工期延長で入金が遅れがちになっている。金融機関の新規融資に問題があり、資金繰りに苦慮している。
"雇用
関連

(北関東)",,◎,人材派遣会社（経営者）,・９月から大きな仕事をやる予定なので、当社としては良くなる。
,,◎,人材派遣会社（管理担当）,・自動車関連の派遣の仕事が引き続き増加する予定である。
,,○,人材派遣会社（経営者）,・中小企業等での生産量の工夫なのか、自動車関連では電子関連や部品関係に期待を含めた生産稼働の伸びが見られる。秋冬物衣料も今後への期待をもたせた販売の工夫を展開している。少しずつではあるが持ち直しの動きがある。
,,○,職業安定所（職員）,・秋にかけて、時期的な仕事と自動車関係の会社が忙しくなっている様子があり、若干上向く。
,,□,求人情報誌製作会社（経営者）,・周辺には工業や自動車関連企業が多く、円高が進むことで企業収益が落ち込むため、今後の雇用に対する先行きは不透明である。
,,□,職業安定所（職員）,・企業も先行きがどうなるかよく分からず、様子見の状態がずっと続いている。
,,□,職業安定所（職員）,・円高等の経済動向の不安要素が少しでも解消されていかないと、企業側の採用意欲が高まらず、求職者が求めているような求人が増えてこない。
,,□,職業安定所（職員）,・求人数はやや多くなってきていると思うが、復興関連の建設関係の求人が非常に目立っている状況でそれ以外の職種が特に多くなっているということではない。また、引き続き風評被害などの影響もあり、サービス関連の求人が非常に悪いので、先行き好転するとは考えられない。
,,□,民間職業紹介機関（経営者）,・求人をけん引する製造業で異常な円高による海外シフトが勢いを増しているため、東日本大震災後の受注回復傾向に新規採用者数が連動していない。
,,▲,職業安定所（職員）,・円高の影響により、生産を海外へ移行する事業所が雇用調整を実施する動きがあるため、やや悪くなる。
,,×,＊,＊
,,,,
　４．南関東（地域別調査機関：（株）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,一般小売店［医薬品］（経営者）,・東日本大震災の影響もだんだんなくなってきていることから、消費者も消費行動に出てくるため、これから先は良くなっていく。
,,◎,一般レストラン（経営者）,・今出している料理の内容等で客が徐々に付いてきているため、少しずつ良くなってくる。やはり美味しい物をしっかりと作っていれば、客は多少高くても来る。
,東京都,◎,旅行代理店（支店長）,・当業界では秋本番ということで、法人、団体、個人共に最盛期を迎える。特に今年の場合、春先の客が東日本大震災で秋に流れたという団体もあるため、受注状況も非常に良い状態である。
,東京都,○,商店街（代表者）,・政権の安定と節電不安がなくなることで希望が見えれば、消費者は元気を取り戻すという兆候が感じられる。イベントを行えば人はたくさん集まるし、うずうずしている感じが伝わってくる。
,東京都,○,百貨店（広報担当）,・８月後半～９月に掛けて順次大型の新ショップがオープンし、品ぞろえ、価格帯等の幅が広がり、客の生活感にあったリーズナブルな買物も楽しめるようになる。また、恒例の北海道物産展など大型催事もあり、前年より相当数の客数増が見込まれる。
,,○,百貨店（販売促進担当）,・初秋の立ち上がり時期が遅いのではないかとの懸念があるが、冬に向けたウォームビズや前年とは異なるコート、アウター等、高単価アイテムへの関心度が高い感触なので、初冬、９月後半以降の稼働には期待している。
,,○,百貨店（販売管理担当）,・冬場の電力事情がひっ迫するという情報もあり、クールビズ同様、ウォームビズ商戦での新たなビジネスチャンスが生まれ、やや良くなる。
,,○,百貨店（営業企画担当）,・例年人気を博す催事を盛り込んでおり、特別効果を期待したい。
,,○,コンビニ（経営者）,・現在は確かに非常に厳しい面もあるが、先行きは楽観はできないものの、若干良くなるのではないかという期待を持っている。
,,○,衣料品専門店（経営者）,・秋冬に向かっては夏物と違ってファッションの幅が広がり、楽しく着る喜びを感じ取ってもらえる商品が多くなる。また、季節の到来を楽しみに待ってくれている顧客が例年より多く感じる。
,,○,衣料品専門店（経営者）,・３月の東日本大震災以来、消費者には全体的に今楽しまなくてはというような雰囲気もあるため、天候次第では景気も上向く。
,,○,衣料品専門店（店長）,・ウォームビズの高まりとそれによる来客数の増加が見込める。
,,○,乗用車販売店（経営者）,・急激な円高は心配だが、国内の販売は伸びていく。
,,○,乗用車販売店（経営者）,・景気への不安の声はよく聞くが、自粛ムードはあまり感じず、客から東日本大震災の話は出なくなってきているため、やや良くなっていく。
,,○,乗用車販売店（販売担当）,・ガソリン等、燃料価格の高騰とエコカー減税等により、燃費型の車両から低燃費車、エコカーへの乗換え需要が伸びつつある。少しずつではあるが需要が伸びてきているので、やや良くなっていく。
,東京都,○,乗用車販売店（販売担当）,・６か月近く売上は前年同期を超えることができていないが、今月は前年を超える可能性があるということである。東日本大震災の復興で東北地方では随分トラックの販売が出ており、中古車も売れている。東北が底上げをしてくれているなかで、全国的に景気はやや良くなる。
,東京都,○,その他専門店［雑貨］（従業員）,・夏の節電対策に関する気持ちがだんだん和らいでくるため、やや良くなる。
,東京都,○,その他小売［ゲーム］（開発戦略担当）,・９月～ホリデーシーズンに掛けて有力タイトルが続々発売される予定であり、現在よりは盛り上がってくる。
,,○,高級レストラン（店長）,・宴会予約の推移は例年と同程度である。
,,○,一般レストラン（経営者）,・８月は休みが多くかなり売上が下がったため、３か月先は今よりも少しは良くなり、客もやや増えてくる。
,,○,都市型ホテル（経営者）,・秋以降は近隣の大型施設でも東日本大震災の影響が薄れ、少しずつイベントが戻ってきている。また他の大型イベントもあるため、宿泊は回復していく。婚礼宴会も自粛ムードから少しずつ解放され、やや良い方向に向かう。
,東京都,○,旅行代理店（従業員）,・団体旅行の件数、また１団体当たりの人数も増えてきている。問い合わせの電話や見積依頼数も増えてきている。
,東京都,○,通信会社（経営者）,・今の円高はこれ以上続かず、安心感が広がり、購買意欲が高まる。
,,○,通信会社（営業担当）,・年末商戦に向けて、少しではあるが消費が回復する。
,東京都,○,観光名所（職員）,・これからトップシーズンを迎える。秋の紅葉で旅客は増えると期待している。
,,○,ゴルフ練習場（従業員）,・これから秋のゴルフシーズンに向け、売上、来客数共に上がっていく。全体的に景気はやや良くなっていく。
,,○,その他サービス［立体駐車場］（経営者）,・今が悪いので好景気にはなるとは思わないが、冬物の買物客が少しは増える。
,,○,住宅販売会社（従業員）,・秋に入り客の動きも良くなると思うが、急激に良くなるとはいえない。現状維持か、緩やかに良くなる。
,,○,住宅販売会社（従業員）,・客の動きが良くなってきているため、やや良くなる。
,,○,住宅販売会社（従業員）,・気候も涼しくなり、物件探しに出掛けるには良い季節になる。金利も下がることが予定されており、購入意欲が上がる。住宅ローン減税等の優遇が多い今年の年末までに入居を希望する客が、駆け込み購入をするケースもある。
,,□,商店街（代表者）,・東日本大震災の特需が多少回ってくるので多少良くなってくるのではないかと思うものの、それ以前の問題として小さな店が皆閉店し、当商店街では今、３分の１近くが空き店舗という状況になっている。そこにサービス業などの店が入ってきているが、なかなか集客力に結び付いてこないため、非常に困っている。
,東京都,□,商店街（代表者）,・電力使用制限令の解除により街中の明るさは取り戻されるが、地域の中小企業の円高等による低迷がそこでの雇用や手取り賃金の減少に拍車を掛けており、スーパーとの低価格競争に負けた地元商店街の廃業、転業へとつながっていく。
,,□,商店街（代表者）,・客の財布のひもがかなり固くなっている。節電節約とかなり騒がれてきたため、それに慣れて委縮してきているように見える。これはなんとか我々が頑張って振り払わなければいけない部分であるが、客の財布はかなりかたくなに閉じてしまったため、消費が大変悪くなっている状態は変わらない。
,,□,一般小売店［和菓子］（経営者）,・季節の行事に消費者はあまりお金を使わなくなっており、９月の彼岸等も需要があまり見込めないため、しばらくはこの状況が続く。
,,□,一般小売店［酒類］（経営者）,・落ちるところまで落ちてしまい、業務店への営業のみで、今後良くなる気配は全くない。
,東京都,□,一般小売店［文房具］（経営者）,・今月悪かったのは天候の影響のため、景気全体とすればそう悪くはなく、変わらない。
,,□,一般小売店［印章］（経営者）,・明日の自分の生活が一番といった感じで、なかなか耐久消費財等の買換え等は難しいようである。
,,□,百貨店（売場主任）,・円高、株価低迷が続く見込みのため、消費が上向くとは思えない。
,東京都,□,百貨店（総務担当）,・変わらないと言うよりどちらとも言えない、先行きが不透明ということである。東日本大震災以降、またこの３か月ということで見れば良くなってはいるが、全体としてのインフラ、円高の傾向といった経済的な状況が上向きにならない限り、小売業の客の上向きな消費はまだ遠い。
,東京都,□,百貨店（営業担当）,・婦人服、婦人服飾雑貨、紳士服、子供服共に売上は暑い日には良く、気温が低下すると低迷する日々が続いており、景気より天候の影響が大きい。また、宝飾時計、美術品等の高級雑貨は、円高、株安の影響をまともに受けており、個人消費の回復は当面なさそうである。
,東京都,□,百貨店（営業担当）,・気温にもよるが基本的には上がる要素はない。慎重に見れば、下がる要素を新規企画等の工夫で現状維持するのが精一杯である。
,東京都,□,百貨店（営業担当）,・好材料が依然ないなか、株安、政治不安定等により秋物商戦を押し上げる要因が全くないため、消費者の購買意欲向上は考えられない。
,東京都,□,百貨店（営業企画担当）,・気候にも左右されるが、暖冬になるようだとファッション関連は苦戦する。
,,□,スーパー（経営者）,・今月は良くないため、その状態がまだ今後２、３か月は続く。
,,□,スーパー（店長）,・現在の景気から、上向きになるような兆候は見られないのが大きな理由である。円高もあり、株も安い。総理大臣交代もあって、この先どうなるか分からないという不安が皆にあるような感じがする。明るい材料があれば上向くかと思うが、まだ客のなかでは期待感がない。
,東京都,□,スーパー（店長）,・業界全体も縮小傾向にあり、突発的な要因で一時的に底上げすることはできても継続的に持続するのは困難な状況であり、しばらくは現在の状態が続く。
,,□,スーパー（総務担当）,・スーパーでは身の回りの品を多く扱っているが、来客数が若干落ち、買上点数は若干上がっているが単価が下がっているため、売上が厳しい状況が続いている。客はだんだんとイベント性に対して動きが鈍くなっているため、このままあまり良くない状況が続く。
,,□,スーパー（仕入担当）,・前年より暑さが落ち着いているため、おでんや中華まん等の秋冬商材の出足が良い。しかし価格訴求が続いているため、数量ほどの動きが見込めない。
,,□,スーパー（仕入担当）,・東日本大震災の影響がまだまだ続き、商品の安全性、量、流通が懸念される。
,,□,コンビニ（経営者）,・電力使用制限令の解除あるいは今後の天候の変化、福島第一原子力発電所の事故が収束するかどうか等、いろいろな問題がある。前年に比べて、毎日いつものように終わるという感じがなかなかしない。これからも少し難しいかじ取りが必要である。
,東京都,□,コンビニ（商品開発担当）,・たばこの値上げ効果の終了により、その他の伸び分を含めても五分五分となる見込みである。
,,□,衣料品専門店（営業担当）,・東日本大震災の復興がなかなかうまくいっておらず、アパレルは後回しになっている感じがする。
,,□,家電量販店（店員）,・パソコンの低価格化が進む限り、改善の余地はない。
,,□,乗用車販売店（経営者）,・整備は順調に入っており、あまり芳しくなかった販売は前月から順調になってきているが、完全に良くなるのは来年以降と見込んでいる。
,,□,乗用車販売店（渉外担当）,・新車生産は徐々に良くなり、10月にはフル生産になる予定である。新車契約者への納車も始まり収益は改善に向かうが、消費者の購買意欲は新車受注が前年同月比35％減と低く、先行きの見通しは予断を許さない。
,,□,乗用車販売店（総務担当）,・東日本大震災及び福島第一原子力発電所の影響もまだ引きずっている感があり、人々に余裕が戻っていない。この先の政治の動き等で増税感が漂いつつあるので、車の売行きにも影響が出てくる。
,,□,乗用車販売店（営業担当）,・９月に半期の決算を迎えるが、客の動向はほとんど動きが無く、あったとしても非常に鈍い状態のため、変わらない。
,,□,住関連専門店（統括）,・現在の景気の冷え込みがそのまま持続され、変わらない。
,東京都,□,高級レストラン（支配人）,・円高や総理大臣交代など不透明な要素が多くあるが、今より悪くなることはない。
,東京都,□,一般レストラン（経営者）,・一時多かった秋に向かってのイベント中止の動きが減り、例年並みの気分が再生している。
,東京都,□,一般レストラン（店長）,・円高等いろいろなことがあり、皆が仕事帰りに一杯やる余裕はまだ出ない。首相が変わり何か政策が変われば少し飲みに来てくれるのではないかという期待はある。
,東京都,□,スナック（経営者）,・天候もあるが、この状態はまだ続く。もう少し涼しくなれば変わってくると思うため、そこに期待したい。
,,□,都市型ホテル（支配人）,・先々の販売量も、現状では大きな変化が見受けられない。
,,□,都市型ホテル（スタッフ）,・東日本大震災の影響はほとんど無くなり、前年の95～100％に近い来客数になる。なかでも宴会の予約はほぼ前年並みで、レストランは近年予約が間際に入る傾向があるため、これから増えるものと期待している。宿泊も同様と考えている。
,東京都,□,都市型ホテル（スタッフ）,・まだ東日本大震災の影響で利用を控える状況が続いているため、変わらない。
,東京都,□,旅行代理店（従業員）,・環境的に重要な変化は、しばらくの間はない。
,,□,タクシー（団体役員）,・今後の不透明感がぬぐい去れない限り、景気動向が投影される業界としては、まだまだ厳しい営業環境は続く。
,東京都,□,通信会社（経営者）,・円高の進行、欧米財政不安等明るい材料はなく、販売の雰囲気も少し消沈気味のため、変わらない。
,東京都,□,通信会社（支店長）,・次世代新商品の発売効果も見込まれている。
,,□,通信会社（管理担当）,・７月までの増加は織り込み済みだったのでベースとしては変わらない。総務省からは地上デジタル放送化は90％以上と公表されているが、２、３台目のテレビはアナログのままで映らないまま放置され、これからアンテナ設置かケーブルテレビ加入かを検討する潜在顧客が多いというのが実態である。
,,□,通信会社（営業担当）,・有料チャンネルサービスの契約数は低迷、安価なネットと電話サービスは増加という傾向が続く。
,,□,ゴルフ場（支配人）,・２、３か月先の平日の予約状況、特にコンペの落ち込みが前年より目立っている。
,東京都,□,その他サービス［福祉輸送］（経営者）,・建設、設備といった業界は、やはり東日本大震災後の投資を大きく行うことで、浮揚することが考えられる。逆にその負担が増税といった形の議論になっていった場合、非常に冷え込んでいる個人消費が建設業と同時に上がっていくかというと、逆にもっと冷え込む可能性もある。一般消費に当たる観光等サービスという部分がどういった影響を受けるのかは分からず、先行きが読めない状況である。
,,□,設計事務所（所長）,・民間が活発にならないことには、景気が良くなるとは考えにくい。
,東京都,□,設計事務所（職員）,・復興にかかわる業務が更に増加してくると考えられるが、それ以外に大きな変化はない。
,東京都,□,住宅販売会社（従業員）,・建材の入荷については平準化しつつあるので、今までの遅れ分は９月の上半期決算に少しは戻せそうである。
,,□,住宅販売会社（従業員）,・東日本大震災後の資産購入への慎重さが続いている。また、株価の不安定さもマイナス要因である。
,東京都,□,その他住宅［住宅資材］（営業）,・荷動きは若干戻ってきている感じはするが、円高が水を差す形になり、現状維持となる。
,,▲,一般小売店［家電］（経理担当）,・今までは環境が味方していたため、今後はやや悪くなる。
,,▲,一般小売店［祭用品］（経営者）,・夏の祭事も一段落し、行楽の秋に期待したいが、また３か月前の状況に戻る。
,,▲,一般小売店［文具］（販売企画担当）,・９月の案件等が通常はもう少し出てくるのだが、これが見えていないのが不安要因であり、先行きはやや悪くなる。
,東京都,▲,一般小売店［茶］（営業担当）,・夏の間、節電をしていた客が給茶機がなくても支障を来さず、コストダウンにもつながると給茶機の使用を止めたままであれば、相当の売上減となる業者が増える。
,,▲,百貨店（総務担当）,・株価の影響で、特に高額品や外商部門が厳しいと考えられる。いろいろな施策を講じていかなければ、売上は減少していく。
,東京都,▲,百貨店（広報担当）,・東日本大震災からの回復は想定よりも早く進んだものの、円高・株安による経済の先行き不安により、消費マインドが低下する懸念を抱いている。
,東京都,▲,百貨店（営業担当）,・一部小売業では円高差益還元セールの実施を行っているが、客数全体が伸び悩むなかで商品単価減は売上減につながる懸念がある。一方で雇用環境についても厳しさが増すなかで、消費に対する目は更に厳しさが増す。円高はしばらく続き、事態が好転することなく、年度末までは厳しい状況が続く。
,東京都,▲,百貨店（営業担当）,・一部で回復の兆しが見えかけていたが、福島第一原子力発電所の事故による食品の放射能汚染問題が更に拡大し、最高値を更新し続ける円高やこれによる企業の業績悪化など、個人消費が上向く材料が見当たらない。
,,▲,百貨店（店長）,・世界的な株安のなかで景気がどう動くか予測ができない。
,,▲,スーパー（店長）,・３か月後の様子は今より更に景気が悪くなっていくように感じる。客の買い方や買上単価、件数、客数を見ても、３か月後にいきなり上昇するというより、徐々に下がっていく。
,,▲,コンビニ（経営者）,・利幅の低いセール品と必要最低限の品のみの販売が続き、これからますますその傾向が強まる。
,,▲,コンビニ（経営者）,・季節的な要因だが、寒くなってくるということは人間の動きが鈍くなってくるということなので、小売業にとってはやはり良くない傾向になる。
,東京都,▲,コンビニ（経営者）,・当店の場合、10月に駅が改装して多くの店舗が入る予定となっているため、大幅な客数減が予想される。
,東京都,▲,コンビニ（経営者）,・東日本大震災の影響で消費者心理が冷えてきている。また、円高や政治の混乱ももう一つの要素である。
,東京都,▲,コンビニ（エリア担当）,・円高や株価下落に伴い景気悪化が予想されるため、やや悪くなる。
,,▲,コンビニ（店長）,・世の中では政治のことでやや期待感はあるが、依然として消費は上向きにならない。
,東京都,▲,コンビニ（商品開発担当）,・たばこ増税による売上効果が一巡するうえ、世界的な景気低迷、円高や電力問題の影響による消費控えが顕著化する可能性が高いため、やや悪くなる。
,,▲,衣料品専門店（経営者）,・今は節電関連が一番大きいが、９、10月は暖房等もまだ必要を感じない気温なので、行楽、旅行等のお出掛け需要がメインになる。しかしまだ旅行、外出はやや低調なため、売上は厳しくなる。
,,▲,衣料品専門店（経営者）,・円高が続いてデフレから脱却しない限り、景気回復は難しい。また政局も混迷しているなかで、購買意欲が出てくるのは当面は難しい。
,,▲,衣料品専門店（経営者）,・特に良くなる要素がなく、初秋物に対する客の期待感もない。かなり消費に敏感で、無駄を省いている。顧客の客単価の低下とフリー客の動きの悪さ、天候と大きな不安要素が多い。
,,▲,衣料品専門店（店長）,・原子力発電所の停止、再稼動の問題から来る電力不安から、衣料品生産の不安定化と節電モードの深刻化が解決していないため、やや悪くなる。
