,,×,農林水産業（従業者）,それ以外,・農業機械や農業設備の価格が高騰しており、設備投資をしたくてもできない状況になっている。
,,×,窯業・土石製品製造業（職員）,受注量や販売量の動き,・前年度の出荷量は10年連続で前年度を下回っている。官需、民需共に低調で、非常に厳しい状況である。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,求職者数の動き,・４月初旬の動きは鈍かったが、後半に近づくにつれて活発になっている。特に、時期的に先の転職相談だけではなく、目先の転職を考えて登録する人が増えている。
,,○,人材派遣会社（社員）,求人数の動き,・例年４月は最繁忙期である３月を終え求人としては落ち着く時期であるが、今年はそこまで落ち込んでいない。
,,○,新聞社［求人広告］（経営者）,それ以外,・食料品や旅行分野を中心に、個人消費が緩やかな回復傾向にある。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で増加傾向にある。
,,○,民間職業紹介機関（職員）,周辺企業の様子,・増産の話もあり、採用人数を増やしている。
,,□,人材派遣会社（経営者）,求人数の動き,・ほぼ全業種で求人数が多い状況が続いている。製造業はもちろん、小売業、飲食業、卸売業、サービス業で求人数が継続的に多くなっている。
,,□,アウトソーシング企業（経営者）,それ以外,・人件費などの高騰分を価格転嫁できているが、ＡＩに仕事を奪われているところがある。
,,□,新聞社［求人広告］（経営者）,それ以外,・広告需要は伸びる気配がなく、求人広告も顕著な動きはない。人材不足、物価高騰による需要の減少が影響し、景気が改善しているという企業は周囲にはない。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・前月と比べ広告の動きは若干良くなったが、それでも売上は前年を下回っている。
,,□,職業安定所（職員）,周辺企業の様子,・売上が減少している企業がやや増加している。一方で労働力人口の減少による人手不足は継続しており、求人意欲は高い。
,,□,職業安定所（職員）,求人数の動き,・求人数の減少傾向が続いている。
,,□,学校［専門学校］,周辺企業の様子,・株価が上昇し景気は上向きといわれているが、日常生活で実感できることがない。
,,▲,人材派遣会社（社員）,周辺企業の様子,・求人数、求職者数共に前年比マイナスである。複数の同業他社も同様の傾向にあることから、下降線をたどっているものとみられる。
,,▲,職業安定所（職員）,求職者数の動き,・新規求職者数のなかで、事業主都合による離職者数の増加が続いている。
,,▲,職業安定所（職員）,周辺企業の様子,・事業所の都合で解雇される人が多くなっている。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,観光型ホテル（経営者）,来客数の動き,・季節的に、ゴールデンウィークや花の開花で来客数が増えている。インバウンド需要は都市部や有名観光地に限られているのではないか。国内客は横ばいである。
,,◎,都市型ホテル（支配人）,来客数の動き,・宿泊部門はインバウンド効果もあり、高稼働率を維持している。宴会部門も今月は歓送迎会の受注が、2019年比120％となっている。
,,◎,旅行代理店（従業員）,販売量の動き,・異動が多い時期なので、かなり上向きとなっている。
,,○,一般小売店［酒類］（経営者）,販売量の動き,・宴会等が多くなってきたので、やや良くなっている。
,,○,乗用車販売店（従業員）,販売量の動き,・受注残での車両遅延も解消されてきており、売上が計上できるようになっている。新型車の受注もあり、受注残も出てきている。
,,○,一般レストラン［居酒屋］（経営者）,来客数の動き,・少人数から10名前後の中規模の客の来店や予約が増えている。遠方からの来店も多い。
,,○,一般レストラン［居酒屋］（経営者）,来客数の動き,・外に出掛けての飲食の機会が増えているようで、フリー客の当日問合せも増えてきている。
,,○,旅行代理店（経営者）,販売量の動き,・見積り等で受注できなくても、すぐに次の仕事のオファーが来るため、やや良くなっている。
,,○,旅行代理店（所長）,来客数の動き,・国内来訪者数は大きな伸びとはいえないが、外国人来訪者数は順調に伸びている。地域のイベント等もほぼ通常どおり実施されている。いよいよ修学旅行のシーズンに入ってくる。
,,○,タクシー（経営者）,お客様の様子,・今月中旬頃から、昼も夜も動きが良くなり、前年同月と比べて５％の増収である。
,,○,テーマパーク（職員）,来客数の動き,・春休みに加え、穏やかな天候にも恵まれ、客足が少しずつ増加している。
,,○,設計事務所（所長）,お客様の様子,・新年度に入り、次の計画が動き出している。新型コロナウイルス感染症の影響による遅れを取り戻そうとする動きが活発になっている。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・桜が咲き、庭の花も咲き出している。少しうきうきと浮かれているような状態で、各地でイベント等も盛んに開催され、客も進んで参加している。しかし、平日は物価の上昇が響いて、控えめな品物選びをしている様子が見受けられる。
,,□,百貨店（営業担当）,販売量の動き,・来客数は堅調に推移しているものの、売上が連動していない。外商部門等、一部富裕層の消費が、客単価、商品単価を上昇させているが、中間層は引き続き厳しい状況にある。トータルでは買上客数が減少しており、前年実績確保には至っていない。
,,□,百貨店（営業担当）,それ以外,・前月から日々の天候変化が激しく、寒暖差等で、春物衣料を中心にファッションエリアが厳しい。日ごとの上がり下がりが大きく、非常に不安定である。
,,□,百貨店（店長）,販売量の動き,・回復傾向にあるものの、景気が上向いているとまではいえない。
,,□,百貨店（店長）,来客数の動き,・来客数に大きな変化はない。物価上昇の影響もあり、単価は上昇しているが、販売点数は減少している。インバウンドの影響がない店舗のため、それ以外の大きな変化はみられない。
,,□,スーパー（総務担当）,来客数の動き,・賃上げはあるものの、物価高の影響が大きく、売上や来客数はほぼ横ばいの状況である。
,,□,コンビニ（経営者）,販売量の動き,・前年比で、来客数は93％、客単価98％、売上91％で推移している。３月末までの工事が、途中の状態で一時終了となっている。長く続いた工事から交通量は戻りつつあるが、離れた客が全ては戻らない。
,,□,衣料品専門店（統括）,来客数の動き,・現在、商店街に客の動きがかなり出てきている。物価が大分上がってきているため、客の買物については、多少買い控えがあるようなので、これから商売が非常に難しくなるとみられる。
,,□,衣料品専門店（販売担当）,来客数の動き,・新型コロナウイルスの感染拡大時の外出自粛がずっと尾を引いており、本当に客の出が悪い。営業電話やダイレクトメール等、あらゆる手段を講じてみても、なかなか効果が現れない。季節が暖かくなって明るさが出てきたとはいえ、なかなか新型コロナウイルス感染症発生前まで戻るような状況ではない。
,,□,家電量販店（店長）,販売量の動き,・値上げにより、あらゆる商材の価格が上昇しているなかで、販売数の減少が改善しない状況にある。
,,□,乗用車販売店（経営者）,販売量の動き,・新車、中古車の販売が伸び悩み、整備部門も今一つである。
,,□,自動車備品販売店（経営者）,販売量の動き,・販売量は若干落ちて、２～３月からすると一息ついてしまっている。交通量や来客数、客のムードも同様にやや静かな状態である。売上も前年、前月より下がっている。
,,□,住関連専門店（店長）,来客数の動き,・来客数が前年より減少しており、他店よりも少しでも安ければ売れているが、同価格では動きが悪い。
,,□,住関連専門店（仕入担当）,単価の動き,・客の消費行動に大きな変化はみられず、値上げに伴う防衛意識は継続しており、消耗品等への節約志向は強い。
,,□,旅行代理店（営業担当）,来客数の動き,・物価上昇の影響か、客足が鈍っている。生活安定が先であり、レジャーは後回しになるため、物価上昇が続く間は、旅行業の景気は上向きにはならない。
,,□,通信会社（経営者）,販売量の動き,・景気は悪いまま変わらない。顧客の買い控えが目立っている。
,,□,通信会社（社員）,単価の動き,・下請法に該当する取引先に対して、取引単価を値上げした。販売価格は上げにくい商材のため、顧客数及びオプションの増加が必要と考えている。
,,□,通信会社（営業担当）,販売量の動き,・物価高も常態化してきており、実質賃金の低下は続いているものの、前月までの状態と比べて、良くも悪くもなっていない。
,,□,その他サービス［自動車整備業］（経営者）,それ以外,・地域の同業者の会合は再開したが、各社の客の動向は横並びで、当分は景気浮上の期待はできない。このまま努力するしかない状況である。
,,□,住宅販売会社（経営者）,来客数の動き,・不動産の動きが悪い。売却の話だけは来るが、購入希望は少ない。
,,□,住宅販売会社（経営者）,それ以外,・最近、中小企業で後継者がいないためか、販売不振のためか分からないが、店を閉鎖し、シャッターを下した店も増えている。客の動きは、まだ北関東では悪い。特に、夜の店関係で客の動きがかなり鈍いようである。
,,□,その他住宅［住宅管理・リフォーム］（営業）,販売量の動き,・新年度になり、リフォームに関する助成金や補助金が再スタートしたが、今のところ目立った動きはない。
,,▲,一般小売店［土産］（経営者）,販売量の動き,・今月の売上は前年比97％となり、３か月前の１月の売上は前年比110％であったため、やや悪くなっている。１月は、新型コロナウイルスの５類移行後の好影響が顕著に表れていたが、今月は移行後約１年となり、人出は元に戻りつつある。外国人観光客も依然として堅調であるなかで、景気が思うようには良くならない原因は、人手不足による売上機会の損失である。
,,▲,スーパー（商品部担当）,単価の動き,・値上げ傾向が落ち着かず、客単価、買上点数共に減少傾向が続いている。必要以上の消費は避け、買い回り傾向が強いと感じている。
,,▲,一般レストラン（経営者）,それ以外,・同業者、納品業者は皆景気が悪いと話している。特に、夜は閑散としていて、居酒屋は週末以外は暇過ぎて、早めに従業員を帰して店を閉めるとのことである。物価が上昇しても賃金が上がらないため、客が来ない。悪循環になっている。
,,▲,一般レストラン（経営者）,お客様の様子,・客単価が相変わらず低いままである。やはり、節約は外食からなのかもしれない。
,,▲,その他飲食［給食・レストラン］（総務）,単価の動き,・新年度からの新規受託先の獲得や既存受託先における取引条件の改定等は、順調に達成されている。ただし、経費の高止まりが続いており、全体の収支改善には至らない。
,,▲,タクシー運転手,お客様の様子,・新型コロナウイルス感染症発生前の３月、４月は、歓送迎会が部署ごとに行われ、12月の忘年会シーズンと同じくらい動いていた。コロナ禍以降、歓送迎会は自粛傾向だったが、現状は、部署ごとではなく、管理職と新入社員の食事会がメインとなっており、解散が早く、夜遅くまで飲んでいる人は少なくなっている。
,,▲,通信会社（総務担当）,販売量の動き,・今月の販売量は２月、３月と比べて、４割減少の見通しである。
,,▲,通信会社（局長）,単価の動き,・円安の影響が物価高にも影響し、買い控えなどが見受けられる。
,,▲,ゴルフ練習場（経営者）,お客様の様子,・一般的に、客は消費よりも貯蓄に重きを置いているようである。
,,▲,ゴルフ場（従業員）,単価の動き,・前年と比較し来場者数は105％と好調だが、客単価は低下している。レジャーの分散化により、価格競争が起きている。
,,×,一般小売店［家電］（経営者）,販売量の動き,・必要な物は買ってもらってはいるが、やはり価格が高くなっているため、二の足を踏む客が増えている。
,,×,衣料品専門店（店長）,来客数の動き,・今月下旬はほとんど客が来ない日が多かった。
,,×,家電量販店（店員）,販売量の動き,・前月は前年実績を超えたが、今月は97％と前年割れである。好調な商材はエアコンのみで、テレビは87％、冷蔵庫88％、洗濯機75％、パソコン本体50％と落ち込んでいる。
,,×,乗用車販売店（経営者）,お客様の様子,・残業や休日出勤がいまだにないため、悪くなっている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,窯業・土石製品製造業（経営者）,受注価格や販売価格の動き,・最近、商材の動きや量が、多くなっている。
,,○,輸送用機械器具製造業（経営者）,受注価格や販売価格の動き,・親会社が８割近くで価格転嫁、値上げを了承してくれたので、やや良い状況になっている。
,,○,金融業（営業担当）,受注価格や販売価格の動き,・受注や販売価格の動きのなかで、利益率は改善している。
,,○,広告代理店（営業担当）,取引先の様子,・駅近くの居酒屋等では、予約しないと入れないことが多いようで、規模の大きい宴会も入るようになっているとのことである。
,,○,司法書士,受注量や販売量の動き,・相続登記の義務化が始まり、多少は増えるかと思っていたところ、やや良くなっているくらいの増え方になっている。このまま続いていくような雰囲気がある。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・良くも悪くもなく、推移している。
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・相変わらず、底値安定のような状況が続いているため、悪いまま変わらない。
,,□,輸送業（営業担当）,取引先の様子,・白物家電、冷蔵庫、洗濯機、電子レンジ、また、夏物商材であるエアコン等の物量は、前年並みの輸送量を確保している。しかし、2024年４月からのドライバーの労働時間の管理の問題で、車両不足にて輸送コストが上がり、協力会社の運賃も上がっているため、利益は薄くなっている。
,,□,経営コンサルタント,それ以外,・下請企業等の動きを見ると、住宅関係は一段落しており、食品関係は停滞気味、自動車関係はほぼ良好、化粧品関係は良好と、民間の生産は総じて安定的に推移している。地域企業の業績面は好不調の２極化傾向で変わらず、飲食業は特に厳しい。
,,□,社会保険労務士,取引先の様子,・地域で大きな動きがあるわけでもなく、多少の賃上げでは個人消費の改善はない。
,,□,その他サービス業［情報サービス］（経営者）,受注量や販売量の動き,・３か月前と同様に、引き合いや商談件数はいずれも活発に推移しているが、特段の変化はみられない。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・自動車組立ラインの停止に伴い、当初計画どおりの納入ができず、仕掛在庫が増加しているため、計画的に工場の稼働を停止している。組立ライン停止分のばん回の生産計画は出ていない。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・新年度になり、新型コロナウイルス感染症も下火になったので、大分伸びていくかと期待していたが、４～６月と階段を下りるように受注量が減っており、少し由々しき問題である。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・取引先の売上、生産数がやや落ち込んでいる。
,,▲,輸送用機械器具製造業（総務担当）,取引先の様子,・主要取引先の２～３月の減産と生産停止の影響が、いまだに尾を引いており、受注が減っている。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占める建設業を営んでいる。今期の公共工事発注額は前年比４％減少、前々年比では18％減少である。当社受注も10％減少のため、決算が心配である。
,,×,不動産業（管理担当）,受注量や販売量の動き,・今月から急に管理業務がなくなった取引先があり、また、取引内容が縮小した客もいるため、売上が減少している。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（経営者）,求人数の動き,・入園、入学、新年度で、購買力については、物価は上がっているものの、年度の切替え、衣料品関係では季節的な衣替え、新たな贈答品、進物品といった小売関係での購買がある。季節的には、旅館や観光関係での事業への投資等や住宅投資もみられた。ただし、物価上昇で厳しいところはある。
,,□,人材派遣会社（社員）,雇用形態の様子,・大手企業を中心に派遣料金の改定ができたが、中小企業は厳しい取引先が多いため、物価高騰分に対する時給改定が追い付いておらず、求職者を集めるのに苦戦している。
,,□,人材派遣会社（管理担当）,求人数の動き,・求人数、派遣の求人企業数共に変化はない。
,,□,学校［専門学校］（副校長）,周辺企業の様子,・円安の状況がなかなか改善されず、影響を受けている企業が多く、減退している企業も増えてきている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数の前年同月比が、３か月連続で減少している。
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,その他飲食［居酒屋］（経営者）,お客様の様子,・最近は、夜９時以降の２軒目利用の客が増えてきている。１軒目利用の客の客単価も上がっている（東京都）。
,東京都,◎,その他飲食［給食・レストラン］（役員）,単価の動き,・前々年より取り組んできた委託料、食事単価の値上げ交渉が功を奏し、2023年度は大幅に利益が改善した。2024年度に向けた値上げ交渉も前年度に終了しており、大幅な利益改善を見込める（東京都）。
,,◎,都市型ホテル（スタッフ）,来客数の動き,・観光、ビジネス共に需要が高い。特に、インバウンドの連泊が増加しており、高稼働を継続している。
,,◎,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約55％と悪い。ただし、３か月前と比べると約45％増えているため、良くなっている。３か月前が過去最も販売量が低迷した月だったためにこのような結果になっただけで、景気が良くなったという実感はない。新商品の販売予定も見直すこととなり、営業本部でも右往左往している状況である。
,東京都,○,商店街（代表者）,それ以外,・今月もクレジットカードの取扱高は前年同月比110％と堅調である。前年は新型コロナウイルス感染症がまだ５類に移行していなかったことを考えると、10％アップは大きな伸びではなく、ほぼ新型コロナウイルス感染症発生前へと平常化しつつあるといえる（東京都）。
,東京都,○,一般小売店［文房具］（経営者）,来客数の動き,・買物客の購入金額が増加傾向にあり、来客数は微増でも売上増加につながってきている（東京都）。
,,○,一般小売店［傘］（店長）,来客数の動き,・春の強い風雨による雨傘、急な暑さによる晴雨兼用傘の需要があり、来客数が増えている。
,東京都,○,一般小売店［生花］（店員）,販売量の動き,・４月は入学式、歓送迎会の花がかなり出る。３か月前の１～２月は花が動かず、もちも良い時期なので、それと比べると今月はやや良い（東京都）。
,東京都,○,一般小売店［書店］（営業担当）,販売量の動き,・新年度向けの販売量が順調に推移している（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・来客数の伸びは前年比で鈍化している。インバウンド実績は前年比で倍以上伸び、売上全体の約10％強と好調である（東京都）。
,東京都,○,百貨店（財務担当）,販売量の動き,・国内客、インバウンドの販売量が共に増加している。特に、国内客は物価高の一服感や賃上げによる消費マインドの改善が販売量を押し上げている（東京都）。
,,○,スーパー（ネット宅配担当）,販売量の動き,・前年より、１人当たりの買上点数が伸びている。
,東京都,○,スーパー（食品担当）,単価の動き,・当社では来客数は横ばいながらも客単価の上昇が売上を底上げしている。好調な他社は来客数、単価共に上昇している（東京都）。
,,○,コンビニ（経営者）,来客数の動き,・３か月前よりは景気が良くなり、来客数も増えているが、前年と比べるとやや落ちている。ブランド力が弱いのかもしれないが、客単価は上がっているものの、来客数が前年より減少しており、どちらかというと現状維持である。
,東京都,○,コンビニ（経営者）,販売量の動き,・日販がやや良くなっている（東京都）。
,,○,衣料品専門店（経営者）,販売量の動き,・婦人アウターが売れている。外出需要がある。
,,○,衣料品専門店（経営者）,お客様の様子,・季節性が強い１～２月はどうやっても売れない。その２～３か月前と比べるとやや良くなっている。
,東京都,○,衣料品専門店（店長）,販売量の動き,・着物の催事による計画の300％超の実績が会社全体の業績を後押ししている。しかしながら、店舗の日々の売上については、３か月前と変化はない。これから夏にかけて、前年は計画の170％と好調であった浴衣が日々の売上をけん引できるかが業績回復の鍵となる（東京都）。
,東京都,○,家電量販店（経営企画担当）,単価の動き,・４月に入り、今まで厳しかった国内消費が、新型コロナウイルス感染症の分類が２類相当から５類に移行した前年５月を上回る結果となっている。さらに、その前年も上回っており、順調に回復している。また、インバウンドも好調を維持している。けん引役が単価の動きであるため、今後も注意深く見ていく必要がある（東京都）。
,,○,その他専門店［ドラッグストア］（経営者）,来客数の動き,・４月になって気候が良くなり、買物に意欲を燃やすようになってきたのではないか。
,東京都,○,高級レストラン（役員）,来客数の動き,・３月は四半期、年度末などで利用機会が増加する時期ではあるが、前年同月比での推移を見ても、上昇基調となっている（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・３か月前の１～２月はどうしても飲食業は売上が落ちるので、比べると確かにやや良くなっている。同時に、新型コロナウイルス感染症が終息したことで、ケータリングの仕事もいろいろと出てきており、その点でもやや良くなっている。
,東京都,○,一般レストラン（経営者）,来客数の動き,・人流の増加が顕著である。週末やランチに行列もみられる（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・３か月前と比べてやはり気候、気温の変化もあるが、少しは人出が増えてきたようである。また、インバウンドの影響も多少ある。
,東京都,○,一般レストラン（経営者）,販売量の動き,・来客数が増えている。単価も上がっているため、売上はまだ伸びている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,販売量の動き,・前年比では、コーヒー豆製造は200％、オンラインショップは100％、観光地の飲食店110％、都内の飲食店80％となっている。都内飲食店はコロナ禍明けよりも悪い月があり、苦戦している（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・新型コロナウイルス感染症が５類に移行して間もなく１年ということで、来客数が大分増えており、宿泊、宴会共にかなり上向いている。特に、近隣の大型コンベンション施設でのイベントが多い。大型テーマパークからの客も非常に多くなっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・新年度に入り、入社式や入学式などのイベントが目白押しで、アフターの食事も多くの利用があり、販売量は順調に推移している。春休みということもあり、宿泊も高稼働が続いている。新型コロナウイルス感染症の影響によるキャンセルなどはほぼない。
,,○,旅行代理店（経営者）,単価の動き,・今年は暖かい日が続いたり、あちこちで地震などが発生しているが、皆それぞれ計画よりも少々高くてもよいから、近隣でのんびり温泉旅行をしたいということで、単価が大分上がってきている。
,東京都,○,旅行代理店（従業員）,販売量の動き,・前年同期比110％程度で推移している（東京都）。
,東京都,○,通信会社（社員）,お客様の様子,・年度明けから、小口ＣＭの依頼が入っており、景気が上向いているとみている（東京都）。
,東京都,○,通信会社（社員）,それ以外,・物価上昇を受けたベースアップが中小企業にまで及んでいる。社内でも、し好品や旅行への消費意欲の高まりが会話のなかで増えている。特に、ゴールデンウィークや夏休みの旅行について、円安により国内旅行やぜいたく時間へのシフトが多く聞かれる。国内消費の高まりによる経済好循環が期待される（東京都）。
,,○,通信会社（営業担当）,販売量の動き,・新年度に入り、全体的に前年実績を上回る販売数で進捗している。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・４月は年度当初ということもあり、商談確定が増えている。今後の増加も期待している（東京都）。
,東京都,○,通信会社（管理担当）,販売量の動き,・電子帳簿保存法、インボイス制度等のＤＸ化の動きが呼び水となり、実績も堅調に推移している（東京都）。
,東京都,○,通信会社（営業担当）,お客様の様子,・勧める商材に対しての客の反応が変わってきている。購買意欲が増加している印象を受けている（東京都）。
,東京都,○,通信会社（営業担当）,販売量の動き,・前年比でプラスで進捗している（東京都）。
,,○,ゴルフ場（経理担当）,来客数の動き,・４月は、雨天の日はあるものの比較的天候に恵まれ、稼働率としては３か月前より改善している。前月に続き、物価の上昇、実質賃金の減少から生活防衛を意識する動きも散見され、プレー料金が割高となるビジター来場が落ち込み、レストランも高額商材の販売伸び悩みが続いている状況に変わりはない。水道光熱費、人件費を始め、営業費用の全般的な高騰の影響は大きく、固定費の回収も容易ではない。
,,○,競輪場（職員）,来客数の動き,・イベントを企画すれば、客を呼べるようにはなっている。通常50名程度のところ、300名ほどに増えている。本来のターゲット層とは少し違うが、にぎわい創出のため、実施し続けることが大事である。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・街全体が通常に戻りつつある（東京都）。
,東京都,○,その他レジャー施設［複合文化施設］（財務担当）,来客数の動き,・株高の影響でやや良くなっている（東京都）。
,,○,設計事務所（経営者）,お客様の様子,・新年度になり、新しい案件が契約に結び付いている。
,東京都,○,設計事務所（所長）,お客様の様子,・客からの相談件数がやや増えており、具体的な相談内容が多くなっている（東京都）。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドも含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドがかなり増えているため、これからはホテルの稼働率も上がってくる。一方、建設業は、材料費などが非常に上がっており、公共工事を含め、スムーズな受注が困難な状態である。
,,□,一般小売店［家電］（経理担当）,来客数の動き,・今月前半は、来客数も多く売上は順調だったが、20日以降は来客数が減り、売上が鈍化している。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・高効率給湯器導入促進による家庭部門の省エネルギー推進事業費補助金の影響か、ヒートポンプ給湯器の動きが良いが、その他はエアコンがぽつぽつというところである。
,東京都,□,一般小売店［家具］（経営者）,来客数の動き,・景気は良くないが、最近来客数が増えてきていることは事実である。ただし、外国人客が多く、契約には結び付いていない（東京都）。
,,□,一般小売店［印章］（経営者）,販売量の動き,・特に目覚ましい売上増加は見込めないが、企業からある程度安定した注文をもらえるようになったので、微増である。
,,□,一般小売店［祭用品］（経営者）,来客数の動き,・経費削減の傾向で、買い控え、発注取りやめがみられる。
,,□,一般小売店［眼鏡］（経営者）,お客様の様子,・円安で仕入価格が高くなり、生産性が悪くなっている。来客数も横ばいである。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・新茶の予約について、取引先の点数は減っているが、単価の上昇により、売上は前年並みとなっている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・販売量は変わらず、新規の受注もない。イベントでの売出しに参加しており、以前と比べれば少し客足が戻ってきているが、売上は伸びていない。客の懐事情がさほど良くないのではないか（東京都）。
,東京都,□,百貨店（売場主任）,来客数の動き,・インバウンド利用は全体の２割以上で、地方からの観光客の需要も増えているが、固定客の需要は横ばいである（東京都）。
,,□,百貨店（総務担当）,お客様の様子,・改装のため、館内の売場面積が縮小するなか、来客数が大きく減少しているものの、高額品の動きが良く、目標の数値を達成している。
,東京都,□,百貨店（総務担当）,お客様の様子,・訪日外国人の増加、円安の影響による大都市圏店舗での売上のプラス傾向は続いている。しかし、地方郊外店舗は、客の購買活動が活発であるとはとても言い切れず、足元の景気が全体として良くなっているとはいえない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・国内客においては高付加価値で独自性ある消費への意欲が依然として高い上に、インバウンドも拡大基調にある。一方で、３か月前と比べて国内客の消費動向に大きな変化はなく、良い基調が継続していると捉えるのが自然である（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・平均気温が上昇し、サングラスや日傘など初夏アイテムが客の関心にマッチし、売上が伸びている（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・店舗の顧客特性に合ったイベントや催事を定期的に開催したことで、それらが集客装置となり、来客数が増えている。ただし、売上が伸びても、家賃や出店料は既存テナントを含めて特に上がるわけではなく、まだまだ厳しい（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・引き続きインバウンドが売上をけん引している。国内客の消費もまずまずで推移している（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・平均気温が低かった３月とは異なり、４月は最高、最低気温共に高かったことで婦人服などに動きがあり、化粧品も好調である。しかし、特に食品を中心に物価上昇の影響もみられ、全体的には変わっていない。
,東京都,□,百貨店（管理担当）,販売量の動き,・気温の変化や気象の影響により春物衣料の需要が活性化していない（東京都）。
,,□,百貨店（店長）,お客様の様子,・来客数は前年並みで、売上増加が継続している。また、100円ショップで食品が好調に推移するなど、客が買物をする店を使い分けている。
,,□,スーパー（店長）,競争相手の様子,・値上げによる売上増加が一段落し、停滞を脱するため、主要商材の価格強化が顕在化している。特売価格も商材によっては値上げ前の売価で販売されており、来客数確保を図っている。
,東京都,□,スーパー（店長）,販売量の動き,・売上、来客数は前年を超えているものの、全体的な物量の増加には至っていない（東京都）。
,,□,スーパー（総務担当）,単価の動き,・買上点数が落ちてきている。
,東京都,□,スーパー（営業担当）,単価の動き,・相変わらず単価は上昇傾向にある。一方で、販売量並びに来客数は減少しており、現在はトータルで相殺されて変わらない状況である（東京都）。
,東京都,□,コンビニ（経営者）,来客数の動き,・やや良くなっている基調のまま、余り変わらない（東京都）。
,,□,コンビニ（経営者）,単価の動き,・単価が上がっており、必然的に買う数が少ないため、販売数量も減っている。
,東京都,□,コンビニ（経営者）,販売量の動き,・４月の商材単価の値上げも一段落したが、ゴールデンウィークを控えて落ち着いた動きが続いている（東京都）。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・売上については高い水準を維持している。値上げの影響が一巡し、客単価は落ち着いてきているなかで、来客数が大きく戻ってきたため、販売量に寄与している（東京都）。
,東京都,□,コンビニ（商品開発担当）,単価の動き,・円安の影響もあってか、食材全体が高騰しており、消費マインドも高まらない（東京都）。
,,□,コンビニ（従業員）,販売量の動き,・物価高により積極的な消費活動が行われていない印象を受けている。販売量も、ふだんと大きな変化はなく、良くも悪くもないといった状況である。６月から減税も実施される予定だが、果たしてそれによってたくさんお金を使おうとなるだろうか。ならないのであれば、出費は抑えられる。
,,□,衣料品専門店（役員）,販売量の動き,・例年と比べ、販売量、販売単価共に低調である。客に購買意欲がみられない。
,,□,家電量販店（店長）,お客様の様子,・大企業中心に賃金が上がっているとの報道をみるが、全体では実質賃金との差がまだあり、消費に向かっている実感はない。来店しても購入には至らず、ＥＣサイトや競合他店との比較が相変わらず多く、少しでも安く購入したい消費者心理は変わらないことを実感している。
,,□,家電量販店（店長）,お客様の様子,・来客数が伸びない。商材単価が上がっているため、購入に慎重になっている。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。客の来店はあるものの、将来への不安なのか、なかなか成約に結び付いていない。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の販売量は前年並みで推移している。
,,□,乗用車販売店（営業担当）,販売量の動き,・予測していたとおり、決算期の反動減があり、全ての拠点で苦戦している。
