,,○,一般小売店［傘］（店長）,販売量の動き,・暑さ対策の遮光遮熱傘の販売量が増えている。特に、今年は男性用の日傘が売れている。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・お中元のギフト需要があり、来客数、売上共に伸びている。
,東京都,○,百貨店（総務担当）,販売量の動き,・梅雨明けもほぼ例年どおりである。非常に暑い夏となり、来客数への影響が懸念されたものの、売上はプラスに転じている。２～３月は２けた伸びた後に低迷が続いたが、今月は久しぶりに２けた増加している。食品の値上げによる影響が考えられるが、サマーギフトは前年を割っており、その分、店頭販売が伸びている。インバウンドの堅調な伸びは継続しており、特に、化粧品関連は２けたの伸びとなっている（東京都）。
,東京都,○,百貨店（営業担当）,単価の動き,・為替の影響による輸入コストの上昇や、天候不順による野菜の価格上昇により、同じ商材の価格が数か月前より高くなっている。やむを得ず高い商材を購入することで結果として単価が上がる分、売上も増加する（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・訪日客の増加に伴う特選ラグジュアリー、時計などの実績の伸びが顕著となっている。ファッション関連がクリアランスセールに入り、前年比では２けた増加しているものの、インバウンドを除くと微増にとどまっている（東京都）。
,東京都,○,百貨店（財務担当）,販売量の動き,・インバウンドの拡大が景気を押し上げている（東京都）。
,東京都,○,スーパー（経営者）,販売量の動き,・来客数が若干増えていることに加え、値上げによる効果も少し出てきている（東京都）。
,,○,スーパー（販売担当）,単価の動き,・やや高額な商材の動きが良い。
,東京都,○,コンビニ（経営者）,お客様の様子,・客がやや増えている（東京都）。
,東京都,○,コンビニ（経営者）,来客数の動き,・気温上昇とともに朝晩の来客数が増えており、売上が若干であるが増加している。祭りや縁日があるときは人出も多く、にぎやかさを取り戻しつつある（東京都）。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・値上げによる客単価上昇の継続と、気温上昇による飲料、アイスクリームの売上が好調であるため、全体の売上が増加している（東京都）。
,,○,コンビニ（エリア担当）,来客数の動き,・前年比110％の来客数があり、暑さの影響でここ最近はより高水準で推移している。
,東京都,○,コンビニ（商品開発担当）,販売量の動き,・天候の回復とともに、盛夏期に売れるドリンクやアイスを中心に、販売数量が増えてきている（東京都）。
,,○,家電量販店（店長）,単価の動き,・エアコンなどの商品単価の上昇がみられる。商品価格が上昇していることもあるが、高単価商材の売行きが良くなっている。
,東京都,○,家電量販店（経営企画担当）,販売量の動き,・７月に入り、梅雨明けと同時に猛暑が続いており、季節商材の動きが良い。また、国内需要も定額減税、ボーナス商戦で高額の耐久消費財の動きも良い。インバウンドも好調を維持している（東京都）。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の販売台数が前年よりも増加しており、サービス部門も好調である。
,,○,乗用車販売店（総務担当）,販売量の動き,・需要月であり、新車、サービス共に売上が伸長している。また、中古車市況が良く、損益に大きく貢献している。
,,○,その他専門店［ドラッグストア］（経営者）,販売量の動き,・月替わりでの商材の入替えがあり、その商材がいつもより少し多く出ている。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・前月までは映画が前年比でかなり不調だったが、夏休みに入り復調してきている。その他は全体的に堅調である。
,東京都,○,一般レストラン（経営者）,来客数の動き,・夏休みシーズンに入って、国内観光客も増え、各店舗で集客ができている。客単価をみても、値上げに客が付いてきてくれている（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,お客様の様子,・当店のある飲食店街ににぎわいが出てきて、来店客にも金額を気にせずに注文する客が増えている（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,単価の動き,・人件費、原材料費の増加に対する価格転嫁交渉の進捗に加え、新型コロナウイルス感染症の影響が薄れてパーティ需要が復活していること、新規受託が進んでいることから、売上、利益共に右肩上がりになっている（東京都）。
,,○,都市型ホテル（スタッフ）,来客数の動き,・今年は梅雨が短いことから来客数が多くなっている。
,,○,タクシー運転手,お客様の様子,・猛暑、豪雨と天候に左右される仕事のため、家の前から目的地までと便利なタクシーを利用する客が増えている。昼間の利用は以前同様に良く、終電まで利用があるが、終電後の利用は少ない。昼間にうまく仕事をこなせれば、かなりの売上になる。
,東京都,○,タクシー運転手,来客数の動き,・異常な暑さのため、客の利用が大変多くなっている（東京都）。
,東京都,○,タクシー運転手,お客様の様子,・猛暑で短距離の利用が中心だが、客が増えている（東京都）。
,,○,タクシー（団体役員）,来客数の動き,・気温が高いせいだと思うが、乗客が増えている。ただし、深夜帯の乗客は相変わらずいないため、気温が下がったときが心配である。
,東京都,○,通信会社（経営者）,お客様の様子,・来店客の表情が明るくなっている。家族連れで来店する客も増えている（東京都）。
,東京都,○,通信会社（社員）,それ以外,・インバウンドの勢いに陰りはなく、観光地以外にも外国人客の足が延びており、押される形で外国人向けの受皿が拡大されている。例えば、下町にある寺院のＷｅｂページの多言語化や周辺施設のＷｉ－Ｆｉ環境整備などである（東京都）。
,東京都,○,通信会社（営業担当）,販売量の動き,・ボーナス効果もあり、まだ堅調である。米国大統領選挙の行方次第では、為替、株価に変動がみられるかもしれない（東京都）。
,,○,競輪場（職員）,来客数の動き,・イベント企画などが好調で、維持できている数字だけをみると良くなっている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・団体の動きが良い（東京都）。
,,○,設計事務所（経営者）,販売量の動き,・この６～７月は、当事務所最高の受注数となっており、非常に上向きである。ただし、現在の劇的な高温はマイナス要素である。最も困っているのは求人が非常に厳しいことである。
,,○,設計事務所（経営者）,お客様の様子,・ここ10年来、提案し続けてきたことが、ようやく日の目をみるかもしれない。提案を再考してもらえるということは、客に危機感と余裕が少し出てきたのかもしれない。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドが増えてきているため、これからホテルの稼働率も上がってきて、大変良いことである。一方、建設業の方は、材料費などがかなり上がってきて、公共工事を含め、スムーズに受注ができなくなっている。
,,○,住宅販売会社（従業員）,販売量の動き,・受注が増えている。
,,□,商店街（代表者）,来客数の動き,・梅雨明けの猛暑で客の動きが非常に悪くなり、来店比率も下がっていることから、商売にも影響が出ている。
,,□,一般小売店［印章］（経営者）,来客数の動き,・最近、毎日40度近い猛暑日が続いているが、独立店舗のため、この暑さで客の来店が非常に難しくなっている。涼しくなるまでは耐えるしかなく、店舗の宣伝等もしていないので、厳しい状況が続く。
,東京都,□,一般小売店［文房具］（経営者）,来客数の動き,・気候の影響は景気と関係ないであろうが、７月に入ってからの酷暑により来街者が目に見えて減ってしまい、売上はほぼ横ばいである（東京都）。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・円安による仕入商材の値上げ、人件費高騰で、売上が上がっても収支は足し引きゼロか悪くなっている。
,,□,一般小売店［文具］（販売企画担当）,お客様の様子,・店頭においては、暑いなかでも相当来店してくれていることもあり、客単価がかなり上がっている。一方外商では、本来取れる物件が競合の状況によって相当安値でたたかれて取れなかったということも多分にある。そうしたことからプラスマイナスゼロである。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・販売数も得意先も何とか現状維持しているが、競争が激しくなかなか新規客がとれない。特別な商品ではないためか。今後何とか新規客を獲得するように皆で頑張っている（東京都）。
,東京都,□,一般小売店［書店］（営業担当）,販売量の動き,・円安による買い控えが少し落ち着き、受注量が増え始めている（東京都）。
,東京都,□,百貨店（売場主任）,単価の動き,・猛暑が続いており、夕方までの来客数が減少しているが、それを補う形でインバウンドの割合が増えている。夏休みに入ったが、来客数はそれほど増えていない（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・７月中旬以降、猛暑ではあるが、月のトータルでみると婦人雑貨や食料品等の客の購買行動は、前年比では悪くない。訪日外国人の売上は引き続き堅調で、プラスに作用している。しかし、物価の上昇傾向も続いており、消費からの景気の上向き感には懐疑的な面もある（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・インバウンドの来客数や客単価は引き続き高い水準を維持しているものの、３か月前と比較して伸長も減退もしていない。国内客は消費の２極化傾向がより鮮明になっており、高付加価値消費が堅調に推移する一方、食料品などデイリーニーズはやや鈍化している。全体としては３か月前から大きな基調の変化はない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドは依然として好調に推移し続けているが、全体としては以前ほどの伸びはなくなっている（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月の売上はほぼ前年どおりで推移しているが、前年と比較して土曜日、日曜日がそれぞれ１日少ないため、やや下回る見通しである。天候の影響もあるが、買上客数が減少していることが要因である。４月からの再エネ賦課金引上げによる電気代の値上げなどにより客の節約志向がより一層強まっており、６月実施の定額減税効果もみられない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドは引き続き好調であり、売上実績は過去最高を更新し続けているが、国内消費は依然として厳しく、景気が良くなっているとはいえない（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・主力となる食品価格高騰の影響が続いている。土用の丑の日などのモチベーション需要は堅調ではあるものの、デイリー需要への影響が大きい。さらに、猛暑による外出控えも影響している。
,,□,百貨店（店長）,来客数の動き,・商品単価の上昇により売上が伸長しているものの、来客数は前年並みが続いている。
,,□,スーパー（経営者）,単価の動き,・どちらともいえないと回答したが、やや良いとした方がよいかもしれない。会社全体ではそれほど良くないが、良い店と悪い店とがはっきりして、悪い店には競合店や改装など悪くなる理由がある。そういった事情を考慮すれば、少し良いともいえる。
,,□,スーパー（店長）,販売量の動き,・猛暑の影響により、飲料を中心とした夏物商材の売行きが前年比110％以上で推移している。そのなかでも、アイスクリームは値上げの影響もあってマルチパックより個食商材の方が大きく伸びている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、客単価は前年を超えているものの、買上点数の前年割れが依然として続いている（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・夏休みになり、レジャーの予定を立てている話をよく聞く。高いが仕方ないという雰囲気である。
,東京都,□,スーパー（営業担当）,単価の動き,・単価は依然として上昇傾向にあるが、販売数、来客数が落ち込んでおり、トータルでは相殺されている。この暑さで季節商材は稼働している（東京都）。
,,□,スーパー（仕入担当）,販売量の動き,・令和５年産の米の在庫がひっ迫しているという報道もあり、米価が３割ほど上がっている。買いだめ傾向にあり、各産地の新米まで在庫薄となっている。令和６年産の九州の新米は５割ほど高くなっている。
,,□,コンビニ（経営者）,単価の動き,・客単価は変わらないが、来客数が若干伸びている。
,,□,コンビニ（経営者）,お客様の様子,・猛暑が続くなか、日中の来客数が大幅に減少している。しかし、夕刻の客単価上昇により、終日の売上、利益に変化はない。
,,□,コンビニ（経営者）,販売量の動き,・買い控え傾向が続いている。
,,□,コンビニ（経営者）,販売量の動き,・夏なので冷たい水はかなりの量が動いている。今まではそこから弁当やおにぎり、パン類などの購買につながったが、今は全くつながらない。
,,□,コンビニ（経営者）,販売量の動き,・今月は前年比100％程度を見込んでおり、久しぶりに前年を上回る見込みとなっている。定額減税の効果かはまだ分からないため、もう少し様子をみる。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・梅雨の遅れにより傘や食料品などの動きが鈍く、販売額に影響が出ていたが、梅雨入り以降はやや上向き、梅雨明け後も良い状況が続いている（東京都）。
,,□,コンビニ（従業員）,販売量の動き,・夏休みになると外出する人も増え、ふだんは行かないような場所に行く機会も増える。子供が休みになることで行動が変化する影響がある。皆がそうではないものの、休みで家にいる時間が増えれば近くのコンビニでの買物も増えるし、イベントが増えればコンビニ利用も増えてくる。外出が増えることは消費に大きく関わってくる。
,,□,衣料品専門店（経営者）,販売量の動き,・降雨がなく暑いため、婦人アウター、肌着、靴下等が前月に続き良い。
,東京都,□,衣料品専門店（店長）,販売量の動き,・当社の主力事業である着物事業における７月の浴衣関連商材の売上は、前年比83％となっている。前年、コロナ禍からのイベント回復により浴衣を新調した客が比較的多かったことを割り引くと、平年並みである。ドレス事業においては、パーティー用ドレスが低迷する一方、演奏会等で使用するステージドレスの売上がやや増加している（東京都）。
,,□,衣料品専門店（統括）,販売量の動き,・目的の物以外の買物をすることが少なくなっている。
,,□,衣料品専門店（役員）,販売量の動き,・気温が高くなっているが、夏物衣料の売上は例年より悪く、買い控えをしている様子である。
,,□,家電量販店（店長）,販売量の動き,・猛暑のために季節商材の動きがよいが、商材、工事費の値上がりがあり、客の反応は厳しい。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売は余り芳しくない。来場者数は結構あるものの、なかなか契約に結び付いていない。
,,□,乗用車販売店（営業担当）,販売量の動き,・想定以上に伸びがなく、迷走している。
,東京都,□,乗用車販売店（販売担当）,単価の動き,・整備担当によれば、やはり客は単価に相当シビアで、車検費用を安くしてくれるように依頼されたり、交換しなければいけない部品をもう少し使いたいので交換しないでほしいと言われたり、少しでも車検費用を安くしたいという動きが目立つ（東京都）。
,,□,乗用車販売店（営業）,販売量の動き,・県内外の他店に比べて販売台数が減少している。
,東京都,□,その他専門店［貴金属］（統括）,それ以外,・商材の値上げを実施したことにより単価が上がったが、販売量が若干減少したため、景気全体としてはほぼ変化はない（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・猛暑の影響で仕入控えが目立ってきている（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・７月度の実績値は、2019年比では売上87.6％、来客数77.0％であり、婚礼部門の不調が大きく影響している。レストラン部門、宴会部門は、2019年とほぼ同水準まで売上を確保している。ただし、その根本原因は原材料費高騰等による値上げで客単価が上昇したことであり、来客数自体の回復には至っていない（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・法人利用は好調で、以前と大きな変化はみられない（東京都）。
,東京都,□,高級レストラン（経理担当）,販売量の動き,・材料費を中心にコスト高が継続しており、その対応として価格の見直しを行っているが、販売量は従前と変化がない（東京都）。
,東京都,□,一般レストラン（経営者）,来客数の動き,・例年にない猛暑のためにランチの客足が極端に減少している。その分、深夜まで客の回遊が及ぶことがある（東京都）。
,,□,一般レストラン（経営者）,お客様の様子,・３か月前と比べて景気の波というのは全然感じられない。物価高が特に効いているようで、これといって景気がどうこうという様子は見受けられない。客層が高いので、売上は維持できている。
,東京都,□,一般レストラン（経営者）,来客数の動き,・東京は連日の猛暑にもかかわらず、ランチもそこそこ客が来てくれており有り難い。この暑さのなかでもそれほど悪くはなく、現状維持である（東京都）。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊についてはおおむね高稼働にて推移しているものの、夏休みに入ってからの直前予約の動きが期待より少し鈍い。レストランや宴会も好調ではあるものの、閑散期ということもあり、猛暑日も続いていることから、予約は比較的落ち着いている。原価の高騰も続いており、現状維持の状況が続いている。
,,□,旅行代理店（経営者）,お客様の様子,・再び新型コロナウイルス感染症が流行し始めており、日常生活では食料等の値上がりが続いているため、買い控えもみられる。特売場などが設置されると、皆が殺到するような状況のため、景気はそれほど良くなっているとも悪くなっているともいえず、ほぼ変わらない。
,東京都,□,旅行代理店（従業員）,販売量の動き,・前年比110％で推移しているが、これまでの勢いがみられない（東京都）。
,,□,旅行代理店（従業員）,お客様の様子,・コロナ禍を経て４～５年ぶりに企画が復活する団体が増えてきている。しかし、物価上昇の影響により費用が増大することで、宿泊旅行から日帰り旅行への切替えや参加人数の減少がみられる。
,東京都,□,旅行代理店（従業員）,販売量の動き,・国内旅行は既にホテル、航空機共に需要増加、供給減少の状態である。人気テーマパークは新エリアへの入園は堅調であるものの、宿泊は弱含みとなっている。海外旅行は円安の影響を受けて需要がない。インバウンドは他社に比べて獲得できていない（東京都）。
,東京都,□,旅行代理店（営業担当）,販売量の動き,・円安の影響である（東京都）。
,東京都,□,旅行代理店（営業担当）,単価の動き,・高額商品が売れない（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・商談案件が受注に至らず、毎月の売上が変わらない状況が続いている（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・今月も、夏のイベントやＣＭの依頼、番組制作の引き合いが入っている（東京都）。
,東京都,□,通信会社（営業担当）,お客様の様子,・仕入価格や人件費高騰の影響により値上げを検討しているが、客の様子をみると、値上げに慣れたようで、抵抗がなくなりつつある（東京都）。
,,□,通信会社（経理担当）,競争相手の様子,・競合相手の業務委託先が、顧客を奪うために、契約中の会社が倒産するなどの根拠のないうそをついて契約を切替えさせる手法を採らなくなってきた。消費者が学び、うそのセールストークが通じなくなり、理不尽な解約が減ってきている。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・売上は横ばいである（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・市場や提供商品など営業環境に変化がない。解約が先行し、客の減少が続いている。新サービスのエリア追加を待っている（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・ＢｔｏＢは堅調な動きとなるが、モバイル関連ビジネスのうちＢｔｏＣに関しては、Ｗｅｂ窓口へのシフトに伴う来客数減少の影響や、物価上昇による買い控えなどの影響もあり、総合すると大きくは変わらない（東京都）。
,,□,パチンコ店（経営者）,単価の動き,・実質賃金が依然として上がらないなか、来店客の客単価は若干の低下に転じている。来客数は微増しているものの、プラスマイナスゼロの結果になっている。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・大きな変化はない（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・景気動向は春先から変化がみられないが、円安の進行もあり、外国人観光客の動きは活発である。一方、国内客は値上げ疲れもあるのか、来客数の伸びが鈍化する施設も散見される（東京都）。
,,□,美容室（経営者）,来客数の動き,・猛暑の影響か、来店頻度が鈍っているような気がする。
,,□,設計事務所（経営者）,お客様の様子,・業務量、経費率等、ほぼ横ばいの状況である。
,,□,住宅販売会社（従業員）,お客様の様子,・投資用アパートに関して、今月は新たな販売契約はなかったが、購入の意思を示している客は多い。
,,▲,商店街（代表者）,販売量の動き,・回復が見込めない。原因が分からず、困っている。
,東京都,▲,一般小売店［家具］（経営者）,来客数の動き,・夏休みに入ってから来客数が非常に少ない。パリオリンピックが始まったことの影響もあるかとみている（東京都）。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・このところずっと変わらないが、余り良くない状況が続いている。
,東京都,▲,一般小売店［生花］（店員）,販売量の動き,・３か月前の４月頃は、入学式や入社式の花のほか、学校関連で野菜や花などの納品がとても多かったが、７月は行事としてはお盆だけである。暑い割には、想定より客入りは良かったが、４月と比べると売上自体はやや悪い（東京都）。
,,▲,百貨店（総務担当）,来客数の動き,・店舗の大幅改装で売場が縮小しているなか、猛暑でもあり、来客数は前年比で大幅に減少しており、厳しい状況が続いている。
,東京都,▲,百貨店（総務担当）,販売量の動き,・インバウンドは好調だが、新型コロナウイルス感染症が５類に移行して１年以上経過したこともあり、国内客の売上の伸びが一巡し、落ち着き始めている（東京都）。
,,▲,百貨店（企画宣伝担当）,単価の動き,・セール時期におけるファッション関連商材の動きが鈍い。購買動機が、価格が下がることよりも、欲しいときに欲しい物をというように変化している。
,東京都,▲,百貨店（管理担当）,販売量の動き,・夏のセール不振や継続的なお中元の減少傾向があり、状況は厳しい。好調だった食品にも伸び悩みがみられる（東京都）。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・全体的に販売点数がやや減少傾向にある。特に、生鮮でも豚肉や野菜などが相場高で、販売点数が大幅に落ち込んでいる。
,,▲,コンビニ（経営者）,来客数の動き,・来客数が前年同期と比べ２ポイント程度下がっている。物価も、大分上がってから落ち着いてはいるが、来客数は戻ってきていない。
,,▲,コンビニ（エリア担当）,販売量の動き,・土産物を中心に販売数量が低迷している。また、売価が高い物が売れなくなっている。
,,▲,衣料品専門店（経営者）,お客様の様子,・例年注文をもらっている会社からの注文数が減っている。
,,▲,衣料品専門店（従業員）,お客様の様子,・必要以上の物を買い控える傾向が見受けられる。
,東京都,▲,衣料品専門店（販売促進担当）,それ以外,・コストが高騰している（東京都）。
,,▲,乗用車販売店（経営者）,単価の動き,・物価が上昇している。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・商談件数が減ってきている（東京都）。
,東京都,▲,住関連専門店（営業担当）,来客数の動き,・来客数の減少に関しては猛暑の影響もあるとみられ、直近の景気動向との関連は判断しかねる（東京都）。
,,▲,その他専門店［ドラッグストア］（経営者）,来客数の動き,・暑過ぎて来客数が非常に少ない。
,東京都,▲,その他小売［ショッピングセンター］（統括）,お客様の様子,・酷暑の影響もあるとみられるが、客の動きが鈍化気味である（東京都）。
,東京都,▲,高級レストラン（役員）,お客様の様子,・富裕層からの予約や実売上はあるものの、予算を考慮される案件もあり、続く物価上昇による大衆層の引締めもみられる（東京都）。
,,▲,一般レストラン（経営者）,来客数の動き,・毎年のことだが、７～８月はかなり暑いため売上が落ち込む。ケータリングや外に出て行う仕事は、やはり危険なので少なくなっていき、８月頃はほとんどなくなるため、店の売上も減少する。もちろん来客数も少なくなるため、３か月前と比べるとやや悪くなっている。
,,▲,都市型ホテル（経営者）,来客数の動き,・５月まで非常に良かった宿泊部門が、ここにきて近隣の大型コンベンション施設でのイベント激減の影響を受けて非常に悪化している。人気テーマパークの新エリアオープンに期待していたが、当地域にはそれほど客が流れてきておらず、宿泊部門は非常に低調である。宴会部門については順調に回復している。
,,▲,通信会社（経営者）,お客様の様子,・受注額が発注額に見合わないままになっている。
,,▲,通信会社（営業担当）,お客様の様子,・新型コロナウイルス感染症の再拡大が懸念されており、対面営業はいまだに新型コロナウイルス感染症発生前の水準には戻っておらず、厳しい状況が続いている。
,東京都,▲,通信会社（局長）,それ以外,・営業部員の派遣社員応募数が激減しており、マーケットはあるものの売り子が足りず、結果的に契約数が伸長していない（東京都）。
,東京都,▲,通信会社（経営企画担当）,お客様の様子,・商談数、案件数が減少している（東京都）。
,東京都,▲,通信会社（営業担当）,それ以外,・為替の影響や原材料価格の高騰により、仕入単価が上昇している。粗利への影響が懸念される（東京都）。
,,▲,ゴルフ場（経営者）,来客数の動き,・猛暑の影響で来場者数が前年比77.6％と壊滅的である。４月に値上げを実施していたお陰で売上については前年比100％となっている。10月に行われる最低賃金の引上げに伴い人件費が高騰してきているので、苦しい状況をいかに回避していくかが悩みどころである。
,,▲,その他サービス［保険代理店］（経営者）,お客様の様子,・購買意欲が減退しており、客はより多くを欲しない。
,,▲,設計事務所（所長）,競争相手の様子,・仕事量はあるようだが、物価高などでなかなか決まらない。景気が良いとは決していえない。
,東京都,▲,設計事務所（職員）,それ以外,・建設費の高騰に歯止めがかかっていない。特に、民間はプロジェクト進行に慎重になっていることから、基本的な業務量が減少している（東京都）。
,東京都,▲,その他住宅［住宅資材］（営業）,販売量の動き,・前年同期と比べても好況感はない。住宅着工件数の伸びが期待できないなかで、ほかに頼る分野も少ないという業界そのものの閉塞感が強い（東京都）。
,,×,ゴルフ場（経営者）,来客数の動き,・猛暑の影響もあり、９月までは前年を下回る売上で推移する見込みである。エネルギー、消耗品、耐久消費財等の価格が上がり続けており、業績が改善する見通しが立たない。
,,×,ゴルフ場（従業員）,来客数の動き,・コロナ禍を過ぎ、ゴルフに対する高齢者の戻りが少ないなかで、猛暑到来である。気候変動により、夏の集客は一層困難となっている。また、以前に比べて雷雲発生も多く、午後の利用が特に減少している。さらに、落雷により施設の電気設備が影響を受け、その復旧費用の負担も生じている。
,,×,ゴルフ場（経理担当）,来客数の動き,・７月は暑さ指数が熱中症危険水準の31を超える日も多く、高齢者に限らず幅広い年齢層で酷暑下のプレーを忌避する動きが目立っている。これに加え、物価高騰、実質賃金減少から生活防衛を意識する動きは従前にも増しており、プレー料金が割高となるビジター来場は大きく落ち込み、レストランも高額商材の販売伸び悩みが続いている。水道光熱費、人件費を始め、営業費用の全般的な高騰の影響は大きく、固定費の回収は容易ではない。
"企業
動向
関連

(南関東)",東京都,◎,その他非製造業［商社］（従業員）,受注価格や販売価格の動き,・会社業績の動きから良くなっている（東京都）。
,,○,出版・印刷・同関連産業（所長）,受注価格や販売価格の動き,・印刷用紙の更なる値上げ打診がきているが、クライアントとの交渉が難航している。
,東京都,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・この先の建築関連機器の受注量が増えてきている。特に、人手不足を解消するための省力化装置が好調である（東京都）。
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・新規開発製品の量産化で、顧客の受注数が順調に伸びている。
,,○,建設業（従業員）,受注量や販売量の動き,・以前と比べたら周りの状況はやや良くなっているが、やはり円安の影響で燃料費や原材料費が高騰しており、かなり大変な事態になっている。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・東京、地方を含め、宿泊需要は旺盛であり、引き続き順調に推移する（東京都）。
,,○,税理士,取引先の様子,・百貨店の売上が好調である。夏休みの旅行の前売りや、猛暑対策の家電やグッズの売行きも伸長している。最低賃金の上げ幅も過去最高を記録している。
,,○,その他サービス業［警備］（経営者）,受注量や販売量の動き,・お盆前に向けて警備員が必要とされる現場が増えている。
,東京都,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・今年に入ってからずっと景気が悪いままで変わらない（東京都）。
,,□,出版・印刷・同関連産業（経営者）,それ以外,・用紙、インク代などの消耗資材価格が高騰している。また、受注率も低下している。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・今月の売上は目標値を超えたものの、スポット的な要素が多い物での売上が多かったため、景気が良くなっているという実感は余りない。
,,□,金属製品製造業（経営者）,取引先の様子,・受注量が増えている取引先と減っている取引先の比率は変わらない。
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・受注量が増える見通しを立てていると伝えてくる取引先が複数あり、実際、少しずつ増えているものの、予断を許さないと考えている。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・大手自動車メーカーの不正問題等での稼働停止はあるものの、依然として高水準での生産を継続している。
,,□,建設業（経営者）,受注価格や販売価格の動き,・価格が高止まりしており、物品がなかなか動いていない。
,,□,建設業（経営者）,受注価格や販売価格の動き,・材料、人件費高騰にて単価がかなり上がっているが、民間企業はそこまで上げてくれない。受注しても利益率が悪い。
,,□,輸送業（総務担当）,取引先の様子,・閑散期のため物量は少ないが、燃料価格の高騰は相変わらず続いている。したがって、収益が伸び悩んでいる。
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・前年同期並みの水準が続いている（東京都）。
,東京都,□,金融業（総務担当）,取引先の様子,・飲食業では、材料価格の高騰を価格に転嫁できており、なおかつ来客数が増えているため好調である。不動産業は、物件価格の高騰や競争激化により売上が若干低迷している。運送業は、2024年問題や人手不足、燃料費の高騰もあり、やや低調で推移している。観光業は変わらず好調を維持している。全体としては景気は変わらない（東京都）。
,,□,金融業（営業担当）,受注量や販売量の動き,・年度替わりでの受注増加を期待する声が聞かれていたが、売上、受注状況等の実数でみるとさほどの伸びはなく、想定より低調な推移となっている。建設業、中規模製造業からは、下期に入るまで大きな回復は期待できないといった声が多く、当面は前年水準程度の業績推移となる見通しである。
,東京都,□,不動産業（経営者）,競争相手の様子,・景気は余り変わらない。旧街道に面した１階の印章店がしばらく臨時休業している（東京都）。
,東京都,□,不動産業（総務担当）,受注価格や販売価格の動き,・事務室、物販店舗共にテナントの入居率が高まっていることは有り難いが、賃貸料のアップには応じてもらえない。管理、修繕費はコストアップしているため、収益の改善にはつながらない（東京都）。
,,□,広告代理店（従業員）,受注量や販売量の動き,・人手不足でなかなか新規客を獲得しにくい。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・これまでと状況は変わっていない（東京都）。
,東京都,□,税理士,それ以外,・夜に近隣駅まで商店街を通って歩きながら、ガラス越しに飲食店等を見ているが、新型コロナウイルス感染症発生前まではどこも結構客が入っていたところが、回復していない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・まだまだ資金繰りの厳しい会社が見受けられる（東京都）。
,,□,経営コンサルタント,取引先の様子,・取引先の話によると、消費者も不要不急の出費はしない様子が見受けられ、単価を上げると購入点数を抑えるなどの傾向が強いとのことである。
