,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（エリア担当）,来客数の動き,・県内担当店舗は県北、中央、県南いずれの店舗も来客数、売上前年比は好調である。特に、週末の売上が好調である。
,,◎,一般レストラン（経営者）,来客数の動き,・秋の行楽シーズンのピークが今である。例年どおりならこれから徐々に下がっていく。
,,○,一般小売店［土産］（経営者）,販売量の動き,・前年を基準とした売上達成度で比較すると、３か月前よりは良い。同水準以上の月が６月以降続いている。例年になく紅葉が長期間楽しめたため、多くの来訪客があったことによるものである。
,,○,家電量販店（店員）,販売量の動き,・10月の前年比の伸びからは２ポイント改善されたものの、11月は99％で前年実績を超えられなかった。良かった商材はエアコンの129％で、季節商材全体では118％である。冷蔵庫は102％、スマートフォンが115％となっている。伸び悩んだ商材は洗濯機83％、パソコン45％、テレビ79％である。
,,○,一般レストラン［居酒屋］（経営者）,来客数の動き,・平日のビジネス利用の客と週末の観光客が増えてきている。忘年会の予約も、週末中心だが埋まってきている。ここ数年では好調といえる。
,,○,都市型ホテル（支配人）,単価の動き,・宿泊、料飲部門共に予約状況が好調である。
,,○,旅行代理店（従業員）,販売量の動き,・案件は増えている。成約率も上がっている。
,,○,タクシー（経営者）,お客様の様子,・昼の動きが良くなり、前年同月と比べて８％の増収である。
,,○,美容室（経営者）,来客数の動き,・ようやく政権政党が少数になり、税制上の不均等が是正されることを期待している。
,,○,設計事務所（所長）,お客様の様子,・衆議院議員選挙や県知事選挙も終わり、一旦落ち着いたので、案件を進める方向のようである。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・今月も物価上昇が続いているため、皆、スーパーのチラシを上手に使って買物をしている。生活必需品の米は、以前のように出そろっているものの、高値が表示されている。諦めムードである。
,,□,一般小売店［酒類］（経営者）,販売量の動き,・得意先が２軒休業している。良い話としては、入札が１件落札できたが、総じて変わらない。
,,□,百貨店（営業担当）,販売量の動き,・比較的堅調に推移してきたファッション関連の動きが鈍い。また、食品に関しても物価高に伴い商品単価や客単価は上昇しているものの、買上客数は減少しており、前年実績割れとなっている。３か月前と比べると、緩やかなマイナス基調である。
,,□,百貨店（営業担当）,お客様の様子,・冬物商材の動きは本格化しているため活気はあるものの、客の堅実な購買動向は変わらない。高額品購入もあるが、必要な物をしっかり吟味していて、衝動買いやもう１品といった動きは見られない。以上のことから、決して景気が良くなったとは感じられない。
,,□,百貨店（店長）,販売量の動き,・売上は前年比ではほぼ横ばいである。
,,□,スーパー（総務担当）,来客数の動き,・来客数は３か月前と比べても変化はなく、前年をやや下回っている。
,,□,コンビニ（エリア担当）,来客数の動き,・３か月前と比べても、今月はそれほど変わらない。
,,□,衣料品専門店（販売担当）,来客数の動き,・年金給付月ではないこともあり、まず人が出てこない。電話やダイレクトメールなどいろいろな手を使って呼び掛けているが、なかなか外出するチャンスがないのか分からないが、出てこない客が増えており、かなり厳しい。
,,□,乗用車販売店（経営者）,販売量の動き,・新車や中古車等の販売は低位安定が続き、車検整備等のサービス部門でカバーしている。逆に言えば、減収増益に近いため、何ともいえないところである。
,,□,自動車備品販売店（経営者）,販売量の動き,・特にこれが悪いというようなことはないが、販売はなかなか成約に結び付かないし、話自体も少ない。今までの11月にはないムードである。
,,□,住関連専門店（仕入担当）,来客数の動き,・11月に入っても気温が高く、季節商材の動きが悪い。比例して来客数が減少し、今月も売上の低迷が続いている。
,,□,その他専門店（総務担当）,お客様の様子,・顧客の動向が変わっていない。
,,□,旅行代理店（所長）,来客数の動き,・現状は、安定したインバウンドの来訪によるものである。国内旅行者については、個人、団体共に、大きく伸びる要素が見当たらない。
,,□,旅行代理店（営業担当）,来客数の動き,・来客数は前年とほぼ同数で推移している。
,,□,通信会社（社員）,販売量の動き,・現時点では販売量、新規契約数が増加しているが、今後は顧客獲得及び維持に対する企業努力の差が出ると考える。
,,□,通信会社（営業担当）,単価の動き,・現状、物価高が続いているため、ぜいたくができず節約傾向にある。
,,□,通信会社（総務担当）,販売量の動き,・総販売数は１割向上したものの、廉価商材が販売の中心のため、利益は増えていない。
,,□,テーマパーク（職員）,来客数の動き,・前年と比べて、日並びの悪さや天候、気温の寒暖差等により、来園者数が伸びない。
,,□,その他サービス［自動車整備業］（経営者）,競争相手の様子,・業界の会合でも、全てが低位安定と捉えている。
,,□,住宅販売会社（経営者）,お客様の様子,・街はいまだ新型コロナウイルス感染症発生前の状況に戻っていない。相変わらず、シャッターの下りている店舗が目立つ。特に最近は、相続で後継者のいない店が閉店している。引き合いの数も多くない。特に、事務所関係は、余りない。
,,□,その他住宅［住宅管理・リフォーム］（営業）,単価の動き,・資材の高止まりに加えて作業代もやや上げざるを得ず、総体的なコスト高につながっている。客と予算的に折り合いが付かず、保留になるケースが続いている。
,,▲,商店街（代表者）,来客数の動き,・今月は年金給付月ではないため、消費は大変低迷している。
,,▲,百貨店（店長）,販売量の動き,・純粋な店頭売上の前年比は３か月前の前年比より若干悪化している。
,,▲,スーパー（商品部担当）,単価の動き,・来客数や客単価の低下と、負の要素が改善する傾向がみえない。特に食料品の値上げ以降、買上点数が落ち込んでいる。
,,▲,乗用車販売店（従業員）,販売量の動き,・受注が減少しているため、販売量、受注残いずれも減少傾向になっている。
,,▲,一般レストラン［居酒屋］（経営者）,来客数の動き,・宴会の予約はあるものの、フリー客の動きが鈍く、そのためか売上もやや減少傾向にある。
,,▲,その他飲食［給食・レストラン］（総務）,単価の動き,・主力の事業所給食部門では、米価の高止まりが続いているほか、食材全般の価格上昇も続いており、収益が圧迫されている。当社の価格引上げも続けて依頼しているが、これまでも見直しを受け入れてもらっていることもあり、年度途中の引上げはスムーズには進んでいない。
,,▲,旅行代理店（経営者）,販売量の動き,・繁忙期が終了し閑散期に向かうため、やや悪くなっている。
,,▲,タクシー運転手,お客様の様子,・タクシーの利用客はかなり減っている。同業他社も同じで客が少なくなっている。前年は11月中旬頃から忘年会等があったような記憶があるが、今年はまだ動きがない。地方はかなり景気が良くない。
,,▲,通信会社（局長）,単価の動き,・物価が上昇しているものの、賃金の引上げはそこまで追い付いていないと周りの人は感じている。
,,▲,ゴルフ場（従業員）,単価の動き,・単価が前年を下回っている。物価高騰の影響もあり、レストランや売店の売上も伸び悩んでいる。
,,▲,住宅販売会社（経営者）,来客数の動き,・金利上昇のためか建築費高騰の影響なのかは分からないが、顧客の動きが鈍くなっている。
,,×,一般小売店［家電］（経営者）,単価の動き,・物価高で、客の買い控えや欲しくてもとても買えないという客が結構出てきている。
,,×,一般レストラン（経営者）,来客数の動き,・今までで１番の悪さである。新型コロナウイルスの感染拡大時よりも悪い。物価高騰等で外食を減らしているようである。特に、米価高騰が決め手になっており、知り合いの店でも閉店をするところが出てきている。
,,×,ゴルフ練習場（経営者）,お客様の様子,・商材価格が上がっていて、客は買い控えをしている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・需要期を迎え、残業対応をして稼働している。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・全体の景気が良くなっているわけではなく、たまたま取引先の１社から大型案件の受注があり、受注、売上が共に３か月前より増加したため、やや良くなっていると判断している。
,,○,輸送用機械器具製造業（経営者）,受注価格や販売価格の動き,・受注価格や販売価格の動きは良くなっている。取引先の様子はまずまずのようである。
,,□,一般機械器具製造業（経営者）,取引先の様子,・全体的に仕事量の低迷が続き、取引先の中には週休３日に変更して稼働日数を減らす会社や小規模工場で廃業等の動きが出ている。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・現在の受注量からみて、１～２月の状況はかなり厳しくなっており、やや苦しいところである。内示が大分減っているため困っている。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・取引先の生産計画が安定しない。
,,□,輸送業（営業担当）,取引先の様子,・11月は前年より暖かい日々が続き、例年なら冬物商材、暖房器具、ヒーター、こたつ、寝具、毛布等の荷動きが増える時期だが、15％ほど物量が落ちている。しかし、運賃のコストアップについては、取引先が受け入れてくれているため、売上は２割ほど上回っている。ただし、協力会社等のコストも高いため、利益は薄くなっている。
,,□,金融業（営業担当）,受注価格や販売価格の動き,・年末にかけて、受注、販売価格の見直しが進むと考えるが、現状では、おおむね３か月前と同水準の受注、販売を見込んでいる。
,,□,広告代理店（営業担当）,受注量や販売量の動き,・年末商戦への広告出稿は、さほど伸びてこないままである。取引先の広告予算はそれほど確保されておらず、お金の掛からないＳＮＳ等を自前で行っているケースが多い。ただし、それで売上が伸びているという話も少ない。
,,□,経営コンサルタント,それ以外,・行楽シーズンの紅葉の遅れや天候不順の多さ等はあったが、各地の商業施設や行楽地の人出は平年並みであったようである。しかし、消費の勢いはまださほどなく、地域企業の業況にも特段の変化はみられない。
,,□,司法書士,受注量や販売量の動き,・２～３年前に相続登記の義務化が発表になって以来、司法書士景気というか、相続絡みの仕事が増えた状態がずっと続いている。それほどすごいわけではないものの、良い状況が続いている。
,,□,社会保険労務士,取引先の様子,・調子が良くなったという話は聞かない。人手不足、物価高、価格転嫁等の問題は改善されていない。
,,▲,＊,＊,＊
,,×,不動産業（管理担当）,それ以外,・最低賃金の引上げによる影響で、当社よりも高い時給を提示している他社にいってしまう等、短期従業員が減少している。求人募集を掛けても人が集まらず、人員の補充や取引の拡充がなかなかできないことに苦慮している。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,求職者数の動き,・人材募集の依頼数はおおむね３か月前の動きと変わらないものの、新規求職者の登録数が減っている。
,,□,人材派遣会社（管理担当）,採用者数の動き,・派遣の採用数に変化はない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で増減を繰り返している。
,,□,学校［専門学校］（副校長）,求人数の動き,・様々な企業から求人の依頼が来るが、なかなか紹介できる人数まで達しない。製造業を中心に多くの企業が人手不足により業務に支障が出てきている。景気への影響が不透明である。
,,▲,人材派遣会社（経営者）,求人数の動き,・小売販売、建築、建設、土木等は人手不足の影響か、かなり募集はみられるが、依然として賃金が追い付いていないため、応募者は少ない。
,,×,＊,＊,＊
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,コンビニ（エリア担当）,販売量の動き,・例年であれば、気温低下とともに売上も減少していく傾向にあるが、高温が続いているため、飲料の売上が高く、パンや主食系の売上も好調である（東京都）。
,,◎,衣料品専門店（統括）,来客数の動き,・気温の低下、ブラックフライデーなどのセールにより、来客数が回復しており、売上を押し上げている。
,東京都,◎,高級レストラン（経理担当）,お客様の様子,・外国人客がアジア圏のみならず欧州からも来るようになり、インバウンドの裾野が広がっている（東京都）。
,,◎,ゴルフ場（経営者）,来客数の動き,・ゴルフシーズンに入り、気候も落ち着いていることから安定した来場があり、３か月前比103％と来場者数が伸びている。今年の８月は異常なほど暑かったので、来場者数の増加は想定の範囲内にとどまっている。
,東京都,○,一般小売店［家具］（経営者）,販売量の動き,・今年に入って家具業界は非常に厳しい状況がずっと続いていたが、幾らか来客数が増えてきている。成約には結び付いていないが、客の反応は少しずつ良くなっている（東京都）。
,東京都,○,一般小売店［米穀］（経営者）,来客数の動き,・客もこだわり商材に手が伸びるようになっている。新世代ニーズのトレンドが少しみえてきている（東京都）。
,東京都,○,一般小売店［文房具］（経営者）,販売量の動き,・３か月前は猛暑により来街者数が少なく、当店への来客数及び売上も、前年と比較してほぼ横ばいであった。今月は天候が安定していたため、３か月前と比較して来街者数及び来客数が増加し、売上も20％程度増加している（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・外国人観光客の来店数の鈍化が回復基調に向かっていることに加え、国内客の来店も順調に伸びており、全体の来客数の前年比での増加率は３か月前を上回ってきている（東京都）。
,,○,百貨店（販売促進担当）,お客様の様子,・10月は前年と同様に気温が高く、アパレルを中心に秋冬商材が苦戦したが、11月は気温が下がり、アパレルに動きが戻ってきたことで前年に対し大きくプラスとなっている。ただし、食品に関しては前年比プラスで推移しているものの、物価上昇による買い控え傾向が続いている。
,東京都,○,百貨店（財務担当）,販売量の動き,・急激に円高に振れた３か月前と比較し、円安基調となった今月は、インバウンド販売量が改善している（東京都）。
,東京都,○,スーパー（営業担当）,販売量の動き,・単価は相変わらず上昇傾向にある。冬物商材の動きが活発化しており、販売量が上向きつつある。その分、トータルの売上が増加している（東京都）。
,東京都,○,スーパー（食品担当）,単価の動き,・地域的には大型マンションができて売上が伸びているが、全社的には苦戦している。しかし、消費は活発化している（東京都）。
,東京都,○,コンビニ（エリア担当）,来客数の動き,・夏場に比べて通学客が戻っていること、雨天が少なからずあったことから、来客数が増加している（東京都）。
,,○,コンビニ（エリア担当）,お客様の様子,・イベントでの人出が多く、客は外出してお金を使っている。当店はスイーツ、土産など、し好品やギフトもよく動いている。
,東京都,○,コンビニ（商品開発担当）,販売量の動き,・プラス１品を購入してもらえる確率が高くなっている。来店頻度も増えている（東京都）。
,,○,衣料品専門店（経営者）,販売量の動き,・気温の低下に伴い、実用衣料品を中心に前年をクリアしている。
,,○,衣料品専門店（経営者）,販売量の動き,・防寒着がよく出ている。
,東京都,○,衣料品専門店（店長）,販売量の動き,・年間で最も目標が高い11月だが、主力事業である呉服が催事の成功により計画比を４か月連続でクリアしている。もう一方のドレス事業も、12月のパーティー需要、１月の成人式需要により計画に近づいている（東京都）。
,,○,家電量販店（店長）,単価の動き,・物価上昇に伴い自然と単価は上昇しているが、直近ではより高単価な商材の動きが良くなっている。これが一時的な動きなのか、消費活動を見ていかなければ判断できないが、最近の値上げ傾向を消費者が理解し始めていることが表れている。
,東京都,○,家電量販店（店長）,販売量の動き,・３か月前は夏休み期間中で、訪日外国人の来客数が多かった。今月は３か月前より来客数が減少しているものの、販売量はほぼ同じである（東京都）。
,,○,乗用車販売店（経営者）,販売量の動き,・新車、中古車共に販売が好調で、販売量も前年より増加している。
,,○,乗用車販売店（営業担当）,販売量の動き,・例年になく計画を下回っており、打開策を模索中である。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・衣料品については、10月までは暖かく低迷していたが、11月に入り気温が下がったことで、単価の高い秋物が売れ始めている。冬物はアイテムにより売れていないものもある。
,東京都,○,一般レストラン（経営者）,それ以外,・一時落ち着いたかに見えた外国人観光客が、暑さが一段落して再び増加傾向になっている。特に、欧米系の観光客が目立っている（東京都）。
,東京都,○,一般レストラン（経営者）,来客数の動き,・今月の最終週くらいから、忘年会のような大人数の宴会が２～３件入ってきている。前年まではそのような大勢の宴会は余りなかったので、景気が良くなってきている（東京都）。
,東京都,○,一般レストラン（経営者）,単価の動き,・11月13日より価格改定を行い、全体的に50円から100円値上げしているが、現在のところ来客数の減少には至っていない。１月から２月にかけてその反応が出てくるとみられるが、地域差もあるようで、地域によっては来客数が減少しているところもある（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,来客数の動き,・年末に向けての予約が増え、当日の来客数も増えている。客単価が上昇基調にあり、景気が良い兆候がうかがえる（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,販売量の動き,・製造部は120％と注文数量が大きく伸びている。その反面、小売、飲食部門は伸び悩んでいる。インバウンドが多く、国内客は財布のひもが固いようである（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,単価の動き,・前年度に実施した価格転嫁交渉の成果により、今年度上期は大幅な利益増加を達成したが、下期に入り米価の急騰、最低賃金の大幅な引上げの影響を受け、徐々に利益が減少している（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・今月は前月に続き近隣の大型コンベンション施設でのイベント等がかなり多く、それに伴う宿泊、宴会の売上が増加している。その他人気テーマパークの客が流れてきて、宿泊の稼働率がかなり上がっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・学会などイベントのトップシーズンということもあり、宴会については予算及び前年比もクリアしており、好調が続いている。一方、レストランについては、ランチ利用は良いものの、ディナーについては土日、平日共に集客に苦戦しており、使い控えの傾向が高まっている。
,,○,都市型ホテル（スタッフ）,単価の動き,・10月と比べて来客数は減少したものの、高単価で推移していることで、売上は10月を上回っている。
,東京都,○,旅行代理店（従業員）,販売量の動き,・インバウンドが好調で、前年同期比118％で推移している（東京都）。
,,○,タクシー運転手,お客様の様子,・昼間の利用は以前同様良く、夕方まで無線、アプリ共に仕事がうまくつながっている。夜の利用も良く、終電まで駅出しを優先している。深夜の利用は少ない。
,東京都,○,通信会社（経営者）,販売量の動き,・来客数の動きから、やや良くなっている（東京都）。
,東京都,○,通信会社（管理担当）,お客様の様子,・法人のＤＸ系需要が堅調な動きを見せており、投資に関しても緩やかながら需要が増えている（東京都）。
,東京都,○,通信会社（営業担当）,販売量の動き,・来月に向けて、ブラックフライデーからのボーナス商戦が本格化することを期待している（東京都）。
,,○,ゴルフ場（従業員）,お客様の様子,・天候が良く、予約も順調に入っている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,お客様の様子,・12～１月にかけての予約の問合せが増えてきている（東京都）。
,,○,設計事務所（経営者）,お客様の様子,・新内閣が組織され、いろいろな意味で衆議院議員が入れ替わった。新しい時代に期待したい。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドが増えてきているため、これからホテルの稼働率も上がってくる。一方、建設業は、工事費の高騰により、公共工事を含め、スムーズな受注ができなくなっている。
,,○,住宅販売会社（従業員）,お客様の様子,・当社の新築アパート購入の様子から、個人客も引き続き多いが、法人の社宅需要が高まってきている。業績を伸ばしている法人が人材確保に動いている様子がうかがえる。
,,□,商店街（代表者）,来客数の動き,・このところ来客数が少し減り始めている。なかなか思うようには買ってもらえない。当店は着物屋だが、最近は特にレンタルが増えてきている。
,東京都,□,商店街（代表者）,それ以外,・今年中盤の勢いは大分なくなっている。クレジットカードの取扱高は、ずっと前年比プラスで伸びていたが、鈍化している。イベントなどのレスポンスは非常に良いものの、夜の帰宅がとても早い（東京都）。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・商材の動きはぽつぽつしかないが、いろいろな要望が出てきている。何なりと相談をという姿勢をとってきたからか、いろいろな業者がいなくなったためか。いずれにせよ、仕事につながるので有り難い。
,,□,一般小売店［食料雑貨］（経営者）,競争相手の様子,・変化が遅いため、変わらない。
,,□,一般小売店［印章］（経営者）,来客数の動き,・当社は、数は少ないものの、年賀状印刷を受け付けている。今年、年賀はがきの値上げがあり、致命的といえるくらい受注数量が減っている。また、受注した中にも、今年限りで年賀状による挨拶を失礼するという文面があった。年賀状印刷の受注は壊滅的である。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・相変わらず販売数量が伸び悩んでおり、新規受注がないため、現状維持が精一杯である。少ない人数で頑張ってはいるものの、売上が伸びない。月１回くらいのイベントでも以前と比べて売上が上がらない。何とか新規の注文を取れるようには努力しているが、競争が激しくてうまくいかない（東京都）。
,東京都,□,百貨店（売場主任）,来客数の動き,・年末に向かってお歳暮、クリスマス、おせち商戦が本格化しているが、新型コロナウイルス感染症の終息後、インターネット注文の利用が定着しており、店頭の来客数は常に前年を下回っている。一部の富裕層による高額品購入の支えとインバウンドによりマイナス分を補っている（東京都）。
,,□,百貨店（総務担当）,来客数の動き,・当館の改装が終了し、来客数は順調に増加しているが、買い回りは想定より低調のまま推移している。
,東京都,□,百貨店（総務担当）,お客様の様子,・季節どおりの気候になってきて、紳士、婦人共にファッション関連商材の動きが良くなっている。前年からの訪日外国人の活発な購買行動も一般化しているように見受けられる。食料品を含めた日用品の動きにも大きな浮き沈みはなく、直近の景気動向は平均的で、変化はない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・インバウンドの消費は不安定な動きを見せており、正確な予測が難しいが、３か月前と比較すると傾向に大きな変化はない。一方で、国内客の高付加価値消費への意欲は堅調に推移している（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・気温低下に伴い、ようやく冬物衣料に加えて寝具など冬のマストアイテムに動きが出てきている（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月期待できる大きなモチベーションはお歳暮ギフトだが、インターネットも含め苦戦している。需要が遅れているのであればよいのだが、現状の反応は悪い。アパレルは、中旬以降の冷え込みで冬物が動いているものの、前半のマイナスの補填は厳しい（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・売上が前年比１割弱伸長しており、来客数はそれ以上に伸びている。販売個数の伸び率は高い（東京都）。
,東京都,□,百貨店（管理担当）,販売量の動き,・前年並みで推移はしているものの、気温などに左右されやすく、衣料品や雑貨などの販売量は余り伸びていない（東京都）。
,,□,百貨店（店長）,お客様の様子,・来客数は微増が継続している。目的買いの傾向が強く、必要な物に絞り込んだ購買行動に余り変化はない。
,,□,スーパー（経営者）,来客数の動き,・大型スーパーがすぐ近くに出店してきたので、実際は下がっているが、その対策効果で差し引き変わらない。
,,□,スーパー（店長）,お客様の様子,・販売価格の上昇が続くなかで、売価を気にしながら購入する客が増えている。野菜は価格を見ながら購入しているが、米や卵についてはやむを得ず購入している様子である。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、客単価は前年並みを維持しているものの、買上点数の前年割れが依然として続いている（東京都）。
,,□,スーパー（仕入担当）,販売量の動き,・青果物や輸入肉、魚介類、米の価格が高く、販売点数が減っているが、客単価は上がっており、売上が前年を超えている。
,,□,スーパー（販売担当）,来客数の動き,・来客数にほぼ変化がない。
,東京都,□,コンビニ（経営者）,来客数の動き,・夏頃までは上向きとみていたが、秋頃から水平移動している。来客数も横ばいで、減少はみられないが、上向くのか分からない。年末商戦で上向くことを期待している（東京都）。
,,□,コンビニ（エリア担当）,来客数の動き,・日商の平均を取ってみても、３か月前と比較して横ばいの状況が続いている。
,,□,コンビニ（従業員）,来客数の動き,・来客数の動きに大きな変化はない。３か月前と比べて良くなっている実感もない。
,,□,衣料品専門店（役員）,販売量の動き,・寒くなってきて、ようやく冬物衣料が動いてきたが、依然として買い控え傾向にある。
,,□,衣料品専門店（従業員）,販売量の動き,・今月に入ってもまだ気温が高い影響で、季節商材が低迷している。特に、紳士婦人のアウターの落ち込みが激しい。
,,□,家電量販店（店長）,お客様の様子,・来客数に大きな変化はなく、前月と変わらない。高単価商材の動きが若干良くなっているため、年末に期待する。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備と販売をしている。客の来場は結構あるものの、なかなか販売の成約に結び付いていない。
,東京都,□,乗用車販売店（経営者）,お客様の様子,・車の買換えが少なく、現在の車を我慢して継続使用する案件が多い（東京都）。
,東京都,□,乗用車販売店（販売担当）,お客様の様子,・車に関しては、いろいろなモデルチェンジをしてもなかなかそれを買取りできないこと、中古車も価格が上がっているため買えないという状況のなかで、やはり景気は全体的にまだ良くない。物価が上がっているにもかかわらず賃金は上がらない、車両価格が相当上がってきて新車も中古車もなかなか買えないというのが現状である（東京都）。
,東京都,□,乗用車販売店（営業担当）,お客様の様子,・都内の店舗で勤務しているが、カーシェアリングが増えており、車は所有する物から借りる物へと変わりつつある（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・例年よりも気温が高く、シーズン品の売行きは良くないが、来客数は多くなっている。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量の動きに注目しているが、やはり来客数が少ないようである。
,東京都,□,その他専門店［貴金属］（統括）,それ以外,・値上げにより販売単価は上昇したが、販売数量が減少した結果、販売総額はほとんど変わらない傾向が続いている（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,販売量の動き,・温暖化の影響もあり、秋のメイン商材の入荷が少なく、年末年始も期待できない（東京都）。
,東京都,□,高級レストラン（役員）,それ以外,・年末に向け、予約、問合せ、案件数としては通例同様の上昇傾向にはあるものの、衆議院議員選挙後の状況もあり、景況感としてはマイナスである。食材原価の上昇が続くことにより、プラス要因がマイナス要因に打ち消されている（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・客の利用は堅調に推移しており、景気の悪化はみられないが、物価の上昇が続いていることが懸念される（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・店の売上はそれほど変わっていないが、ケータリングが少しずつ増えてきているため、景気はやや良くなっている。店の方は例年並みの割合だが、ケータリングが伸びた分だけ売上が多くなっている。
,,□,一般レストラン（経営者）,来客数の動き,・ランチは客が来るものの、夜は、前年やそれ以前と比べると予約数も来客数も減っている。
,東京都,□,旅行代理店（従業員）,販売量の動き,・国内旅行はセール等の施策で予約が増えてきているが、良いとまではいえない（東京都）。
,東京都,□,旅行代理店（営業担当）,単価の動き,・物価上昇が負担になっている（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・２～３か月前の売上と比較すると、ほとんど変化がない（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・前月に引き続き、小規模だがＣＭやイベントなどの仕事の引き合いがある。広告宣伝への出稿は多少上向いている実感がある（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・ケーブルテレビ及びインターネットの契約数が伸長していない（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最低限の内容を選択する傾向は変わらない。
,東京都,□,通信会社（営業担当）,販売量の動き,・景気の影響なのか、当社の加入と解約の動きがぴたりと止まっている（東京都）。
,,□,通信会社（経理担当）,単価の動き,・テレビの影響力か、防犯カメラのサービスが売れている。それ以外は解約があり、純減することがある。トータルでは微減している。
,東京都,□,通信会社（経営企画担当）,単価の動き,・物価が上昇し、もろもろの価格が上がるなか、仕入価格も上昇傾向にある。下請法で値下げ要請が厳しく制限されていることから、受けざるを得ない。しかし、販売先である最終消費者に対しては値上げ要請ができず、マンション管理組合等からは逆に契約料金の値下げ要請が多い。利益が上がりにくくなっている（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・引き続き累計顧客数が減少している。ＦＴＴＨの新規エリアの準備は進めているが、その間の顧客獲得が難しい（東京都）。
,,□,ゴルフ場（経営者）,来客数の動き,・来客数、単価共に前年と同程度で推移している。
,,□,パチンコ店（経営者）,来客数の動き,・衆議院議員選挙が終わり、政権与党の過半数割れにより、先行きの不透明感と経済対策への期待感が交錯しており、先が見通せない。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,販売量の動き,・大きな差がみられない（東京都）。
,東京都,□,その他レジャー施設［映画］（営業担当）,来客数の動き,・景気の動向に作用する大きな要素がない（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,来客数の動き,・秋の行楽シーズンとなり、来客数は増加傾向にある。一方で、単価の動きは高止まりしており、若干値上げ疲れの様子もみられる（東京都）。
,,□,設計事務所（経営者）,お客様の様子,・具体的な新しい案件もなく、淡々と今ある仕事の対応をしている。
,,□,設計事務所（経営者）,お客様の様子,・業務量はほぼ横ばいで推移している。元々官庁案件がメインのため、大きな変化はない。
,東京都,□,設計事務所（職員）,それ以外,・社会的な背景に大きな変化はなく、横ばいである（東京都）。
,,▲,一般小売店［祭用品］（経営者）,来客数の動き,・価格改定の影響か、販売が滞っている。
,,▲,一般小売店［酒類］（経営者）,来客数の動き,・年末に向かう11月だが、来客数が減少している。
,,▲,一般小売店［眼鏡］（経営者）,来客数の動き,・来客数、売上が３か月前をやや下回っている。夏場は来客数が伸びたものの、気温が下がるにつれ徐々に減ってきている。
,,▲,一般小売店［傘］（店長）,来客数の動き,・秋はイベントや行事が多く、特に土日の客足が悪い。
,,▲,一般小売店［文具］（販売企画担当）,お客様の様子,・店頭の来客数がやや減ってきている。また、来店客のなかで、特に中小零細企業はどこも10月から人件費が上がっているため余り買えないということで、かなり節約傾向が見受けられる。人件費が相当増加し、社会保険料が上がったりしているため、零細企業はとてもではないがやっていけない。そのようなこともあってか、単価が若干落ちている。また、大きな案件、外商も減っている。
