,,□,広告代理店（営業担当）,取引先の様子,・広告出稿が減った時期から今まで、ほとんど変わらない。この状況が通常になっている。９月で25年間発行していたタウン誌が休刊になっている。
,,□,司法書士,受注量や販売量の動き,・３か月前と比べると変わらないが、ここ１年くらいは、全体としてずっとやや良い状態が続いている。
,,□,社会保険労務士,取引先の様子,・売上が増加している事業所は多いが、利益はそれほど増えていない。
,,▲,化学工業（管理担当）,受注量や販売量の動き,・客からの受注量が下がっており、大口の案件がない。
,,▲,不動産業（管理担当）,受注量や販売量の動き,・ビルのオーナーが改装時に床等の清掃コストを削減する仕様に変更したため、値上げ要請で単価は上がったものの、実施範囲や頻度が減っており、従来と比べてややマイナスとなっている。
,,▲,経営コンサルタント,それ以外,・夏休みが終わり、街中や行楽地の人出も減り、全体的に活況感は弱いため、消費も落ち込んでいる。地域企業の売上、受注や生産等の業績面は、盛り上がりが乏しい。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占める建設業である。公共工事は順調で大変有り難い。今期の公共工事受注額は前年比では５％、前々年比は21％減少で、決算が心配である。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,求人数の動き,・例年同様、製造業やサービス業を中心に繁忙期対応や休職者の代替の依頼が増加している。長期派遣では専門職の求人が例年より増えている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で増減を繰り返している。
,,□,学校［専門学校］（副校長）,それ以外,・政局が変化するタイミングのため、消費動向も様子見の感じを受ける。
,,▲,人材派遣会社（経営者）,求人数の動き,・今年は豪雨災害等で、生鮮食品や一般衣料等にかなり影響が出ている。ガソリン価格も上がったり下がったり、波があり、購買力はあるものの、幾分厳しい。住宅関連は、増改築、外壁や屋根の補修等の仕事が継続して出ているが、被災地の作業応援による人手不足もある。全般的には少し厳しい。
,,▲,人材派遣会社（管理担当）,求職者数の動き,・派遣の求職者が減っている。
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",,◎,乗用車販売店（総務担当）,販売量の動き,・上期の最終月、需要月であり、客の動きが活発化し、売上が伸長している。
,,◎,その他小売［ショッピングセンター］（統括）,販売量の動き,・これまで極端に不調だった映画の売上が前月から伸びてきている。その他では楽器販売が好調である。
,東京都,◎,その他飲食［給食・レストラン］（役員）,単価の動き,・前年度に実施した価格転嫁交渉の効果が今年度より現れ、前年比で年間３億円程度の利益改善がみられる。これは、今年度以降もベースアップとして継続する（東京都）。
,東京都,○,商店街（代表者）,それ以外,・右肩上がりの基調が続いている。街の経済はとても良い。クレジットカードの取扱高は好調であり、来街者数も伸びている。株価や地価が高いと、富裕層が多いこの街の特性として強く好調さが出る。イベント関連も集客に苦慮することはない（東京都）。
,,○,一般小売店［家電］（経理担当）,来客数の動き,・今月になってもエアコンの取付け依頼が多く、その他住宅設備関連の問合せも多くなっている。
,,○,一般小売店［祭用品］（経営者）,販売量の動き,・秋の祭事が復活し、需要が高まっている。
,東京都,○,一般小売店［文房具］（経営者）,来客数の動き,・６月から８月の３か月は、景気というより猛暑の影響で売上が横ばいであった。今月は、中旬以降は気温がやや落ち着いてきたため、地元の買物客や遠方からの来街者が多くなり、売上もやや増加している。地域のイベントが活発に開催されていることも、来街者数増加の要因となっている。それにより当店への来客数も増加し、６月から８月の売上を上回っている。インバウンドも目に見えて増加しており、円安の影響もありまとめ買いが多く、客単価を上げている（東京都）。
,東京都,○,一般小売店［生花］（店員）,販売量の動き,・３か月前の６月は余り行事がなかったが、９月はお彼岸があるため、仏花が前年並みに売れている（東京都）。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・前年と比べ、売上、来客数共に伸びている。
,東京都,○,百貨店（営業担当）,お客様の様子,・複合商業施設内の店舗を例にあげると、家族や複数名での来店に加え、食べ歩きが以前より増えており、１点ごとの価格は低いものの、あちこちを買い回りながら時を過ごすことに価値を見いだしているようである（東京都）。
,,○,百貨店（店長）,お客様の様子,・支出にシビアな状況は変わらないものの、９月中旬以降は旅行準備、エステやマッサージなど生活必需品以外の目的での来店も増えてきている。
,,○,スーパー（経営者）,来客数の動き,・８～９月と来客数が復調傾向にあるものの、買上点数は依然として低調である。
,,○,スーパー（ネット宅配担当）,来客数の動き,・来客数及び販売点数が増えてきている。
,東京都,○,スーパー（食品担当）,来客数の動き,・買上点数、客単価共に微増している（東京都）。
,,○,コンビニ（経営者）,単価の動き,・単価が少しずつ上がり、買上点数も伸びている。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・９月にもかかわらず30度を超える気温が続いたことで、飲料やアイスなど季節商材の売行きが好調なまま推移している（東京都）。
,,○,コンビニ（エリア担当）,販売量の動き,・商品単価が上がっているなか、来客数は100％前後を維持しており、単価が上がった分だけ売上にしっかり跳ね返ってきている。
,,○,コンビニ（従業員）,販売量の動き,・販売量がやや増えている。新商品を出すと初めはよく売れたりする。ドーナツやカレーパンなど試行錯誤していくことで販売量を伸ばすことができる。工夫次第で大きく変わる。きちんと客の方を向いていれば、景気も売上も良くなっていくのではないか。
,,○,衣料品専門店（経営者）,販売量の動き,・気温が下がってから実用衣料品を中心に売れている。
,東京都,○,衣料品専門店（店長）,販売量の動き,・着物事業におけるセールの集客が、３か月前と比べて計画比100％を超える状況になり、売上も100％以上の実績を残せるようになっている。一方、主力のドレス事業については、マーケットの回復により、９月はＥＣ販売が計画比130％を超えている。課題は、実店舗の業績が３か月前よりは回復基調にあるものの計画に届かず、要因である競合店に対する優位性をより一段高める必要があることである（東京都）。
,,○,家電量販店（店長）,単価の動き,・実質賃金が物価上昇を超えていない現状にもかかわらず、買換えの際に、より付加価値のある商材を案内することにより、微増ではあるが客単価の向上につながっている。ただし、一時的な単価向上にならないように足元を固めていく必要がある。
,東京都,○,家電量販店（店長）,来客数の動き,・海外の夏休みも前月で終わったが、訪日旅行客の来客数は前年同月より増えている（東京都）。
,,○,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っている。これまで販売が余り芳しくなかったが、前月末から今月にかけて徐々に伸びている。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の販売量が前年よりも増加している。サービス部門も伸びている。
,東京都,○,乗用車販売店（経営者）,来客数の動き,・来店理由が買換えなどの具体的な話になっている（東京都）。
,,○,乗用車販売店（営業担当）,販売量の動き,・決算月ということもあり、客の心理が活性化しているように見受けられる。
,東京都,○,高級レストラン（営業担当）,来客数の動き,・９月の売上は、2019年比95.8％、前年比111.7％となっている。来客数は、2019年比79.3％、前年比94.8％、客単価は、2019年比120.7％、前年比117.8％である（東京都）。
,東京都,○,一般レストラン（経営者）,単価の動き,・単価は上がっているが、来客数も伸びているため、首都圏においては対応できている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,単価の動き,・いろいろな物が値上がりし、それにも慣れてきている様子が見受けられる。人材募集の時給も高くなっているため、景気が良くなっているような気がする。夏が異常なほど暑かったので、徐々にいろいろな物が動き出すのではないか（東京都）。
,,○,都市型ホテル（スタッフ）,単価の動き,・６月と比べると、単価が大幅に上がっている。戦略によるものだが、来客数も多く、売上が増加している。
,東京都,○,タクシー運転手,来客数の動き,・通常は９月になると客の動きが大分鈍くなるが、今年に限ってはまだ暑さが続いており、タクシーの利用客が減らず、ある程度良い状態が続いている（東京都）。
,東京都,○,通信会社（経営者）,販売量の動き,・新型コロナウイルス感染症の影響が徐々に薄れ、人の流れが平常に戻りつつある（東京都）。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・商談数、獲得数が増加傾向にある（東京都）。
,東京都,○,通信会社（営業担当）,販売量の動き,・９月のシルバーウィークでの特需効果が出ている（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・猛暑が収まってきたため、ようやく人の動きが戻ってきて、前年同月比で２％改善している。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,お客様の様子,・団体予約が増えている（東京都）。
,,○,設計事務所（経営者）,単価の動き,・全体の仕事量としては、前月と同等のやや良好という状況である。現在の政治の状況、周りの雰囲気からして、どのように伸ばしていけばよいのか、先行きが若干みえないところがある。最大の難点は人手不足である。
,,○,設計事務所（経営者）,お客様の様子,・新規案件を受注できたことにより、３か月前と比較すると景況感は良い。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドが増えてきているため、これからホテルの稼働率も上がってくる。一方、建設業の方は、材料費などがかなり高騰しており、公共工事を含め、スムーズに受注が受けられない状況になっている。
,,○,住宅販売会社（従業員）,販売量の動き,・販売量が上向いている。
,,○,住宅販売会社（従業員）,お客様の様子,・法人による社宅需要でのアパート購入の問合せが増えている。業績好調な法人が従業員の福利厚生のために必要としている。
,,□,商店街（代表者）,単価の動き,・最近、価格をかなり重視する客が増えている。リーズナブルで納得のいく価格設定の物に対して興味を示している。
,東京都,□,一般小売店［家電］（経営者）,販売量の動き,・とにかくずっと底辺のままで変わらない（東京都）。
,,□,一般小売店［食料雑貨］（経営者）,それ以外,・為替が影響している。
,,□,一般小売店［印章］（経営者）,販売量の動き,・この３～４日ようやく秋めいてきたが、気温の高い日が続いたため、集客力が非常に弱い。独立した路面店のため、天候にも左右される。
,東京都,□,一般小売店［米穀］（経営者）,販売量の動き,・物価の上昇により、慎重な買物をする客が見受けられる（東京都）。
,,□,一般小売店［眼鏡］（経営者）,販売量の動き,・来客数は余り変化がなく、売上も変わらない。円安による資材高騰のため仕入価格が上昇している。賃金も幾らか上げないと人手を確保できないために無理に上げたが、求人を出してもなかなか応募がない。仕入価格、人件費が高騰するのは仕方ないが、もう少し来客数が増えてほしいものである。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・販売数が今一つで、売出しをしても今までの金額に届かない。客はそれなりにいるが買ってくれないため、客の景気もそれほど良くないのではないか（東京都）。
,東京都,□,百貨店（売場主任）,来客数の動き,・価格改定、原材料価格の高騰は続いているが、インバウンドは変わらずに伸長して２割以上を占めており、物価高をカバーしている。富裕層は、秋冬重衣料の予約販売など、猛暑のなかでも順調に進んでおり、消費行動は変わらない（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・客全体の消費行動はここ数か月と同様の状態である。訪日外国人による売上も引き続きある程度のボリュームで推移している。現状では良くも悪くもない平均的な動きであり、大きな変化はみられない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・高付加価値商品は堅調に推移しているが、３か月前より一段上がったというより、良い基調がフラットに続いている状態である。デイリーな食料品需要などは、物価の上昇等による節約傾向なのか、３か月前より若干失速している（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドや高額品は引き続き好調に推移している。国内客の状況にも大きな変化はない。残暑が厳しいことが影響しているのか、来客数の伸びが若干縮小していることが気掛かりではある（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月もインバウンドのプラスの影響により化粧品や宝飾品などが好調に推移している。前年と同様に連日真夏日が続き、秋物衣料や雑貨の動きは鈍い。食品関連は、来客数が前年並みで、売上は値上げの影響による客単価上昇効果により前年を上回っている（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・８月頃から潮目が変わってきて、インバウンドは中国を中心に一定の落ち着きを見せているものの、依然として堅調である。国内客の動向にも大きな変化はみられない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・来客数の動向は、前年実績とほぼ同じペースで推移し、微増である。買上率の動きも同様で、踊り場状態にある。今後は現状の動向がベースとなる見込みである（東京都）。
,東京都,□,百貨店（販売促進担当）,単価の動き,・販売領域が縮小、限定となっている当社与件の現況下、宝飾、高級雑貨などの高額品、インバウンドは好調である（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・都心の百貨店はインバウンドや富裕層の需要により売上が伸長している。一方で、郊外店ではそういった需要は少なく、売上は前年比では増加しているものの、大きなプラスにはなっていない。この９月も残暑や物価上昇の影響が客の様子から見受けられる。
,東京都,□,百貨店（管理担当）,販売量の動き,・気温の低下とともに秋物衣料品が売れてきている。来客数も前年より増加している（東京都）。
,,□,スーパー（経営者）,単価の動き,・前年の今頃は地域還元事業がいろいろあり売上がかなり伸びていたが、今年はそれがないため、前年比では余り良くない。10月の競合店出店に備えていろいろと販売促進を行っているため、何とか持ちこたえている。
,,□,スーパー（店長）,販売量の動き,・値上げが一旦落ち着いて、客単価も落ち着いてきているが、販売側がある程度低価格志向に移りつつあるため、買上点数は伸びているものの１品単価が若干下落傾向になっている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、客単価は前年並みを維持しているものの、買上点数の前年割れが続いており、全体的に販売量が増えてこない（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・買物行動に特に変わった様子はない。
,東京都,□,スーパー（営業担当）,単価の動き,・単価は今も上昇傾向にある。また、防災意識の高まりから、防災用品、特に防災用食品並びに乾電池等の消耗品が稼働している。しかし、来客数減少にまだ歯止めがかかっていない（東京都）。
,,□,スーパー（仕入担当）,来客数の動き,・令和５年産の米が品薄となり、令和６年産の新米価格が上昇しているため、米を買い求めて来店する客が増えている。
,東京都,□,コンビニ（経営者）,販売量の動き,・販売量が落ち着いてきている（東京都）。
,,□,コンビニ（経営者）,お客様の様子,・天候不順にもかかわらず、来客数、売上共に大きな変化はない。特に、ドーナツ、スムージーなどの新製品の売上が堅調である。
,,□,コンビニ（経営者）,販売量の動き,・値上がりが続いており、今までは２つ買えた物も１つしか買えないというような様子である。
,東京都,□,コンビニ（経営者）,来客数の動き,・暑かった夏が終わり、消費も落ち着いている。９月から値上げする商材も多いが、人の動きは良いため、現状維持が期待できそうである（東京都）。
,,□,コンビニ（エリア担当）,お客様の様子,・安価な物を好む傾向になってきて、買上単価が下落傾向にある。
,東京都,□,コンビニ（エリア担当）,単価の動き,・毎月のように商材の値上げがあるなか、来客数は増加傾向にあるものの、客単価が伸びていない。より安価な商材へ流れているように見受けられる（東京都）。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・残暑が続いているため、飲料やアイス等の夏物商材が売れている（東京都）。
,,□,衣料品専門店（役員）,販売量の動き,・９月も気温が高いため秋物衣料への移行が遅く、夏物の残りを販売している状態である。
,,□,家電量販店（店長）,お客様の様子,・来客数に大きな変動がない。高額商材もある程度出ているが、慎重な客も多い。
,,□,乗用車販売店（経営者）,お客様の様子,・消費意欲が低下している。
,東京都,□,乗用車販売店（販売担当）,お客様の様子,・賃金が上がらないまま物価が上昇している。ロシアによるウクライナ侵攻や、イスラエルのガザ侵攻などにより、原油や食料品の価格が上昇しており、生活が厳しいという声をよく聞く。整備などではできるだけ単価を下げてほしいという客もいる（東京都）。
,東京都,□,乗用車販売店（営業担当）,来客数の動き,・９月の決算期は販売が好調なことが多いが、今年は動きがない（東京都）。
,,□,乗用車販売店（営業）,販売量の動き,・販売台数、市場占拠率の確保が全くできていない。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量の動きが前月と同じなので、上向く見込みはなさそうである。
,東京都,□,その他専門店［貴金属］（統括）,それ以外,・直近１年間に２回値上げを実施してきた結果、販売単価は上昇している。一方で、販売数量が減少しているため、景気そのものは余り変わっていない（東京都）。
,東京都,□,その他専門店［ガソリンスタンド］（団体役員）,来客数の動き,・９月、10月は郵便料金に始まる仕入商材や各種手数料などの値上げの話があり、燃料を含めて各販売商材の値上げも必要であるが、なかなか価格転嫁できないのが現状である（東京都）。
,東京都,□,その他小売［ショッピングセンター］（統括）,お客様の様子,・可処分所得が上がらず、財布のひもは固い（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・商材価格が上がっているため、客が余り量を買っていかない（東京都）。
,東京都,□,高級レストラン（役員）,それ以外,・予約数、来客数などは増えてきているものの、コスト高により、利益については厳しい状況となっている（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・利用頻度が頭打ちとなっている（東京都）。
,東京都,□,高級レストラン（経理担当）,単価の動き,・婚礼の列席者１人当たりの金額が高止まりしており、引き続き景気は良い（東京都）。
,東京都,□,一般レストラン（経営者）,それ以外,・外国人観光客の増加が落ち着いてきている。それに伴い、場所によっては回遊数も減少している（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べて来客数も余り変わらず、良くも悪くもない。人手不足や物価高が続いている。
,,□,一般レストラン（経営者）,単価の動き,・昼間は客が来るものの、夜は街全体としてほぼ客が動いていない。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月は例年売上が減る月ではあるが、宴会予約もそれなりに入っていたため、大きく落ちてはいない（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・一時的に円高が進んだが、国内の材料調達価格や諸経費には影響がみられない。元の100円近辺から160円台に進んだ円安が、かつてのレートに戻ることは考えられない。為替レートの振れ幅のスケールは大きくなったが、市場もそれに慣れてきたように見受けられる。世界情勢には改善の兆しがみられず、悲観的な見方が優勢な現状では、実業への健全な投資が伸びないと考えている。
,東京都,□,その他飲食［居酒屋］（経営者）,来客数の動き,・今夏は猛暑のため外出を控える人が多かったようで、人通りも少なかったが、９月後半からは明らかに人通りが多くなり、予約も増えてきている（東京都）。
,,□,都市型ホテル（経営者）,来客数の動き,・８月はやや持ち直して少し上向いたようにみえたが、９月は６～７月と同様の悪い状況に戻ってしまっている。週末に大きなライブ等のイベントがなかったことが一因である。また、前半は宴会関係も非常に少なかったこともあり、９月は低調である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・連休ということで、宿泊及びレストランについては家族連れを中心に連日高稼働となり、猛暑のためかインドアプールの利用も好調に推移している。一方で、婚礼宴会についてはオフシーズンということもあって販売量が伸び悩み、前年を割り込む結果となっている。
,,□,旅行代理店（経営者）,お客様の様子,・夏休みが終わり、学校や幼稚園、保育園も再開して、日常生活に戻っているが、物価の上昇がまだ続いているため、客としてはなかなか遠くまでは足を伸ばせない。地震や台風等の風水害もあるため、近くでどこか良いところがあればというような状況である。
,東京都,□,旅行代理店（従業員）,販売量の動き,・前年比110％で推移している（東京都）。
,,□,旅行代理店（従業員）,お客様の様子,・物価高で旅行費用が上昇傾向にあり、例年の予算では実施ができない団体が増加している。予算措置が取れない場合は、宿泊から日帰りへの変更の検討も必要になっている。
,東京都,□,旅行代理店（営業担当）,単価の動き,・販売価格の上昇が以前と比べて抑えられるようになっている（東京都）。
,東京都,□,旅行代理店（営業担当）,来客数の動き,・高額でも予定を決めて申し込む客が増えている（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・猛暑のときには大変な数の利用客がいたのだが、ここにきて暑さが和らいできて、ほとんど落ち着いている（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最低限の内容を選択する傾向は変わらない。
,東京都,□,通信会社（営業担当）,販売量の動き,・当社でいうと、物価が上昇し始めて以来、変わらずに低価格プランが売れており、販売量はここ数か月ほぼ同じである（東京都）。
,,□,通信会社（経理担当）,販売量の動き,・防犯カメラのサービスが売れているが、主力商材は少しずつ純減している。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・堅調といえば堅調だが、限りなく横ばいに近い微増である（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・ＢｔｏＣにて物価上昇の影響があるが、ＢｔｏＢは堅調のため、大きな変化はない見込みである（東京都）。
,東京都,□,観光名所（職員）,来客数の動き,・新型コロナウイルス感染症発生前の水準に戻らない（東京都）。
,,□,競輪場（職員）,来客数の動き,・インターネットでの売上対策や、動画配信者などを起用した広告により、売上は４倍ほど伸びている。その後の定着率も高く、効果は抜群である。しかし、来客数はそこまでの伸びが期待できず、余り客足が増えていない。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・特別な変化はみられない（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,お客様の様子,・景気動向は３か月前と変わらず、来客数、単価共に高水準を維持している。また、円相場は若干落ち着き円高に振れているが、インバウンドも引き続き旺盛であり、この傾向は当面続く（東京都）。
,,□,美容室（経営者）,来客数の動き,・猛暑のためか来店頻度が鈍っているような気がする。
,,□,その他サービス［保険代理店］（経営者）,販売量の動き,・３か月前との比較では変わらないが、売上は悪化傾向にある。
,,□,設計事務所（経営者）,お客様の様子,・今までのプロジェクトが完成し、落ち着いている。
,東京都,□,設計事務所（職員）,それ以外,・建築業界の社会的な背景として景気が上向くような情報はないが、下向きともいえない（東京都）。
,,▲,一般小売店［家電］（経理担当）,販売量の動き,・いろいろな工事は入っているが、商材の動きは悪い。９月は比較的静かな月ではある。テレビなど多少動きはあるものの、単価が低くなっている。
,,▲,一般小売店［酒類］（経営者）,来客数の動き,・台風などの天候不順に翻弄され、来客数が減少している。
,,▲,一般小売店［文具］（販売企画担当）,お客様の様子,・外商部の官公庁案件に関しては結構数が出ている。ただし、単価が低い案件が多く、大口案件は少ない。店頭部も、単価は上がっており、来客数も増えているため、しっかり伸びてきてはいるものの、値上げをしている分、もう少し売上が上がってもよいのではないか。全体的な客の様子として、安価な物を買いたい客と、高い物を買いたい客が見受けられる。現在は高い物を求める客をターゲットにして何とか頑張っている。
,東京都,▲,一般小売店［書店］（総務担当）,販売量の動き,・毎年秋に大学や専門学校で教科書の販売を行っているが、前年と比べると販売量が減っている。経費抑制により利益は確保できるが、それもやはりある程度の売上がないと成立しないことであり、このままでは事業として立ち行かない（東京都）。
,東京都,▲,百貨店（総務担当）,販売量の動き,・９月は猛暑の影響により衣料品、服飾雑貨関連の動きが厳しい。まだ前年実績は捉えているものの、伸び率の鈍化傾向は継続している。食料品中心に商材価格の上昇が続いており、購買単価は伸びているものの、販売点数が伸び悩んでいる。食料品は値上げ傾向が顕著にみられるのに対して、売上はほぼ前年並みであり、日々の購買点数を減らすなど消費動向の変化がみられる（東京都）。
,東京都,▲,百貨店（総務担当）,お客様の様子,・円安に伴う海外ブランド等の値上げ予告を受け、高額品やラグジュアリーブランドを中心に値上げ前の駆け込み需要が続いていたが、最近は購買意欲が落ち着いてきて、これまでのような伸びがなくなっている（東京都）。
,東京都,▲,百貨店（財務担当）,販売量の動き,・円高に振れたことにより、インバウンドが大きく減速している（東京都）。
,,▲,百貨店（企画宣伝担当）,販売量の動き,・秋物衣類の動きが悪く、売上が低迷している。
,,▲,スーパー（販売担当）,販売量の動き,・９月に入り、客は必要な物しか買っていない。
,,▲,コンビニ（経営者）,来客数の動き,・当社はコンビニエンスストアを６店舗経営している。業界全体としては分からないが、コンビニはやはり飽和状態で、物価高もあるため、来客数が前年比１～２ポイント下がっている。
,,▲,コンビニ（経営者）,販売量の動き,・５月から７月の売上は前年を上回っていたが、８月から９月は前年を２％程度割っている。減税効果が薄れたのか、猛暑が長引いたためか、要因は今のところ分からないが、前年割れが続いていることから悪くなっている。
,,▲,コンビニ（エリア担当）,販売量の動き,・前月と比べて伸びが鈍化し、販売数が減少してきている。
,,▲,衣料品専門店（経営者）,お客様の様子,・ふだん注文が入るところからの注文が入らない。
,,▲,その他専門店［ドラッグストア］（経営者）,来客数の動き,・９月は来客数がとても少なく、売上も全く伸びていない。かなり販売促進を打ち出しているものの、余り反応がみられない。
,,▲,一般レストラン（経営者）,販売量の動き,・３か月前はケータリングがかなりあり、販売量が多かったため、それと比べると今月の売上は２割くらい落ちている。
,,▲,タクシー運転手,お客様の様子,・昼間の利用が少し減っている。今月は３連休が２週続き、家族サービスで外出したり、米を始めとして全ての物が値上がりしているため、タクシーの利用を控えているようである。
,,▲,タクシー（団体役員）,来客数の動き,・気温の低下により、乗客数が減っている。
,東京都,▲,通信会社（経営者）,販売量の動き,・工事等は増加傾向だが、機器の受注が減少したため、やや悪くなっている（東京都）。
,東京都,▲,通信会社（社員）,お客様の様子,・年度後半の契約打切りがあり、状況が厳しくなっている。打切り理由は特定の会社の事情なので、景気の影響ではないとみられるが、ムードが悪い（東京都）。
,東京都,▲,通信会社（社員）,それ以外,・求人のミスマッチが続いている。募集を出してもなかなか集まらないが、たまに来る応募者は意識が低く、着任に至らないか、すぐに辞めてしまう。辞めないまでも、業績が伸びない人材がほとんどであり、そもそもが仕事をする意識の低い人材に頼るしかないのが現状である。売上が伸びず、業績評価のため給与も低いままである（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・物価上昇の影響で必要以上の消費を抑える傾向が続いている。
,東京都,▲,通信会社（局長）,それ以外,・このところ営業人員に欠員が出ており、募集しても応募者がかなり少なく、なかなか採用まで至らない。生産性の向上で何とか保っているが、限界である（東京都）。
,東京都,▲,通信会社（管理担当）,販売量の動き,・契約者の解約が思うように抑制できていない。着手している回線の光化更新工事の２期工区の着手が待たれる（東京都）。
,,▲,ゴルフ場（従業員）,それ以外,・物価が上昇し続けているなかで、誰が首相になるか、どの党が政権を取るかなど、スタートラインに到達していない。政治家が賃上げを実現させるとはどういうことなのか。企業の経営状況で大きく異なる。早く政策実現の段階に移ってもらいたい。
,,▲,その他サービス［立体駐車場］（経営者）,お客様の様子,・解約件数に対して新規契約の増えない状況が続いている。
,,▲,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約60％となり、悪い。３か月前と比べても約80％で、やや悪くなっている。今月は３連休が２回あったにもかかわらず販売量が落ち込んだのは、３連休ということでイベントを開催し、そちらに時間を取られてしまったためではないか。集客の増加を狙い住宅相談会や土地相談会などを行ったものの、販売量の増大にはつながらなかった。
,東京都,▲,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材の受注状況に上向き感はみられない。新築需要の頭打ちは確定だが、それをカバーしたいリフォーム案件も少ない（東京都）。
,東京都,×,一般小売店［家具］（経営者）,来客数の動き,・景気が悪いというよりも我々の業種そのものが悪い。以前からそうであるが、難しい時代に入ってきている。とにかく来客数が少ないので、非常に良くない（東京都）。
,,×,衣料品専門店（従業員）,来客数の動き,・様々なところで値上げの動きが続いている。また、購買意欲もないように見受けられる。
,,×,ゴルフ場（経営者）,来客数の動き,・９月に入っても気温が下がらず残暑が厳しく、来場者数に大きな影響を及ぼしている。３か月前と比較すると11％減少しており、非常に厳しい結果となっている。
,,×,ゴルフ場（経理担当）,来客数の動き,・９月に入っても厳しい残暑により、第３週までは酷暑下のプレーを忌避する動きが継続した上にゲリラ豪雨が重なり、稼働率は著しく低迷している。夏季は暑さ指数が33を超える場合にゴルフプレー制限を行っているが、９月に入っても当該制限が発動された日が多く、プレー中断リスクもあって、集客の余地は乏しい。従前より、物価の上昇、実質賃金の減少から生活防衛を意識する動きは増しており、プレー料金が割高となるビジター来場は大きく落ち込んでいる。水道光熱費、人件費を始め、営業費用の全般的な高騰の影響は大きく、固定費の回収も容易ではない。
"企業
動向
関連

(南関東)",東京都,◎,不動産業（従業員）,受注量や販売量の動き,・中国からのインバウンドが増えており、宿泊需要がより一層旺盛になる（東京都）。
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷などの仕事をしている。通常、問屋への支払は15万円未満なのだが、今月は17万円である。見込みでの仕入れはなく、需要が発生したら仕入れているため、客から受けた注文がそのまま反映されている。また、会社設立印の注文は通常２～３本だが、今月は５本の注文があったので、やや上向いている（東京都）。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・取引先より内示があったため、受注量の増加は予想どおりだが、これがどの程度まで増え、どのくらいの期間維持されるかは不透明である。また、原材料、エネルギー価格の高騰による単価の見直しはゆっくりとしか進んでおらず、取引量増加による利益の拡大は鈍い印象を受ける。
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・半導体製品を含む電子部品の受注量は景気の大きなバロメータであり、現時点では上向き傾向と考えているが、大幅な動きが出るのは今後になる。
,,○,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーは、台風による工場稼働停止を除けばほぼ予想どおりの生産を継続しており、下請企業にも順調な発注がきている。
