,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドが増えてきているため、これからホテルの稼働率も上がってくる。一方、建設業では、材料費などの高騰や人件費の上昇により、公共工事を含め、スムーズに受注できなくなっている。
,,○,住宅販売会社（従業員）,お客様の様子,・当社販売物件の新築アパートは富裕層若しくは法人向けではあるが、以前購入した客の再購入や、業績の良い法人から社宅として購入したいという問合せが増えている。
,,□,商店街（代表者）,お客様の様子,・最近、客の様子が少しずつ変わってきている。具体的には、来店した客の購買意欲が余り良くないこと、２番目は、他店との比較を慎重に行っていること、３番目は、できるだけ単価が低くて納得できる物があればそちらを選ぶことなどが挙げられる。
,,□,一般小売店［家電］（経理担当）,来客数の動き,・前月と比べて来客数が減少しており、売上も前年並みである。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・客の購買意欲はここ数年低下している。いろいろな物の値上げが続いているためである。買換え需要のときはそれなりの商材を選んでいるようではあるが、今までと違った新商品が出てこないこともある。
,東京都,□,一般小売店［家具］（経営者）,来客数の動き,・相変わらず景気は良くないが、最近は来客数がやや多くなっている。販売には結び付かないものの、以前よりも増えてきたようである（東京都）。
,,□,一般小売店［祭用品］（経営者）,お客様の様子,・祭事が続いており、若干だが受注がある。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・夏場は猛暑で日ざしが強く、通常レンズとサングラス用と２本売れることが多くあり、売上が良かったが、最近は変わらない。
,東京都,□,一般小売店［生花］（店員）,販売量の動き,・３か月前の７月はお盆で花の需要が多い時期なので多く花が出た。今月に限っていえば、今まではスタンド花などは全くなかったところ、スタンド花、胡蝶蘭、開店祝いや供花などの注文が入り、お盆時期と同じくらい出たため、変わらない（東京都）。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・売上が前年より伸びている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・売上が伸びない。新規受注もなかなか取れない。そのような状況のため、会社が何とか存続しているだけでも有り難い。とても景気が良いとはいえない（東京都）。
,東京都,□,百貨店（売場主任）,お客様の様子,・気温の低下が緩やかに進み、重衣料の動きはまだ活発化しておらず、来店客の様子に大きな変化はみられない。企業のパーティーへの手土産、クリスマスギフトなど、年末に向けてまとまった受注が入っている（東京都）。
,東京都,□,百貨店（総務担当）,販売量の動き,・この３か月、食料品の動きが悪く、前年に若干届かない状況が継続している。販売点数も前年を割っており、買い控えが発生している。販売点数の減少に比べて売上が微減という結果は、物価高によるものと推察される。９月は残暑の影響で服飾雑貨関連の動きが悪かったが、10月に入り若干上向いている。一方、婦人服の動きは悪化が続いている。寒暖差が大きく、街を見ても夏服と冬服の着用が混在している（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・やや異常な気象状況で、10月になっても非常に暑く、衣料品、特に紳士服関連の動きが良くない。また、訪日外国人の購買行動も引き続き活発ではあるものの、年月を重ねるにつれて、前年ほどの伸び率ではなくなっている。食料品を中心とした日用品に対する客の購買行動も目立った動きはない。全体としては、景気に大きな変化はない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・インバウンドの来客数や消費意欲は３か月前と比べると鈍化しているものの、前年比ではプラス成長を維持している。また、大半のシェアを占めている国内客の消費動向に３か月前と比較して大きな変化はなく、高付加価値消費を求めるニーズの底堅さが継続している（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・10月に入ってからもなかなか気温が下がらないことで、秋物実需の高まりが見受けられない。来客数も以前のような大幅な伸びがみられないなか、ファッション等のシーズン品は若干苦戦している（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月は天候の影響を大きく受けて秋物衣料が苦戦しており、食品も厳しい状況である。中国からの観光客を始め、インバウンドが大きく伸びている（東京都）。
,,□,百貨店（店長）,来客数の動き,・単価上昇により売上は伸長しているものの、来客数は横ばいが続いている。
,,□,スーパー（経営者）,販売量の動き,・やや悪い状態がずっと続いている。今月に関しては、競合店の出店に備えて事前にいろいろ販売促進を仕掛けており前半の売上は良かったが、後半はやや落ち込み、今のところ全体で４％くらいの影響がある。今はそれを徐々に戻していくつもりでいる。
,東京都,□,スーパー（経営者）,来客数の動き,・競合店がまた出店してきたため、来客数がどうしても伸びないことが大きい（東京都）。
,,□,スーパー（店長）,お客様の様子,・１品単価は上昇しているが、買上点数の減少が続いている。客も必要な商材は購入するが、それ以外の物については慎重になっている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、単価は前年並みを維持しているものの、買上点数の前年割れが続いており、販売量が増加してこない（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・多くの商材やサービスが値上がりをしている。
,東京都,□,スーパー（営業担当）,単価の動き,・相変わらず単価の上昇が続いているが、販売量並びに来客数は減少しており、トータルで相殺されている状況が続いている（東京都）。
,,□,コンビニ（経営者）,お客様の様子,・このところ来客数が多少伸びているが、客単価が下落している。
,東京都,□,コンビニ（経営者）,来客数の動き,・10月は天候の良くない日が例年より多く、客足が伸び悩んだものの、値上げの影響で客単価は余り変わらない。結果的に、伸びはないが落ち込みもない（東京都）。
,,□,コンビニ（エリア担当）,単価の動き,・客単価が徐々に落ちている。
,,□,コンビニ（エリア担当）,単価の動き,・価格高騰の流れのなかで、10月も多くの商材で値上げが実施された。しかし、客の購入動向に変化はないため、そのまま客単価が上がり、売上が伸びている。
,東京都,□,コンビニ（エリア担当）,来客数の動き,・各商材の値上げの影響で客単価が伸びている一方で、来客数は前年比での伸びに弱さがみられる。場所や日によっては前年を下回ることもある（東京都）。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・急激な気温の上がり下がりにより、消費も不安定になっている（東京都）。
,,□,コンビニ（従業員）,来客数の動き,・景気自体は３か月前と比べて余り変わらない。来客数、売上共に大きな変化はない。特別不景気でも好景気でもないが、必要最低限の買物はふだんどおりにしている様子である。
,,□,衣料品専門店（役員）,販売量の動き,・10月後半になっても半袖を着るような気候で、秋物衣料品の売上が鈍い。特に、アウター等への影響が大きい。
,,□,家電量販店（店長）,お客様の様子,・来客数などに大きな変化はなく、買物に慎重な客が多く、まとめ買いをする客も少ない。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売は余り芳しくない。来客数は結構あるものの、なかなか成約に結び付かない。
,,□,乗用車販売店（営業担当）,販売量の動き,・予想以上に決算の反動減がある。
,東京都,□,その他小売［ショッピングセンター］（統括）,お客様の様子,・物価高による賃金上昇が追い付かず、可処分所得が減少傾向にある（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・10月単月では、2019年比では売上は130.1％、来客数は105.6％、客単価は123.2％となっている（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・客の利用が前年同月と比べてそれほど変化がない（東京都）。
,東京都,□,高級レストラン（経理担当）,お客様の様子,・リピーター、新規客共に予約は引き続き好調である（東京都）。
,東京都,□,一般レストラン（経営者）,それ以外,・近隣店舗の空室率が、家賃、設備費の値上がりのため、上がっている（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べてインバウンドは増えたが、それ以上に変わった様子はない。それよりも人手不足の方が深刻である。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月から宴会コース料金を500円ほど値上げしたが、毎回利用してくれる客も納得の上で予約を取ってくれており、客が付いてきてくれていることを実感している（東京都）。
,,□,一般レストラン（経営者）,販売量の動き,・衆議院議員選挙前にもかかわらず、売上の減少はみられなかった。
,東京都,□,その他飲食［居酒屋］（経営者）,販売量の動き,・周辺の店舗も含め、来客数はほぼ変わらない（東京都）。
,,□,都市型ホテル（スタッフ）,販売量の動き,・新型コロナウイルスの感染状況は落ち着いているため利用控えはないが、繁忙期にしては販売量が伸びていない。元々接待利用が減っているため衆議院議員選挙の影響は余りないが、景気の影響からかレストランのディナー利用が徐々に少なくなっており、小康状態が続いている。
,,□,旅行代理店（経営者）,お客様の様子,・衆議院議員選挙で周囲がにぎやかだが、どの党が政権を取るのかいまだにはっきりせず、皆困惑している。給料が上がらないのに、物価が上がっていることで嘆いている。
,,□,旅行代理店（従業員）,販売量の動き,・衆議院議員選挙による団体旅行のキャンセルが数件発生したものの、大きな変化はみられない。
,東京都,□,旅行代理店（営業担当）,単価の動き,・旅行代金を奮発する客と、削りに削って数回旅行に行く客に分かれるため、それほど変わらない（東京都）。
,東京都,□,タクシー運転手,来客数の動き,・例年と比べると、10月なのに少し暑さが続いているため、昼間は客がいるが、終電が終わった後の動きが大分なくなっている（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最小限の内容を選択する傾向は変わらない。
,東京都,□,通信会社（営業担当）,お客様の様子,・ここ数か月と同様、当社の新規契約と既存加入者の低価格プランへの変更が止まらない（東京都）。
,,□,通信会社（経理担当）,販売量の動き,・インターネット接続と防犯カメラは売れるが、それ以外は減少傾向で、トータルでプラスマイナスゼロである。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・前月と変わらず、ほぼ横ばいである（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・客の獲得数の予算割れと解約数の増加による純減傾向が継続している。早期の光ファイバー化と新商品投入が望まれる（東京都）。
,東京都,□,通信会社（管理担当）,お客様の様子,・ＤＸ関連の需要は堅調な動きではあるものの緩やかである。ただし、ＢｔｏＣに関しては、原材料価格高騰等に伴う物価上昇による買い控えの動きもみられる（東京都）。
,東京都,□,観光名所（職員）,来客数の動き,・いまだ目に見える回復はない（東京都）。
,,□,パチンコ店（経営者）,来客数の動き,・客足はやや伸びているものの、客単価は横ばいである。加えて、光熱費等が高めに推移しており、利益を圧迫している。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・企業懇親会の問合せが前年より増えている（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・景気動向に大きな変化はないが、再び円安に振れてきたためか、例年よりもインバウンドの動きが活発な印象を受ける（東京都）。
,,□,その他サービス［立体駐車場］（経営者）,お客様の様子,・前月と比べて特に大きな変化があったとは考えられない。横ばいである。
,,□,その他サービス［保険代理店］（経営者）,お客様の様子,・物価が著しく上がっているため、客にも、またかという様子が見受けられる。
,,□,設計事務所（経営者）,お客様の様子,・３か月前と比べて全く変わっていない。
,,□,設計事務所（経営者）,単価の動き,・検討要素が多く、設計業務に要する時間が増加傾向にある。忙しいが、設計料は業務量に比例しない。受注単価を上げたいが、なかなか難しい状況にある。
,東京都,□,設計事務所（職員）,それ以外,・９月決算において受注は平行線であったが、建築、土木共に件数が減っている（東京都）。
,,□,住宅販売会社（従業員）,販売量の動き,・情報量に変化がないため、変わらない。
,,▲,一般小売店［傘］（店長）,販売量の動き,・夏の猛暑で晴雨兼用傘や日傘の需要があったが、暑さが落ち着いたと同時に販売量が減っている。
,東京都,▲,百貨店（総務担当）,お客様の様子,・海外ブランドの宝飾品や時計の値上げラッシュが一段落したため、値上げ前の駆け込み需要が減少しつつある（東京都）。
,東京都,▲,百貨店（営業担当）,来客数の動き,・インバウンドの購買動向にやや陰りがみえる。堅調ではあるものの、今年度前半のような勢いはなくなっている（東京都）。
,,▲,百貨店（販売促進担当）,お客様の様子,・前年10月は気温が高く、秋冬アイテムが動かずに苦戦した月であった。今年は雨天が多く、来客数は前年と変わらず、気温が高いためにアパレルの動きも同じように悪い。食品は物価上昇による買い控え傾向がみられる。
,,▲,百貨店（企画宣伝担当）,販売量の動き,・残暑が続き、季節商材の売上動向が鈍い。
,東京都,▲,百貨店（管理担当）,販売量の動き,・気温が高く、例年動き出す秋物衣料や靴などの動きが悪い（東京都）。
,,▲,スーパー（仕入担当）,来客数の動き,・米騒動は一段落したが、令和６年産の新米価格は前年度の５～６割増しとなっており、販売数量が減少している。
,,▲,スーパー（ネット宅配担当）,来客数の動き,・今月、基幹店の近くに大型ディスカウントストアが出店し、広範囲に影響が出ている。
,,▲,コンビニ（経営者）,販売量の動き,・天候が比較的安定していたこともあり、来客数、売上共にほぼ横ばいである。
,,▲,コンビニ（経営者）,単価の動き,・商材自体が値上がりしているためではないかとみているが、数量も売れず、選ぶ物も変わっている。例えば、今までは300円のスイーツが売れていたのが200円くらいの物しか売れない。
,,▲,コンビニ（経営者）,来客数の動き,・コンビニエンスストアにおいては単価が上がっているため、少しずつ買い控えというわけではなく、買上点数が減少している。来客数が減っている上に買上点数も減っているため、売上は前年よりも５％程度落ちている。やはり、生活全体のなかで、電気代などの上昇により、買物に使うお金が少なくなっているのではないか。
,,▲,コンビニ（経営者）,お客様の様子,・売上は久しぶりに前年比３％程度の増加を見込んでいる。10月に入っても続く暑さのためか、冷たい飲料類の販売が伸びている。ただし、客は安価な物を求めており、今後も厳しい状況が続きそうである。
,,▲,コンビニ（エリア担当）,単価の動き,・来客数自体は前年比106.4％というなかで、単価の上昇で何とか保っているところだが、月によって上下することが非常に多くなっている。
,,▲,衣料品専門店（経営者）,お客様の様子,・２駅先に大型ショッピングセンターが開店し、客が流れている。
,,▲,衣料品専門店（統括）,来客数の動き,・10月に夏日となるなど気温が低下せず、秋物の需要が遅くなり、来客数に影響している。売上も苦戦している。
,,▲,衣料品専門店（従業員）,販売量の動き,・気温の高い日が続いており、この先の冬物商材はやや売りにくいのではないか。また、物価上昇により客の節約志向の高まりも見受けられる。
,東京都,▲,衣料品専門店（販売促進担当）,単価の動き,・コストが高くなり、値上げを余儀なくされている。ＴＯＢにより親会社の方針が絶対になっている（東京都）。
,,▲,家電量販店（店長）,来客数の動き,・様々な物価上昇で生活防衛意識が高く、家電の買換えサイクルが延びている。人口減少も影響し、来客数の減少が続いている。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・買換えによる新たな購買より、車検や修理で今の車に乗り続ける判断をする客が多い。また、ある大手自動車メーカーの新車は特に納車に時間が掛かるため、提案もしにくい（東京都）。
,東京都,▲,乗用車販売店（販売担当）,それ以外,・円安がまだ続いており、原油価格が高止まりし、食料品なども2000項目くらい値上がりしているが、賃金は上がらない。衆議院議員選挙で与党が大敗したことで、株価が下がっていることも大きい。そうしたことを含めて、今後もこの悪いままの景気が続いていくのではないか（東京都）。
,,▲,乗用車販売店（総務担当）,販売量の動き,・需要月の翌月で、販売量が大幅に減少している。
,,▲,乗用車販売店（営業）,販売量の動き,・販売できる車種が少なくなっている。
,,▲,その他専門店［ドラッグストア］（経営者）,販売量の動き,・10月に入っても暑さが続いており、季節商材の売行きが悪い。
,東京都,▲,その他専門店［貴金属］（統括）,販売量の動き,・コスト増加については商材の値上げで対応してきた。値上げそのものについては仕方ないという一定の理解を得られている。しかし、値上げは理解しつつも購入は控える客が一定数いるため、販売量が減少している（東京都）。
,東京都,▲,その他専門店［ガソリンスタンド］（団体役員）,お客様の様子,・客の給油回数、給油量が徐々に買い控え傾向になっている（東京都）。
,東京都,▲,その他小売［生鮮魚介卸売］（営業）,販売量の動き,・秋冬向けの商材が品薄で、価格が高騰していることが心配である（東京都）。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・夏季よりは落ち着いた動きとなっている。
,東京都,▲,タクシー運転手,お客様の様子,・３か月前は猛暑で短距離の客を中心に利用が非常に多かったが、暑さが収まり、今は客が減っている（東京都）。
,,▲,タクシー（団体役員）,来客数の動き,・昼間の人出は多少あるが、夜間はない。
,東京都,▲,通信会社（経営者）,販売量の動き,・機器の受注及び工事等が増加傾向にはない（東京都）。
,東京都,▲,通信会社（社員）,お客様の様子,・ＣＭやイベントなどの仕事の引き合いがあり、活気が出てきている。ただし、小規模なものが多いのが実状で、先行きの明るさはみられない（東京都）。
,東京都,▲,通信会社（社員）,販売量の動き,・物価高への対応が、我慢だけでは続かなくなっている様子がうかがえる。オプションサービスについて、当初は販売不振であったが、徐々に既存客の解約が始まっている。基幹サービスに顕著な影響は出ていないものの、売上への影響は見逃せないものがある（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・最近の事件の影響で、訪問営業への客の警戒感がより強くなっており、訪問営業によるビジネスモデルは成り立たなくなっている。今後もこの傾向が続く場合は、営業体制の見直しが必要になる。
,東京都,▲,通信会社（局長）,販売量の動き,・インターネットとモバイルの契約数がやや落ち気味になっている（東京都）。
,東京都,▲,通信会社（営業担当）,販売量の動き,・前年比では販売量は上回っているものの、全体的に単価が下落傾向にある（東京都）。
,,▲,ゴルフ場（経営者）,来客数の動き,・利用料が割安になる時間帯を設けており、その時間帯だけ来客数が好調である。通常料金の時間帯は、主要顧客であったシニア層が15％減っている。
,,▲,ゴルフ場（従業員）,お客様の様子,・ようやく絶好のゴルフシーズンを迎えたが、気候の変化で短い期間になってしまった。さらに、平日の高齢者層の来場者が想定したとおりに戻ってこない。
,,▲,ゴルフ場（経理担当）,来客数の動き,・10月は猛暑も落ち着き、比較的天候にも恵まれ、稼働率は改善したものの、来場の中心は会員であり、プレー費が高額なビジターは落ち込んでいる。従前より、物価上昇、実質賃金の低下から生活防衛を意識する動きは増しており、レストランにおいても高価格帯商材の販売低迷傾向がみられる。10月から最低賃金が4.9％上昇し、人件費負担は大きい。物件費でも営業費用の全般的な高騰の影響は大きく、固定費の回収も容易ではない。
,,▲,競輪場（職員）,来客数の動き,・イベント内容にもよるが、１つのイベントで400人から500人くらいの入場は見込めたが、今は20％ほど落ちている。
,東京都,▲,その他レジャー施設［映画］（営業担当）,来客数の動き,・物価の上昇に賃金が追い付いていない（東京都）。
,,▲,美容室（経営者）,来客数の動き,・来店頻度が鈍っている。
,,▲,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約60％と悪い。３か月前と比べても約80％とやや悪くなっている。住宅ローンの金利が上がったことや今年度の補助金申請は間に合わないと判断した様子見の客が増えたのではないか。
,東京都,×,一般小売店［家電］（経営者）,販売量の動き,・客の購買意欲や相談がまた少なくなっている（東京都）。
,,×,一般小売店［食料雑貨］（経営者）,お客様の様子,・売上が低下している。
,東京都,×,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材の荷動きが一定レベルはあったとしても、前年以下で推移している（東京都）。
"企業
動向
関連

(南関東)",東京都,◎,その他非製造業［商社］（従業員）,受注価格や販売価格の動き,・営業実績より判断すると、良くなっている（東京都）。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・ようやく気候が安定してきて来客数も増えてきている。イベントでも前年より売上が増加している。
,東京都,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・10月から当社特有の繁忙期に入ったので、受注量が増えている（東京都）。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・今年前半に出ていた内示どおりに増加している。この傾向がどこまで続くかはまだ分からない。
,東京都,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・このところ国内、海外共にまずまずの状況で、引き合いも増えてきている（東京都）。
,,○,精密機械器具製造業（経営者）,受注量や販売量の動き,・受注量が毎月２％程度増えている。廃業、倒産などで引き継いでほしいという話も多くなっている。
,東京都,○,不動産業（従業員）,受注価格や販売価格の動き,・インバウンドは引き続き好調であり、国内需要も堅調に推移する（東京都）。
,,○,その他サービス業［警備］（経営者）,取引先の様子,・コロナ禍以来のイベント警備が復活し、売上に貢献している。
,東京都,○,その他サービス業［ソフト開発］（経営者）,受注量や販売量の動き,・案件が一時より増加している（東京都）。
,東京都,□,繊維工業（従業員）,受注量や販売量の動き,・2025年の春夏以降の受注については、先が読めない状況である（東京都）。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・今月の売上は目標以上であったが、スポット的な受注があったためで、景気が良くなったとは考えていない。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・ＡＩ関連事業拡大が進みつつあるが、まだ我々の景気には直接的な影響はない。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーの販売は順調で、下請企業にも当初計画どおりの発注がきている。
,,□,建設業（経営者）,受注量や販売量の動き,・相変わらず人手不足が続いている。
,,□,建設業（経営者）,競争相手の様子,・同業者も人材がおらず、新規受注ができない状況である。新しい人材を確保できていない。
,,□,建設業（従業員）,受注量や販売量の動き,・受注量は若干増えたが、燃料などの諸経費が高騰しているため、かなり厳しい。
,,□,輸送業（経理担当）,それ以外,・物流業界の2024年問題で人件費等の経費が増加している。今後は荷主の協力のもと改善が望まれる。
,,□,輸送業（総務担当）,取引先の様子,・繁忙期になり、少しずつ物量が増えているが、予定よりは増えていないことと、燃料価格の高騰が続いていることにより、収益が伸び悩んでいる。
,,□,金融業（従業員）,取引先の様子,・資材の高騰、人件費、採用経費が上がり続けているが、価格転嫁が難しい。
,東京都,□,不動産業（経営者）,競争相手の様子,・賃貸も全てインターネットの時代になり、来客数が減っている。物件管理もインターネットで、建物の原状回復工事依頼から、進捗管理、共有事項など全てがインターネットでできる。便利だが、覚えるのには時間が掛かるため、営業活動に支障をきたさないよう、頑張って勉強している（東京都）。
,東京都,□,不動産業（従業員）,受注価格や販売価格の動き,・工事費用の高騰が続いているが、販売価格が高値を維持しているため、変わっていない（東京都）。
,東京都,□,不動産業（総務担当）,取引先の様子,・所有ビルのテナントの入退去もなく落ち着いている。景況感は変わらない（東京都）。
,東京都,□,広告代理店（経営者）,受注量や販売量の動き,・極端な変化はみられない（東京都）。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・景気は横ばいだが、今月は衆議院議員選挙の特需がある（東京都）。
,東京都,□,税理士,それ以外,・夜に近隣駅まで歩きながら途中の飲食店を外からのぞいているが、やはりまだ新型コロナウイルス感染症発生前のような客入りには戻っていない。客が入っている店もあるが、以前のような活況はない（東京都）。
,,□,税理士,取引先の様子,・衆議院議員選挙により野党の台頭が予測され、今後の景気対策や円安への対処等、不透明な部分が増えている。最低賃金を引き上げるのは良いが、経営側の立場からすると死活問題であり、労働者側も上限のある現在の税制では働く時間が減り、人手不足に拍車が掛かる。
,東京都,□,社会保険労務士,取引先の様子,・返済不要の助成金などを活用したい会社がまだ多く見受けられる（東京都）。
,,□,経営コンサルタント,取引先の様子,・物価上昇などが続き、消費者の財布のひもが以前にも増して固くなっていると聞いている。
,東京都,□,経営コンサルタント,取引先の様子,・中小製造業、特に機械加工業は、大手や２次下請の形で受注しているケースが多く、２つの壁があるため、コストアップ分を価格に転嫁できずにいる。最近の話では、ベースアップ分は対応すると言われたということだが、かなりひどい話である。定期昇給すらままならないのに、ベースアップなどあるわけがない（東京都）。
,東京都,□,その他サービス業［ビルメンテナンス］（経営者）,受注量や販売量の動き,・既存契約の値上げが保留になっている（東京都）。
,,▲,出版・印刷・同関連産業（経営者）,それ以外,・取引先の廃業、ペーパーレス化が進むなかで、業務内容は縮小傾向になりつつある。今後も難しい課題が続くのではないか。
,東京都,▲,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷の仕事をしている。店頭販売と会社への納品があるが、今月は会社の設立印の注文本数がゼロであった。例月からどんどん落ちている。印鑑リフォームの注文もあるが、通常は月20万円くらいのところ今月は14万円くらいで、やや悪くなっている（東京都）。
,,▲,プラスチック製品製造業（経営者）,受注量や販売量の動き,・医療品容器に関しては相変わらず新企画の相談が舞い込んでくるが、化粧品容器に関しては、中国の景気悪化も伴って全く動きがない。
,東京都,▲,輸送業（経営者）,競争相手の様子,・今年１月から６月までの都内の業界団体の荷動きに関するアンケート調査の結果をみると、悪くなってきているとの回答が増え、良くなってきているという回答の４倍近くになっている。当社も同様であり、状況は厳しい（東京都）。
,東京都,▲,金融業（総務担当）,取引先の様子,・観光には良い季節だが、ホテル代が高騰しており、外国人の需要頼みである。小売業では食品を始め値上げが続いており、消費者が厳選して買物をする姿が目立っている。また、燃料費や電気代高騰の影響が、徐々に家計にも響いてきている。取引先の建設不動産業も、販売がやや低調になり始めている。全体的には景気はやや悪くなっている（東京都）。
,,▲,金融業（営業担当）,受注量や販売量の動き,・物価が明らかに上がっているものの、受注量、売上の増加がそれを上回ることを確認できない企業が多い。先の受注増加に期待する声が多く聞かれるが、近々の受注につながっていないケースが多く、目に見える形での業績良化にはしばらく時間を要する。
,東京都,▲,広告代理店（営業担当）,受注価格や販売価格の動き,・前年度の売上をクリアできていない。当社だけの事象かもしれないが、コンペ案件自体が少ない。つまり、大型案件を獲得するチャンスが減っている（東京都）。
,,▲,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・値上げアナウンスの影響か、客の取引頻度が下がり、受注量が減少傾向にある。例年同期比で１割程度下回っている。
,,×,出版・印刷・同関連産業（所長）,取引先の様子,・予定している案件で見積りを出しているなか、その価格に合わせることが難しく、案件が他社へ流れるケースが発生している。
,,×,金属製品製造業（経営者）,取引先の様子,・前年同期にはなかった残業時間の調整や、金曜日の稼働日を休みにするなど、仕事量が少ないことが分かる。
,,×,金属製品製造業（経営者）,受注量や販売量の動き,・受注量は元より見積案件も少なくなっている。利益の出る案件はほぼなく、その場しのぎの仕事で何とか賄っている。
"雇用
関連

(南関東)",,◎,－,－,－
,東京都,○,人材派遣会社（社員）,求職者数の動き,・社会課題解決型案件の受注による、中規模、大規模需要への対応が続く（東京都）。
,東京都,○,人材派遣会社（社員）,採用者数の動き,・緩やかに増加している（東京都）。
,東京都,○,求人情報誌製作会社（広報担当）,採用者数の動き,・業績が上がっている企業が多いが、なかなか採用できないと聞くことが多い。人材不足で悩んでいるところが多いため、今一つ伸びない企業が多いのではないか（東京都）。
,,○,職業安定所（職員）,周辺企業の様子,・求人数が求職者数を上回る状況が続いている。
,東京都,□,人材派遣会社（支店長）,それ以外,・ＩＴ関連を中心に人材紹介や派遣依頼は堅調で、前年より１割程度受注が多くなっている。一方で、依頼にマッチする人材は他社を含め争奪戦となっているため、成約数が想定より伸びてこない（東京都）。
,東京都,□,人材派遣会社（営業担当）,求人数の動き,・派遣求人数はほぼ横ばいでの推移となっており、それほど変わらない。求職者数は若干減少しているところはあるが、悪かった前年と比べれば回復している。そのため、派遣労働者数は、大幅な変動はなく微増となっている（東京都）。
,,□,人材派遣会社（営業担当）,求人数の動き,・求人数は増加傾向が続いている印象だが、それに景気が上向いている実感が連動していない。
,東京都,□,求人情報製作会社（経営者）,求職者数の動き,・相変わらずの採用難で、人手が足りず、業績向上になかなかつながらない（東京都）。
,,□,求人情報誌制作会社（営業）,求職者数の動き,・景気は数か月前と比べて余り変わっていないようにみられる。例年と比べて求職者の動きが鈍いようである。応募の動きが少なくなっているのか、採用活動の動き方が変わっているのか、当社の応募獲得率が下がっているのか、どこに原因があるのかははっきりしないが、応募が少ないということは採用数が少ないともいえるため、気になるところではある。
,,□,求人情報誌製作会社（所長）,周辺企業の様子,・政治などの動向が活発化している影響が出ていない。
,,□,職業安定所（職員）,周辺企業の様子,・新規求人数は前年同月と比較して減少しているが、建設業に関しては増加している。事業所全体で新卒者向け求人を中心に賃上げを進めているとの話を聞いている。
,東京都,□,職業安定所（職員）,周辺企業の様子,・情報処理産業からは、ＤＸ案件やシステム更改などの仕事も多く好況という声が多く聞かれる。宿泊業では、猛暑や台風の影響で利益が２割減少したという話を聞いている。飲食サービス業では、インバウンド向けや高級路線の店舗の業績は良好ではあるものの、大衆向け食堂などは食材の値上げ等も響いており苦しく、２極化しているとの話もあり、産業や企業規模によって業績の明暗が分かれている。また、複数の中小企業から、10月からの最低賃金の引上げや社会保険加入の適用条件拡大により人件費の負担感が増しているが、商材などへの価格転嫁が難しく、経営が厳しいという声も届いている（東京都）。
,東京都,□,民間職業紹介機関（経営者）,求人数の動き,・企業からの求人数は相変わらず良く、それに見合う人材がなかなか見当たらないが、状況としては悪くない（東京都）。
,,▲,人材派遣会社（社員）,求人数の動き,・年末商戦に向けて派遣依頼数が増える時期だが、例年ほど求人数が増えていない。派遣先も、まずは直接雇用、それで集まらなければ派遣会社へ、という考え方の企業が増えてきている。
,東京都,▲,人材派遣会社（社員）,それ以外,・物価の上昇が続いている（東京都）。
,東京都,▲,人材派遣会社（社員）,求人数の動き,・サービス業に関する求人状況に変わりはないが、一般事務スタッフについては求人数が減っている（東京都）。
