,東京都,◎,その他飲食［給食・レストラン］（役員）,単価の動き,・新型コロナウイルス感染症の影響が徐々に収まり、販売量、特にパーティー需要が増加するなか、材料費、人件費の増加に対する販売価格への転嫁も着実に進展していることから、業績が増収増益基調になっている（東京都）。
,東京都,◎,通信会社（営業担当）,お客様の様子,・ボーナス月ということもあり、消費活動は活発化している（東京都）。
,,◎,ゴルフ場（経営者）,それ以外,・３か月前と比較すると来場者数は88％と大幅に減少しているものの、売上は116％と増加しており、良い方向で推移している。来場者数減少の原因としては、４月に大幅な値上げを実施しており、その影響が大きい。現状では良い方向に向いているものの、人件費の高騰や原材料費、エネルギーコストの値上げがまだまだ予定されているため、不安は拭えない。
,東京都,○,商店街（代表者）,それ以外,・クレジットカードの取扱高は、新型コロナウイルス感染症発生前と変わらない水準まで順調に回復してきている。加えて、ここにきてインバウンド消費が顕著になっている。週末のファミリー需要も旺盛である（東京都）。
,,○,一般小売店［家電］（経理担当）,来客数の動き,・６月になり、来客数が増え、実際に購入する客も増えている。
,,○,一般小売店［祭用品］（経営者）,来客数の動き,・夏のイベント等の準備が動き出している。
,,○,一般小売店［眼鏡］（経営者）,来客数の動き,・気温が上がると同時に、多くはないが人出がやや増えている。その結果、売上も若干伸びている。
,,○,一般小売店［傘］（店長）,来客数の動き,・梅雨入りと猛暑の予想で、晴雨兼用傘を求める客が増えている。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・来客数、売上共に伸びている。
,東京都,○,百貨店（財務担当）,販売量の動き,・円安を背景としたインバウンド販売量が増大している（東京都）。
,,○,百貨店（企画宣伝担当）,単価の動き,・生活必需品よりも高額品や衣料品において売上伸長が見込まれ、客単価が上昇している。
,,○,コンビニ（経営者）,販売量の動き,・夏場になり、ソフトドリンクやフライヤーなどの販売が伸びている。
,東京都,○,コンビニ（経営者）,来客数の動き,・気温が高く、梅雨でも降雨が少なく良い気候が続き、来客数が若干伸びている。月末給料日後の客足が特に良い（東京都）。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・大型の販売促進プロモーションが奏功し、販売数が増加している（東京都）。
,,○,コンビニ（エリア担当）,単価の動き,・来客数、売上は前年より好調である。客単価も物価上昇に伴い上昇している。
,,○,衣料品専門店（経営者）,販売量の動き,・夏物衣料、特に婦人アウターが良い。旅行等の需要も増えている。安売りのチラシが当たっている。
,東京都,○,家電量販店（経営企画担当）,単価の動き,・６月に入り、インバウンドがけん引し、全体の売上は僅かながら前年を上回る水準で推移している。国内需要は若干、前年を下回っている（東京都）。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の販売量が前年より増加している。
,,○,乗用車販売店（総務担当）,販売量の動き,・多少ではあるものの、新車購入が増えてきている。中古車については好調な市況を維持している。
,東京都,○,乗用車販売店（店長代行）,販売量の動き,・新型車発売に伴い受注が好調なので、これからに期待する一方、一部の車種が値上がりするため、売れる車、売れない車が顕著になるのではないかと心配している（東京都）。
,東京都,○,高級レストラン（営業担当）,来客数の動き,・６月度の単月実績は、売上が2019年比で108.4％、来客数が同82.5％となっている。売上の伸びは原材料費高騰等による値上げ分のため、純粋な伸びではない。来客数が何とか80％台に回復してきたことは前向きな材料である（東京都）。
,東京都,○,一般レストラン（経営者）,来客数の動き,・都内は景気が良くなっているといえるが、インバウンドの状況をみると、観光客により来客数が増加しているところは良くなっている一方、余り関係のない地方では、景気は後退する一方ではないか。この先どうなるのだろうか（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,来客数の動き,・行動制限がなくなり、６月は長期休みや歓送迎会等のない月であったが、その割には客の来店も多く、街もにぎわっている（東京都）。
,東京都,○,旅行代理店（従業員）,販売量の動き,・円安が加速し、インバウンドが好調である（東京都）。
,,○,タクシー運転手,お客様の様子,・昼間の利用は病院、会社、駅、自宅など、以前同様に良い。夕方辺りから少し利用が減り、終電までは何とか利用があるものの、終電後は飲み屋のオーダーが少なく、遅くまで飲み歩く人が減っている。
,東京都,○,通信会社（営業担当）,販売量の動き,・前年と比較して好調である（東京都）。
,,○,競輪場（職員）,来客数の動き,・企画が成功し、一定数の来客を見込める状況になっている。しかし、売上的にはまだ厳しく、これからが重要という認識である。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・100人を超えるような大型企業コンペが増えてきている（東京都）。
,東京都,○,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・来場客の客単価が上がっている（東京都）。
,,○,設計事務所（経営者）,お客様の様子,・現在の政治状況のなかで、当事務所では自分たちで頑張らなくてはならないという気持ちで頑張っている。周りも同じなのではないか。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業で、インバウンドも含めた観光用ホテルを扱っている。新型コロナウイルス感染症が落ち着き、インバウンドがかなり増えてきたため、これからはホテルの稼働率も上がってくる。一方、建設業の方は、材料費などが非常に上がってきており、公共工事を含め、入札不調になることがかなりある。
,,○,住宅販売会社（従業員）,販売量の動き,・今月は、アパート及び土地の販売数が増加している。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・エアコンの動きは早いようだが、その他の商材はぽつぽつといったところである。住宅省エネ2024キャンペーン補助金の交付が始まったので、見積対応が忙しい。
,東京都,□,一般小売店［家具］（経営者）,販売量の動き,・少しだが来客数が増えてきたようだが、なかなか販売には結び付かない。この先も変わらないままではないか（東京都）。
,,□,一般小売店［印章］（経営者）,販売量の動き,・一般消費者向けの販売量は非常に低迷している。固定客については多少のプラスにはなっているが、以前のような勢いはない。
,東京都,□,一般小売店［米穀］（経営者）,単価の動き,・需給バランスが大きく崩れて商品単価が上がっている分、客も慎重に、品質をよく見極めて買うようになっている（東京都）。
,東京都,□,一般小売店［文房具］（経営者）,来客数の動き,・今月はインバウンドの来客数がやや落ちている。また、買上額も少し減少している（東京都）。
,,□,一般小売店［文具］（販売企画担当）,来客数の動き,・店頭販売は、前年と比べて売上が伸びている。値上げ等により単価が上がっていることもまだ若干あるとみている。値上げ以上に売上は伸びているものの、来客数はやや減っている。近所に100円ショップ等ができると安価な物はそちらに行くが、高い物、100円ショップにないような物は当店に来る。その分、単価が上がっているということなので、悪くはないのだが、余り変わらない。外商の案件においても同様の形になっており、数がまだそれほど多くはないが、単価が徐々に上がってきている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・人はたくさん出てはいるが、当社の商材の売行きは伸びていない。何とか現状維持しているが、特に良いとは考えられない（東京都）。
,東京都,□,百貨店（売場主任）,お客様の様子,・天候不順や原材料価格の高騰による加工食品の値上げもあり、客は冷静に価格を見比べて購入している。このまま円安が続く場合は、食品の更なる値上げがあると予測されており、来店頻度にも影響がある（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・訪日外国人の売上は引き続き好調であり、全体の売上増加に大きく貢献している。また、今月は紳士、婦人共に、ファッション関連商材の動きも良い。一方で、食料品については大きな伸びはみられない。食品の値上げ等により、客の生活防衛意識は依然として高い（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・インバウンドは３か月前より多く、消費意欲は引き続き旺盛である。一方、国内客の消費意欲も堅調だが、３か月前と比較して特段大きく変化してはいない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・不安定な天候の影響もあり、来客数は以前のような大幅な伸びはないものの、売上はインバウンドを含め好調を継続している（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・依然としてインバウンド需要が全体をけん引している。特選ブランド、ジュエリー、時計などの高額商材を中心に好調に推移している（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・免税を除く、店頭現金実績の前年比での伸びは、前月に引き続き鈍化している。お中元ギフトも、店頭実績は前年を割っている一方、通販はプラスで推移している。ただし、前年ほどの伸びはない（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・都心店はインバウンドが大きく伸長しているが、郊外店である当店ではインバウンドはほぼおらず、地域客がメインである。売上は前年比では増加しているものの、大きなプラスとはなっていない。客の様子からは価格高騰の影響がみられ、特に主力の食品への影響が大きい。
,東京都,□,百貨店（管理担当）,販売量の動き,・お中元が始まったが、会期を短縮しているため、活況なのかどうかの見極めが難しい（東京都）。
,,□,百貨店（店長）,来客数の動き,・来客数は前年並みで、売上が微増という傾向は変わらない。
,,□,スーパー（経営者）,販売量の動き,・やや良い状態がずっと続いている。ただし、この先はいろいろマイナス要因があり、当社だけの要因もあるため、現状がこのまま続くかどうかは分からない。
,東京都,□,スーパー（経営者）,競争相手の様子,・競合店が増えつつあり、厳しい状況に変わりはない（東京都）。
,,□,スーパー（店長）,お客様の様子,・客が値引き商品を購入する割合が多くなっている。生鮮品やデイリー商材、総菜類についてはその傾向が強くなっている。総菜類については、日中に買うのではなく、夜の値引きが始まるタイミングを見計らって来店して購入している。
,東京都,□,スーパー（店長）,販売量の動き,・来客数は前年並みを維持しており、値上げの影響で単価は前年を超えているものの、買上点数の前年割れが続いている（東京都）。
,,□,スーパー（総務担当）,販売量の動き,・物価が上がっているものの、定額減税により使えるお金は増えている。
,東京都,□,スーパー（営業担当）,単価の動き,・単価の上昇は変わらないが、販売数、来客数共に若干落ち込んでおり、相殺されている（東京都）。
,,□,スーパー（仕入担当）,単価の動き,・１品単価が前年を５ポイントほど上回っており、来客数は減少しているものの客単価の上昇により前年の売上をキープしている。
,東京都,□,スーパー（食品担当）,単価の動き,・単価が上がったことで売上も増えているだけである（東京都）。
,東京都,□,コンビニ（経営者）,販売量の動き,・販売量が少し伸びている（東京都）。
,,□,コンビニ（経営者）,単価の動き,・前年と比べて客単価が96.6％と厳しい状況である。
,,□,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルス感染症の５類移行による影響が一巡し、来客数の伸びが鈍化している。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・物価上昇のなか、商品単価は上昇傾向にあり、来客数も大きな変化がないなかで、買上点数がやや落ちている（東京都）。
,東京都,□,コンビニ（商品開発担当）,競争相手の様子,・天候不順の割に決して落ちてはいないが、伸長もしていない（東京都）。
,,□,コンビニ（従業員）,販売量の動き,・３か月前と比較して、販売量の動きに大きな変化はない。物価高で生活が苦しくなってきていると考えられるが、コンビニでは大きく販売量が増減することはない。暑さが増してくれば冷たい物や食べやすい物が売れるようになる。季節によって客が望む物は変わってくるため、季節ごとに売れる商材も変わる。生活必需品が売れるため、物価が上がったとしても生活に必要な物は買わなければいけない。
,,□,衣料品専門店（役員）,販売量の動き,・安価な物まで買い控えしている。中価格帯～高価格帯商材の動きは非常に悪い。
,,□,家電量販店（店長）,来客数の動き,・来客数は増えていない。物価上昇もあり客単価は上昇しているものの、景気が良くなっている印象は受けない。
,,□,家電量販店（店長）,お客様の様子,・商品選びに慎重な客が多い気がする。値上がりが毎月続いているのは大きい。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売は余り芳しくない。前年比で２割減少している。
,,□,乗用車販売店（営業担当）,販売量の動き,・反動減が懸念されたが、低金利の終了や車両の値上がりの話をすると、駆け込みのように話が進んでいる。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量が伸びないことから、景気はまだ少し悪いままなのではないか。
,東京都,□,その他専門店［貴金属］（統括）,それ以外,・仕入価格の上昇分の値上げを実施したことで単価は上がった反面、販売数量が若干減少している。その結果、全体的な売上は若干減少しているものの、大きな変化はみられないことから、景気は良くなっているとも悪くなっているともいえない（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,販売量の動き,・商材が思った以上にそろわなかったり、暑くなってきて、注文も抑えめになっている（東京都）。
,東京都,□,高級レストラン（役員）,それ以外,・引き続きオケージョン、予約状況も悪くないながらも、原価高など、コスト面の逆風は依然としてあり、景況感としては、引き続き値上げを考えなければならない（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・景気の悪化はみられないものの、頭打ちだとみている（東京都）。
,東京都,□,一般レストラン（経営者）,それ以外,・周辺部の再開発が進んでいる。再開発予定のない当地区は、インバウンドの影響で民泊が急増している。昼夜を問わず外国人観光客の回遊があるが、同業各店の集客にはつながっていない（東京都）。
,,□,一般レストラン（経営者）,お客様の様子,・３か月前と比べて来客数は変わらず、客単価も上がっていないため、景気は上向きとも下向きともいえない。客の様子をみていると、生活費や物価が上がっているとはいっても、外食についてはさほど変わらない。
,東京都,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べてさほど売上が落ちていないため、良い状態が続いている（東京都）。
,,□,都市型ホテル（経営者）,来客数の動き,・５月までは新型コロナウイルス感染症の影響からの回復がみられ良かったのだが、６月に入って近隣の大型コンベンション施設での催事が急激に少なくなり、今月は非常に厳しい。一過性のものであればよいが、この先が心配である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・新型コロナウイルス感染症やインフルエンザの影響がなくなり、一部店舗にて人手不足による定休日を設けてはいるものの、ほぼ通常営業となっている。宿泊を中心に高稼働が続いており、高単価で販売できていることから、販売量も新型コロナウイルス感染症発生前の水準に戻り、業績は好調をキープしている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・梅雨でもあり、行楽シーズンの合間のため、来客数及び単価共に３か月前と変化はない。
,,□,旅行代理店（経営者）,単価の動き,・夏休みなので、家族でどこかへ出掛けようという話が出てきているが、余り遠くまでは行けないから近場で、ということが多い。また、皆で少し豪華な食事をしようかというような話も出ているため、景気は回復に向かっているのではないか。
,,□,旅行代理店（従業員）,お客様の様子,・物価高が旅行予算に与える影響は大きいが、実施を控えるまでには至っておらず、現状維持が続いている。
,東京都,□,旅行代理店（従業員）,販売量の動き,・物価上昇、円安の影響で海外旅行の予約状況が悪い。新型コロナウイルス感染症発生前と比べ、旅費も1.5倍程度になっており、買い控えの傾向にある（東京都）。
,東京都,□,旅行代理店（営業担当）,お客様の様子,・以前より客に積極性がみえなくなっている（東京都）。
,東京都,□,タクシー運転手,来客数の動き,・個人タクシーだが、これまでは法人の運転手がいなくなったためにかなり忙しかったが、徐々に戻ってきているため、忙しさは少し落ち着いている（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・暑さで多少客が増えているが、まだまだ前年並みの状態で、急に増えるということはない（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・ここ３か月は受注が増加傾向にならず、景気は変わらない状況が続いている（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・前月に引き続き小口注文が続き、明るい見通しがみえている（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・通信系のサブスクリプション商材をセールスしているが、客の動きが少ない。解約は減少傾向にあるものの、新規契約も伸びていない。安定期に入っているのか、客がより安価な商材を求める傾向が薄れている（東京都）。
,東京都,□,通信会社（経営企画担当）,お客様の様子,・案件の動きが落ち着いており、動きが少ない（東京都）。
,東京都,□,通信会社（営業担当）,それ以外,・客の世帯購入単価が下がっており景気は良くないが、一方で世の中の物価上昇に合わせて、給与のベースアップを余儀なくされている。契約社員の中には賃金交渉をしてくる者も増えてきている（東京都）。
,,□,通信会社（経理担当）,単価の動き,・最も安価なメニューに視線が集まり、接客してもセールストークの効果はほとんどない。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・もやもやとした状況から抜け出せない閉塞感がある（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・継続して解約抑止の効果はみられるものの、解約過多の状況で推移している（東京都）。
,東京都,□,通信会社（管理担当）,お客様の様子,・円安、物価の上昇など、ＢｔｏＣにおいて買い控えなどの影響がある（東京都）。
,東京都,□,観光名所（職員）,来客数の動き,・前月と同様で変化はない（東京都）。
,,□,ゴルフ場（経営者）,単価の動き,・客単価が前年比101％で推移しており、大きな変化はみられない。
,,□,ゴルフ場（従業員）,来客数の動き,・高齢者の利用が多いゴルフ場であるが、コロナ禍が終息しても、来場者数が新型コロナウイルス感染症発生前に戻っていない。多くは年金生活者で、猛暑の影響もあるとみているが、物価やエネルギー価格上昇の影響も大きい。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・３か月前との比較では大きな変化はみられず、単価上昇に対して消費者が寛容になっているように見受けられる。また、インバウンドの動きも依然として活発であり、景気悪化の懸念はみられない（東京都）。
,,□,その他サービス［保険代理店］（経営者）,お客様の様子,・景気が悪いまま変わらずに推移している。客の購買意欲も増していない。
,,□,設計事務所（経営者）,お客様の様子,・業務量、景況感は３か月前と比較してほぼ変化はない。
,東京都,□,設計事務所（所長）,単価の動き,・材料価格の高騰が続いている（東京都）。
,東京都,□,設計事務所（職員）,それ以外,・依然として建築市場は民間が停滞している。特に西日本の受注が伸びないが、景気自体に変化はみられない（東京都）。
,,□,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約75％となり景気はやや悪い。３か月前と比べると、販売量は少し減っているものの、ほとんど変わらない。前月はゴールデンウィークでの集客が販売に結び付いたが、今月はまた苦しい状況となっている。建売や土地の分譲も、新聞折込広告やイベント開催を行い、力を入れたものの、期待ほど成果が出ていない。
,,□,住宅販売会社（従業員）,販売量の動き,・受注数に変動はない。
,東京都,▲,一般小売店［家電］（経営者）,販売量の動き,・暑くなっているためエアコン等の動きが出ているが、単価は下がっている。まだ客の動きが悪い（東京都）。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・毎回同じ回答になってしまうが、実質賃金が減っているなか、光熱費や食費が高騰している。し好品を扱う当店としては、なかなか厳しい環境である。
,東京都,▲,一般小売店［書店］（営業担当）,販売量の動き,・じりじりと円安が続いているため、輸入商材の価格が上昇し、販売量に影響している（東京都）。
,東京都,▲,百貨店（総務担当）,販売量の動き,・３月までは売上が前年比２けたの伸びを示していたが、直近１～２か月はほぼ横ばいである。食料品の伸びが鈍化している影響が大きい。購買単価は上昇している一方で、購買点数の減少傾向がみられ、特に、食料品の値上げによる影響が出ていると思われる。６月に入ってからのサマーギフトの立ち上がりは、前年実績に若干届いていない。ギフト需要についても、物価上昇に伴う件数、単価の絞り込みの影響があるようである（東京都）。
,,▲,百貨店（総務担当）,それ以外,・店舗の大幅改装のため売場面積が減少しており、来客数も大きく減少している。一部の高額品に動きがあったものの、売上は想定を下回っている。
,東京都,▲,百貨店（総務担当）,お客様の様子,・インバウンド需要は好調だが、国内客の売上の伸びが鈍化し始めている（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・ゴールデンウィーク以降、売上が減少している。食品関連では商材の価格上昇についていけないようで、特に平日のランチ需要などの落ち込みが大きい。今月は土日が多い要素もあるが、前年実績を捉えるのがやっとである（東京都）。
,,▲,スーパー（経営者）,来客数の動き,・低単価商材へのシフトと、購買頻度の低下が継続している。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・販売数がやや減少傾向になっている。エネルギー価格の高騰や円安進行による物価上昇への危機感などから、節約志向が高まっている。
,,▲,スーパー（販売担当）,販売量の動き,・頻度品の販売数が減少している。来客数も減少している。
,,▲,コンビニ（経営者）,お客様の様子,・またしても近隣に同業他社がオープンした。アルバイト、パートの時給アップにより経営状況が悪化している。
,,▲,コンビニ（経営者）,販売量の動き,・こどもの日、母の日、父の日全てのギフトの販売量が大きく減っている。
,,▲,コンビニ（経営者）,来客数の動き,・来客数が前年比で５％程度減少している。要因としては、ブランド面で他のチェーンに負けているのか、キャンペーンの内容なのか、若しくは円安や物価高で少し買い控えが発生しているのか、よく分からない。
,,▲,コンビニ（経営者）,販売量の動き,・以前から売上は前年比２～３％減少で推移している。定額減税の効果も余り期待できず、身の回りの景気は悪くなっている。
,,▲,衣料品専門店（経営者）,お客様の様子,・客足が鈍化している。
,東京都,▲,衣料品専門店（店長）,販売量の動き,・主力事業であるドレス事業、着物事業いずれも、イベントにおける売上計画比90％、日販売計画比85％と厳しい状況にあるが、ＥＣ売上については計画比100％と堅調に推移している（東京都）。
,,▲,衣料品専門店（統括）,単価の動き,・３か月前と比べて価格感度が高まっており、セール目的の客が多くなっている。
,,▲,衣料品専門店（従業員）,販売量の動き,・販売量や来客数が減少傾向にある。特に、食品等の価格上昇に伴い、全体的に消費意欲が低下している。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・客からの商談依頼が少なくなっている。購買意欲の低下がみられる（東京都）。
,,▲,乗用車販売店（営業）,販売量の動き,・全国の総販売数が減少している。
,,▲,その他専門店［ドラッグストア］（経営者）,それ以外,・診療報酬の改定後、調剤部門の業績が悪くなっている。
,東京都,▲,その他小売［ショッピングセンター］（統括）,お客様の様子,・物価上昇に収入が追い付かず、貯蓄が目減りしている（東京都）。
,,▲,一般レストラン（経営者）,単価の動き,・３～４月は新型コロナウイルス感染症の反動か分からないが、景気は良かった。現在は売上が少し落ちており、景気はやや悪くなっている。これから先どうなるか分からないが、来客数、ケータリング共にやや少なくなっている。これから暑くなるため、恐らくケータリングはもっと少なくなる。
,,▲,タクシー（団体役員）,来客数の動き,・タクシーの車両不足といわれて、ライドシェアが開始されたものの、法人タクシーの乗務員が充実しており、車両は充足している。また、乗客も今年に入ってから減少しており、年度末の３月も、例年は乗客が多いが、今年はまばらであった。
,,▲,通信会社（営業担当）,販売量の動き,・インターネットの新規契約数が前年と比べて伸びていない。
,東京都,▲,通信会社（局長）,販売量の動き,・直近３か月は、ケーブルテレビ、インターネット、固定電話、モバイルのサービスが前年同月を下回っており、例年の春の繁忙期の名残のようなトレンドではなくなっている（東京都）。
,,▲,ゴルフ場（経理担当）,来客数の動き,・今月は梅雨入りがずれ込んだ一方で真夏日となる日も多く、稼働率は低迷している。前月に続き、物価上昇、実質賃金減少から生活防衛を意識する動きは従前にも増しており、プレー料金が割高となるビジター来場が落ち込み、レストランも高額商材の販売伸び悩みが続いている状況に変わりはない。水道光熱費、人件費を始め、営業費用の全般的な高騰の影響は大きく、固定費の回収も容易ではない。賃上げの社会的潮流を踏まえ、夏季ボーナスは前回比５％程度の増額を行っており、負担は重い。
,,▲,パチンコ店（経営者）,来客数の動き,・天候不順が続くなか、ゴールデンウィークを終えて人の動きが鈍くなっている。
,,▲,設計事務所（所長）,お客様の様子,・民間企業等でも大企業は景気が良いようだが、中小企業は厳しく、なかなか資本投下できないのが現状である。
,東京都,▲,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材の荷動きに活況はみられない。新築着工数が上向かない環境をリフォーム需要でカバーする状況には全くなっていない（東京都）。
,,×,一般小売店［食料雑貨］（経営者）,それ以外,・各経費の上昇分を価格に転嫁することが難しい。
,東京都,×,一般小売店［生花］（店員）,来客数の動き,・３か月前の３月はお彼岸、卒業式、送別など、いろいろな花の需要があった。それと比べると、６月はさっぱりである（東京都）。
"企業
動向
関連

(南関東)",,◎,＊,＊,＊
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・今月は、今までの月と異なり、新会社設立に伴う注文が２件だけだがあった。最近は注文のない月が多い。１件は税理士法人の新規立ち上げ、もう１件は宗教法人の別会社であり、通常１本の注文であるところ、それぞれ３本、合計６本の注文をもらっている（東京都）。
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・特にＡＩ関連製品の受注量が順調に伸びる見通しである。
,,○,精密機械器具製造業（経営者）,受注量や販売量の動き,・３か月前と比べると受注量が微増している。半導体の受注も少しもらうことができている。
,,○,輸送用機械器具製造業（総務担当）,取引先の様子,・大手自動車メーカーの不正問題が発覚し、一部のメーカー、車種で生産が停止しているが、その他に影響はないようで、引き続き高水準の生産が続いている。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・観光需要は引き続き堅調である（東京都）。
,,○,税理士,取引先の様子,・ボーナス、お中元の時期になり、百貨店の人出は増加している。野菜の価格高騰も一段落し、スーパーの人出も多い。梅雨入りが遅れたことにより、夏物の売行きも好調である。
,,○,その他サービス業［警備］（経営者）,受注量や販売量の動き,・施設警備の新規受注により売上増加を見込める。
,東京都,□,繊維工業（従業員）,受注量や販売量の動き,・受注については、徐々に戻りつつある企業、不安定な企業、秋冬商材について過去最低の印象を持っている企業など、ニット業界の受注状況は企業によって様々である。総合的に良いとも悪いともいえないため、変わらない（東京都）。
,東京都,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・受注量が少なくなっており、景気はずっと悪い（東京都）。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・当社は相変わらず先行きが見えないが、同業者では受注量が戻ってきたところが増えてきている。
,,□,一般機械器具製造業（経営者）,取引先の様子,・取引量が増えたところと減ったところがあり、足し引きすると余り変わらない。
,東京都,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・前年は新型コロナウイルス感染症の影響で販売に苦労したが、今年はその反動なのか、毎月、比較的楽に売上を達成できている（東京都）。
,,□,建設業（経営者）,受注価格や販売価格の動き,・物価が一部で上がっているが、上がらない部分もある。賃金も低いため、景気は余り良くならないのではないか。
,,□,建設業（経営者）,競争相手の様子,・受注量の差が出てきている。民間の仕事で一杯のところと、官庁工事を取りに行っているところとに分かれている。
,,□,建設業（従業員）,受注量や販売量の動き,・円安の影響でますます原材料費や燃料費が高騰し、大変厳しくなっている。
,,□,輸送業（経理担当）,それ以外,・荷主との値上げ交渉で一部要請を認めてもらえたものの、物流の2024年問題でドライバ－を増員して人件費が増えており、収益には結び付いていない。
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・前年同期並みの状況が続いている（東京都）。
,東京都,□,金融業（総務担当）,取引先の様子,・取引先の様子だが、小売業、卸売業では、商材や製品の値上げによって、買い控え、厳選して無駄な物を買わない等、売上は変わらないものの、利益は落ちている。さらに運送業では燃料費の高止まりや人手不足による人件費の増加があり、こちらも利益率の低下につながっている。観光業はインバウンド等により新型コロナウイルス感染症発生前以上に伸びている。不動産業は地価の高止まりもあり、やや停滞している。建設業は好調だが、原材料の高騰や設備の品薄により工期が伸びており、利幅縮小の要因になっている（東京都）。
,東京都,□,不動産業（経営者）,競争相手の様子,・客の流れは変わらない。賃貸物件の場合、専任媒介と、貸主と直接取引できるものの他の業者にも依頼している一般媒介がある。今回は一般媒介の物件だが、鍵の交換は借主でといわれた。鍵の交換は貸主負担で行うべきとお願いしたが、他の業者はやってくれるといわれ、やむなく客に負担してもらったが心苦しい。新築物件でも当初から鍵代を取る業者もいて、段々事情が変わってきている（東京都）。
,東京都,□,不動産業（総務担当）,取引先の様子,・オフィス空室率の改善が顕著になってきたが、賃料水準が上がらないのがもどかしい。飲食店舗は多少の賃料引上げに応じてもらえるようになったが、まだ新型コロナウイルス感染症発生前の水準には戻っていない（東京都）。
,東京都,□,広告代理店（経営者）,受注量や販売量の動き,・特に大きな変化はみられない（東京都）。
,,□,広告代理店（従業員）,それ以外,・人手不足のため、今の業務を遂行するだけで精一杯で、新規業務まで手が回っていない。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・月ごとにばらつきがあり、前年比では改善している商材もあるものの、全体的な傾向としては相変わらず低迷している（東京都）。
,東京都,□,税理士,それ以外,・夜10時過ぎに、職場付近の商店街の飲食店や居酒屋などをのぞいて帰るが、まだ新型コロナウイルス感染症発生前のようには客が入っていない。客入りの少ない状況がしばらく続いている（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・補助金や助成金を受給したい会社が多く見受けられる（東京都）。
,東京都,□,経営コンサルタント,取引先の様子,・金属加工などを中心とする中小企業の場合、２次下請であることが多い。大手企業があり、その下にユニット加工や組立てがあり、その下に材料からの加工による部品の作製がある。単価の値上げについては、複数階層の下にいる中小企業では大変難しく、経費の値上がりに利益が圧迫されたまま、いまだに改善されていない（東京都）。
,,□,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・問合せがあり、経済活動は活発になっている様子だが、対応する人手が不足しており、さばき切れていない。
,東京都,□,その他サービス業［ビルメンテナンス］（経営者）,受注量や販売量の動き,・既存契約の値上げ交渉中の得意先が多い（東京都）。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・客の買い控えが顕著にみられ、ついで買いがなくなり、必要な物しか買ってもらえない。
,,▲,出版・印刷・同関連産業（経営者）,それ以外,・紙媒体の需要減少や競争激化などから受注が減少している。
