,,□,百貨店（店長）,販売量の動き,・売上、来客数共に、前年同月比100％前後で推移している。
,,□,スーパー（商品部担当）,来客数の動き,・来客数の推移が悪い状態で下げ止まり、回復傾向に向かわない。チラシ初日やイベント時でも来客数の伸び悩みが続いている。
,,□,衣料品専門店（販売担当）,来客数の動き,・今月は年金給付月で、お盆が重なったことや台風の影響、天候に相当左右された部分もあるが、本当に客が出てこない。今後どうなるのか、本当に笑えるほどひどい状況である。
,,□,乗用車販売店（経営者）,販売量の動き,・相変わらず、新車や中古車等の販売が良くない分を、車検整備等のサービス部門の促進でカバーしている。減収で利益は横ばいである。
,,□,自動車備品販売店（経営者）,販売量の動き,・販売量はやや落ちてはいるが、細かい販売や修理はそこそこ動きがある。客もそれなりに出入りがあり、総合的にみて変わらない。ただし、良くも悪くも、デリケートに動く傾向はある。
,,□,住関連専門店（店長）,来客数の動き,・台風接近や南海トラフ地震臨時情報の発表等の影響で、防災用品の販売動向は上がっている。ただし、一時的なもので景気を左右するほどではない。
,,□,住関連専門店（仕入担当）,来客数の動き,・猛暑とゲリラ雷雨により来客数にマイナスの影響が出ている。株価や為替の大きな変動や政権政党の総裁選の話題等、不確定な要素が多く、前向きの消費にはつながっていない。
,,□,その他専門店（総務担当）,お客様の様子,・来客数が減少している。
,,□,一般レストラン［居酒屋］（経営者）,来客数の動き,・気候変動や各種感染症の流行等で、団体客が若干減少している。猛暑のため、天候の良い日の個人客の来店に依存している。
,,□,一般レストラン［居酒屋］（経営者）,来客数の動き,・相変わらず、宴会等の予約は入っているものの、フリー客の動きが鈍い。
,,□,その他飲食［給食・レストラン］（総務）,単価の動き,・猛暑や天候不順の影響等で、葉物野菜が値上がりする等の新たな要因が出て、総体のコストが上振れする傾向が続いている。主力の給食部門は収支が圧迫され、更なる取引条件の見直し交渉が必須となっている。
,,□,旅行代理店（所長）,来客数の動き,・夏休みがほぼ終了したが、かなりの猛暑と天候不順のためか、日本人客の来訪者数が今一つ伸び悩んでいる。一方、外国人来訪者は堅調で、東南アジアよりも西欧諸国からが目立っている。
,,□,旅行代理店（営業担当）,お客様の様子,・夏休み中だが、客の動きは３か月前と変わらない。通常なら増えてくるが、目立った動きはない。
,,□,タクシー（経営者）,お客様の様子,・暑さのため、人の動きが悪く、前年同月比４％の減少である。
,,□,通信会社（社員）,販売量の動き,・顧客満足につなげるため、当社独自のサービスを継続し企業努力している。結果として、同業他社との差別化につながっている。特に近隣の同業他社との差別化が顕著である。
,,□,通信会社（営業担当）,来客数の動き,・インバウンド効果等、関連業界の売上は好調のようだが、物価高や実質賃金の低下により、国内消費、景気は変わらないのではないか。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・来店客の節約志向が続いている。メンテナンス上の予防安全は必要なことと理解はしているものの、極力最小限の出費を望み、多少の持続性は了承し、保証期間を犠牲にする形の注文が、率にして入庫数の約60％と多数を占めている。
,,□,住宅販売会社（経営者）,販売量の動き,・住宅ローンの基準金利が来月から上昇するため、様子見状態で販売が一時停滞している。
,,□,その他住宅［住宅管理・リフォーム］（営業）,お客様の様子,・コスト重視かつ修繕やリフォームが必要になってから受注が入るケースが多い。提案を行ってもなかなか受注に結び付いていない。
,,▲,一般小売店［酒類］（経営者）,販売量の動き,・祭り等の催事が一段落したこともあり、やや悪くなっている。
,,▲,百貨店（店長）,お客様の様子,・株価や為替の変動、各地での地震や台風接近、豪雨等自然災害の多発等の影響もあり、客の反応が少し厳しくなった印象を受けている。８月中旬頃までは堅調だったこともあり、もう少し動向を見定めなければ何ともいえない。
,,▲,コンビニ（経営者）,来客数の動き,・今月は台風の影響もあり、観光客が大幅に減っている。
,,▲,家電量販店（店員）,販売量の動き,・前年比では前月の売上は103％だったが、今月は100％で着地予定と若干悪くなっている。好調な商材はテレビで125％、不調だったのはエアコンで85％と振るわなかった。
,,▲,乗用車販売店（従業員）,販売量の動き,・稼働日が少ないことと来客数の減少傾向もあり、受注が上がらず、登録台数も減少している。
,,▲,一般レストラン（経営者）,それ以外,・仕入価格がまたいろいろと値上がりしている。売価はまだ値上げできないが、影響は出てくる。
,,▲,タクシー運転手,お客様の様子,・新型コロナウイルス感染症発生前は、地方ではお盆の帰省時はタクシー利用が多かったが、今では景気が悪いせいか、自家用車の送迎が多く見受けられ、利用客は少ない。お盆休みでお金を使ったためか、夜～深夜にかけての人出も少ない。
,,▲,通信会社（総務担当）,来客数の動き,・例年８月は来客数が減少するが、今年も３か月前と比べて約90％となりそうである。
,,▲,通信会社（局長）,単価の動き,・現状の値上げトレンドに客は慣れを感じ始めている。その結果、節約志向を助長させ単価の低い物でないと購入に至らない。
,,▲,ゴルフ練習場（経営者）,販売量の動き,・商材価格が上がっており、購買意欲はなくなっている。
,,▲,ゴルフ場（従業員）,来客数の動き,・猛暑と降雨の影響で来場者数は減少している。お盆も予約の動きが鈍く、天候の影響で直前のキャンセルが出ている。
,,▲,美容室（経営者）,来客数の動き,・７月の売上は良かったものの、８月は前年と比べても客足が伸びずに苦戦している。
,,×,コンビニ（エリア担当）,来客数の動き,・７月と比べれば客が多い。特に、お盆時期の来客数は多かった。
,,×,乗用車販売店（経営者）,お客様の様子,・相変わらず、残業や休日出勤は少ない。
,,×,一般レストラン（経営者）,来客数の動き,・猛暑に加え、台風や豪雨、米不足等による物価高で、お盆休み以外は全く動きがない。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,一般機械器具製造業（経営者）,取引先の様子,・依然として全体の仕事量は低調だが、新規案件の引き合いは着実に増えつつある。
,,○,輸送用機械器具製造業（経営者）,受注価格や販売価格の動き,・ほとんどの取引先で受注価格を10％から15％くらい上げてもらえ、取引先もまずまずの状況である。
,,○,金融業（営業担当）,受注価格や販売価格の動き,・受注や販売価格共に改善がみられるものの、一部企業ではまだまだのところもある。
,,○,司法書士,受注量や販売量の動き,・ここ１年以上になるが、相続登記が義務化に向かい出してからは、大分良くなっている。やや良い仕事量で推移している。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・猛暑対策をして、通常どおり頑張っている。
,,□,一般機械器具製造業（経営者）,取引先の様子,・数十社ある取引先の何社かは忙しくなっているが、全体的な受注量を考えると、低空飛行が続いている。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・主要取引先の生産が安定しない。
,,□,輸送業（営業担当）,取引先の様子,・最近、各地で地震や大雨による災害があり、防災グッズ、特に防災バッグ一式、簡易トイレ、電池、備蓄飲料水等の輸送量が増えている。また、省エネエアコンの物量も増えているが、ドライバー不足や燃料価格の高騰により、コスト的には利益が薄くなっている。
,,□,不動産業（管理担当）,受注量や販売量の動き,・値上げを受け入れる取引先が増えているのは喜ばしいが、清掃に関する契約見直しにより売上が減る取引先も出ている。全体的には横ばいを維持するのがやっとである。
,,□,経営コンサルタント,それ以外,・夏休み期間で人出がそこそこあり、夏季及び旅行等の消費は順調である。しかし、地域の下請企業の受注や生産等の業績面にはいまだ追い風が足りない。
,,□,社会保険労務士,取引先の様子,・賃上げやボーナス増加といった話はあるが、今のところ業績に変化はない。
,,□,その他サービス業［情報サービス］（経営者）,受注量や販売量の動き,・特段の変化は見られない。
,,▲,広告代理店（営業担当）,取引先の様子,・飲食店の閉店が非常に増えている。コロナ禍が明けても客足が芳しくない飲食店も多く、ゼロゼロ融資の返済が厳しいという声をよく聞くようになっている。
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・この景気の悪さは、もしかしたら半年かそれ以上続くのではないかという見方が出てきている。当社だけでなく、周りも皆、かなり落ち込んでおり、厳しい状況である。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（経営者）,求人数の動き,・夏休みやお盆の時期で、人の流れもかなり動きがあり、観光地やホテル、旅館、一般土産等の小売、衣料品等、贈答品も含めて、スーパー、デパート等の動きが活発さを見せている。価格も底堅く、若干高めである。人の動きについても、求人によっては手当等を応急的に対応したように見受けられる。建築関係は、依然として堅調に伸びている。
,,□,人材派遣会社（社員）,求職者数の動き,・製造や事務関係のポジションで慢性的な人材不足の状況が続いている。
,,□,人材派遣会社（管理担当）,採用者数の動き,・派遣の採用数が変わらない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数の前年同月比が７か月ぶりに増加となっている。
,,□,学校［専門学校］（副校長）,それ以外,・気温上昇や悪天候の増加といった気候変動による各所への被害があり、物価の上昇が今後の懸念材料となっている。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,商店街（代表者）,それ以外,・クレジットカードの取扱高は相変わらず堅調で、前年同月並みがずっと続いている。イベントへのレスポンスも良く、Ｗｅｂの閲覧回数や問合せ数の伸びも続いている。インバウンドも良く、週末を中心に街に来ている外国人が多くなっているというアンケートの結果も出ている（東京都）。
,東京都,◎,家電量販店（店長）,来客数の動き,・インバウンドにより前年同期と比較して来客数、買上客数が大きく伸びている（東京都）。
,,◎,乗用車販売店（総務担当）,それ以外,・中古車市況が好調であり、サービスも確実に入庫を獲得している。
,東京都,◎,高級レストラン（経理担当）,単価の動き,・人員の量と質を確保するため、サービス料の引上げを行ったが、抵抗なく客に受け入れられていることから、物価上昇への地ならしができているとみられる（東京都）。
,,○,一般小売店［家電］（経理担当）,販売量の動き,・例年８月はエアコンの売上が落ちるが、今年はハウジングエアコンの問合せが多く、工事が間に合っていない。
,,○,一般小売店［家電］（経理担当）,販売量の動き,・今夏の暑さでエアコンが動いている。祭りなどのイベント関係も復活してきたので、それに伴う電気工事などの依頼も増えている。
,,○,一般小売店［祭用品］（経営者）,来客数の動き,・祭事が復活し、客が戻ってきている。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・売上、来客数共に前年より増加しているが、経費も増加しており、利益は多くはない。
,東京都,○,百貨店（売場主任）,お客様の様子,・猛暑続きと地震、台風の影響で不安が広がり、食品では米、水のまとめ買いがみられる。夏休み期間中、インバウンドは引き続き好調で、グループでのレストラン利用が増加している。猛暑の影響で秋物の動きは鈍い（東京都）。
,東京都,○,スーパー（経営者）,来客数の動き,・少し状況が落ち着いたのか、僅かだが来客数が増加傾向にある（東京都）。
,,○,スーパー（ネット宅配担当）,来客数の動き,・来客数が増えていることと、値上げによる１品単価の上昇により、売上が伸びている。
,,○,コンビニ（経営者）,販売量の動き,・来客数は減少しているが、予約が多いため、売上は多少増加している。
,東京都,○,コンビニ（経営者）,来客数の動き,・来客数がやや増えている（東京都）。
,東京都,○,コンビニ（経営者）,販売量の動き,・前月に続き８月も天候の良い日が続き、日中は来客数が減るものの、朝晩は好調が続いている。売上も前年より若干良い。お盆の時期もそれほど落ち込まずに済んでいる（東京都）。
,,○,コンビニ（エリア担当）,来客数の動き,・直近はレジャーやイベントが活発で、来客数が伸びている。
,,○,コンビニ（エリア担当）,販売量の動き,・売上は前年比110％を計上している。客単価は変わらないものの、来客数が伸びている。
,東京都,○,コンビニ（エリア担当）,単価の動き,・店舗周辺のイベントが前年より多くあることから、来客数、単価共に伸びている。不安定な天候によって雨具の売行きに伴う単価上昇傾向がみられる（東京都）。
,東京都,○,衣料品専門店（店長）,販売量の動き,・８月は、当社の主軸である着物事業のうち、新規客のバロメーターとなる浴衣の売上が前年比114％と好調に推移している。もう一方の主軸であるドレス事業においては、ステージドレスの需要が堅調に伸びたことにより全社の売上を底上げしている。懸念事項は、月末の台風の影響により出店先が閉館になること等である（東京都）。
,,○,家電量販店（店長）,単価の動き,・販売単価の上昇がみられるようになってきた。僅かではあるが単価が上がり、売上にも良い影響が出ている。以前は値上がりに対して強い抵抗感があったが、最近は仕方ないという感じで受け止めてもらえる雰囲気がある。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の受注が増えており、販売量も増加している。
,東京都,○,その他専門店［貴金属］（統括）,単価の動き,・仕入価格の上昇に伴う値上げを数回したこともあるが、客単価が全体的に上昇している。高価格帯の商材の販売が増加している（東京都）。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・ショッピングセンター全体では前年並みの売上を確保できている。また、来場者数も実質的に増加している。
,,○,一般レストラン（経営者）,来客数の動き,・今夏は猛暑日が多いが、人々はその暑さに少し慣れたのか、料飲部門の売上、来客数共に７月より増えている。ただし、売上が伸びたといっても、ちょうど７月の減少分がばん回できた程度である。
,東京都,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症が５類に移行して以降、余り変化がみられない。景気は上向きである（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,それ以外,・雇用の募集などをみると、時給が上がっているようである。それに伴い賃上げを希望する従業員も増えている。景気が良いのか、人材不足により賃金を上げるところが増えているのかははっきりしないが、物価が上がり、賃金も上がることで景気も上向いてくるのではないか（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,単価の動き,・前々年度、前年度の管理費、単価交渉の成果が実り、原材料価格及び人件費の高騰を価格転嫁で吸収できたため、業績は好調に推移している（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・８月は夏休みということもあり、近隣の大型コンベンション施設でのイベントがかなり戻ってきている。６～７月が底で、８月は宿泊を中心に売上が上がっている。また、宴会物件も８月の割に比較的多く入っている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・夏休みということもあって家族連れの宿泊が多く、猛暑でインドアプールの利用は制限をしなければならない状況となっている。インバウンドの比率も徐々に上昇しており、単価上昇に貢献している。レストランも昼を中心に満席の日も出ており、景気回復をやや実感している。
,,○,都市型ホテル（スタッフ）,来客数の動き,・夏休み期間ということで、レジャー目的の需要があり、高単価の販売で推移し、記録的な売上となっている。
,,○,旅行代理店（経営者）,単価の動き,・子供の夏休みに入っているが、最近はゲリラ豪雨や雷が多く、遠くへ出掛けるよりは近場で家族皆で楽しめるようにと、やや値の張る料理店へ行くなどしている。
,,○,タクシー運転手,お客様の様子,・まだまだ暑い日が続いている。近距離利用の客も増えている。朝から夕方、終電までの利用は非常に多い一方で、深夜は少ない。いつしか真逆になったようである。
,東京都,○,タクシー運転手,来客数の動き,・８月になり猛暑が続いたということもあり、利用客が増えている。この状況が続くと良い（東京都）。
,東京都,○,タクシー運転手,お客様の様子,・例年どおり猛暑の影響で２～３か月前と比べて近距離の客が増えている。場所によってはタクシー待ちの列もある（東京都）。
,,○,タクシー（団体役員）,来客数の動き,・ゲリラ豪雨など急な雨が降ると、一時的に乗客が増える。また、前年11月の料金改定による増収も後押しをしている。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・10月以降の案件情報が増えてきている（東京都）。
,東京都,○,通信会社（営業担当）,お客様の様子,・夏季休暇中ということもあり、各種需要が伸びている（東京都）。
,,○,パチンコ店（経営者）,来客数の動き,・７～８月にかけて近隣に１万人規模のスポーツ施設がオープンした。この期間に周辺地域でのイベント開催が増え、集客と売上増加に貢献している。
,,○,競輪場（職員）,来客数の動き,・夏休みイベントは成功し、最大限の集客につながり、数字的にも悪くない。しかし、集客数の割に飲食の数字は伸びておらず、財布のひもは固くなっている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・他のチェーンや当地区のボウリング場も良い（東京都）。
,東京都,○,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・夜間の稼働が増え、終電を気にせず楽しんでいる客が多くなっている。帰る際にタクシーで移動している光景も多く見受けられる（東京都）。
,,○,その他サービス［立体駐車場］（経営者）,販売量の動き,・近隣でイベントがあると、若年層を中心に売上が伸びる。
,,○,設計事務所（経営者）,販売量の動き,・５～７月と営業活動からの受注が多く取れ、現在、仕事の進展がうまくいかずに困っているくらいである。社員数が少ないのが欠点かもしれないが、頑張っている。
,,○,設計事務所（経営者）,お客様の様子,・新しい案件が入ってきている。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、新型コロナウイルス感染症が落ち着き、インバウンドが増えてきているため、これからホテルの稼働率も上がってくる。一方、建設業の方は、材料費などがかなり高騰しており、公共工事を含め、スムーズに受注ができなくなっている。
,,□,商店街（代表者）,来客数の動き,・今月は猛暑と幾つも台風が発生したことで、外出や買物をしようという客の意識がかなり弱くなってしまっている。自然現象なので仕方ないが、早く暑さが落ち着き、台風がもう少し減ってくれると有り難い。そのようなことから、努力はしているものの、なかなか思うようにいっていない。
,東京都,□,一般小売店［家具］（経営者）,販売量の動き,・景気が良いか悪いかでいえば、我々の業界は悪い。ただし、専門店の良さを出していくことによって、客に買ってもらう努力をしている。今後も悪いままで変わらない（東京都）。
,,□,一般小売店［印章］（経営者）,販売量の動き,・路面店のため、猛暑で客が足を向けてくれず、来客数が低迷している。
,東京都,□,一般小売店［米穀］（経営者）,お客様の様子,・商品の選択についての客の志向が、価格と質とに分かれている（東京都）。
,東京都,□,一般小売店［文房具］（経営者）,来客数の動き,・猛暑の影響によって売上が左右された１か月である。インバウンドの来店もこの２～３か月は良かったが、気温が35度前後の日は大幅に落ちてしまい、売上としては横ばいである（東京都）。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・夏は来客数も増えて、１年を通じて売上も伸びるが、今年は猛暑もあって来客数が鈍っている。円安の影響で仕入価格が高騰しているが、それを販売価格になかなか転嫁できずにいる。かといって、給料を上げないと社員が給料の高い他社に行ってしまうという恐れもあり、渋々上げたものの、なかなか成果が出ない。正直なところ厳しい。
,,□,一般小売店［文具］（販売企画担当）,お客様の様子,・今月は外商において大きな案件があり、売上が大変伸びる要因になっている。店頭も前年より良い状況になっている。これは、ＳＮＳなどでいろいろと仕掛けをした結果で、客も相当来店してくれている。ただし、天候があまりにも暑かったこともあって、それほど大幅に増加はしていない。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・前にも言ったが当社はボーナスもなく売上も良いわけではない。社員もひたすら我慢して働いているが、どこまで辛抱できるか分からない（東京都）。
,東京都,□,一般小売店［書店］（総務担当）,販売量の動き,・売上減少に歯止めがかからない。物価高が続いたことで、消費者が支出の見直しを行い、無料サービスで代用できるものにシフトしている。今は無料サービスも多く、わざわざお金を払ってまで書籍を購入しようとする消費者は減っている（東京都）。
,東京都,□,百貨店（総務担当）,販売量の動き,・６月以降、前年比２けたの伸びを示していたが、８月の南海トラフ地震臨時情報発表や台風７号などの自然災害、猛暑日が続くことにより、来街者及び客の購入行動に影響が出ている。全体的な売上は前年比５ポイント増加となったものの、カテゴリー別でみると食料品関連は今年初めて前年を割っている。高額品は前年を捉えているものの、伸び率は縮小している（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・今月も、訪日外国人による特選ブランドへの購買行動が活発であることに加え、婦人服や食料品などの動きも堅調であり、客の消費行動自体は悪くはない。しかし、月末にかけての悪天候による影響も大きく、足元の不安定さもある（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・多くの売上シェアを占める国内客の消費に大きな変化がなく、インバウンドの消費動向にも変化はないが、前期ほどの消費の力強さがない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドと高額品は相変わらず好調に推移しているが、それ以外は特に変化はみられない（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月はイベント開催により来客数が増加している。売上は前年を超えて推移しているものの、来客数、購入点数共に前年を下回っており、客の買物に慎重な姿勢は継続している（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・リニューアルをした複合商業施設内の店舗については、アニメやキャラクターグッズなどのインバウンド需要に加え、飲食ニーズが高く、客単価も高い。さらに、店舗のある施設が水族館やイベントで家族連れを吸引し、好調に推移している（東京都）。
,東京都,□,百貨店（財務担当）,販売量の動き,・円高など為替による影響もあり、インバウンドの販売量は減少基調にある。一方、国内客への販売量は安定的に推移しており、全体では大きな変化はない（東京都）。
,東京都,□,百貨店（管理担当）,販売量の動き,・ほぼ前年並みで推移している（東京都）。
,,□,スーパー（経営者）,販売量の動き,・３か月前まではある程度順調にきて、７月はやや落ちたものの、今月はまた盛り返しているため、変わらない。特に、お盆商戦がまずまずだったので、それが数字を押し上げている。
,,□,スーパー（店長）,お客様の様子,・残暑により夏物商材が順調に売れているが、拍車を掛けるように米と水の売行きが伸びている。特に、米は新米への切替えもあり提供数量が減っているが、ニュース等の追い打ちにより、納品されると２～３時間程度で売り切れてしまう。
,東京都,□,スーパー（店長）,販売量の動き,・来客数は前年並みを維持しているものの、買上点数の前年割れが依然として続いている（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・地震、台風に備えた買いだめで消費が回っている。買上点数が大幅に増加している。
,東京都,□,スーパー（営業担当）,単価の動き,・依然として商材の単価が上がり続けている。この夏の暑さで季節商材が稼働しているにもかかわらず、トータルでは販売量が伸び悩んでいる。来客数も暑さのために伸び悩んでおり、相殺されている（東京都）。
,,□,スーパー（仕入担当）,来客数の動き,・地震、台風による備蓄意識の高まりと米の品薄で、来店頻度が増えている。備蓄関連商材の動向が良く、米は納品と同時に売り切れとなる状態である。
,東京都,□,スーパー（食品担当）,来客数の動き,・競合店閉店の影響で、来年までは当店の業績は１割以上伸びる。直近では地震や台風の影響による買いだめ特需があったものの、全社的には横ばいである（東京都）。
,,□,スーパー（販売担当）,来客数の動き,・お盆が終わり、財布のひもが固くなっている。
,,□,コンビニ（経営者）,お客様の様子,・猛暑に大雨と天候不順が続いているが、近場で買物する人が増加しており、総菜、中食の売上が増えている。結果的に売上、来客数に変化はない。
,,□,コンビニ（経営者）,単価の動き,・買上点数が減り、客単価が20％くらい低下している。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・猛暑の影響で、飲料類を中心に高い販売量を誇っている。前年を上回る実績で推移している（東京都）。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・天候不順や震災への注意喚起などにより、売上が上がるべきところで上がり切れていない（東京都）。
,,□,コンビニ（従業員）,販売量の動き,・販売量に大きな変化はみられない。夏休みの時期ということもあり、ふだんとは少し違うかもしれないが、販売量に大きく影響を与える様子はなく、良くも悪くもないといったところである。世の中の景気は決して良いとはいえない雰囲気だが、普通に生活する分には問題ないのではないか。
,,□,衣料品専門店（役員）,来客数の動き,・猛暑のため、日中に人が出てこない。売上も伸びない。
,,□,家電量販店（店長）,お客様の様子,・猛暑日が続き、来客数は多いが、買物には慎重な客も多い。
,東京都,□,家電量販店（経営企画担当）,来客数の動き,・８月に入り、お盆明け以降も猛暑が続くなか、国内消費が前年を割る水準で推移している。消費疲れか、財布のひもが固くなりつつある（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。客の来場は結構あるものの、なかなか成約してもらえない。
,,□,乗用車販売店（経営者）,単価の動き,・物価が上昇している。
,,□,乗用車販売店（営業担当）,販売量の動き,・販売量に大きな差はなく、新型車種も想定以上には達していない。
,東京都,□,乗用車販売店（販売担当）,単価の動き,・単価の動きを選択したが、新車購入の際のオプションについて、客が少しでも単価を下げようとするためにオプション購入が減っている。新車価格はなかなか上げられないため、オプション単価を少しでも上げて利益を取ろうという算段があったのだが、それがなかなかできない状況であり、景気は良くない（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,単価の動き,・猛暑の影響もあるが、商材の値上げ続きで大変厳しい（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・８月は2019年と比べて売上109.8％、来客数79.1％、客単価138.9％となっており、来客数の減少分を客単価でカバーしている。客単価の上昇は原材料価格の高騰に伴う値上げによるもので、実質的な利益につながっているものではない（東京都）。
,東京都,□,高級レストラン（役員）,お客様の様子,・例年８月は夏休みもあり、年間でも法人需要が減る時期である。また、全体的には物価高、社会情勢により出費を抑える傾向もある。一方、富裕層や、予算やオケージョンのあるクライアントからの受注は、イベント機会の増加により継続傾向にある（東京都）。
,東京都,□,一般レストラン（経営者）,来客数の動き,・猛暑にもかかわらず、近隣のホテル、民泊は外国人観光客であふれ返っている。一方、同業各店の来客数の伸びは横ばいである（東京都）。
,,□,一般レストラン（経営者）,販売量の動き,・３か月前と比べて、インバウンドが多少増えたような気はするが、売上的には余り変わらない。
,,□,一般レストラン（経営者）,お客様の様子,・ランチタイムは皆仕方なく来店するが、夜に動いている人はほぼみられない。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月は１週間の夏季休業をした。夏休みの影響か家族連れが多く、８月の暑いなかにもかかわらず、来客数は落ちていない（東京都）。
,東京都,□,一般レストラン（経営者）,来客数の動き,・客入りには波があり、忙しい日と暇な日がはっきり分かれている（東京都）。
,東京都,□,その他飲食［居酒屋］（経営者）,来客数の動き,・８月は他のレジャーに掛ける費用が多くなることと、家族で出掛ける機会が多くなるため、当店のような居酒屋は来客数が減る傾向にあり、売上が芳しくない（東京都）。
,東京都,□,旅行代理店（従業員）,販売量の動き,・前年比105％ほどで推移している。天候不順が続き、客が外出を控えている（東京都）。
,,□,旅行代理店（従業員）,お客様の様子,・物価高を織り込んだ団体旅行が定着してきている。
,東京都,□,通信会社（経営者）,販売量の動き,・商談中の案件が、受注まで時間が掛かり、販売量が増加傾向に至っていないため、変わらない状況にある（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・ＣＭの引き合いが、夏枯れの時期との理由でストップしている。極端な暑さが行動に影響するのか、特定の業界に停滞ムードが出ている（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・総じて変化がみられない。新商品を投入しても響く層は一定止まりで、良いサービスを選択する動きは限定的である。最低ラインの商品、サービスを継続する層が大半である。パリオリンピック景気を期待したものの、視聴者もスポンサーも盛り上がりに欠け、売上に影響が出るレベルの動きはなかった（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・ケーブルテレビやインターネットの契約実績が、前年同月比やここ数か月の推移トレンドと変わっていない（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最低限のサービスを選択する傾向は変わらない。
,,□,通信会社（経理担当）,それ以外,・必要だとみると意外とすんなりと購買を決める。その逆もある。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・加入者数は引き続き堅調に推移しているものの、解約者数が突然増加している。一過性のものと判断しているが、要注意である（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・新商材である高速通信サービスの新エリアへの投入が待たれる。エリアの展開を待つ間、競合他社との競争で販売量、顧客数維持の難易度が上がっている（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・法人ビジネスは堅調だが、個人向けは来客数、売上共に減少している。法人でプラスになる分、個人がマイナスで、結果として変化は少ない（東京都）。
,東京都,□,通信会社（営業担当）,販売量の動き,・夏季休暇の影響により、稼働が減少している（東京都）。
,東京都,□,観光名所（職員）,来客数の動き,・実績が前年とほぼ同じで変わらない（東京都）。
,,□,ゴルフ場（経営者）,お客様の様子,・接客時に時事ネタを話すことが多いが、良くも悪くもない、普通と答える客が多い。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・来客数、単価共に３か月前と大きな変化はない。ただし、暑さの影響により屋外施設の集客は鈍化している（東京都）。
,,□,美容室（経営者）,来客数の動き,・猛暑のためか、来店頻度が鈍っているような気がする。
,,□,その他サービス［保険代理店］（経営者）,販売量の動き,・必要以上の物は購入しない。
,,□,設計事務所（経営者）,お客様の様子,・新規案件はないが、長期の継続案件があるため、特に景況の変化はない。
,,□,住宅販売会社（従業員）,販売量の動き,・販売量に大きな変化はない。
,,□,住宅販売会社（従業員）,お客様の様子,・新築アパートを販売しているが、客の動きに特別変化はみられない。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・毎回変わらない回答になってしまうが、状況は変わらず厳しい。
,東京都,▲,百貨店（総務担当）,お客様の様子,・国内客の購買額の伸びが落ち着いてきたことに加え、昨今の地震の影響もあってか、外国人の来店が少なくなっている（東京都）。
