,東京都,○,通信会社（局長）,販売量の動き,・緊急事態宣言が解除されてから、契約数が上向き傾向にある（東京都）。
,東京都,○,通信会社（経営企画担当）,販売量の動き,・新型コロナウイルス感染が落ち着きを見せていることにより、12月は契約数が増加しており、回復を感じられる。11月頃から少しずつ回復傾向になっている（東京都）。
,東京都,○,通信会社（営業担当）,お客様の様子,・人が動き出しているので、当社への問合せ件数が増え、若干ではあるが契約数も増えてきている（東京都）。
,,○,通信会社（局長）,お客様の様子,・競合他社も活性化している。
,東京都,○,観光名所（職員）,来客数の動き,・10月以降、徐々に客足が戻りつつあるが、各個人の収入面ではその反動はまだないので、個人レベルでは回復しているとは思えない（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・新型コロナウイルスの感染者数が減っているため、行動が活発化している。また、人とのリアルなつながりを求めた消費が活発化し始めている。
,,○,ゴルフ場（経理担当）,来客数の動き,・降水量が少なく、12月にしては比較的温暖な気候に恵まれ、高稼働率で推移している。企業や団体の名を冠したコンペや法人接待需要は徐々に回復しつつあるが、新型コロナウイルス発生前の水準に戻ったとはいえない。会員制ゴルフ場においては、来場客の中心はメンバーであり、稼働率が高止まりしても収益性は改善していない。旺盛なプレー意欲を見せるゴルファーはゴルフ会員権を志向し、相場は上昇基調にある。
,,○,パチンコ店（経営者）,来客数の動き,・新型コロナウイルス新変異株の感染拡大が懸念されるなか、関東においては現在感染者数が２けた台を維持しているため、年末年始に向けて客足が上向いてきている。
,,○,競輪場（職員）,来客数の動き,・ターゲットや戦略を変更しているため、当初の想定よりは来客数は少ない。しかしながら、チケットを購入してまでも来場する客が一定数いることを考えると、景気の戻りを感じている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・予約や年末の客の利用が多くなってきている（東京都）。
,東京都,○,その他サービス［福祉輸送］（経営者）,販売量の動き,・新型コロナウイルス新変異株が出現し、販売量に関してはまだ控えめだが、３か月前よりは少し良くなっているような気がする（東京都）。
,,○,設計事務所（経営者）,お客様の様子,・新しい案件はないが、今あるプロジェクトの中で社内ミーティングの数が増え、忙しくなってきている。
,,□,商店街（代表者）,お客様の様子,・最近、商店街の人通りが少しずつ増えてきているが、余り積極的に物を買うというよりも、ここにきてまた新型コロナウイルス新変異株が増えてきているため、慎重になっているように見受けられる。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・年末ではあるが、テレビの動きはぽつぽつと入っている。工事関係は忙しく、年内は一杯である。エアコンの動きは比較的良い。冷凍庫も売れているが、商材の仕入れが間に合わない状況である。
,東京都,□,一般小売店［文房具］（経営者）,来客数の動き,・３か月前と比較すると来客数はやや増加しているが、客単価が低く、売上の増加になかなかつながらない（東京都）。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・新型コロナウイルス新変異株の影響か、11月と比べて売上は余り変わっていない。感染者数はやや増えている。
,,□,一般小売店［傘］（店長）,来客数の動き,・依然として客足が戻らない。
,東京都,□,一般小売店［生花］（店員）,単価の動き,・まだまだ新型コロナウイルスの影響がある。世の中も暗く、新型コロナウイルスからまだ脱出できていないし、沈んでしまっている（東京都）。
,,□,一般小売店［文具］（販売企画担当）,来客数の動き,・新型コロナウイルスの影響もあるが、12月はある程度落ち着いていたので、それほど増減はない。11月も人数的に多いとか少ないということもなかったので、いつもどおりの年末である。ただし、客の動向として、夕方、夜遅くは全く人が来ないというような新たな現象が起きている。
,東京都,□,一般小売店［書店］（営業担当）,販売量の動き,・制限が続いているなかでも、引き続き年度末用の受注が続いている（東京都）。
,東京都,□,百貨店（販売促進担当）,来客数の動き,・前年は超えているが、思ったとおりには戻っていない（東京都）。
,,□,百貨店（店長）,販売量の動き,・12月上旬までは来客数、販売量共に回復基調であったが、懸念材料として新型コロナウイルス新変異株があり、今後失速する可能性がある。
,東京都,□,スーパー（販売担当）,単価の動き,・競合との価格競争があり、重点商材の単価が下がる傾向にある。客の買上点数は前年を上回っているが、単価が下がっている分、客１人当たりの買上額合計が前年になかなか届かない状況が続いている（東京都）。
,,□,スーパー（経営者）,販売量の動き,・客の買上点数が少し減っている。やはり節約志向というか、なるべく必要な物だけを買おうという意識が表れているのではないか。加えて、相次ぐ値上げ、新型コロナウイルスの影響もある。
,東京都,□,スーパー（店長）,販売量の動き,・客は必要な物以外は買わないため、買上点数が前年を大きく下回っている。買上点数が落ちるということは、当然客単価も落ちるので、数字的には少々厳しくなっている（東京都）。
,,□,スーパー（店長）,販売量の動き,・前年は新型コロナウイルス禍で外出自体が見送られていたが、今年はかなり緩和されていることもあり、売上は前年比１割ほど落ちている。
,,□,スーパー（販売担当）,販売量の動き,・新型コロナウイルスの感染状況は小康状態だが、新型コロナウイルス新変異株の市中感染が増加傾向にあり、まだまだ以前の社会環境には程遠く、将来への不安が景気回復の足かせになっている。
,,□,コンビニ（経営者）,お客様の様子,・クリスマス、年末年始用品の売上は減少したが、冷凍食品を始め日用品の売上は増加している。客の動向に変化はあるものの、景気の変化は感じられない。
,,□,コンビニ（経営者）,販売量の動き,・クリスマス需要で一時的に売上が伸びたが、12月20日頃までは前年を割っている。クリスマス及び正月を過ぎると、また売上が減少するのではないかと心配している。また、新型コロナウイルス新変異株の拡大予想も懸念材料である。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・新型コロナウイルスの感染者数の増加傾向が落ち着いて、少し客の戻りを感じる。ただし、前年並みくらいの売上しかなく、本格的な戻りには遠い印象である（東京都）。
,,□,衣料品専門店（従業員）,お客様の様子,・客単価がそれほど上がらず、来客数もさほど変わらない。
,,□,家電量販店（店長）,販売量の動き,・販売額が回復せず、業界全体が落ち込んでいる。ボーナスが減少した企業や官公庁が多く、消費に向かう傾向にならないのが要因である。
,東京都,□,家電量販店（店長）,お客様の様子,・高単価商材に動きが出てきており、決して悪いわけではない。必需品を中心に手堅く推移している（東京都）。
,東京都,□,家電量販店（経営企画担当）,販売量の動き,・12月に入り、新型コロナウイルス禍での消費動向は、前月とほぼ同様の動きとなっており、前年割れの水準が続いている。新型コロナウイルス新変異株に対する警戒も強く、安心して買物ができる雰囲気ではないということだと思われる（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・半導体不足と海外からの部品供給が遅延している影響で、新車の納入が非常に遅れている。
,,□,乗用車販売店（営業担当）,販売量の動き,・地区的な問題なのか、販売量が例年より低迷している。
,東京都,□,乗用車販売店（販売担当）,販売量の動き,・新車の売行きはそこそこあるが、世界的な半導体不足の影響でナビ等の取付けができないだとか、新車自体の生産も遅れているため、注文をもらっても納車ができず、結果的に売上に結び付いていない。やや悪い状態が続いている（東京都）。
,,□,乗用車販売店（総務担当）,来客数の動き,・ボーナス月ではあるものの、客の動向が鈍化している。また、半導体不足の影響で車ができあがってこないので、売上につながらない。
,,□,乗用車販売店（渉外担当）,販売量の動き,・自動車の生産停滞の影響が出ている。
,東京都,□,乗用車販売店（店長代行）,販売量の動き,・前々年、前年より販売台数がかなり減少している（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・少し人流が戻ってきているが、来店回数が減り、財布のひもが固くなっている。
,東京都,□,その他専門店［貴金属］（統括）,販売量の動き,・３か月前と比較すると人の流れが多くなってきているが、販売量の回復にはつながっていない（東京都）。
,東京都,□,その他専門店［ガソリンスタンド］（団体役員）,販売量の動き,・新型コロナウイルスは小康状態を保っているが、原油高に伴う価格高騰の影響もあり、売上は余り変化がない（東京都）。
,東京都,□,一般レストラン（経営者）,販売量の動き,・３か月前の９月１～28日の前年比は、売上24.96％、来客数27.7％である。９月は５店舗中４店舗が休業状態で、今月12月は全店営業している。12月１～26日の前年比は、売上87.8％、来客数87.1％となっている（東京都）。
,,□,一般レストラン（スタッフ）,お客様の様子,・需要、供給共に大きな変動を感じない。
,,□,旅行代理店（経営者）,単価の動き,・また新型コロナウイルス新変異株が出てしまい、市中感染が広がりつつあるので、客が旅行もできるだけ近いところでと考えており、単価についてもかなり安いところを希望している。
,東京都,□,旅行代理店（従業員）,販売量の動き,・新型コロナウイルス感染状況の好転の兆しが見え始め、海外渡航も再開の動きが見えていた矢先、突然の新型コロナウイルス新変異株の流行となり、全く読めなくなっている。国内旅行も、せっかくの年末年始だがキャンセルが出ており、影響が出ている（東京都）。
,東京都,□,旅行代理店（営業担当）,お客様の様子,・新型コロナウイルス新変異株の影響か、旅行需要が盛り上がらない（東京都）。
,東京都,□,タクシー運転手,それ以外,・昨今、スマートフォンの配車アプリが多くなっている。ほとんどが近距離だが、交通の便が悪いところでは気軽に呼べるので、大分利用者が増えている。年末に入って忘年会の声が聞こえてこず、新型コロナウイルス発生前と比べると世の中がひっそりとした感じが否めない。前年と比べれば多少タクシー利用客が増えている。年末29～30日は深夜０時を過ぎてから空車が少なくなり、道路が帰宅のためにタクシーを探す人で混乱していた（東京都）。
,東京都,□,通信会社（経営者）,お客様の様子,・12月の客からの問合せ件数は、前月比ではほぼ横ばいだが、前年同月と比べると戸建て60％、集合住宅50％と、客からの動きは鈍くなっている。新型コロナウイルス禍による訪問拒否や営業キャンセルの増加はないものの、営業は全般的に落ち着いてしまっている（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・受注している案件の機器納品ができない状況が続いている（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規申込み、コース変更共に、必要最小限の内容を選択する傾向は変わらない。
,,□,通信会社（経理担当）,単価の動き,・マンションのインターネットサービスで値下げ競争が続いているため、客単価が下がり続けている。値下げしても契約数は増えていない。
,東京都,□,通信会社（総務担当）,お客様の様子,・新型コロナウイルス感染状況の改善傾向が続き、訪問営業等の機会が徐々に回復しつつある（東京都）。
,,□,その他サービス［保険代理店］（経営者）,単価の動き,・客の購入単価は変わらない。まだまだ景気に影響があり、不透明である。
,,□,設計事務所（経営者）,お客様の様子,・仕事量は３か月前とほぼ同じである。
,東京都,□,設計事務所（所長）,お客様の様子,・官庁の仕事はやっていない上、暮れということもあり、挨拶のみで仕事につながる話はほとんどなく、コンサルタント的な話もない（東京都）。
,,□,住宅販売会社（経営者）,来客数の動き,・当社は不動産ディベロッパー業と総合建設業である。当社が都内と関東近郊の保養地などに所有しているホテルの運営状態が非常に悪く、規定の賃料を受け取れていない。来年、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開されることを期待している。また、住宅の売行きも良くなく、工事請負業も少なくなっている。
,,□,住宅販売会社（従業員）,販売量の動き,・受注量は前年同期比、前期比共に特に増減はない。
,東京都,□,その他住宅［住宅資材］（営業）,販売量の動き,・建材の荷動きは良くなってきているが、需要期を考慮すると例年並みである（東京都）。
,,▲,一般小売店［家電］（経理担当）,来客数の動き,・例年に比べて来客数が少ない。新型コロナウイルスの影響もあるかもしれないが、インターネットによる買物が増えているためである。
,東京都,▲,スーパー（営業担当）,単価の動き,・年末商材は何とか稼働しているものの、内食化傾向が相当薄らいできているため、販売量、客単価共に落ち込んできているのが現状である。したがって、売上も相対的に落ち込み始めている（東京都）。
,,▲,スーパー（仕入担当）,来客数の動き,・緊急事態宣言明けの10月以降は人流が戻り、来店頻度が減少している。
,東京都,▲,コンビニ（経営者）,来客数の動き,・新型コロナウイルス再流行の懸念からか、来客数が減っている（東京都）。
,,▲,コンビニ（経営者）,販売量の動き,・客はそのとき必要な物、例えば牛乳なら一番小さいパックを１つだけ、というように、購入する数量が減っている。
,,▲,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。
,,▲,住関連専門店（統括）,販売量の動き,・来客数は増えてきているが、成約件数はまだまだ伸び悩んでいる。
,,▲,その他専門店［ドラッグストア］（経営者）,お客様の様子,・客の買上点数が、ふだんは２点くらい買っていくのが１点しか買わないといったように、販売量が減っている。
,,▲,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス新変異株の流行が心配されること、数年に一度の大寒気が入ってきていること、今後多くの分野での値上げが予想されることから、急に財布のひもが固くなったのではないか。
,東京都,▲,旅行代理店（従業員）,お客様の様子,・新型コロナウイルス新変異株の感染拡大による影響で、申込みが減少する（東京都）。
,東京都,▲,通信会社（社員）,お客様の様子,・番組の打切りが続いている。大手企業からの失注も続いているが、リスタートの準備と思われる計画の見直しも行われている（東京都）。
,東京都,▲,通信会社（社員）,販売量の動き,・格安スマートフォンへの乗換えが一巡したのか、販売店、直販共に契約数が落ち込んでいる（東京都）。
,,▲,通信会社（営業担当）,販売量の動き,・今月に入って、全てのサービスで前年の数字を大きく割り込む日が続いている。様々な施策を打っているが、回復が見込めない。
,,▲,通信会社（管理担当）,お客様の様子,・新型コロナウイルス感染収束の見通しが立っているようで立っていないのが現状である。一時的な新規感染者数の減少で外食や飲食などは増えているが、余暇に対する消費意欲はここ数年の状況から変化がみられず、いまだに閉塞感がある。
,,▲,ゴルフ場（経営者）,お客様の様子,・緊急事態宣言が解除され、夜の街に客の足が向かうことで、夜間の来場者数が減少している。
,,▲,設計事務所（経営者）,それ以外,・新型コロナウイルスが少し収まってきたかと思ったら、新型コロナウイルス新変異株の感染者数が増えてしまい、この先どう営業を展開していけば良いか判断がつかない。なかなか客のところへ訪問することもできず、非常に困っている。また、行政の仕事も競争が激しくて取りにくいために行き詰まっており、金額も下がっていて、先が見えない。
,,▲,設計事務所（所長）,お客様の様子,・新型コロナウイルスの影響が続くなかで、更にまた新型コロナウイルス新変異株の感染が拡大して、非常に景気が下向いている。
,東京都,▲,設計事務所（職員）,販売量の動き,・過去２年間で比べると、ここ３か月の受注が伸び悩んでいる（東京都）。
,,▲,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約87％となり、やや悪い。３か月前と比べても約15％減少しており、やや悪くなっている。10～11月は客の反響数、来場者数、商談数いずれも減っていたが、12月は反響数、来場数が少し回復してきている。こどもみらい住宅支援事業の創設や税制改正のニュースで、客の動きが出てきたのではないか。
,,▲,住宅販売会社（従業員）,販売量の動き,・受注量が例年に比べて減っている。
,,▲,その他住宅［住宅管理・リフォーム］（経営者）,お客様の様子,・例年この時期は２～３か月先の話が来ていることが多いが、やはり新型コロナウイルスの影響だけでなく、なかなか厳しい状態が続いているので、今年はそのような話もほとんどない。今後が大変心配である。
,東京都,×,一般小売店［家具］（経営者）,来客数の動き,・毎年暮れになると来客数が増えてくるが、今年は非常に厳しい。来客数が少なく、景気は良くない。物価や当社の仕入価格がかなり上がっているので、やや悪くなっている（東京都）。
,,×,一般小売店［食料雑貨］（経営者）,来客数の動き,・オーバーストアであることと、デフレ経済である。
,東京都,×,乗用車販売店（営業担当）,来客数の動き,・来客数がかなり悪く、厳しい（東京都）。
,,×,ゴルフ場（従業員）,それ以外,・終息の見えない新型コロナウイルス感染症は、落ち着いたかと思うと新型コロナウイルス新変異株が見つかり、活動の自粛から解放されない。このような状況では、景気は悪化しているとしか思えない。
,,×,美容室（経営者）,来客数の動き,・例年の暮れと比べると、客の来店頻度が鈍っている。
,東京都,×,その他サービス［フィットネスクラブ］（マネージャー）,それ以外,・新型コロナウイルスによる影響がある（東京都）。
"企業
動向
関連

(南関東)",東京都,◎,食料品製造業（経営者）,受注量や販売量の動き,・緊急事態宣言の解除以降、急激に回復している（東京都）。
,東京都,◎,輸送業（経営者）,受注量や販売量の動き,・物流の停滞によってバブル景気状態である（東京都）。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・年末の売上が徐々に戻ってきている。年明けの注文も入ってきているが、新型コロナウイルス発生前までにはまだ至らない。
,,○,出版・印刷・同関連産業（所長）,受注量や販売量の動き,・新型コロナウイルスによる規制が緩和され、集客イベント等の動きが活発になり、案件が多々動き出している。
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷をしている。店売りと、法人の納品の仕事もやっている。今月は、会社の設立印は３本で通常並みだが、ふだんは大体２万円前後のところ、１本は５万5000円くらいの商品が出たので良かった。注文してくれたのは個人工務店を法人化した客である（東京都）。
,,○,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーも、海外での部品調達が安定し、増産している。
,東京都,○,通信業（経営者）,受注量や販売量の動き,・広告事業のため、景気が良い会社の案件を行っているとそう感じる（東京都）。
,東京都,○,通信業（広報担当）,受注量や販売量の動き,・前月から前年同月並みまで改善している（東京都）。
,,○,金融業（役員）,取引先の様子,・特に不動産市況については、商品物件、賃貸物件共に活発な動きで、良好に推移している。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・新型コロナウイルスの感染が収まりつつあり、観光需要が復活し始めている（東京都）。
,,○,経営コンサルタント,取引先の様子,・新型コロナウイルスが落ち着き、店舗等の来客数も上向いている。
,,○,税理士,取引先の様子,・新型コロナウイルス新変異株の市中感染の情報は気になるが、感染拡大までにはまだ時間がある様子で、少人数での会食は進んでいる。年末商戦も活発で、デパートなどの人出は新型コロナウイルス発生前と変わりないようである。株価も好調で良い材料である。
,東京都,○,その他サービス業［映像制作］（経営者）,受注量や販売量の動き,・レギュラーの仕事が少し戻ってきていることと、新規の発注があったことは明るい材料ではあるが、新型コロナウイルス発生前の発注にはまだ全く及ばない（東京都）。
,東京都,○,その他サービス業［ソフト開発］（経営者）,競争相手の様子,・最近受注量が増加していると聞いている（東京都）。
,,○,その他サービス業［情報サービス］（従業員）,受注量や販売量の動き,・年末に向けて、若干ではあるが上向き傾向にある。
,,□,出版・印刷・同関連産業（経営者）,それ以外,・新型コロナウイルス感染拡大を受けて、イベント関連のポスター、冊子制作等がキャンセルされるなど、事業環境が悪化している。少しずつ戻ってきてはいるが、まだ光が見えてこない。
,,□,化学工業（総務担当）,受注量や販売量の動き,・人流が戻り、販促雑貨品の動きに多少回復がみられる。年末の企業カレンダーや手帳は減少している。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・世の中が動き出したいようにも思えるが、諸物価の値上がりと半導体の不足等で、なかなか物が入ってこない、動かない現状なので、余り変化はない。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・化粧品容器、特に口紅容器の受注は相変わらず低迷しているが、医療品容器に関しては、東南アジアの工場が稼働し始めて、少しではあるが受注が入っている。
,,□,金属製品製造業（経営者）,取引先の様子,・従来の新型コロナウイルスから新型コロナウイルス新変異株へと影響が続いており、設備投資は少ない。受けた仕事をできるだけ早く終わらせ、次の仕事の確保に向けた営業活動に力を入れて頑張るしかない。
,,□,金属製品製造業（経営者）,取引先の様子,・来年度の生産計画が発表される頃だが、今期より増産する予定と聞いている。
,,□,精密機械器具製造業（経営者）,受注価格や販売価格の動き,・原材料高、原油高、光熱費高を理由に仕入先からの値上げ要求が多く、とても自社では吸収しかねるので取引先と値上げ交渉を行っているが、要求に応じてくれる企業が多くなっている。
,,□,その他製造業［鞄］（経営者）,取引先の様子,・来客数の関係で売上が立たず、景気の悪い状態がそのままずっと続いている。
,,□,建設業（経営者）,受注価格や販売価格の動き,・思ったとおりの価格で物が売れない。
,,□,建設業（経営者）,取引先の様子,・輸入材料が入ってこないという問題が出てきている。建築にもウッドショック、鉄の高騰、高炉の問題、基盤不足による住設機器不足など、多方面にわたりかなりの問題がある。
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・年末年始に向けて取扱量の増加に期待したが、例月の業務量と変わらない結果となり、全く活気を感じない年末となっている（東京都）。
,,□,輸送業（経理担当）,それ以外,・燃料価格の高騰が経営を圧迫している。今後、運賃値上げ交渉を考えている。
,,□,輸送業（総務担当）,取引先の様子,・繁忙期だが、予想より物量が増えないことと、燃料価格の高騰により、収益が伸びてこない。
,,□,金融業（従業員）,取引先の様子,・建設業でいえば、大口の受注予定が入っていても、実際は開始の先延ばしが続いて先が見えない状況である。半導体の部品不足により困惑している中小企業が非常に多い。
,東京都,□,金融業（総務担当）,取引先の様子,・緊急事態宣言が解除され、飲食業やサービス業の売上は若干戻ってきている。建設業、不動産関連業では、新型コロナウイルスの影響で発生した半導体不足により、設備機器が入らず工期が遅れるところも出てきている。運送業は燃料価格の高騰や人手不足もあり、収益が減少傾向である。全般的には景気は変わらない（東京都）。
,東京都,□,不動産業（総務担当）,取引先の様子,・所有ビルの空室率が徐々に上昇し、賃料減額要請もきているが、今は我慢のときと思い耐えている（東京都）。
,,□,広告代理店（従業員）,受注価格や販売価格の動き,・新型コロナウイルスの影響で良くない。
,東京都,□,税理士,それ以外,・夜に商店街の飲食店をのぞくと、これまでは新型コロナウイルスの影響で全然客が入っていなかったが、ここ１か月くらいはすし屋などにも客が入っている。ここ数か月、客が入っていなかった飲食店にようやく客が戻ってきたというのに、新型コロナウイルス新変異株の出現でまた減っていくかもしれない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・助成金の活用をしたい会社が多く見受けられる（東京都）。
,東京都,□,経営コンサルタント,取引先の様子,・自動車産業での半導体不足への対応が進み、関連中小企業では大増産に追われている。新型コロナウイルスがやや下火になっており、飲食店やその他関連事業者は多少盛り返しつつある（東京都）。
,,□,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・受注の動きが回復せず、８割経済という言葉がぴたりと当てはまる。
,,□,その他サービス業［警備］（経営者）,取引先の様子,・新しい案件が少なく、しばらくこのままで推移していく。
,東京都,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・思っていたよりも受注量が増えていない（東京都）。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・例年、年末は残業続きのはずだが、定時で終わる日が多かった。廃業する取引先も出ており、先行きが不透明になっている。
,東京都,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・会社全体でみると、東京は一極集中で売上が良いが、地方は悪く、足を引っ張っている。その上、半導体不足で今年は今までにない状況となっている（東京都）。
,東京都,▲,不動産業（経営者）,競争相手の様子,・半導体不足の影響で、賃貸物件の給湯器が故障しても、修理も交換もできず、客からの電話が絶えない。発注して10日程度ならば我慢もしてもらえるが、交換できるのは来年３月以降とのことで、これから寒くなるのに最悪である（東京都）。
,東京都,▲,広告代理店（従業員）,受注量や販売量の動き,・新型コロナウイルス新変異株の出現の影響というには早過ぎると思うので、まだまだ感染拡大第５波までの影響、自粛傾向から回復に至っていないと考えられる。また、一部の取引先で、半導体不足による影響から受注減が続いていることもある（東京都）。
,東京都,▲,その他サービス業［ビルメンテナンス］（経営者）,それ以外,・最低賃金の上昇により原価が高くなり、利益を圧迫している（東京都）。
,,×,建設業（経営者）,受注価格や販売価格の動き,・原材料の高騰と、新型コロナウイルスの影響による消費マインドの低下がある。
"雇用
関連

(南関東)",東京都,◎,人材派遣会社（営業担当）,求人数の動き,・求人数が増加傾向にあり、良くなっている（東京都）。
,東京都,○,人材派遣会社（社員）,求人数の動き,・12月の派遣求人数は、３か月前比100％、前年同月比130％となっており、堅調に推移している。人材紹介のマーケットも前年同月比90％を超えていることから、採用意欲は回復している（東京都）。
,東京都,○,人材派遣会社（経理担当）,それ以外,・新型コロナウイルスの影響により、企業からの派遣求人数はまだ新型コロナウイルス発生前の状況には戻っていないが、微増傾向にて戻りつつある。それに加えて、人材市場が完全に回復していないことも原因だと思うが、派遣社員からの終了希望の申出が減少していることにより、総稼働者数は微増している（東京都）。
,,○,人材派遣会社（営業担当）,周辺企業の様子,・製造業でＩＴ系エンジニアのニーズが高まっている。エンジニア派遣事業ではＩＴエンジニアが不足している。
,,○,求人情報誌制作会社（営業）,求人数の動き,・前年の求人数に比べて、今年は120～130％程度と多くなっている。新型コロナウイルス禍による懸念から少し解放されて消費活動が進み、経済が回ってきているようである。
,東京都,○,求人情報誌製作会社（広報担当）,求職者数の動き,・中途採用を再開する周辺企業が増えている。当社でも、各拠点の中途採用再開の話が出てきている（東京都）。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・介護、配送以外の募集がかなり出てきている。訪問後すぐに掛かってきて32件になっている。
,東京都,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比で改善している。特に、サービス、飲食、宿泊の産業分野で増加がみられる。また、就職数も上向いている（東京都）。
,,□,人材派遣会社（社員）,求人数の動き,・３か月前同様、求人数は堅調に推移している。
,東京都,□,人材派遣会社（社員）,それ以外,・会社の業績や個人の消費動向に変化がみられない（東京都）。
,東京都,□,人材派遣会社（社員）,それ以外,・派遣登録者そのものの減少傾向が続き、高齢化も進んでいる。市場の需要に対し、供給する人材が不足している（東京都）。
,東京都,□,人材派遣会社（支店長）,それ以外,・人材派遣受注は堅調に推移しており、人材紹介受注も新型コロナウイルス発生前の数くらいには戻ってきているが、人材が少ないＩＴ系職種の求人割合が増えてきており、求められる職種の需要が変化していると感じている（東京都）。
,,□,人材派遣会社（営業担当）,求人数の動き,・求人数は横ばい状態と考えている。新型コロナウイルスのワクチン接種や給付金関連で短期的な求人は多いが、通常の長期案件についてはまだ回復に至っていない。
,,□,職業安定所（職員）,採用者数の動き,・前月同様に求人倍率の上昇は続いているものの、就職者数の伸びは鈍く、足踏み状態が続いている。
,東京都,□,民間職業紹介機関（経営者）,採用者数の動き,・全般的に需要が戻ってきており、売上も例年に近いレベルになってきているようである。ただし、まだしばらく様子見といったところではある（東京都）。
,,▲,求人情報誌製作会社（所長）,求人数の動き,・経済は動き始めたが、輸入が入らず仕事がない会社が出てきている。半導体などの部品がないこと、ウッドショックも原因の一つである。
,,×,＊,＊,＊
,,,,,
　５．甲信越（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(甲信越)",,◎,商店街（代表者）,お客様の様子,・前年に比べて、年末の人の流れが多くなっている。
,,◎,都市型ホテル（スタッフ）,来客数の動き,・年末年始を中心に、早い時期から多くの予約を受けており、その期間以外も、平日に多くの利用がある状態が続いている。明らかに、以前より動きが活発で、受入ができないほどの状況が続いている。しかし、新型コロナウイルス禍前のような100名前後の団体利用はほぼないことが気になっている。
,,◎,都市型ホテル（スタッフ）,販売量の動き,・12月の宿泊の結果をみると、新型コロナウイルス以前より売上がプラスとなっている。過去５年間と比べても、12月単月売上で１番である。また、クリスマスディナー企画では、１人２万円のディナーがあっという間に完売している。
,,◎,遊園地（職員）,来客数の動き,・前年秋は、来客数が新型コロナウイルス以前に向けて回復傾向となっていた。新型コロナウイルス新変異株の流行によって新規感染者数が増加傾向にあるものの、前年よりは、新規感染者数も減少していることで、徐々に来客数、景気いずれも回復傾向にある。
,,◎,その他サービス［葬祭業］（経営者）,お客様の様子,・以前は新聞広告を見て電話をしたという客がほとんどだったが、最近はインターネットやスマートフォンを見て連絡をしたという客がほとんどになっている。こちらも世代交代が進んでいると思う。
,,○,一般小売店［家電］（経営者）,来客数の動き,・年末セール等、客の動きが少しずつ良くなってきている。
,,○,一般小売店［薬］（経営者）,お客様の様子,・客との話で、「少しずつ景気が良くなってきた」という声が多く聞かれる。
,,○,スーパー（店長）,来客数の動き,・12月の売上は、前年と比べるとかなり回復してきている。
,,○,スーパー（副店長）,それ以外,・新型コロナウイルス新規感染者の減少により、年末年始の帰省や観光客が増加し、景気が一定の上向きをみせている。ただし、今後の感染状況次第では、再び自粛傾向が強まる。
,,○,コンビニ（経営者）,来客数の動き,・帰省者が増加し、規制も緩和されているので、やや良くなっている。
,,○,コンビニ（経営者）,来客数の動き,・３か月前と比べて、１日平均の来店客数が増えている。
,,○,その他専門店［酒］（店長）,来客数の動き,・３か月前と比べるとかなり良くなっている。特に、12月半ばから飲食店もまんべんなく動いてきて、30日も休まずに動いているようである。
,,○,高級レストラン（経営者）,単価の動き,・新型コロナウイルス新変異株が感染拡大第６波を招きかねないこともあり、県外への旅行はいまだ自粛ムードがあるようで、高額な食事コースの予約が好調である。
,,○,観光型旅館（経営者）,販売量の動き,・例年12月は、企業、官公庁、病院、学校等団体の忘年会があるが、今年は４～６名程度の懇親会は認めているものの、会社や役場、病院、学校単位の宴会は、中止されて全くない。そのため、例年と比較すると良くないが、新型コロナウイルスの感染状況が落ち着き、県民割引等による需要があるため、９月頃と比較すると、やや良くなっている。
