,東京都,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・新型コロナウイルスの感染者数が急激に減少し、開放感からか人出が戻っている感じがする。ただし、財布のひもは固いようである（東京都）。
,東京都,○,高級レストラン（仕入担当）,来客数の動き,・新型コロナウイルス禍も落ち着いてきて、ほぼ平常営業に戻ったことにより、レストラン等の来客数が増えてきている（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・３か月前は新型コロナウイルス感染拡大まっただ中だったので、来店客がほとんどなかった。今は感染状況が落ち着き、緊急事態宣言も解除されたので、少しずつ戻り始めている。だが、まだ新型コロナウイルス発生前のようにはいかず、なかなか厳しい。ケータリングもほとんどない。
,東京都,○,一般レストラン（経営者）,来客数の動き,・ランチは人出が戻りつつある。夜は伸び悩んでいるが、新旧の客の入れ替わりも感じる（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・３か月前と比べると、客が多少戻ってきている。緊急事態宣言とまん延防止等重点措置の要請等によって、客の流れは変わる。これは景気とは関係ないと思うので、決して良いとは思えないが、実際の数字はそういう形になっている。
,東京都,○,一般レストラン（経営者）,販売量の動き,・10月１～28日までの前年比は、売上28.3％、来客数28.53％である。今月11月１～28日までの前年比は、売上76.6％、来客数76.45％である。３か月前は４店舗が休業していたが、今月の休業は１店舗である（東京都）。
,東京都,○,一般レストラン（経営者）,お客様の様子,・今まで自粛していた客が、徐々に店に戻ってきている。企業の自粛要請も少し緩んでいるようで、複数名の予約が入るようになってきている（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・今までほぼ１人で来ていたランチ客が、若干ではあるものの、ようやく複数人で来てくれるようになった。宴会なども、３～４人の少人数ではあるが少しずつ12月の予約が入るようになっている。
,東京都,○,一般レストラン（経営者）,来客数の動き,・緊急事態宣言が解除され、11月に入ってから徐々に来客数が増えてきている。ただし、夜の営業時間は新型コロナウイルス発生前のように遅くまで客が来店することはなく、このまま夜の時間帯は減ったままだと思うので、回復には時間が掛かる（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,お客様の様子,・新型コロナウイルス感染拡大防止のための規制がなくなったので、外食需要が増え、当店の来客数も増えている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,お客様の様子,・飲食する客が少し増えてきているが、以前のようには戻っていない。客が楽しそうに会話する姿が以前よりは増えているようで、ほのぼのとするときもある（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,それ以外,・新型コロナウイルスの影響が薄らぎ、来客数が大きく戻りつつある。また、前年度後半より取り組んだローコスト体制の整備等、ポストコロナ対策が功を奏し、利益も大幅に回復傾向にある（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・今は新型コロナウイルスの感染者数が激減しており、個人客から徐々に戻ってきている。近隣の大型コンベンション施設でのイベントも、ライブなどを中心に再開されているため、やや良くなっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・緊急事態宣言の解除に伴い、人出が多くなるに連れて、個人でのレストラン利用が徐々にではあるものの増え始めており、土日祝日は満席になることもある。平日は、ランチは好調に推移している一方で、ディナーは若干増えたものの厳しい状況が続いている。以前に比べれば目に見えるように回復している。
,東京都,○,旅行代理店（従業員）,販売量の動き,・緊急事態宣言が解除され、人々の動きが活発になってきている。旅行の申込数も増加傾向である（東京都）。
,,○,旅行代理店（従業員）,販売量の動き,・団体旅行はいまだに学校のみという状況に変化はない。しかし、実施案件ゼロであった３か月前に比べれば、やや良くなっている。
,,○,旅行代理店（営業担当）,販売量の動き,・新型コロナウイルスの感染状況が沈静化して、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開がささやかれるようになり、旅行の申込みが増加傾向にある。
,,○,タクシー運転手,お客様の様子,・緊急事態宣言が解除され、少しずつ利用が戻っている。昼間は以前同様にそれなりの利用がある。夜の飲食店の客入りも良さそうで、飲食店からのオーダーも増えているので、一安心である。ただし、飲んだ勢いでマスクもせずにタクシーに乗る客が増えているので、要注意である。
,東京都,○,タクシー運転手,来客数の動き,・緊急事態宣言が解除されて、人の流れはかなり多くなっているが、まだまだ新型コロナウイルス発生前には届かない。人流が夜遅くまで続くわけでもないので、景気がものすごく良くなる状況にはなっていない（東京都）。
,東京都,○,通信会社（社員）,お客様の様子,・営業活動が増えてきたのか、広告からの問合せが増加している（東京都）。
,,○,通信会社（営業担当）,販売量の動き,・緊急事態宣言の解除に伴い、インターネットサービスを中心に販売量は回復傾向にある。ただし、本格的な回復には至っておらず、前年同月比ではまだマイナスである。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・商談数が増え、受注も増加し始めている（東京都）。
,東京都,○,通信会社（総務担当）,お客様の様子,・新型コロナウイルス感染の改善傾向が続き、訪問営業等の機会が徐々に回復しつつある（東京都）。
,東京都,○,観光名所（職員）,来客数の動き,・緊急事態宣言の解除後、旅客が増加していることが、輸送実績で顕著になっている（東京都）。
,,○,ゴルフ場（経理担当）,来客数の動き,・11月は繁忙期であり天候にも恵まれ、高稼働率で推移している。同業他社においては、新型コロナウイルス禍以前では考えられない強気の料金設定を行っているところもみられる。一方、来場客の中心は会員であり、企業や団体名を冠したコンペや接待は低調で収益性の低い状態が続いており、レストランの客単価も改善していない。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・団体予約の数が増えてきている（東京都）。
,東京都,○,その他レジャー施設［総合］（広報担当）,来客数の動き,・新型コロナウイルス感染者数の減少及び催事の入場制限の緩和により、人出が増えつつある（東京都）。
,,○,設計事務所（経営者）,単価の動き,・新型コロナウイルスの影響で仕事が全く見えなくなり、営業も方向性を失ってしまっている。しかし、感染状況が少し落ち着き、何とかしなくてはということで、営業方法を変えたりして、いろいろ検討している。そういったなかで、何か新しい物が見えてきそうなのだが、民間の仕事はますます厳しくなっているし、どう動けば良いかを模索している。
,東京都,○,その他住宅［住宅資材］（営業）,販売量の動き,・新型コロナウイルス後の消費増大の動きに連動して、建築資材の需要が例年に比べて多くなっているようである（東京都）。
,東京都,□,一般小売店［家電］（経営者）,販売量の動き,・ここ何年というか、新型コロナウイルスが発生してからずっと、景気の良い話がない。緊急事態宣言が解除されたといっても、近隣の飲食店ではそれほど客が戻ってきていないようで、当店の売上自体もずっと苦しい状態である。３か月前と比べても、悪い状態が変わり映えなく続いているという感じである（東京都）。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・来客数が極端に少ない。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・工事を伴うものの注文が多くなっている。手の掛かる仕事だが利益率は良い。家電製品の売上はさほどでもない。
,,□,一般小売店［祭用品］（経営者）,販売量の動き,・新型コロナウイルスの感染者数がかなり減少し、経済が回り始めている。
,,□,一般小売店［酒類］（経営者）,お客様の様子,・緊急事態宣言が解除されて、少し動きが出てきて、客の動きも活発になったような気がする。
,,□,一般小売店［傘］（店長）,来客数の動き,・緊急事態宣言の解除後も客足は戻っていない。
,,□,一般小売店［文具］（販売企画担当）,お客様の様子,・例年に比べて客が早い時間に帰る傾向があり、店頭の来客数が伸びていない。この新型コロナウイルス禍において、こうした傾向が浸透してしまっているようである。外商の方はそれなりだが、余り大きな案件もなく、ぱっとしない。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・来客数は増えてきているが、売上は減少している。
,東京都,□,一般小売店［書店］（営業担当）,販売量の動き,・円安の影響による輸入商材の値上がりも影響しているが、年末に掛けての受注は確保されている（東京都）。
,東京都,□,百貨店（販売促進担当）,来客数の動き,・新型コロナウイルスのワクチン接種が進展し、感染者数が激減しているが、いまだ回復しているとは言い難い（東京都）。
,東京都,□,スーパー（販売担当）,お客様の様子,・客の様子を見ていると、広告初日の価格の出ている商品やポイント何倍の日、セール時間帯など、同じ物なら少しでも安く買おうと買い回る傾向がずっとある（東京都）。
,,□,スーパー（店長）,お客様の様子,・緊急事態宣言の解除後、来客数減少の予測をしていたが、大きく落ち込むことはなかった。客からは、今までより安心になったとはいえ、まだ油断できない状況であるため、生活が大きく変わることはないという話も聞いている。
,東京都,□,スーパー（店長）,単価の動き,・来客数、買上点数は前年並みを維持しているものの、単価の上昇がみられない。より安価な物へと志向がシフトしている（東京都）。
,東京都,□,スーパー（営業担当）,来客数の動き,・内食化傾向が薄らいできており、買上単価が落ち込んでいる。しかし、客の買物頻度が高まっているためか、来客数の増加がみられる。さらに、冬物商材の動きが順調である（東京都）。
,,□,スーパー（販売担当）,来客数の動き,・緊急事態宣言解除後も外食の増加や旅行等の動きは多少みられるが、今後の新型コロナウイルス感染状況の見通しと物価の上昇、ガソリン価格の上昇もあり、慎重になっている。
,東京都,□,コンビニ（経営者）,来客数の動き,・来客数が少し減っている（東京都）。
,,□,コンビニ（経営者）,販売量の動き,・売上、客単価共にほぼ変化がない。しかし、アルバイトが飲食店に流れ、急激な人手不足が加速しており、不安である。
,,□,コンビニ（経営者）,来客数の動き,・近隣のイベントがまだ開催されず、引き続き新型コロナウイルスの影響を受けている。
,,□,コンビニ（経営者）,販売量の動き,・２つ買ったら景品をプレゼントするといったキャンペーンの場合、終わるとぱったりと購買がなくなってしまう状態なので、余り良くない。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・緊急事態宣言が解除されたことで売上が戻ることを期待していたが、余り戻っていない（東京都）。
,東京都,□,家電量販店（店長）,販売量の動き,・新型コロナウイルスの感染者数が減少し、低い水準になっているので、消費が上向く期待もあるが、今まで低迷していた業種に消費が向かっている。土日は観光やレジャーが盛り返しており、高速道路の渋滞も増えている（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。前月同様、５割の減少となっている。
,,□,乗用車販売店（経営者）,競争相手の様子,・新型コロナウイルスの影響による海外からの部品の納品遅れがまだまだ解消されないので、新車の納期遅れが続いている。他メーカーも同様に新車の納車が遅れている。
,東京都,□,乗用車販売店（販売担当）,来客数の動き,・新型コロナウイルスの影響下で展示会やイベントができないため、客の動きが悪く、新車の発注に影響を受けている。また、やはり新型コロナウイルスの影響で部品の供給が間に合わず、納期が大幅に遅れていることもあるので、現状ではまだ景気は悪いままであり、今後も余り変わらない（東京都）。
,東京都,□,乗用車販売店（営業担当）,来客数の動き,・原因は不明だが、来店客が全くなく、販売はとても厳しい（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・緊急事態宣言が解除され、人出は確実に増えてきているが、足元の客は全く増えていない。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量や来客数などもろもろ見ても、前回と変わらない。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・長い長い緊急事態宣言が解除されたが、新型コロナウイルスの感染第６波を恐れて客も慎重になっている（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・各種の自粛要請が解除され、レストラン利用から徐々に回復の兆しがみられつつあるが、法人関連、団体宴会を売上の柱としていた当社にとっては、依然として厳しい状況が続いている。11月度の売上は、前々年比42.4％、前年比124.9％となっている（東京都）。
,,□,旅行代理店（経営者）,お客様の様子,・客に電話をしても、新型コロナウイルスの感染状況は、まだ制限が緩和されたのみで完全に終息したわけではないので、出歩くのは何となく不安だということで、なかなか良い返事をもらうことができない。
,東京都,□,旅行代理店（従業員）,お客様の様子,・外出が可能になってきているものの、自主的に行動を制限している方々がまだまだ多数いる（東京都）。
,東京都,□,旅行代理店（営業担当）,販売量の動き,・申込みが伸びない（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・最近は人も車も増えている。東京駅なども数か月前まではほとんど客がいなかったが、送迎のタクシーが非常に増えている。しかし、その他の利用客は余り変化がなく、サラリーマン等も営業で動いていない。日中のサラリーマンの動きはまだ良くなっていない（東京都）。
,東京都,□,通信会社（経営者）,お客様の様子,・11月の客からの問合せ件数は、前年同月と比較して戸建て、集合住宅共に半減となり、落ち着いてしまっている。客からの動きは鈍くなっているが、新型コロナウイルス禍による訪問拒否や営業キャンセルの増加はなく、営業全般的には落ち着いている（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・依然として半導体不足の影響があり、受注案件の機器の納品が遅れている（東京都）。
,東京都,□,通信会社（社員）,販売量の動き,・端末の値引きによって販売量を維持しているため、転売目的の購入が増え、解約率が増加している。だからといって値引きを止めることはできない（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・緊急事態宣言は解除されたものの、新型コロナウイルス感染再拡大への懸念も残っているため、消費の回復は限定的なものとなっている。
,東京都,□,通信会社（局長）,販売量の動き,・ケーブルテレビ、インターネット契約数が前年比で減少していることに加え、純増ベースも同様の状況である（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・相変わらずの傾向として、新規加入、コース変更共に必要最小限の内容を選択する意識が強い。
,,□,通信会社（経理担当）,単価の動き,・インターネットサービスの割引競争で、来客数が増えても客単価が下がり、売上が伸びない。
,東京都,□,通信会社（管理担当）,お客様の様子,・大型案件の受注が減少している（東京都）。
,,□,パチンコ店（経営者）,来客数の動き,・新型コロナウイルス陽性者数が劇的に減少し、一連の規制が緩和される一方、人手不足や原油価格の高騰による仕入価格、原料等の値上げが現実味を帯び、先行きの不透明感が増しており、景気回復の足を引っ張っている。
,,□,競輪場（職員）,来客数の動き,・イベントを行い、観客を誘致したが、チケットの売上にはまだ結び付いていない。新型コロナウイルスの影響で、最初から座席を半減で用意していたが、入場者数は想定の半数ほどである。
,,□,その他サービス［保険代理店］（経営者）,単価の動き,・新型コロナウイルスが収束に向かっている安心感と、反対に新変異株に対する不安感があいまって、景気が上向いているとは感じない。完全に景気の上向き傾向を感じられるのは令和４年に入ってからではないか。客単価も横ばいである。
,,□,設計事務所（経営者）,お客様の様子,・今は新しい案件の話はない。
,,□,設計事務所（経営者）,お客様の様子,・現在の仕事は夏からの継続案件のみで、官民問わず新規案件の受注は難しい状況が続いている。
,東京都,□,設計事務所（所長）,お客様の様子,・変わらないといっても、前年同月と比べて多少良くなっているのみであり、依然として悪い状態が続いている（東京都）。
,東京都,□,設計事務所（職員）,それ以外,・鉄骨の価格高騰、原油高等、懸念材料はあるが、大きな変化はみられない（東京都）。
,,□,住宅販売会社（経営者）,来客数の動き,・当社は不動産ディベロッパー業と総合建設業である。当社が都内と関東近郊の保養地などに所有しているホテルの運営状況が非常に悪く、規定の賃料を受け取れていない。今後、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開されることを期待している。また、住宅の売行きも良くなく、工事請負業も少なくなっている。
,,□,住宅販売会社（従業員）,販売量の動き,・契約数は例年並みである。
,,□,住宅販売会社（従業員）,お客様の様子,・土地不足が続いており、地価も下がっていない。年が明けるまでは大きな変化はないとみている。販売に関しても良くはないが、コンスタントに動いている様子である。
,,□,住宅販売会社（従業員）,販売量の動き,・受注動向に特に変化はみられない。
,東京都,▲,一般小売店［家具］（経営者）,販売量の動き,・前回は多少客が来て、このまま良くなるかと思ったが、ここへきて、新型コロナウイルスが収まってきたことと、物価が上がってきて客が少なくなっていることから、売上が落ちている（東京都）。
,,▲,一般小売店［眼鏡］（経営者）,来客数の動き,・９月30日に緊急事態宣言が解除されたが、10月は良くなかった。11月になってから少しだけ来客数が増え、売上も少し伸びている。
,,▲,スーパー（経営者）,販売量の動き,・緊急事態宣言の解除後から、売上が落ち込んでいる。
,,▲,スーパー（経営者）,販売量の動き,・やはり新型コロナウイルスの感染状況が落ち着いてきて、客が巣籠りからいろいろなところに出掛けるようになったためか、徐々に厳しくなってきている。３か月前はまだ良かったが、前月から大分悪い状況が続いている。
,,▲,スーパー（仕入担当）,単価の動き,・内食から外食の機会が増え、外出も増えているため、客単価、来客数が前年度を割るようになっている。
,,▲,コンビニ（経営者）,販売量の動き,・新型コロナウイルスの感染状況は落ち着いているものの、売上も来客数も前年より減少している。住宅街に立地しているが、人は繁華街や観光に出ている感じがする。
,東京都,▲,家電量販店（経営企画担当）,来客数の動き,・緊急事態宣言解除後で、数値の変化を期待していたが、現時点で売上は前年割れの水準である。客の心理がいまだリベンジ消費という行動パターンになっていない。ただし、現在の新型コロナウイルス感染状況の推移が続けば、徐々に盛り返すとも考えている（東京都）。
,,▲,住関連専門店（統括）,来客数の動き,・新型コロナウイルスの影響で、まだまだ正常な来客数には及ばない。
,東京都,▲,その他専門店［ガソリンスタンド］（団体役員）,販売量の動き,・新型コロナウイルスは収まってきているものの、燃料油の需要は戻っていない。さらに、原油価格の高騰に伴い仕入値が上昇しているものの、小売価格への完全転嫁はままならない。買い控えもあり、苦しい状況が継続している（東京都）。
,,▲,一般レストラン（経営者）,来客数の動き,・緊急事態宣言解除後の飲食部門の状況を見る限り、良くはなっていない。夜の営業が元に戻らず、来客数は減少したままである。食品輸入卸部門についてはやや受注量が増えているものの、前年同時期と比べるとまだ少ない。
,,▲,タクシー（団体役員）,お客様の様子,・緊急事態宣言は解除されたものの、まだまだ人出はなく、タクシーの利用客も増えない。また、客の話によると、忘年会等の予定もないようで、人流は皆無である。
,,▲,通信会社（管理担当）,販売量の動き,・生活困窮者向け給付金の方針、基準が不明瞭であり、余暇に掛ける家計の出費は控えている様子がある。前年度と比較しても下回っており、景気が良いとはいえない。
,東京都,▲,通信会社（営業担当）,お客様の様子,・当社は通信業のため、在宅率が高いほど景気が良くなる傾向にあるが、緊急宣言解除後は在宅率が低くなったためか、反響数が減ってきている（東京都）。
,,▲,ゴルフ場（経営者）,競争相手の様子,・近隣の同業者から、夜間の利用者が減っているとの近況を聞いている。
,,▲,美容室（経営者）,来客数の動き,・新型コロナウイルスの影響か、来店頻度が鈍っているような気がする。
,,▲,設計事務所（所長）,競争相手の様子,・前年同時期と比べると、仕事量が半減している。
,,▲,その他住宅［住宅管理・リフォーム］（経営者）,競争相手の様子,・新型コロナウイルスも収束しつつあるようだが、私どもの業務はすぐに具体化するような仕事ではないために、元の状態に戻るまでに２～３か月くらいは掛かるのではないか。
,,×,一般小売店［食料雑貨］（経営者）,来客数の動き,・オーバーストアの状態である。
,東京都,×,スーパー（店長）,お客様の様子,・常連客がかなり減っていることと、原材料の値上げ等で各商材が値上がりするなか、客は１円でも安いスーパーを買い回っている様子がここ１～２か月顕著にみられる（東京都）。
,,×,乗用車販売店（営業担当）,販売量の動き,・前月、前々月に比べて販売台数が激減している。
,,×,乗用車販売店（店長）,販売量の動き,・新型コロナウイルス感染者数減少のなか、観光など他の需要が伸びているためかは不明だが、新車販売が好調ではなく、先行きが不安である。
,,×,ゴルフ場（従業員）,それ以外,・長期失業者が増え続けていること、新型コロナウイルスの新変異株による感染再拡大の可能性、国の給付金などで維持しているだけで飲食業、旅行業などが自力で回復することは困難であること等、悪くなっているとしか思えない。
,東京都,×,その他サービス［福祉輸送］（経営者）,販売量の動き,・半導体の供給遅れによって納期が非常に延びており、すぐに欲しいという客からの受注がかなり減っている（東京都）。
,,×,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約83％となり、やや悪い。３か月前と比べても約30％落ちているので、悪くなっている。前月から明らかに来場者数、反響数、商談数が減っており、比例して販売量も落ち込んでいる。ウッドショックの影響で工期に遅れが出たりして、現場の最前線では混乱が生じている。
"企業
動向
関連

(南関東)",東京都,◎,食料品製造業（経営者）,受注量や販売量の動き,・清酒製造業なので、新型コロナウイルスが収束の兆しを見せ、緊急事態宣言が解除されたことから、急速に回復している（東京都）。
,東京都,◎,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・例年この時期は受注量が増える（東京都）。
,,◎,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーは海外での部品調達にめどが立ち始め、生産に回復の兆しがある。
,東京都,◎,輸送業（経営者）,受注量や販売量の動き,・既存客からの受注は減少しているが、新規案件が増大している（東京都）。
,東京都,◎,通信業（広報担当）,受注量や販売量の動き,・前年同月レベルまで回復してきている（東京都）。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・行事やイベントなどが徐々にではあるが行われるようになり、それに付随する商材が売れ始めている。
,,○,出版・印刷・同関連産業（所長）,受注量や販売量の動き,・今月に入り、イベント等の動きが活発となり、配布販促物等の案件が増えてきている。
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑やゴム印、名刺印刷をしている。店頭と、法人の納品とがある。会社の新規設立印の注文が、通常３～４本あれば良いところ、今月は８本あった。業界は主に薬屋で、新店舗のオープンなどで注文をもらっている。問屋への支払も、通常15万円くらいのところ、20万円を超えている。当店は、先立って仕入れるよりも、注文が入ってから動いているので、実際に出た数ということになる（東京都）。
,,○,化学工業（総務担当）,受注量や販売量の動き,・少しずつ消費が回復しているのか、新型コロナウイルスの影響で中断していた受注が少しは入るようになっている。
,東京都,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルス禍で不安視された売上が、思ったほど落ち込まず、むしろいつもの水準に戻ってきている（東京都）。
,,○,建設業（従業員）,取引先の様子,・全体的に見積依頼の件数が増えている。
,,○,輸送業（経理担当）,受注量や販売量の動き,・新型コロナウイルス感染症が落ち着いている影響か、取扱量が一時的に増加している状況だが、これが続くとは思えない。
,東京都,○,金融業（総務担当）,取引先の様子,・緊急事態宣言解除後から、特に飲食業では来客数が増加している。観光関連の会社でも人の動きが出てきている。運送業は燃料価格の高騰により、まだ厳しい状況が続いている。不動産業は、戸建ては順調に伸びているが、賃貸業はテレワークが続いている関係で伸び悩んでいる。全体的には明るい方向である（東京都）。
,,○,金融業（役員）,取引先の様子,・新型コロナウイルスの収束傾向を受け、業況はやや良化傾向と見受けられる。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・新型コロナウイルス禍が落ち着いてきて、ホテル利用者が増えてきている（東京都）。
,東京都,○,広告代理店（従業員）,受注量や販売量の動き,・イベントなど集客を伴う受注業務が一部再開されている（東京都）。
,,○,経営コンサルタント,取引先の様子,・緊急事態宣言が解除され、人が動き始めている。飲食店でも来客数が増えてきているが、新型コロナウイルス発生前のようにはなっていない。
,東京都,○,その他サービス業［映像制作］（経営者）,受注量や販売量の動き,・自動車関連の研究会からは良く受注があったが、通常のような活動は行われていないので、それに伴う撮影や研修会の仕事も戻ってきていない（東京都）。
,東京都,○,その他サービス業［ソフト開発］（経営者）,取引先の様子,・依頼件数が伸びている（東京都）。
,,□,出版・印刷・同関連産業（経営者）,取引先の様子,・仕事の話があっても、材料等が高くなってきているので、なかなか注文に至らない。
,,□,出版・印刷・同関連産業（経営者）,それ以外,・新型コロナウイルス感染拡大によるイベントの中止が重なり、受注率が減少し、回復するには難しさを感じる。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・受注量、販売量共に大きな動きはなく、新規の話もそれほど出てきていないので、大きくは変わらない。
,,□,プラスチック製品製造業（経営者）,取引先の様子,・今月は新型コロナウイルスの影響を最も受けているクライアントが棚卸のため、収支は最悪の状況になっている。
,,□,金属製品製造業（経営者）,取引先の様子,・新型コロナウイルスの影響で、今までのような製造業の技術、設備投資計画が少なくなり、仕事の内容が変わったように感じる。得意先の設備投資計画が少しずつ動き出しているようだが、まだ売上に結び付かず、大変である。
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・通常であれば、年末が近いため忙しいはずだが、特にそういう状況にはなっていない。連日ほぼ定時で仕事を終えており、残業があっても１時間に満たないことが多い。
,,□,精密機械器具製造業（経営者）,受注価格や販売価格の動き,・原材料高、原油高により仕入価格が10～20％の値上げラッシュとなっている。取引先とも値上げ交渉を行っているが、なかなか認めてもらえない。また、受注はあるものの、原材料不足により生産計画の見直しが続いているため、不安定である。
,,□,その他製造業［鞄］（経営者）,取引先の様子,・私どもの業種は、一旦不況になると回復するのに非常に時間が掛かる。今も全くそのとおりで、新型コロナウイルス禍のなか、なかなか声が掛かってこないので、待っている。
,東京都,□,輸送業（経営者）,それ以外,・大口納品先の閉店、コンビニ向け商材の数量減少など、長引く新型コロナウイルス禍の影響がじわじわと出てきている感があり、師走に向け厳しい状況が続いている（東京都）。
,,□,輸送業（総務担当）,取引先の様子,・繁忙期に入ったものの物量が思った以上に増えない。燃料価格の高騰により、収益が伸びない。
,,□,金融業（従業員）,取引先の様子,・飲食店は決算でそこそこの成績を収めているが、飲食店の周辺事業はダメージが非常に大きい。クリーニング店やおしぼり業者等、飲食店の周辺事業者へのてこ入れ、配慮、経済対策が必要である。
,,□,不動産業（経営者）,取引先の様子,・新築住宅物件を扱っている店舗の話では、相変わらず売行きが好調とのことだが、賃貸を主としている店舗では、相変わらず来客数が少なく苦労しているようである。当社の飲食テナント物件の入居率には変化がない。
,東京都,□,不動産業（総務担当）,取引先の様子,・新型コロナウイルスが落ち着いてきているものの、オフィステナントの出社率にさほど変化はなく、店舗、物販テナントも客足は思ったほど伸びていないようである。つまり、国民のマインドは余り変わっていない（東京都）。
,東京都,□,広告代理店（経営者）,取引先の様子,・景気動向に特に変化を感じない（東京都）。
,,□,広告代理店（従業員）,受注量や販売量の動き,・新型コロナウイルス禍は落ち着いたものの、年度内のイベント催事はほぼ中止なので、良くはなっていない。
,東京都,□,広告代理店（営業担当）,受注価格や販売価格の動き,・売上は前年比で増加したものの、利益が減少している。宣伝費がなかなか上がらないのが原因と思われる。単価の低い作業が多くなっている（東京都）。
,東京都,□,税理士,それ以外,・近隣駅の商店街の飲食店には客が入っていない。緊急事態宣言が解除されて、大分人も戻ってきていると思うが、その割には戻っていないようである。緊急事態宣言中も関係なく営業している店があったが、以前と比べると今でも人が少ない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・助成金を活用したい会社が多く見受けられる（東京都）。
,東京都,□,経営コンサルタント,取引先の様子,・中小企業でも、製造業は一部の半導体製造装置関連の部品製造や電子機器関係ではさほど低下していないが、金属部品加工や自動車関係がひどいことになっている。前年来、ボーナスも支給できずにいる（東京都）。
,東京都,□,その他サービス業［ディスプレイ］（経営者）,受注量や販売量の動き,・緊急事態宣言が解除されたといっても、人の集まるイベントはまだまだ敬遠されているようである（東京都）。
,,□,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・売上は例年より10～15％程度の落ち込みがみられる。当社の受注量も取引先の稼働も思った以上に落ち込んでいる。
,,□,その他サービス業［警備］（経営者）,取引先の様子,・年末に向けて動きが変わるかと思ったが、平常月と変わらない。
,,□,その他サービス業［情報サービス］（従業員）,受注量や販売量の動き,・新型コロナウイルスが落ち着いてきたと思ったのもつかの間、新変異株の発生が期待した景気回復に水を差した感がある。対応案件の伸びが思わしくない。
,,▲,建設業（経営者）,受注価格や販売価格の動き,・材料が軒並み高騰してきている。あらゆる物が値上がりしているので、客が考え直すようになってきている。
,東京都,▲,不動産業（経営者）,競争相手の様子,・不動産大手グループのダイレクトメールが盛んになったことを９月度に報告したが、それが更に進み、募集広告を出しているオーナーに直接攻勢を掛けるようになっている。例えば、2800万円で掲載されている物件に対して4000万円で話を持っていく。誰でも高ければ胸騒ぎする。もし4000万円で売れるとしたら、買取業者が2800万円ですぐ買うと言っても駄目である（東京都）。
,東京都,▲,その他サービス業［ビルメンテナンス］（経営者）,受注価格や販売価格の動き,・最低賃金の上昇と、それに伴う募集単価の上昇が利益を圧迫している（東京都）。
,,×,建設業（経営者）,受注価格や販売価格の動き,・原材料費が高騰していることと、設備投資をする企業が減っている。
"雇用
関連

(南関東)",東京都,◎,学校［大学］（就職担当）,それ以外,・飲食店の酒類提供再開や、電車の混雑具合からの判断である（東京都）。
,,○,人材派遣会社（社員）,求人数の動き,・年末の繁忙期のためか、各社採用に苦戦しており、これまで派遣料金が据置きだった求人企業でも、料金アップに応じるところが増えてきている。
,東京都,○,人材派遣会社（社員）,求人数の動き,・求人数は３か月前比、前年同月比でも10％強の増加を示しており、堅調に推移してきている（東京都）。
,東京都,○,人材派遣会社（社員）,採用者数の動き,・採用意欲が戻ってきており、派遣業務への依頼が増えてきている（東京都）。
