,,◎,都市型ホテル（スタッフ）,来客数の動き,・行楽シーズンのため、２月と比べると動きが良い。
,,◎,ゴルフ場（経営者）,来客数の動き,・３か月前と比較すると、来場者数は120％増加し、好調である。屋外型施設のため、気候が安定しているこの時期は自然と来場者数が増え、書き入れ時といってもよい。ゴールデンウィークも強雨に見舞われたりと条件的には厳しかったが、想定よりも伸びた印象である。
,,◎,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約110％となり、３か月前と比べると２倍以上で、かなり良くなっている。子育てグリーン住宅支援事業の申請がスタートし、今年度予算に間に合わせたい客の動きが大変活発になっている。
,,○,一般小売店［眼鏡］（経営者）,来客数の動き,・４月の入社、入学シーズン以降は来客数が少し増え、その分売上も伸びている。
,東京都,○,百貨店（営業担当）,販売量の動き,・売上は前年と比べて伸びている。来客数、客単価は伸びているが、買上点数は減少しており、慎重な購買が続いている（東京都）。
,,○,百貨店（企画宣伝担当）,単価の動き,・気温が上昇し、衣料品の動きが良くなってきている。
,,○,コンビニ（従業員）,来客数の動き,・景気に関しては大きく変わることはないが、この時期は公共料金の支払が極端に増える。コンビニで公共料金を払う客はとても多く、そのついでに買物をしてくれる流れになる。なかには公共料金だけ支払う客もいるが、ついで買いをする客の割合の方が多い。来客数も一時的にではあるが多くなり、買上点数も増える。
,東京都,○,家電量販店（店長）,来客数の動き,・訪日旅行客の増加に伴い、直近の来客数は前年比110％を超えている（東京都）。
,東京都,○,乗用車販売店（従業員）,お客様の様子,・土日の新規客の来場が増えている（東京都）。
,東京都,○,乗用車販売店（販売担当）,お客様の様子,・燃料、電気、ガス、水道、ガソリンと、諸物価が上昇している。そのようななかで今度は米の値上がりということで、支出が相当増えてきているという話を客からよく聞いている。その分、生活が苦しいからと、車の修理代や新車の値引きを求められている（東京都）。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・４月から一転して売上が伸びている。ゴールデンウィーク中の人出は前年より多かったものの、売上はそれほど伸びなかった。５月中旬以降は伸びている。
,,○,一般レストラン（経営者）,販売量の動き,・３か月前の２月は冬で寒く、ほとんど客は来ないため飲食店は最も暇な時期である。それと比較すると、５月の方が景気はやや良くなっている。
,東京都,○,一般レストラン（経営者）,来客数の動き,・ゴールデンウィーク以降も来客数が伸びている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,販売量の動き,・インターネットの力を実感している。先行しているインターネット販売が実店舗の開店以降の売上に大きく影響している（東京都）。
,東京都,○,旅行代理店（従業員）,販売量の動き,・大阪・関西万博の影響か、インバウンド比率が上がっており、販売量が伸びている（東京都）。
,東京都,○,旅行代理店（営業担当）,単価の動き,・海外旅行の相談が増えている（東京都）。
,東京都,○,タクシー運転手,来客数の動き,・新型コロナウイルス感染症発生前と比べると生活習慣が変わり深夜の人出はなくなっているが、それ以前の時間帯の利用者数はかなり良くなっている。米国の関税問題でどうなるかと心配していたが、その影響はまだないようである（東京都）。
,東京都,○,タクシー運転手,お客様の様子,・３か月前の１～２月と比べると、車も人も動きが良くなっている（東京都）。
,東京都,○,通信会社（社員）,お客様の様子,・前月から引き合いのある案件が、新年度になって具体的に進んでおり、大口受注につながるとみられる。大企業の地元とのコラボレーションを意図した投資が期待できそうである（東京都）。
,東京都,○,通信会社（管理担当）,それ以外,・ＢｔｏＢは引き続き案件の大小はあるものの堅調である。モバイル系のＢｔｏＣに関しても、来客数の減少はあるものの、注力するポイントを変更して対応しており、販売の動きは復調傾向にある（東京都）。
,,○,ゴルフ場（従業員）,来客数の動き,・早朝から午後までのスタートが好調である。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,来客数の動き,・一般向けのボウリング教室の集客が良い（東京都）。
,東京都,○,その他レジャー施設［ボウリング場］（従業員）,販売量の動き,・客単価が上がってきている（東京都）。
,,○,設計事務所（経営者）,販売量の動き,・ゴールデンウィークも終わり、さあ仕事だという心構えが多少できてきたような状況である。今までは、周りを見ても駄目で、待っているだけでは動きがない状況であったが、年度が替わって新しく社会が動き出し、仕事や考え方が上向いてきている。
,,○,設計事務所（経営者）,お客様の様子,・客の事業計画への取組が前向きになってきている。
,,○,住宅販売会社（経営者）,販売量の動き,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、かなりインバウンドが増えてきたため、これからホテルの稼働率も一層上がり、良くなってくる。一方、建設業では、資材価格の上昇により、公共工事を含め、スムーズな受注ができなくなっている。
,,○,住宅販売会社（従業員）,販売量の動き,・販売量が幾らか持ち直している。
,東京都,□,商店街（代表者）,それ以外,・クレジットカードの取扱高は、４月は飲食を中心に少し落ちたものの、５月になり気候が良くなってきてからはＶ字回復している。気候の変化や米国の通商政策によるリスクと、世の中のマインドが不安定だが、平穏であれば消費意欲は高まるとみている（東京都）。
,,□,一般小売店［家電］（経理担当）,来客数の動き,・毎年５月は売上が落ちる傾向にあるが、やはり今年も来客数、売上共に良くない。ゴールデンウィークの天候が良いとなお更当店に足を運ぶこともなくなり、売上が落ちる。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・エアコンはそこそこ動いている。大手電気設備会社が４年に１度の検査で今年は分電盤の確認に重点を置いているらしく、分電盤、漏電遮断器の交換依頼が多くなっている。
,東京都,□,一般小売店［家具］（経営者）,販売量の動き,・以前は客が少なかったが、最近は外国人客が来店するようになっている。ただし、なかなか成約までは至らない（東京都）。
,,□,一般小売店［食料雑貨］（経営者）,お客様の様子,・特段の変化はない。
,,□,一般小売店［印章］（経営者）,販売量の動き,・実店舗での売上は低迷している。これは最近始まったことではなく、長期的な状況である。オフィス用品の通信販売が定着しており、店頭販売は顧客の高齢化もあり非常に厳しい。
,,□,一般小売店［祭用品］（経営者）,来客数の動き,・行事はあっても、商売にはつながらなかった。
,東京都,□,一般小売店［米穀］（経営者）,お客様の様子,・賃金が上がらないまま生活物価の上昇が続いているため、買物に慎重になっている（東京都）。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・同業者の閉店の影響なのか、来客数、売上が伸びている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・米などとは違い、お茶はどちらかというと生活必需品ではないので売れない。とにかく新規の客を獲得するようにと指示されているが、人員が減っており、大変である（東京都）。
,東京都,□,一般小売店［書店］（総務担当）,販売量の動き,・ドル建ての為替が３か月前より８円ほど円高方向に進んだが、取引先の予算が厳しく、相対的にみると３か月前と同水準で売上は推移している（東京都）。
,東京都,□,百貨店（売場主任）,お客様の様子,・インバウンドが減速気味である。富裕層は米国の関税政策の行方を慎重に見定めているような消費動向で、購入を先送りする場合もある。食品は、様々な原材料や米価の高騰と納品遅れ等もあり、これからも価格を慎重に見ての購入が続くとみている（東京都）。
,東京都,□,百貨店（総務担当）,販売量の動き,・時計、宝飾品など貴金属類の売上が鈍化する一方で、食料品の売上が伸びてきている。購買点数は減少していることから、食料品全体の値上げによるものと推測される。前月末から今月初めのゴールデンウィークは売上を伸ばしたものの、その後は伸び悩んでおり、消費者のメリハリをつけた消費行動がうかがえる（東京都）。
,,□,百貨店（総務担当）,お客様の様子,・前年と商環境が違うなか、来客数は大きく増加しているものの、物価上昇の影響もあり、売上には結び付いていない。
,東京都,□,百貨店（総務担当）,お客様の様子,・食料品等の日用品に対する客の消費行動は堅調だが、紳士、婦人共にファッション関連商材の動きが良くない。前年と比較すると訪日外国人の売上も落ち着いており、消費環境から見た身の回りの景気はやや厳しい方向に向かっている（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・国内客を中心に、高付加価値商材、サービスへのニーズは底堅く推移している。一方、インバウンドは一部アイテム、国籍、ブランドで前年に大幅伸長していた反動減こそみられるものの、基調そのものに冷え込みはみられず、全体としては国内客同様に消費意欲は堅調である（東京都）。
,東京都,□,百貨店（営業担当）,お客様の様子,・郊外にあるショッピングセンター型の店舗は地域密着のため、外国人観光客も余りおらず、日本人客が変わらずに来店している（東京都）。
,東京都,□,百貨店（管理担当）,販売量の動き,・気温の上昇とともに衣料品の販売量が増えてきたが、前年を超えるほどではない。好調であった食品も、度重なる値上げの影響か、伸びが鈍化している（東京都）。
,,□,百貨店（店長）,来客数の動き,・大型スーパーの実績を見ても、客も値上げに慣れてきた感があり、来客数は変わらないまま単価が上昇し、売上増加が図れている。
,,□,スーパー（経営者）,来客数の動き,・前半は天候も良く、イベントも多々あり、割と良かったが、後半は週末の降雨など天候が余り良くなく、少しずつ下降している。
,,□,スーパー（経営者）,単価の動き,・２～３か月前と変わるところはない。
,,□,スーパー（店長）,お客様の様子,・米価の高騰によって、パンや冷凍麺等の売行きが伸びている。米も売れていないわけではないが、客がタイミングを推し量りながら購入している。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、客単価は前年を超えているものの、買上点数の前年割れが続いている（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・買物に慎重な様子が見受けられる。
,東京都,□,スーパー（営業担当）,単価の動き,・米価が依然として高く、ビール、調味料等の値上げも続いている。単価の上昇傾向の継続から、生活防衛意識がまだ強く、販売量、来客数は低調である。単価の上昇分が販売量、来客数の減少分を若干上回っている分、売上が伸びている（東京都）。
,,□,スーパー（仕入担当）,来客数の動き,・市場では米と卵の価格の高止まりと品薄感はあるが、契約した産地や仕入先と日頃から安定した取引を行っているため、集客の要となっている。
,東京都,□,スーパー（食品担当）,競争相手の様子,・３月末に２キロメートル先に競合店がオープンした。予想より影響はほとんどないものの、カテゴリーによっては５％程度減少している（東京都）。
,,□,コンビニ（経営者）,販売量の動き,・来客数が増えないところに問題がある。
,,□,コンビニ（経営者）,販売量の動き,・天候に恵まれ、来客数、売上共に大きな変化はない。しかし、月末に隣接する大型スーパーがリニューアルオープンし、それ以降は一時的に売上が減少している。
,,□,コンビニ（経営者）,販売量の動き,・今月は週末の悪天候の影響で売上が低迷している。おにぎりは値上がりしたため、前年比90％と10ポイント下がっている。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・売上ベースでは好調を維持している。継続している価格上昇の影響で、客の購入する商品が少し変化している（東京都）。
,,□,コンビニ（エリア担当）,販売量の動き,・３か月前と同様、売上は前年比110％前後で変わらない。商品単価上昇の影響があるにもかかわらず、販売量は変わっていない。
,東京都,□,コンビニ（エリア担当）,来客数の動き,・米価の高騰により主力のおにぎりの値上げが相次いでおり、来客数に影響が見え始めている。その他の商材も価格が上がっており、買い控えが起きている（東京都）。
,,□,コンビニ（エリア担当）,来客数の動き,・売上自体は前年比106.1％と好調であり、来客数も102.7％となっている。前月も客数は同様の推移であったため、今月も比較的好調に推移している。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・一見すると売上が伸びているものの、全ては値上げの影響によるもので、販売数は変わらないか、若しくは減少している（東京都）。
,,□,衣料品専門店（役員）,販売量の動き,・月初めは母の日等で、中旬も気温の上昇で調子が良かったが、下旬になり失速している。
,,□,家電量販店（店長）,来客数の動き,・平日、土日共に来客数が少ない。気温が高いため季節商材の動きは良い。毎月の値上がりが響いている。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。前年度に比べて２割減少している。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の販売量は前年並みで、整備部門もほぼ前年並みである。
,,□,乗用車販売店（営業担当）,販売量の動き,・新型車の投入がなく、話題に上がらない。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・かなりの販売促進を掛けた状態でも売上は前年並みである。前年同様の販売促進では全く同等の売上は取れない。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・景気が悪いということなのか、来客数が減ってきている。
,東京都,□,その他専門店［貴金属］（統括）,販売量の動き,・以前からの値上げにより販売単価は上がっているが、慎重に購入する客が増えたことにより販売数量が減少傾向にある。その結果、３か月前と比較して売上全体は余り変化していない（東京都）。
,東京都,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・相変わらず財布のひもが固いようである（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・値上がりが続く状況が変わらないことが響いている（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・５月の実績は前年比では売上104.1％、来客数95.8％、単価108.7％となっている（東京都）。
,東京都,□,高級レストラン（仕入担当）,販売量の動き,・製造業とは異なり、米国の関税政策による直接的な影響はないため、景気の大きな変動は今のところない（東京都）。
,東京都,□,高級レストラン（経理担当）,単価の動き,・米国の関税政策の影響などがあり先行きは不透明ながらも、飲食店への影響は、客である法人企業の業績に遅れて発現する。この先３か月程度の予約単価は維持されているため、変わらない（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べて来客数が減っている。物価高の影響もあるが、経営状態も以前と比べて仕入コストや人件費が上がっているため、芳しくない。
,,□,一般レストラン（経営者）,来客数の動き,・最近、何でもハラスメントだとうるさくなったためか、会社の宴会がめっきり減っている。個人の客は来店するが、団体客が少なくなっているため、全体の来客数としては相当減っている。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月はゴールデンウィークに３日間連続して休業したが、特に売上が落ちることもなく良かった（東京都）。
,,□,一般レストラン（経営者）,販売量の動き,・社会全体に閉塞感がある。当分上向きにはならない。
,,□,都市型ホテル（経営者）,来客数の動き,・今月も宿泊については近隣の大型コンベンション施設でのイベント、展示会等の稼働が高く、好調に推移している。また、宴会関係も歓送迎会や総会シーズンに入り、かなり良い状況になっている。
,,□,旅行代理店（経営者）,販売量の動き,・何もかもが値上がりしているなか、皆いろいろな工夫をして、安売り店で買物したりしている。農林水産大臣も交代したので、米問題が解消され、多少なりとも景気が良くなるよう願っている。
,,□,旅行代理店（従業員）,お客様の様子,・学校団体は例年どおりの受注状況である。一般団体は物価上昇の影響で実施に至らないケースがある。
,東京都,□,旅行代理店（営業担当）,単価の動き,・国内旅行の販売量は伸びてきているが、海外旅行は伸び悩んでおり、それほど変わらない（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・米国の関税政策や国内の米不足など、世間ではいろいろ話題になっているものの、通信事業には余り変化はなく、前年同月比でも同等程度の契約数になっている（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最小限の内容を選択する傾向は変わらない。
,東京都,□,通信会社（経営企画担当）,お客様の様子,・案件は少しずつ増加しているものの、動きが鈍化している（東京都）。
,東京都,□,通信会社（営業担当）,単価の動き,・仕入価格の上昇が止まらず、新規加入も伸びない。当社もついに値上げを決断した（東京都）。
,,□,通信会社（経理担当）,お客様の様子,・客から、何か他に新しい物を買うほどは給料が上がらなかったと聞いている。
,東京都,□,通信会社（管理担当）,販売量の動き,・自社の通信インフラの光ファイバー化が完了し、客への提供が５月から可能になっている。販売量は５月末を受けて確認できるため、その状況次第で変わる可能性がある（東京都）。
,東京都,□,通信会社（営業担当）,お客様の様子,・そこまで大きな影響は感じていない。客の動きにも大きな変化はない（東京都）。
,東京都,□,通信会社（営業担当）,販売量の動き,・前年と同等のペースで推移している（東京都）。
,東京都,□,その他レジャー施設［複合文化施設］（財務担当）,単価の動き,・値上げが続いている（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・引き続きインバウンドの動きは堅調であり、来客数、単価共に大きな増減はない（東京都）。
,,□,美容室（経営者）,来客数の動き,・客の来店頻度が変わらない。
,,□,その他サービス［保険代理店］（経営者）,販売量の動き,・仕入単価の上昇や物価上昇による買い控えがある。
,,□,設計事務所（経営者）,お客様の様子,・今のところ契約に結び付く案件が具体的にない。
,東京都,□,設計事務所（職員）,それ以外,・相変わらず民間の動きは停滞しているようにみえる（東京都）。
,,□,住宅販売会社（従業員）,お客様の様子,・前年末辺りから法人社宅需要でのアパート購入が増えてきており、今月もその動きに変化はない。
,,▲,商店街（代表者）,お客様の様子,・最近、客が非常に慎重になっている。できるだけお金を掛けずに欲しい物を求めたいという希望が強くなっている。景気は余り良くない。
,,▲,一般小売店［酒類］（経営者）,来客数の動き,・し好品を扱う当店では、来客数が減少している。様々な物の値上げによる生活防衛意識の影響である。
,東京都,▲,一般小売店［乳業］（経営者）,販売量の動き,・商材の改変により卸先の売上が減少している（東京都）。
,,▲,一般小売店［文具］（販売企画担当）,お客様の様子,・外商部は案件が多くあり良い。店頭部は、大きな案件があるのでやや悪い程度だが、これがなければものすごく悪い。客の様子として、物価が高く、特に米価が高いために、購入する文具を２個買わずに１個減らすようにというような親子の会話を２回ほど聞いている。文房具屋の店内で米の話が出て、買い控えが起きているくらいである。
,東京都,▲,百貨店（総務担当）,販売量の動き,・インバウンドの来客数及び売上が確実に減っていることに加え、国内客の高額品の販売決定率が鈍くなっている（東京都）。
,東京都,▲,百貨店（営業担当）,来客数の動き,・売上、来客数、客単価いずれも厳しく、良い材料が見つからない。特に、インバウンドの大幅な減少の影響が大きい（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・３月以降、インバウンドの購買が鈍化しており、その傾向が継続している（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・免税売上は３月からの客単価の大幅下落に加え、来客数も減少傾向にある。ラグジュアリーの大幅マイナスも続いている。また、国内需要も食品以外は前年を下回ってきている（東京都）。
,,▲,百貨店（販売促進担当）,お客様の様子,・ゴールデンウィークは、遠出を控える傾向からかレストラン街などは家族連れの利用が多くみられたものの、その後は食品など生活必需品に対する消費が優先され、衣料品など必需品以外のアイテムの動きが鈍く、景気が良くなっているとはいえない。
,東京都,▲,百貨店（販売促進担当）,来客数の動き,・インバウンドが減っている（東京都）。
,東京都,▲,百貨店（財務担当）,販売量の動き,・賃金や物価などの消費環境や、株価、為替などの金融市場の不透明さから、国内客、インバウンド共に販売量が減少している（東京都）。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・旗艦店に対する競合店の影響がある。１人当たりの買上点数も落ちている。
,,▲,スーパー（販売担当）,販売量の動き,・ゴールデンウィーク、母の日が終わり、財布のひもが固くなっている。
,,▲,コンビニ（経営者）,販売量の動き,・雨でも降らない限り来客数はさほど減らないが、買上が飲料１本やちょっとした菓子１つなど１個単位の購入のみになっている。
,,▲,コンビニ（経営者）,来客数の動き,・米価が上昇しており、この先も全体的に２万点くらいの物が値上がりすると聞いているため、財布のひもが引き締められている。また、来店頻度が下がっているのは、できるだけ買物を減らそうという意識だとみている。
,,▲,コンビニ（経営者）,来客数の動き,・来客数が前年同月比95％となっており、当然、売上も同様となる見込みである。客は、同じ商材を購入するのであれば、安価なスーパーやドラッグストアに行っているようである。賃上げもあり、厳しい。
,東京都,▲,コンビニ（経営者）,単価の動き,・５月は前年と比べて来客数はほぼ横ばいであったが、客単価が若干下がり、売上は前年を割っている。消費者の値上げに対する関心は高く、価格の安いスーパーなどで買う傾向が高まっている可能性がある。毎週末の天候が良くないことも関係あるかもしれない（東京都）。
,東京都,▲,衣料品専門店（店長）,販売量の動き,・ゴールデンウィーク以降、主力事業のドレス、着物に客の買い控えが見受けられる。ビルイベント、自社イベントいずれも計画比100％に至っていない。食料品の物価上昇が付加価値商材を扱う当社の重しになっている（東京都）。
,,▲,衣料品専門店（統括）,来客数の動き,・低価格帯の商材を求めて来店する客が圧倒的に減少している。
,,▲,家電量販店（店長）,それ以外,・物価上昇の影響で、生活していく上で重要な食料品価格の高騰が続いているため、生活防衛意識が非常に強い。納得した物には消費するが、そもそも予算が低い客も多く見受けられる。給与は上がっても手取りが増えないため、消費には向かわない。
,,▲,乗用車販売店（経営者）,単価の動き,・物価が上昇している。
,,▲,乗用車販売店（営業）,来客数の動き,・自動車の購入を検討する客、こちらからの話に反応する客の数が減っている。
,東京都,▲,その他飲食［居酒屋］（経営者）,来客数の動き,・５月に入ってから明らかに来客数と予約問合せが激減している（東京都）。
,東京都,▲,その他飲食［カフェ］（経営者）,来客数の動き,・都内の店舗、観光地の店舗共に前年と比べて客足が落ちている。コーヒー豆製造卸業の方では、様々な値上げによりコーヒーが買えないとか買う量を減らすという取引先、店舗を数店閉めるなどの声も聞かれ、余り良い状況ではない（東京都）。
,東京都,▲,旅行代理店（従業員）,販売量の動き,・円安の影響で海外旅行が売れない。新型コロナウイルス感染症発生前の５割にも満たない。国内旅行も物価上昇の影響を受け、動きが鈍い。特に家族旅行が弱い（東京都）。
,,▲,タクシー運転手,お客様の様子,・ゴールデンウィーク明けは、さすがに客の利用が減っている。ここにきて駅のタクシープールも順番待ちの車両が多くなっている。
,,▲,タクシー（団体役員）,来客数の動き,・とにかく人流がなく、人出が少ない。夜間は特に人がいない。
,東京都,▲,通信会社（経営者）,販売量の動き,・今月は商談中の案件の受注数及び工事等が減少傾向である（東京都）。
,東京都,▲,通信会社（社員）,お客様の様子,・小売業の客からは販売の鈍化、飲食業の客からは人手不足という声を聞く。また、直接の客ではないが、子供食堂の閉鎖が増えている。米価高騰による影響が直接的、間接的に響いている（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・サービス料金の負担をより軽くできないかといった問合せが３か月前と比べて増えている。
,,▲,ゴルフ場（経営者）,来客数の動き,・今月の来客数は前年比97％で推移している。
,,▲,ゴルフ場（従業員）,お客様の様子,・当ゴルフ場は、平日を除くゴールデンウィーク期間中のプレー料金を、通常の休日料金より下げて利用促進を図っている。従来より行ってきたサービスであるが、今年ほど料金を下げて喜ばれ、反響が大きい年はなかった。
,,▲,パチンコ店（経営者）,来客数の動き,・依然として続く物価高と、それに伴う実質賃金の低下が消費に影響し、来店回数の微減が散見される。
,東京都,▲,その他レジャー施設［映画］（営業担当）,来客数の動き,・物価高が続いており、消費行動が控えめになってきている（東京都）。
,,▲,その他サービス［立体駐車場］（経営者）,来客数の動き,・契約者数が減ってきている。
,東京都,▲,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材の荷動きの鈍化がみられる。原価、エネルギーコストの上昇を吸収し切れず、販売価格へ転嫁するケースが一般的となるなか、転嫁を受け入れられる客とそうでない客がいる限り、前年比では落ち込む（東京都）。
,東京都,×,一般小売店［家電］（経営者）,販売量の動き,・相変わらず良い話を聞けない。設備投資を考えている客が多少はおり、今までは相見積りというところまでではなかったが、最近は細かく話が出てくるようになっている（東京都）。
,東京都,×,一般小売店［生花］（店員）,来客数の動き,・今年の母の日は花が全く売れなかった。他店にも聞いてみたが、どこも本当に売れておらず、ほとんど仕入価格が取れるかどうかギリギリということで困っていた。２～３か月前は野菜の苗や送別、卒業関連の売上があったので、今月は悪くなっている（東京都）。
,,×,衣料品専門店（従業員）,来客数の動き,・来客数が前年比で約２～３割減っており、売上も減少している。
,,×,乗用車販売店（総務担当）,来客数の動き,・決算月が過ぎて客の動きが鈍化している。
,東京都,×,乗用車販売店（営業担当）,お客様の様子,・新車の車両価格が再度値上げされるため、中古車の売行きは良いが、新車は低迷が続いている（東京都）。
,東京都,×,高級レストラン（役員）,それ以外,・米国の関税政策、米を始めとした原価や光熱費の上昇など、景気が良くなる要素がなく、価格転嫁しても原価上昇による利益圧迫が緩和されない状況が続いている（東京都）。
,,×,ゴルフ場（経理担当）,来客数の動き,・５月の繁忙期に入り稼働率は改善してきたが、来場者の中心が会員であることは変わらず、収益性の改善は極めて限定的である。例年であれば５月には一定のビジター来場があるところだが、今年に入ってからは大きく落ち込んでいる。物価上昇、実質賃金の減少から生活防衛を意識し、高額レジャー費を抑制する動きがかなり強く、ゴールデンウィーク明けはこの動きが顕著になっている。止まらない物価上昇により営業費用はかさむ一方であり、利益を創出できる状況にない。米を始め食品価格の継続的な高騰が大きな痛手となり、企業も国民も疲弊している。
"企業
動向
関連

(南関東)",,◎,精密機械器具製造業（経営者）,受注量や販売量の動き,・受注量が３か月前より増加している。
,東京都,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・受注量が少なかった２月と比べると今月は良い方だが、まだ少ない（東京都）。
,,○,建設業（従業員）,受注量や販売量の動き,・受注量は増えているものの、燃料費の高騰などが続いているため、それほど変動はない。現状維持である。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・宿泊需要は引き続き好調である。今後もこの傾向は続く（東京都）。
,東京都,○,その他サービス業［ソフト開発］（経営者）,受注量や販売量の動き,・受注量が増えているものの、要員不足のため仕事を逃している（東京都）。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・大口の注文が入っているため、売上は横ばいを維持している。売上構造が一般客から大口に偏ってきている。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・医療品容器、化粧品容器共に受注量は一進一退を繰り返し、不安定な状況が続いている。クライアントの生産ラインで問題発生との情報もある。
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・取引量の減少が見込まれていた取引先においても、取引量が減少しておらず、現状を維持している。
,東京都,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・過去10年間の販売実績を見たところ、ほぼ同じ数字をたどっている。平穏無事である（東京都）。
,,□,電気機械器具製造業（企画担当）,取引先の様子,・取引先であるＡＩ関連企業を含めて、米国の関税政策の対策及び影響により業績見通しが上下している。景気としては大きな変化はない。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・日本と米国との関税問題が決着していない。自動車メーカーは米国での販売が多いため、影響が不透明である。
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・３か月前と変わらない水準で推移している（東京都）。
,,□,輸送業（経理担当）,受注量や販売量の動き,・例年より物流量がやや減少している。
,,□,輸送業（総務担当）,取引先の様子,・現在は閑散期のため物量が少ない。燃料価格が下がったものの高騰は続いているため、収益が伸び悩んでいる。
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・一進一退の動向である（東京都）。
,東京都,□,金融業（総務担当）,取引先の様子,・小売業では商材の値上げが続き、消費者が必要最低限かコストパフォーマンスが良い物を厳選して買うため、売上が減少傾向にある。運送業は人手不足と燃料費の高騰により利益が減少している。不動産業は、住宅ローン金利が上がっていることも影響し、戸建て住宅の販売が少々低調気味である。飲食業は新型コロナウイルス感染症の収束後は順調だったが、商品単価が上がっていることもあり、客の節約志向で売上は横ばいである。融資関連では借入れ延滞が増えてきており、特に住宅ローンの延滞が目立っている（東京都）。
,,□,金融業（営業担当）,受注量や販売量の動き,・関税交渉の長期化によるメーカー側の受注調整の影響か、地元製造業の業績は依然として厳しい状況が続いているが、低位安定といった状況で、大きな変動はみられない。試算等からも受注の伸びがみられる企業は少なく、特に自動車関連の受注を請け負っている下請企業は見通しの不透明感が強い。
,東京都,□,不動産業（経営者）,競争相手の様子,・景気は余り変わらない。駅近の賃貸の情報をインターネットに掲載して４人ばかり現地を案内したが、入居が決まらない。相場は妥当だが、道路の反対側にマンションが建設中のため、日当たりを心配しているようである。あちこちでなかなか決まらない状況がみられる（東京都）。
,東京都,□,不動産業（従業員）,受注価格や販売価格の動き,・人件費上昇や工事費高騰が続いているが、上昇している分、不動産価格も高値で維持している（東京都）。
,東京都,□,不動産業（総務担当）,取引先の様子,・都心では新規高層ビルが多数しゅん工しており、オフィスは供給過多のようにみえるが、当社のビルも引き合いが多く、空室率が低減している。賃料水準も若干ではあるが上昇している（東京都）。
,,□,広告代理店（従業員）,受注価格や販売価格の動き,・人件費等の仕入価格は上がっているが、それを上乗せして取引先に請求しにくい。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・相変わらず期初は立ち上がりが悪い（東京都）。
,東京都,□,税理士,それ以外,・夜に歩きながら商店街の飲食店を外からのぞくが、新型コロナウイルス感染症発生前は結構客が入っていた飲み屋やスナックでもそこまで客が入っていない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・助成金や補助金を活用したい会社が多く見受けられる（東京都）。
,,□,経営コンサルタント,取引先の様子,・小売店舗等で、客の価格に対する感覚がより一層シビアになっているという声がある。
,,□,その他サービス業［廃棄物処理］（経営者）,取引先の様子,・取引先の生産活動に活発さが余りない。物がほとんど動いていない様子である。米国の関税政策の行く末も懸念してか、不安定な動きが多い。
,,□,その他サービス業［警備］（経営者）,受注量や販売量の動き,・単価を上げられないため、人件費も上げられず、大きな変化はない。
,東京都,□,その他サービス業［ビルメンテナンス］（経営者）,受注量や販売量の動き,・新規の見積案件は少し減ってきているが、それほど変わりはない（東京都）。
