,東京都,○,通信会社（営業担当）,販売量の動き,・米国政権の動き次第で為替市場が大きく変動する可能性がある（東京都）。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,お客様の様子,・ファミリー層が多くなっている（東京都）。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、かなりインバウンドが増えてきているため、これからホテルの稼働率も上がってくる。一方、建設業では、資材価格の高騰により、公共工事を含め、スムーズな受注ができなくなっている。
,,○,住宅販売会社（従業員）,販売量の動き,・契約数が持ち直しつつある。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・寒さが厳しかったため、浴室暖房などに動きがある。テレビは、海外の番組に押されるなどしており、困ったものである。通信関係の工事や照明工事などが動いている。
,東京都,□,一般小売店［家具］（経営者）,来客数の動き,・景気は良くなっていないが、以前よりも来客数が少し増えてきている。なかなか契約には結び付かないものの、最近は外国人客等が多くなっている（東京都）。
,,□,一般小売店［印章］（経営者）,来客数の動き,・当社は印章関係を取り扱っているが、非常に低迷している。個人用実印の使用機会などは当然あるはずだが、商売としてはこれ以上ないくらい低迷している。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・コロナ禍以降、来客数は徐々に増えてきているものの、資材高騰や円安の影響などで単価が上がり、売上が増加しても、経費や人件費も増えているため、会社の内部留保の確保が難しくなっている。大企業と違って、中小零細企業は社員の賃金を上げたくても上げられない。
,,□,一般小売店［傘］（店長）,来客数の動き,・雨量が少なく、傘の需要がないため、来客数は変わらず少ない。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・売上、来客数共に前年より伸びている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・売上が伸びず低調である。固定客は何とか続いているが、なかなか新規受注が取れない。イベントでの売上、来客数は以前と変わらないものの購買意欲は落ちている（東京都）。
,東京都,□,百貨店（売場主任）,お客様の様子,・米や野菜等、生鮮品の値上がり傾向が止まらず、客に買い控えが見受けられる。生鮮品の価格には寒波の影響もある（東京都）。
,東京都,□,百貨店（総務担当）,販売量の動き,・食料品価格の上昇が継続しており、食料品全体では緩やかな伸びを示している。バレンタイン商戦のピークを迎えた今月は、和洋菓子の売上が伸びる一方、和洋酒、ビールの売上が前年を割るなど、商品群により好不調がみられる。また、高額品の動きが良く、特にブランド時計の売上は前年比２倍を記録している。化粧品についてはインバウンドも堅調な動きを見せている（東京都）。
,,□,百貨店（総務担当）,お客様の様子,・バレンタイン催事は、多くの客が来場し、好調に推移した。高額品の動きが厳しい。好調なショップと不調なショップとのかい離が大きい状況が続いている。
,東京都,□,百貨店（総務担当）,お客様の様子,・売上の推移をみると堅調であるようにみえるが、食料品等の値上がり傾向の影響も排除できない。客の消費行動から、景気が上向いているという雰囲気は余り見受けられない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・高付加価値な消費に対するニーズは国内客、外国人客共に高いままで推移している。ただし、３か月前からその基調に大きな変化はない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドによる売上は相変わらず好調で、春節期間終了後も高水準を維持している。来客数の伸びは縮小しているものの、その分を客単価の上昇でカバーできている（東京都）。
,東京都,□,百貨店（営業担当）,販売量の動き,・前年と比べ、今月は降雪もなく快晴が続き、来客数が伸びている。売上は、産地の天候不順により野菜や果物の供給が減少し、価格も上がっているため、食料品は厳しい。特に、バレンタインフェアは輸入チョコレートの価格が上昇し、販売個数が減少したため前年を割っている。一方、インバウンドは大きく伸びている（東京都）。
,東京都,□,百貨店（営業担当）,単価の動き,・一例だが、館内テナントのうち、特にコーヒーを扱う店舗において、コーヒー豆の値上がり幅が大きく、やむなく値上げに踏み切ったところ、客の買い控えが続いている。一方、青果店では、若干価格が上がっても必要に迫られて購入する傾向にあり、売上自体は減っていない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・引き続きインバウンドが堅調で、特に大きな変化はみられない（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・海外観光客は春節のずれの影響もあり若干鈍化したものの、引き続き高い伸び率を示している。国内需要もバレンタインを中心に好調に推移している（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・引き続き好調な化粧品に加え、今月はアパレルも好調に推移している。催事も主力の物産展が大きくプラスとなっている。しかし、野菜の価格高騰など生鮮品を中心に食料品は厳しく、全体としては景気は良いとも悪いともいえない。
,東京都,□,百貨店（財務担当）,販売量の動き,・円高に若干振れていることや、物価高などの懸念から、国内客、インバウンド共に販売量に大きな変化はない（東京都）。
,東京都,□,百貨店（管理担当）,販売量の動き,・気温の上昇とともに衣料品などの動きがやや良くなっている（東京都）。
,,□,百貨店（店長）,お客様の様子,・衣料品、雑貨、リビングでは新生活に対応したニーズが出ている。また、近隣マンションの入居が開始され、数か月前から上向き感を維持している。
,,□,スーパー（経営者）,単価の動き,・販売量の動きがやや悪くなっている。単価が上がっているため何とか釣合いが取れている状況である。前年10月に近くに大型競合店ができた影響で、売上がやや落ちている。
,,□,スーパー（店長）,お客様の様子,・値上げが続いているなかで、価格を吟味した買物をする客が増えてきている。価格を切り口にした特売のときにまとめて買って、後は必要な分だけ購入していたり、周りの競合店を含めて買い回りをしている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数は前年並みを維持しているものの、買上点数の前年割れが依然として続いている（東京都）。
,東京都,□,スーパー（営業担当）,単価の動き,・生活防衛意識がまだ強いようで、販売量、来客数は依然として前年を下回っている。単価の上昇傾向が継続しており、単価の上昇分が販売量、来客数の減少分を若干上回っているため、売上が伸びている。しかし、特売構成割合が増加しているため、利益率は減少傾向である（東京都）。
,,□,スーパー（仕入担当）,単価の動き,・生活必需品である米、野菜、卵等を筆頭に食料品の価格高騰が続いており、１品単価が６％ほど上昇しているため、売上は前年を４％ほど上回っている。
,東京都,□,スーパー（食品担当）,単価の動き,・値上げが止まらず、特に米価が２倍に近い。買上単価が上がっているため売上は良い（東京都）。
,,□,スーパー（販売担当）,来客数の動き,・来客数の減少がみられる。
,,□,コンビニ（経営者）,販売量の動き,・１月から売上が前年比４％程度アップしている。来客数及び買上点数には大きな変化がないため、商材価格の高騰が売上増加の要因と捉えている。
,東京都,□,コンビニ（経営者）,販売量の動き,・今年に入ってから横ばいが続いている。物価高が当面続くとの見込みから、余計な物は買わない流れができている（東京都）。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・価格を意識した販売促進が奏功し、販売量、来客数共に好調を維持している（東京都）。
,,□,コンビニ（エリア担当）,単価の動き,・商品単価が上がっても購買意欲は変わっていない。多少の値上がりは許容されている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数が前年比103.6％と、トレンドとしては変わっていない。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・全体的に上向き傾向だったが、天候不順により頭打ちになっている（東京都）。
,東京都,□,衣料品専門店（店長）,販売量の動き,・ビル閉店セール、着物やドレスの自社展示会がけん引し、計画100％をクリアしている。企画の特殊要因で売上を確保できている状況であり、残念ながらマーケットそのものは横ばいである。ただし、マーケットの志向として、価格重視から客にとって価値ある品への購買に移行しつつある（東京都）。
,,□,衣料品専門店（統括）,販売量の動き,・来客数が増え、売上は好調だが、目的購入が多く、不要な物、ついで買いがなく、販売量が落ちている。
,,□,家電量販店（店長）,単価の動き,・大きく景気が回復している実感はないが、新生活を含む引っ越しによるシングル需要が増えるなか、単価の上昇がうかがえる。もちろん物価上昇による商品単価の上昇もあいまってだが、ボトム商材だけで選ぶというより、保証が充実している高単価商材を選ぶ客も増えている。
,,□,家電量販店（店長）,来客数の動き,・前月同様に来客数は少なく、土日も増えてこない。物流は安定しているが、物価上昇が主因である。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売は余り芳しくない。前年度に比べて２割減少している。
,,□,乗用車販売店（総務担当）,来客数の動き,・需要が多い月ではあるものの、販売が伸長していない。
,,□,乗用車販売店（営業）,お客様の様子,・来客数が減り、購買意欲も低下しているため、受注台数が減っている。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・今月は晴天が続き、客の来店が多い。花粉も飛び始めているため、売上の伸びが期待できる。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量の動きは前年と変わらないため、景気は余り良くない。
,東京都,□,その他専門店［貴金属］（統括）,それ以外,・販売数量が減少しているものの、販売単価が上昇していることから、売上額全体は増加している。この傾向は以前と変わっていない（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,単価の動き,・相変わらず仕入価格が高いままの状況が続いており、利益が上がっていない（東京都）。
,,□,その他小売［ショッピングセンター］（統括）,販売量の動き,・２月は特段大きな動きはない。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・今月の実績は、2019年比では来客数79.9％、客単価129.4％、売上103.4％となっている（東京都）。
,東京都,□,高級レストラン（役員）,それ以外,・引き続き来客数、予約などの受注については上向き傾向ではあるものの、仕入れなどの原価、光熱費などのコスト増加により、利益的には厳しい（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べて、米価や物価全般が上がっており、飲食店は本当に苦しい。客も物価が上がっている分、苦しくなっているため、外食を控えている。
,,□,一般レストラン（経営者）,単価の動き,・このまま昼しか客が来ないという状況は、飲食店にとっては相当厳しいものになる。居酒屋などの業態が厳しいように、他の飲食店でも夜の客入りが少なくなっていると実感している。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月も平日は落ち着いた来客数の動きで対応できているが、やはり土日になるとかなりの来客数があり、店外で並んで待つ姿も多い。ここ何か月かは同じように毎週末多くの客が並んでいる（東京都）。
,,□,一般レストラン（経営者）,販売量の動き,・円安と物価高により、心理的に警戒感が強まっている。また、１月以降寒波が襲来し、メディアから天候に関する警告が報じられたことによっても客足が減った。業者側としては、米価高騰や原材料高、人件費高騰も響いている。
,東京都,□,その他飲食［カフェ］（経営者）,それ以外,・周辺地域で建築工事が急増するなか、シェアハウスやワーキングスペースルーム等、新しいタイプの住居が増加している（東京都）。
,東京都,□,その他飲食［給食・レストラン］（役員）,単価の動き,・急激な原材料費、人件費の増加に対し価格転嫁交渉を行っているが、取引先も理解を示すところが多く、利益の維持を図れている。世の中の環境変化は予想しにくいが、当面は現状維持又はやや良い方向にある（東京都）。
,,□,都市型ホテル（経営者）,来客数の動き,・昨秋以降、近隣の大型コンベンション施設でのイベントや催事がたくさん入っているため、宿泊は好調を維持している。宴会関係も、秋以降は各種宴会の予約状況が新型コロナウイルス感染症発生前の水準に戻ってきており、２月とはいえ好調が続いている。
,,□,旅行代理店（経営者）,単価の動き,・米など様々な商材の値上がりが続いているため、皆大変である。
,東京都,□,旅行代理店（従業員）,販売量の動き,・３か月前も好調で、そのまま好調を維持している（東京都）。
,東京都,□,旅行代理店（従業員）,販売量の動き,・国内旅行は伸びてきているが、海外旅行の動きが弱い。利益率の高い海外旅行が新型コロナウイルス感染症発生前の半分にも満たないため、全体的には苦戦している（東京都）。
,東京都,□,旅行代理店（営業担当）,販売量の動き,・取扱額は変わらない。円相場が不安定である（東京都）。
,東京都,□,旅行代理店（営業担当）,単価の動き,・夏に向けてヨーロッパ旅行の需要が増えているが、国内旅行については安価な料金設定の旅行が求められている（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・今年に入り案件の受注数が増加に至っていない状況が続いている（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・今月は新規案件がなくなり、余り動きがない（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・当地域のサービス加入状況に余り変化はなく、比較的好調ではあるものの、他地域での加入状況は悪化しており、全体的には余り変わっていない。社会経済の何らかの影響による好不況はなく、将来性のあるサービスを出していかないと、業界的にはじわりと下降線をたどることになる（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に、無駄を省き必要最小限の選択をする意識は相変わらず強い。
,東京都,□,通信会社（営業担当）,お客様の様子,・景気の影響か、ここ数か月、低価格プランへの加入が増えている（東京都）。
,,□,通信会社（経理担当）,お客様の様子,・年末年始の特別な時期を除くと、客はできるだけ無駄がないように気を付けているため、購買意欲に変化がない。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・物価高が顕著になっており、生活必需品には支出せざるを得ないため、余暇に関する支出は切り詰めている（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・通信インフラの光ファイバーへの転換が進んでおらず、競合他社とのサービス劣後を解消できていない（東京都）。
,東京都,□,通信会社（管理担当）,来客数の動き,・ＢｔｏＢの動きとＢｔｏＣの動きに増減がある。来客数は減少の動きだが、法人は堅調なところもあり、良しあしが並ぶ（東京都）。
,東京都,□,通信会社（営業担当）,販売量の動き,・資材高騰や為替関連の影響を直接受けるわけではなく、まずは取引先に影響があり、遅れて当社にやってくる（東京都）。
,,□,ゴルフ場（従業員）,お客様の様子,・寒いためか予約が低迷している。
,,□,パチンコ店（経営者）,来客数の動き,・インバウンド効果はあるものの、全体的な来客数はそれほど伸びていない。
,,□,競輪場（職員）,お客様の様子,・場内の飲食店で半額キャンペーンなどを行うと売上が一時的に上がるが、客から通常もこのくらいの価格にしてほしい等のリクエストが来る。なかなか遊ぶお金に余裕のない感覚になってきたようである。他の公営競技に比べ、ターゲットである層が20代前後と若いため、仕方ない。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・大きな変化はない（東京都）。
,東京都,□,その他レジャー施設［複合文化施設］（財務担当）,販売量の動き,・値上げラッシュで、米やガソリン価格の上昇が沈静化しない（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・単価の動きは引き続き堅調に推移しており、３か月前と比べて大きな変化はない（東京都）。
,,□,美容室（経営者）,来客数の動き,・全体的に寒かったため、来店頻度が鈍っている。
,,□,その他サービス［保険代理店］（経営者）,単価の動き,・仕入価格の上昇傾向がやや収まっている。
,,□,設計事務所（経営者）,お客様の様子,・年度末に向かっているが、ほぼ例年どおりで推移している。前年末と比較しても景況感は変わらない。
,東京都,□,設計事務所（職員）,それ以外,・例年この時期は官公庁の発注が増えるが、特段の変化はない（東京都）。
,,□,住宅販売会社（従業員）,お客様の様子,・相変わらずインバウンド増加のため、ホテル稼働率は好調である。収益物件の反響は以前と変わらない。物価や金利が上がっているが、富裕層の収益物件取得需要は高い。２極化が進んでいる。
,東京都,▲,一般小売店［家電］（経営者）,販売量の動き,・当店自体の売上はたまたま３月末での引っ越しや建て替え、新築の話があり、以前よりやや上向きだが、周りの同業者などの話を聞くと、かなり厳しい（東京都）。
,,▲,一般小売店［祭用品］（経営者）,来客数の動き,・寒波の影響で外出が減り、用事がない限り出歩かない。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・生活に必要な様々な物が値上がりしており、し好品としての酒類は節約モードのように見受けられる。
,東京都,▲,一般小売店［書店］（総務担当）,競争相手の様子,・長引く物価高の状況において、他社は価格を抑えたり、割安なパッケージプランの販売を行うなどして、取引先の財政状況が厳しいなかでも売上を辛うじて維持している。それに対し、当社は従来の価格を変更していない。利益を確保したいが、他社との価格かい離がこれ以上発生すると、現在の売上も維持できなくなるため、価格転嫁が難しい（東京都）。
,,▲,百貨店（企画宣伝担当）,販売量の動き,・食料品の値上げなどが消費者心理に影を落としている。本当に必要な物以外は買い控えムードがある。
,,▲,スーパー（総務担当）,お客様の様子,・様々な物が値上げされている。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・値上げや野菜類などの価格高騰から、販売点数の減少が顕著になっている。
,,▲,コンビニ（経営者）,単価の動き,・近隣に競合店が１店出店したため、やや悪くなっている。
,,▲,コンビニ（経営者）,お客様の様子,・近隣大型スーパーとの競争が激しさを増し、来客数、売上共に大幅に減少している。
,,▲,コンビニ（経営者）,来客数の動き,・コンビニを複数店舗営業しているが、ネームバリューが余りないのか、来客数が前年並み以上に取れていない。客入りが戻っていないのか、当店のブランドが知られていないのか、分からない。
,東京都,▲,コンビニ（エリア担当）,単価の動き,・前月に引き続き、米価高騰などによる主力商材の価格改定の影響を受けているのか、店舗によっては買上点数が落ち、売上が前年を下回る日もある（東京都）。
,,▲,コンビニ（従業員）,お客様の様子,・客から、物価が上がり、欲しい物を買えなくなってきたという声を聞く。買う物や食べる物を減らしたりしている様子がうかがえ、物を買えなくなっている状況では景気が良くなっているとはいえない。生活必需品ですらそのような状況である。最低限必要な物は買えるようにしてほしい。
,,▲,衣料品専門店（従業員）,来客数の動き,・物価高により消費が鈍化し、来客数が減っている。客のお金の使い方が大分シビアになっている。
,,▲,乗用車販売店（経営者）,単価の動き,・物価上昇の影響でやや悪くなっている。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・新規の受注発生が少なくなっている（東京都）。
,東京都,▲,乗用車販売店（販売担当）,単価の動き,・一部の車種において、数万円から数十万円価格を引き上げるという話がある。特に、軽自動車などでは数十万円となると全体の10％を軽く超える値上げのため、客の賃金が上がらなければ、車の売行きは悪くなる。景気も徐々に悪くなっていく（東京都）。
,東京都,▲,乗用車販売店（営業担当）,お客様の様子,・来店するのは予算がなく中古車を購入する客ばかりである（東京都）。
,東京都,▲,その他小売［ショッピングセンター］（統括）,お客様の様子,・水道光熱費や食料品の値上げが止まらず、預貯金額の目減りが影響しているのか、やや悪くなっている（東京都）。
,東京都,▲,その他飲食［居酒屋］（経営者）,お客様の様子,・来客数の減少、客単価の下落、ニュースの内容から、やや悪くなっている（東京都）。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・オフシーズンとなるため稼働率は低下する。例年どおりの動きなので大きな変動はない。
,,▲,旅行代理店（従業員）,お客様の様子,・団体旅行において、宿泊、交通、見学、食事の費用が上昇し続けている。特に、宿泊及び貸切バスの価格上昇が顕著である。旅行費用が増大した結果、例年と比べて参加者が集まらずに中止となる事例が増えてきている。
,,▲,タクシー運転手,お客様の様子,・１日を通して全体的に利用が減少している。昼間や夕方の利用が以前より減り、夜から深夜はもっと利用が少なくなっている。
,東京都,▲,タクシー運転手,お客様の様子,・例年どおりだが、やはり２月はサラリーマンを始め、その他の人々もタクシーでの移動が少ない（東京都）。
,東京都,▲,通信会社（社員）,それ以外,・インバウンドや企業業績の好調さが一般消費者の生活に波及していない。日用品や食料品などの生活必需品が値上がりしたたまま戻らず、給与の手取り額は目減りしている。消費者に上向き感が戻らず、引締めや停滞感がまん延している。社内でも研修や資格取得に私費を投じない傾向が強く、人材の成長がない。昇給が期待できないため、成長や昇進によるメリットを感じにくくなっており、停滞や後退が続く（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・物価上昇の影響で娯楽への支出を抑制する傾向が強くなっている。
,東京都,▲,通信会社（経営企画担当）,お客様の様子,・年度末に向けて契約満了となる案件が増加しており、３か月前と比べて悪化傾向にある（東京都）。
,,▲,ゴルフ場（経営者）,来客数の動き,・寒波の影響により、特に夕方以降の来場者が減少している。強風の日が多く、営業に制限が出たことも減少の要因である。来場者数は前年比98％だが、単価は106％となっており、値上げの影響はほぼ見受けられない。
,,▲,ゴルフ場（従業員）,来客数の動き,・あらゆる商品の値上げが続いている。しかし、その値上げに見合った賃上げ等により個人の所得が増えていないため、良い状況ではない。
,東京都,▲,その他レジャー施設［映画］（営業担当）,来客数の動き,・集客力のある作品とそうでない作品との２極化が激しく、企業間でも格差が広がっている（東京都）。
,,▲,その他サービス［立体駐車場］（経営者）,それ以外,・開店予定が噂された商業施設が、一向にできる見込みがない。
,,▲,設計事務所（経営者）,それ以外,・現在、当事務所では行政の指名競争入札で獲得した仕事が多く、販売量は余り関係ない。ちょうど入札参加の時期で、２～３月は非常に悪くなっている。全体の動きとしては、対応できる人数が少ないことが課題である。営業面については新規開拓を頑張っている。
,東京都,▲,その他住宅［住宅資材］（営業）,販売量の動き,・建材需要は例年以下となっており、景気の浮揚はない（東京都）。
,,×,一般小売店［家電］（経理担当）,来客数の動き,・今月は来客数が極端に少ない。特に、後半は売上、来客数共に少なくなっている。
,,×,一般小売店［食料雑貨］（経営者）,それ以外,・一部店舗が閉店したため、悪くなっている。
,東京都,×,一般小売店［生花］（店員）,来客数の動き,・２月は本当に悪い。寒さと強風で最悪である。花が全く売れずどうしようもない（東京都）。
,,×,衣料品専門店（経営者）,お客様の様子,・動きが少ない。
,,×,衣料品専門店（役員）,販売量の動き,・１～２月とここ数年で最も売上が悪い。消費者が買い控えている。
,東京都,×,その他飲食［カフェ］（経営者）,来客数の動き,・飲食店はとても悪く、米価高騰や、日用品の物価上昇により、し好品で高単価のコーヒーを買い控えているとみている。以前は低価格商材は動いていたが、今はそれも動かず厳しい。コーヒー豆卸の動きもとても悪く、不景気である（東京都）。
,東京都,×,タクシー運転手,来客数の動き,・例年２月は年明けにお金を使ったためやや悪くなる傾向がある。タクシー業界でこのところ顕著に表れているのは、同業者の法人数が増えて、客を取り合う状態になっていることである。今後の動きが懸念される（東京都）。
,,×,ゴルフ場（経営者）,来客数の動き,・気温が低いこともあり、来場者数が厳しく、３か月前と比較すると83％にとどまっている。屋外型施設のため、致し方ないことではあるものの、集客目的での暖房器具や防寒用具の貸出しも、光熱費が高騰しているため、利益率の悪化につながるおそれがあり、簡単にはできない。
,,×,ゴルフ場（経理担当）,来客数の動き,・２月は降雪もなく、土日祝日に限り一定のプレー需要はあったものの、来場者の中心が会員であることと、季節要因もあり、平日の稼働状況は著しく低迷している。２月の平日はビジター向けに閑散期料金を設定しており、例年であれば一定のビジター来場があるところだが、今年の落ち込みは近年みられない水準であり、物価上昇、実質賃金の減少から生活防衛を意識する動きは強い。止まらない物価上昇により営業費用はかさむ一方であり、固定費の回収も容易ではない。特に、冬季は暖房需要のために光熱費の負担が増えるなかにおいて、１月の燃料油価格激変緩和補助金の縮小が大きな痛手となっている。「楽しい日本」からは到底かけ離れた状況にある。
,,×,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約45％となり、悪い。３か月前も悪かったが、それと比べても約20％落ち込んでいる。今月は当社の決算月ということもあり、本来であれば特別キャンペーン展開で販売量の増加を目指していたが、住宅ローン金利上昇による不安が客の動きを止めてしまっている。
"企業
動向
関連

(南関東)",,◎,その他サービス業［ソフト開発］（従業員）,受注価格や販売価格の動き,・中小企業も価格転嫁ができるようになっている。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・イベント等の注文が増えているが、店頭販売は横ばいである。
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷などをしている。会社設立の件数が徐々に増えてきており、通常は２～３本のところ、今月は６本の注文があった。ゴム印についても会社設立に際しての注文がある。不動産や建築業界が伸びてきている（東京都）。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・インバウンドは引き続き増えており、特に中国からの団体旅行が多くなっている。宿泊需要は引き続き増加が見込まれる（東京都）。
,東京都,○,不動産業（総務担当）,取引先の様子,・当社が所有するビルのオフィスへの新規入居を希望するテナントからの問合せが明らかに増えており、成約にも結び付いている。賃料についても以前と比べ値引き要求が小幅になっている（東京都）。
,,○,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・工業系製造業工場等の取引先からの問合せも増えてきており、取引量も新型コロナウイルス感染症発生前の水準に回復してきている。
,東京都,□,繊維工業（従業員）,受注価格や販売価格の動き,・外注加工賃及び原材料費の上昇等、諸経費の増加分を一切転嫁できない厳しい状況が続いている（東京都）。
,,□,出版・印刷・同関連産業（経営者）,それ以外,・ペーパーレス化が進むにつれ、業種的に状況が悪化してきている。受注率も低下している。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・年度末に向けて、本来なら受注が若干増えるところだが、動きが余り芳しくない。
,,□,プラスチック製品製造業（経営者）,取引先の様子,・アフターコロナは停滞が続き、新企画案件の相談等は回復傾向にあっても、成就せずに途切れてしまう状況に変わりはない。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・見積案件は増えてきているものの、受注にはなかなかつながらないため、総体的には変わらない。
,東京都,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・例年どおりの売上で、可もなく不可もない状況である。これを打破するには一層の技術開発と努力が必要である（東京都）。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・ＡＩ関連事業の拡大が当社の景気に影響してくるのはまだ先になる。
,,□,精密機械器具製造業（経営者）,受注量や販売量の動き,・大きな変化はなく、受注量も増えてこない。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・依然として自動車メーカーの生産販売は順調で、下請企業の業績も順調である。従業員の人件費アップにも積極的で、景気の好循環の先導役を果たしている。
,,□,建設業（経営者）,受注価格や販売価格の動き,・不動産価格が高止まりしており、なかなか流通しない。諸物価が上がっているのに家賃は上がらないので困っている。
,,□,建設業（経営者）,受注価格や販売価格の動き,・建築コストと施主の希望価格が折り合わない。
,,□,建設業（経営者）,受注価格や販売価格の動き,・材料価格の高騰がまだあり、４月から生コンクリートが値上がりするようである。
,,□,建設業（従業員）,受注量や販売量の動き,・解体業では重機や運搬をするための燃料は必須で、原油価格の高騰はかなり厳しい。
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・２月は荷動きが復調している（東京都）。
,,□,輸送業（経理担当）,それ以外,・燃料価格が高騰しており、人件費も増加しているため、収益が伸び悩んでいる。
,,□,輸送業（総務担当）,取引先の様子,・繁忙期が続いているが予想どおりの物量ではない。さらに、燃料価格の高騰が続いている影響もあり、収益が伸び悩んでいる。
,東京都,□,金融業（総務担当）,取引先の様子,・運送業等では燃料費や2024年問題による人件費の高騰もあり、利益が減少傾向にある。建設不動産業は、資材高騰や人手不足により受注が受けられないことに加え、戸建て住宅販売にも徐々に陰りが出てきている。飲食業は、売上が新型コロナウイルス感染症発生前に戻りつつあるものの、人件費高騰が利益を圧迫し始めている。観光業は、いまだ続くインバウンドの恩恵で宿泊業が好調である。総合的には景気はどちらともいえない（東京都）。
,,□,金融業（営業担当）,受注量や販売量の動き,・製造業における受注状況は依然として低水準で推移しており、現状では大きな変化はみられない。先の受注予測に対する聴取から、ウクライナ情勢の安定期待などによるある程度の増加を見込む声を聞くが、時期的なものは不透明であり、早急な改善を期待できるほどではない。
,東京都,□,不動産業（経営者）,競争相手の様子,・不動産業者の数は市内だけでも100軒以上あるが、共同仲介という概念が徐々になくなっている。賃貸物件、売買物件それぞれ自社で扱い、増収につなげる時代になっていくようである（東京都）。
,東京都,□,不動産業（従業員）,受注価格や販売価格の動き,・建設費、人件費の高騰がみられるが、不動産売買価格、賃料については高値を維持している（東京都）。
,東京都,□,広告代理店（経営者）,受注価格や販売価格の動き,・特に大きな変化はない（東京都）。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・予測よりは良化しているものの、一時的な要素が強い（東京都）。
,東京都,□,税理士,それ以外,・夜10時過ぎに商店街の飲食店を外からのぞくと、以前は満席だった店でもそこまで入っていない。まだ新型コロナウイルス感染症発生前の客入りには戻っていない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・返済不要の補助金や助成金を活用したい会社が多く見受けられる（東京都）。
,,□,経営コンサルタント,取引先の様子,・物価が上がっているため、客の購買意欲が低くなっている。
,,□,税理士,取引先の様子,・現状では米国大統領からの関税がどこまで国内経済に影響するのかみえていない。株価も高止まりしており、今後の金利は上昇傾向で先が見えない。少数与党での国会運営が景気にどのような影響をもたらすのかも不透明である。減税だけで景気は回復しない。
,,□,その他サービス業［警備］（経営者）,競争相手の様子,・入札シーズンだが、この物価高のなか、変わらず安価で落札する業者が多い。何か対策をしないと大変なことになる。
,東京都,□,その他サービス業［ソフト開発］（経営者）,受注量や販売量の動き,・受注量は例年と変わらない状態が続いている（東京都）。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・この時期に受注量が減少することは、以前から取引先より予告されていたため、そのとおりになっている。
,東京都,▲,輸送業（経営者）,取引先の様子,・取引先より中核の物流センターを閉鎖する旨の連絡があった。取扱量の減少とセンターの維持管理費の増大が主因とみられる。取引先の状況の厳しさを感じると同時に、今後の動向が気掛かりである（東京都）。
