,,○,設計事務所（経営者）,お客様の様子,・具体的な内容に関する打合せが行われている。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、インバウンドがかなり増えてきたため、これからホテルの稼働率も上がり良くなってくる。一方建設業では、資材価格の高騰により、公共工事を含めスムーズな受注ができなくなっている。
,,□,商店街（代表者）,販売量の動き,・来客数はある程度あるものの、契約にこぎ着けるまでが大変難しくなっている。契約をしたとしても、やはり以前と違って単価が低くなっている。
,東京都,□,商店街（代表者）,それ以外,・クレジットカードの取扱高は堅調で、前年比でもプラスになっているが、もっと良くなってもよさそうな来街者数である。米国の関税政策などによる世界的な景気動向の影響が当地域にも少し出ているのかもしれない（東京都）。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・今月は来客数が想定以上に多かったが、後半は売上が落ちている。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・今月に入って家電製品に動きが出てきており、４Ｋテレビも動いている。今夏も暑くなるとの予報が出ているため、エアコンも売れてきている。工事の方は大手企業が訪問しているためか、分電盤交換の話が多い。
,東京都,□,一般小売店［家具］（経営者）,販売量の動き,・一時期よりは客が多少増えてきて、催事などでの販売成約も出ているが、景気は良くない（東京都）。
,,□,一般小売店［印章］（経営者）,販売量の動き,・年度替わりで、取引先社員が新部署に異動したことなどによる商材の動きが多少みられる。ただし、これは一過性のものであり、長期的なものではないため、残念ながら余り大きなプラスにはならない。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・円高になってきているが、仕入価格は円安当時のままである。来客数は前年比ではやや伸びているものの、売上は減少している。仕入コスト、人件費が高騰しており、なかなか厳しい状況にある。
,東京都,□,一般小売店［生花］（店員）,販売量の動き,・客の財布のひもがとても固い。以前は3000円や5000円の花束がよく売れたが、それさえも余りない。仏花は売れるものの、仏花の単位も少なくなっている。例えば、４束必要なところを２束にしている。生活の厳しさがよく分かる（東京都）。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・来客数は前年並みだが、単価が上がった分、売上は増えている。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・販売数は外部の販売でも今までのようには売れず、通常の売上も変わらない。特に売れる時期にもかかわらずそれほど注文も入っていない。客の財布のひもが固いのか、し好が少し変わったのか、分からない。そのような状態なので、当社の景気は良くない。とにかく新規受注を取るべく社員一同頑張っている（東京都）。
,東京都,□,百貨店（売場主任）,来客数の動き,・天候不順の影響もあり来客数が３か月連続で前年比マイナスとなり、今月は0.9％減少している。食品は、原材料価格の高騰により客単価が上がっているものの、来客数減少の影響もある。円高や米国の関税政策による景気後退懸念も買い控えに影響している（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・円高傾向の影響か、訪日外国人による消費行動が落ち着いてきている。食料品等の日用品の動きは悪くないものの、紳士、婦人共に衣料品関連がやや鈍い。客の買物が必需品中心となると、景気が良い方向に向かっているとはいえない（東京都）。
,東京都,□,百貨店（広報担当）,お客様の様子,・高付加価値消費への支持は底堅く、大きく変化はしていない。一方で、株価の下落による資産効果の目減りや価格高騰など様々な要因を背景に、一部の客層の消費に息切れ感もみられる。また、インバウンド消費も高額品の一極集中から化粧品など一部消耗品に需要が流れている印象を受けている。全体的に悪化したとは言い切れないが、上向きでもない（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・来客数の伸長率に対し、売上の伸長率が低い。特に、食品は物価高を原因とする買い控え傾向が続いている。生活必需品以外の買物に関して、客は慎重になっている。
,,□,百貨店（企画宣伝担当）,単価の動き,・これまで堅調だった上位客層も、より限られた客に絞られてきている。
,,□,スーパー（経営者）,来客数の動き,・１品単価が上がっていることは良いが、来客数が落ち込んでいるため、結果的に余り良くない。２月、３月と比べて少し悪い状況が続いている。４月は降雨日がやや多かったことも影響している。
,,□,スーパー（店長）,それ以外,・米を始めとした食料品全般の価格上昇傾向が続いているため、客の購買行動に変化が出てきている様子が販売実績からうかがえる。米価が高いために一部パンへの代替が進んでいたり、主食の量を減らす代わりに中間食として菓子等のし好品類の購入数が増えるなど、数字に変化が出てきている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、単価は前年並みを維持しているものの、買上点数の前年割れが依然として続いている（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・食品の値上げが止まらない。米価が高く、入荷自体も安定していないため、客に不安が広がっている。
,東京都,□,スーパー（営業担当）,単価の動き,・米価が依然として高く、ビール、調味料等の値上げも続いており、単価の上昇傾向が継続している。そのため、生活防衛意識がまだ強く、販売量、来客数は低調である。単価の上昇分が販売量、来客数の減少分を若干上回っているため売上は伸びているものの、特売構成割合が増加しているため、利益率は減少している（東京都）。
,,□,スーパー（仕入担当）,販売量の動き,・今月は備蓄米の販売も実施されたが、米の売上は前年比300％、販売数量も170％、１品単価は185％と集客の要となっている。全体の売上も前年比108％、来客数103％と好調である。
,東京都,□,スーパー（食品担当）,お客様の様子,・３月末の競合他社出店の影響で、前年と比べて伸び率が鈍化している。客はより安価な商材を求めていろいろなスーパーを買い回っている（東京都）。
,,□,スーパー（販売担当）,来客数の動き,・ゴールデンウィークを控えて財布のひもが固くなっている。
,,□,コンビニ（経営者）,来客数の動き,・売上は前年並み若しくは３％程度上がっているが、来客数は５％程度落ちている。やはり物価上昇により単価が上がった分の売上の伸びだけなのかと、今後を心配している。
,,□,コンビニ（経営者）,販売量の動き,・４月は中旬以降にたばこ配送のトラブルがあり、売上が前年比で２％減少する見込みである。今年になってからは前年をクリアしていたので残念である。商材値上げの恩恵か分からないが、たばこ以外の売上は多少伸びている。
,東京都,□,コンビニ（経営者）,販売量の動き,・４月の商材値上げの影響もあり、慎重な消費行動が続いているが、毎日の必要な物を売る商売なので、それほど落ち込むことはなく横ばいである（東京都）。
,東京都,□,コンビニ（エリア担当）,販売量の動き,・価格志向の高まりを意識した商材や販売促進が功を奏し、販売額は好調を維持している（東京都）。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数は前年比100％前後で余り変化がない。賃上げ幅ほどの伸びを感じない。
,,□,コンビニ（従業員）,販売量の動き,・４月は特に変わった様子はなく、良くも悪くもない。キャンペーン内容などにより販売量も変わってくるため、いつキャンペーンを打つかが大きい。３か月前と比較すると落ち着いている。
,,□,衣料品専門店（役員）,販売量の動き,・相変わらず販売量、単価共に上がっていない。
,,□,家電量販店（店長）,お客様の様子,・物価高のなか、新生活需要では複数店舗を比較する客が増えている。引っ越しが集中する期間で料金が高騰しているため、レンタカーなどを用意して自分で引っ越しする客も散見される。家電製品の買換えサイクルも伸び、壊れるまで使う人が増えているのか、壊れたために急いで買いに来たというケースが多くみられる。
,,□,家電量販店（店長）,来客数の動き,・前月同様、物価上昇が収まらない。土日の来客数も変動はなく、厳しい状況が続いている。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売は余り芳しくない。
,東京都,□,乗用車販売店（従業員）,販売量の動き,・決算月を終えて、来場者数が減ってきている（東京都）。
,,□,乗用車販売店（営業担当）,販売量の動き,・決算が終わり、反動減があるかと考えていたが、前年とほぼ変わらずに推移している。
,,□,その他専門店［ドラッグストア］（経営者）,単価の動き,・４月にかなり大きな販売促進を行ったが、例年と比べると客単価が全く上がらない。
,東京都,□,その他専門店［貴金属］（統括）,単価の動き,・高単価商材が売れる傾向にあるため、売上は僅かながら良い状態が続いている（東京都）。
,東京都,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・物価高の影響で、節約、貯金の目減りといった単語を聞くことがある。可処分所得の減少がうかがえる（東京都）。
,,□,その他小売［ショッピングセンター］（統括）,販売量の動き,・全体の流れは大きくは変わらないが、恒例となっている人気映画の公開日が前年と比べて１週間ずれ込み、この期間の売上が減少している。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・朝令暮改なニュースに踊らされて景気が翻弄されているなかで、日々淡々と商売をしていくしかないという雰囲気が漂っている（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・４月実績は、前年比で売上が112.0％、来客数が98.2％、客単価が114.0％である（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・新年度ということもあり利用需要は堅調だが、世の中の経済活性化によるものではない（東京都）。
,東京都,□,高級レストラン（経理担当）,単価の動き,・食料品やエネルギーコストの上昇を適時に価格に反映できない業種であるため、将来を見越して足元のコスト上昇プラスアルファの価格改定を行っている。価格改定後においても客単価は大きな変動なく推移している（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べると食材が値上がりしており、物価上昇により店舗の経営も厳しいが客の懐事情も厳しく、外食機会が減っているようである。やはり景気の悪化が何となく伝わってくる。
,東京都,□,その他飲食［カフェ］（経営者）,来客数の動き,・インバウンドの流れが更に加速して、宿泊施設の客は増加しているが、大半はコンビニ利用のため、飲食店への流れは増えていない（東京都）。
,東京都,□,その他飲食［居酒屋］（経営者）,お客様の様子,・ここ数か月は予約状況、客単価共に特段の変化はみられない（東京都）。
,東京都,□,旅行代理店（従業員）,販売量の動き,・国内旅行は、大阪・関西万博の開始後に関西方面の問合せが増え始めている。ただし、ホテルの供給不足や宿泊費の高騰もあり、万博以外のレジャーや出張需要に影響が出ている（東京都）。
,東京都,□,旅行代理店（営業担当）,お客様の様子,・良くも悪くも客からの問合せ等が多くなっている（東京都）。
,東京都,□,旅行代理店（営業担当）,お客様の様子,・物価の上昇が止まらない（東京都）。
,東京都,□,タクシー運転手,来客数の動き,・夜の客の動きが大分少なくなっている。生活習慣で夜の客引けが早くなっている（東京都）。
,東京都,□,通信会社（経営者）,販売量の動き,・新年度になり、機器等が値上がりし、景気が悪くなると予想していたが、今月はなぜか２～３か月前と比べて案件が増加傾向である（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・前年同月比や３か月トレンドから見ても余り変化はなく、しばらくは様子見である（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に無駄を省いて必要最小限のプランを選択する意識は相変わらず強い。
,東京都,□,通信会社（営業担当）,お客様の様子,・徐々にではあるが、物価高を受け入れ、いかに収入を増やすかを考え始めている（東京都）。
,,□,通信会社（経理担当）,お客様の様子,・生活費が掛かるため、何かと家で済ませているという話を客からよく聞くようになっている。
,東京都,□,通信会社（管理担当）,販売量の動き,・５月にはインフラ更新が完了して営業可能となるが、それまでは他社に劣後した状況が続いているため、変わらない（東京都）。
,,□,パチンコ店（経営者）,来客数の動き,・中小企業の賃上げが間に合っていない。物価高の継続により実質賃金の低下傾向は変わっていない。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・シニア会員の来場頻度が減っている。客に聞くと、やはり物価高が影響している様子がうかがえる（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・足元の景気は、インバウンドに支えられて好業績が続いている。特に、高価格帯の商材やサービスへの消費意欲は依然として高く、単価上昇を通じて収益を押し上げる要因となっている（東京都）。
,,□,美容室（経営者）,来客数の動き,・来店頻度がなかなか増えない。
,,□,設計事務所（経営者）,販売量の動き,・業務量はほぼ横ばいの状況が続き、特段の変化はない。
,,□,住宅販売会社（従業員）,お客様の様子,・米国の関税政策の影響で市場が混乱しており、上向き傾向だった景気に多少水を差されている。ただし、当社の客は富裕層が多く、現時点ではそこまで様子は変わっていない。
,東京都,▲,一般小売店［家電］（経営者）,販売量の動き,・本当に毎月変わらず、良い話が聞こえない。補助金の話が出てきたので、ようやく客が補助金を利用して商材を購入しようという動きが多少みえてきている（東京都）。
,,▲,一般小売店［祭用品］（経営者）,販売量の動き,・寂しい年度始めである。通常の需要がなく、滞っている。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・以前から状況は変わらない。物価上昇などの理由で節約していると聞くことが多い。
,,▲,一般小売店［文具］（販売企画担当）,販売量の動き,・店頭が余り良くない。近くにディスカウントストアができたこともあり、そちらに客を取られていることもある。当店で購入する客の財布のひもは相当固くなっている。価格は結構上げているが、絶対的な販売量がやや少ないのかもしれない。外商は、今月は物件がなかったこともあり少なくなっている。
,東京都,▲,一般小売店［書店］（総務担当）,それ以外,・仕事柄、従業員から相談も受けるが、ここ２か月は物価上昇により生活が厳しいという話を多く聞いている。先日、春闘が終わったが、世間の水準からかい離する結果となり、昇給率は前年の中小企業の回答水準にも達していない。賃上げが物価上昇に追い付かない（東京都）。
,東京都,▲,百貨店（総務担当）,販売量の動き,・しばらく好調を維持していた衣料品、家電等の大型テナントが今月に入り苦戦しており、前年実績を下回っている。食料品は前月と比べると多少戻ってきているものの、ほぼ前年並みである。全体の購買点数が減少しており、物価高により必要な物以外の購入を控えている様子がうかがえる。最近は円高傾向が見え始めているため、インバウンドも少し落ち着いてきた感がある（東京都）。
,,▲,百貨店（総務担当）,お客様の様子,・好不調の差が大きく、全体として厳しい。ファッションが好調ではあるものの、宝飾等の高額品は苦戦が続いている。
,東京都,▲,百貨店（総務担当）,お客様の様子,・米国の関税政策に伴う金融市場の混乱もあり、金融資産を保有する富裕層の客が高額品を購入する際の決定率が悪くなっている（東京都）。
,東京都,▲,百貨店（営業担当）,来客数の動き,・今月に入って外国人客の減少が大きく影響している。客単価に大きな変化はない（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・免税売上は、来客数は増加しているものの、客単価は低下している。化粧品等の消耗品は相変わらず大きく伸びているが、ラグジュアリー売上は失速している。結果として、全体の売上は前年比でマイナス傾向である。国内現金売上は先行きの不透明感から、ボリュームゾーンである紳士服が前年を下回ってきている（東京都）。
,東京都,▲,百貨店（財務担当）,販売量の動き,・円高の影響によるインバウンド販売量及び米国に端を発した関税政策等により、経済の不透明感が増大し、それに伴い国内客の購買量が減少している（東京都）。
,東京都,▲,百貨店（管理担当）,販売量の動き,・値上げが相次ぎ、ずっと良かった食料品も売上がストップして下降気味になってきている。衣料品も季節の変わり目にもかかわらず動きが悪い（東京都）。
,,▲,百貨店（店長）,それ以外,・米国の関税、株価の乱高下に加え、米不足、原油価格高騰などに改善がみられない。
,,▲,スーパー（経営者）,販売量の動き,・１人当たりの買上点数が減っている。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・来客数は減っていないが、販売点数が落ちている。
,,▲,コンビニ（経営者）,来客数の動き,・余り天候が良くなかった影響もあるとみている。
,,▲,コンビニ（経営者）,お客様の様子,・全商材の価格上昇が止まらず、客が比較的安価な近隣の大型スーパー、ディスカウント店に流れ、コンビニへの来店頻度が減り、買上点数が大幅に減少している。
,,▲,衣料品専門店（統括）,来客数の動き,・気温が上がらず春夏物の買物マインドが上がらないことに加え、物価の上昇により客が必要な物以外を買い控えており、来客数は減少傾向である。
,,▲,衣料品専門店（従業員）,販売量の動き,・今月も物価高が続いており、余計な物を買わない流れが出ている。
,,▲,乗用車販売店（経営者）,単価の動き,・物価が上昇している。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・乗換え時期ではあるものの、車検や修理をすることで乗換えを延期し、購入をちゅうちょしている（東京都）。
,東京都,▲,乗用車販売店（販売担当）,お客様の様子,・新車のオプション契約が極端に減っている。また、車検についても最低限で行ってほしいという要望やディーラー車検より安価な車検専門店で受ける客がおり、やはりゆとりがない。食品などの物価が全体的に上がっているなかで、車の経費を少しでも抑えたい様子がうかがえる。景気は悪い（東京都）。
,東京都,▲,高級レストラン（役員）,それ以外,・前月に引き続き、来客数、予約、売上などは上昇基調である。仕入価格、経費の上昇により、価格転嫁はしているものの、利益は厳しい。加えて、米国の関税政策、株価の不安定要素により悪化傾向である（東京都）。
,東京都,▲,その他飲食［カフェ］（経営者）,単価の動き,・コーヒー豆の製造については上がっているが、飲食店の客が減っている。日用品の価格が上がり、外食を控える傾向にあり、価格に対してとてもシビアになっている。大きく値上げをしたわけではないが、客足が減っている（東京都）。
,,▲,旅行代理店（経営者）,お客様の様子,・米国の関税政策に関して客が混乱しており、果たして計画どおり旅行していいのかと非常に迷っている。
,,▲,旅行代理店（従業員）,お客様の様子,・旅行費用の全てが上昇しているが、客の予算がそれに追い付いていない。結果として、旅行を断念するケースが出てきている。
,東京都,▲,タクシー運転手,お客様の様子,・例年どおりではあるが、タクシーの売上はゴールデンウィークに向かって１年で最も厳しくなる。今も徐々に客が減っている（東京都）。
,,▲,タクシー（団体役員）,来客数の動き,・昼間の人出がなく、暇である。
,東京都,▲,通信会社（社員）,お客様の様子,・食料品の高値が常態化しているが、買い控えるわけにもいかず、結果として、し好品にしわ寄せがきている。当社の基本サービスでは営業は少ないものの、オプション商材のセールスは非常に厳しい（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・新規契約数が減少している。既存の契約者も、より低価格なサービスへの移行を希望する客が増加している。
,東京都,▲,通信会社（営業担当）,それ以外,・米国政権の政策の影響を想定以上に受けている。このまま影響が長引きそうな雰囲気である（東京都）。
,東京都,▲,通信会社（営業担当）,販売量の動き,・前年比では実績が若干下振れしている。これは地域限定の要因ではなく、全国的なものである（東京都）。
,東京都,▲,観光名所（職員）,来客数の動き,・インバウンドは好調ではあるものの、今後の円高の影響を懸念している。国内客については前年より客足が鈍っている。物価上昇の影響があるとみている（東京都）。
,,▲,ゴルフ場（従業員）,それ以外,・米を始めあらゆる物、エネルギー等の価格上昇は生活に影響するため、旅行やレジャーに費やす予算が減っている。ゴルフもその１つである。米国大統領の影響は大きく、国内経済に不安を抱き、今後の景気への影響が懸念される。
,,▲,競輪場（職員）,販売量の動き,・タレントを使ったキャンペーンも落ち着き、売上が20％ほど落ちている。
,,▲,その他サービス［立体駐車場］（経営者）,お客様の様子,・春の異動シーズンで、契約者や常連客が減少している。
,,▲,その他サービス［保険代理店］（経営者）,単価の動き,・仕入価格が上昇している。
,東京都,▲,設計事務所（職員）,それ以外,・物価高による影響が大きい。特に、民間における建築事業の中止が目立っている（東京都）。
,,▲,住宅販売会社（従業員）,販売量の動き,・受注が落ち込んでいる。
,東京都,×,百貨店（営業担当）,販売量の動き,・３月以降、インバウンドの鈍化が顕著になっている。特に、中国人客の購買単価が前年比で大幅に低下している。来客数は横ばいのため、高額品購買の鈍化など、消費行動の変容がうかがえる。一方、国内客の売上動向も厳しく、各種値上げの影響が出ていると推察される（東京都）。
,,×,乗用車販売店（営業）,販売量の動き,・新型車が発売を再開したが、想定ほど伸びていない。
,,×,一般レストラン（経営者）,来客数の動き,・３月は送別会があるため夜も客が来店していたが、最近は歓迎会が全くないようで、今月の夜は個人客が少人数ずつで来店するくらいであった。
,東京都,×,通信会社（経営企画担当）,お客様の様子,・案件数が非常に少なくなっており、売上増加の見込みがない（東京都）。
,,×,ゴルフ場（経理担当）,来客数の動き,・４月の繁忙期に入り稼働率は改善してきたが、来場者の中心が会員であることは変わらず、収益性の改善は極めて限定的である。例年であれば、４月は一定のビジター来場があるが、今年の落ち込みは３月に続いて近年みられない水準で、物価上昇、実質賃金の減少から生活防衛を意識する動きはかなり強い。また、止まらない物価上昇により営業費用はかさむ一方であり、利益を創出できる状況にない。特に、ボイラーや暖房需要のため燃料費の負担が増えるなかでの激変緩和補助金事業の縮小、米を始めとする食品の継続的な高騰が大きな痛手である。企業も国民も疲弊し悲鳴を上げている。
,,×,設計事務所（経営者）,それ以外,・現在は、物件が余り出ていない上に、新築しようという客はなかなか見受けられない状況にある。住宅展示場や建築関係の施設に行っても、先が見通せないため、全体的に不景気になっており、実際の受注も減っている。
,,×,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約65％となり、景気は悪い。また、３か月前と比べても販売量は約70％と悪くなっている。前月は販売が好調だったが、４月に入り来場者数、商談数が急激に落ち込んでいる。新年度を迎えて何かと忙しく、住宅を検討している時間がなくなったものとみられる。
,東京都,×,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材に一定の需要はあるものの一服感が強く、活気がみられない（東京都）。
"企業
動向
関連

(南関東)",,◎,＊,＊,＊
,,○,食料品製造業（経営者）,受注量や販売量の動き,・イベント、集会の注文が増えてきている。また、値上げが受け入れられている。
,,○,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・半導体の大口価格が安定しており、加えてＡＩ関連製品の受注拡大が継続している。
,,○,精密機械器具製造業（経営者）,受注量や販売量の動き,・底を打った感はあるが、米国の関税問題で気を緩められない。
,東京都,○,輸送業（経営者）,受注量や販売量の動き,・先行きは不安要素が多いが、足元では堅調に受注、販売している（東京都）。
,東京都,○,その他非製造業［商社］（従業員）,受注量や販売量の動き,・受注状況からみて、やや良くなっている（東京都）。
,東京都,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・今年に入ってから、３月以外はずっと受注量が少なく、景気の悪さは変わらない（東京都）。
,東京都,□,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷などをしている。インターネットでの受注のほか、実店舗でも注文を受けている。今月は会社設立に関する印鑑の注文が４本あった。大体いつも３～４本なので変わらない。電機メーカーからゴム印の特需もあったが、これは例年どおり４月の特需であり、景気の流れとは関係ない（東京都）。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・物価は上昇傾向にあるが、動きはそれほど悪くなっていない。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・化粧品容器、医療品容器共に受注の勢いが続かない。１案件が復活すると１案件が止まるということの繰り返しである。
,,□,金属製品製造業（経営者）,取引先の様子,・先を予想する内示数量が増えてこない。また、米国の関税の影響がどう出るか分からない。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・新年度予算が動き出したが、少量低価格で利益が出にくい。
,東京都,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・前月ドイツの展示会に行ってきたが、例年と比べて来場者数が少なかった。戦争が長引いていることや、米国の政策が見通せず株価が下落していることなど、先行きは決して楽観できない（東京都）。
,,□,建設業（経営者）,受注価格や販売価格の動き,・物価の高止まりで景気が停滞している。いろいろな法案があるので、実行されれば少しは良くなるのではないか。
,,□,建設業（経営者）,取引先の様子,・取引先に内容を聞くと、受注量が減っており、他業種でも同じように減少しているとのことである。季節柄もあるが、良い話はない。
,,□,建設業（従業員）,受注量や販売量の動き,・燃料費がかなり高騰しているため、解体の受注量が増えてもやや厳しい状況が続いている。
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・取扱量が低量安定しており、積載効率の悪化、収入の減少等への対応に大変苦慮している（東京都）。
,,□,輸送業（経理担当）,受注量や販売量の動き,・物量は少しずつ増えているが、人件費、燃料費の高騰が続いており、収益が薄い。
,,□,輸送業（総務担当）,取引先の様子,・繁忙期が終わり、物量は落ち着いている。ただし、燃料価格の高騰が続いているため、収益は良くない。
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・前年割れが続いている（東京都）。
,東京都,□,金融業（総務担当）,取引先の様子,・建設業はいまだに資材高騰が続き、値上がり分を全額価格に転嫁できず、利益率が低下している。また、人手不足から人件費が上がり、ますます厳しくなっている。不動産業は地価が高止まりしており、住宅ローン金利も上がっているため、販売に少し陰りが出てきている。小売業は値上げが続き、消費者は必要な物や割安な物しか購入しない。飲食業は人手不足からアルバイトの時給を上げているが、なかなか人手が集まらず対応に苦慮している。運送業では燃料費の高騰と人手不足により利益が大幅に減少している。総合的に、景気はやや悪い（東京都）。
,,□,金融業（営業担当）,取引先の様子,・ロシアによるウクライナ侵攻以降続いている原料価格高騰を吸収し切れない企業が増えている。客離れを懸念して、度重なる値上げにちゅうちょしているメーカーや小売店、元請に原価高騰の価格転嫁を行えない製造業など、急激な物価上昇の影響で取引先の業況、資金繰りにゆがみが生じているが、３か月前と比較すれば大きな変動はない。
,東京都,□,不動産業（経営者）,競争相手の様子,・最近、立て続けに低価格の部屋を探しに来た後期高齢者の客がいた。取壊しのため緊急で探している夫婦、夫に先立たれて１人で住む部屋を探している女性である。アルバイトで多少の収入はあるものの、年金生活のため、築年数の新しい物件は予算的に紹介できず、古い物件を何とか紹介した（東京都）。
,東京都,□,不動産業（従業員）,受注価格や販売価格の動き,・物価及び人件費が上昇しているが、不動産販売価格は高値を維持しており、販売自体も好調である（東京都）。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・期初は相変わらずのスロースタートとなっている（東京都）。
,東京都,□,税理士,それ以外,・夜に商店街の飲食店を窓越しにのぞくと、新型コロナウイルス感染症発生前は結構客が入っていた店でも今はそこまで入っていない。まだ以前の水準まで回復していない（東京都）。
,,□,税理士,取引先の様子,・米国の関税政策に脅かされて株価は下落、円も高めに推移し、債権も値を下げ、脅威を感じた矢先に、90日間の凍結や中国との関税戦争回避の現状に市場も落ち着きを取り戻しつつある。物価高は長年のデフレを考えれば仕方ないことである。
,東京都,□,社会保険労務士,取引先の様子,・返済不要の助成金や補助金を活用したい会社が多く見受けられる（東京都）。
,,□,その他サービス業［警備］（経営者）,それ以外,・入札案件も落ち着いてきており、売上に大きな変化はない。
,東京都,□,その他サービス業［ビルメンテナンス］（経営者）,受注量や販売量の動き,・新規の見積案件が減っている（東京都）。
,東京都,▲,食料品製造業（経営者）,競争相手の様子,・同じ場所に出店している企業の販売は直近数か月、前年割れが続いている。当社も、既存店で見れば販売数量は辛うじて前年同数を保っているものの、値上げによる売上増加もあるため、見た目の部分では好調にみえる状況である（東京都）。
,,▲,出版・印刷・同関連産業（経営者）,それ以外,・見積依頼等は多いが、受注率の低下が前回より悪化している。
,,▲,出版・印刷・同関連産業（所長）,取引先の様子,・人手不足の影響もあり、協力会社から依頼案件を断られるケースが目立っている。
,,▲,化学工業（総務担当）,取引先の様子,・雑貨品の動きが止まり、低調との話を聞いている。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・以前から自動車メーカーの統合等で減ってきていた仕事量が、米国の関税政策の影響で更に押し下がった印象を受けている。
,,▲,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーは米国向け輸出が多いため、米国の関税政策の影響を大きく受けるといわれている。下請も同様で、売上に悪影響を及ぼす。
,,▲,建設業（経営者）,取引先の様子,・米国の関税政策の影響がある。政治も混迷している。
,,▲,金融業（支店長）,取引先の様子,・先行きが不透明である。
,東京都,▲,広告代理店（経営者）,取引先の様子,・梅雨の時期はいつも落ちる（東京都）。
,,▲,経営コンサルタント,取引先の様子,・教育産業の客において、以前は複数カテゴリーの申込みがあったところ、申込数が減少するケースが目立っている。財布のひもが固くなっている。
,東京都,▲,経営コンサルタント,取引先の様子,・中小製造業、特に機械金属加工業では、経費、人件費の上昇などコストインパクトが大きく、パートなどの人材採用も難しいため、利益が圧迫されている。下請単価の問題以上に人手不足と人件費の上昇が厳しい（東京都）。
,,▲,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・問合せ等はあるものの、全体的な受注量はやや低迷気味である。
,東京都,×,通信業（従業員）,それ以外,・米国の関税政策によって国内株が大きく影響を受けている（東京都）。
"雇用
関連

(南関東)",,◎,－,－,－
,東京都,○,人材派遣会社（社員）,採用者数の動き,・社会課題解決型の案件受託が好調である（東京都）。
,東京都,○,人材派遣会社（社員）,求人数の動き,・４月採用を予定していたが補充できなかったポジションや業務拡大による増員等での求人依頼が増加しており、３か月前より景気が良い（東京都）。
,東京都,○,人材派遣会社（支店長）,それ以外,・派遣スタッフの人手不足傾向は強いが、年度末での契約終了より契約開始数が上回り、併せて４％前後値上げして成約できたことにより、前年同月比５％以上の業績を出すことができている（東京都）。
,東京都,○,人材派遣会社（営業担当）,採用者数の動き,・派遣需要において、求人数、求職者数共に増加傾向であり、採用数も増加している。業界、業種共に大きな変動はない。ただし、既存の派遣スタッフの入替えなどが多く、他社と枠の取り合いに近い状況となり、新規採用する企業は余り増加していない（東京都）。
,東京都,□,人材派遣会社（社員）,採用者数の動き,・季節性を排除するとほぼ横ばいである（東京都）。
,,□,人材派遣会社（支店長）,求人数の動き,・求人数は維持しているものの、増員ではなく欠員補充が多い。
