,,○,スーパー（総務担当）,単価の動き,・４月から各種商材が値上げされるため、まとめ買い需要があるとみている。このままの売上なら景気は回復すると考えるが、４月に入りどう動くか次第である。,
,,○,コンビニ（エリア担当）,来客数の動き,・この先も、インバウンドや値上げの影響もあるかもしれないが、まだ良くなっていくと考えている。,
,,○,一般レストラン（経営者）,来客数の動き,・春になり、イベントが増えてくると来客数も増えるため、景気が悪くても、それなりに来客数は見込める。,
,,○,観光型ホテル（経営者）,来客数の動き,・コロナ禍後の春休みとしては、国内客の動きが良くなっている。,
,,○,都市型ホテル（支配人）,来客数の動き,・宿泊部門は、梅まつりもあり、高単価、高稼働で販売できている。また、料飲部門も謝恩会や送別会での利用が増えているため、やや良くなっている。,
,,○,旅行代理店（経営者）,販売量の動き,・今は見積り時期なので、依頼が日々増えてきて、やや良くなっている。,
,,○,旅行代理店（所長）,来客数の動き,・例年と比べて、インバウンドが加速している。,
,,○,タクシー（経営者）,お客様の様子,・昼も夜も全体的に人の動きが良かったので、前年同月と比べて10％の増収である。,
,,○,美容室（経営者）,来客数の動き,・インフレは勢いを増しており、４月から美容商材の値上げを言い渡されている。当店でも５％の価格転嫁の時機を見計らっている。,
,,□,商店街（代表者）,来客数の動き,・３月に入って冷え込みが続き、客の動きは悪い。ただし、商店街を歩行者天国にした恒例の桜まつりには多くの人出があり、出店の売上は前年を大きく上回っているものの、個別の店舗への入店客は少ない。,
,,□,一般小売店［精肉］（経営者）,お客様の様子,・桜の開花の季節になった。各家庭の財布は小さな口でしか開いていない。米、野菜等は高値で推移しているため、余り手が出ない。青果物も調味料も下がる気配はないため、買い控えが多い。,
,,□,百貨店（営業担当）,単価の動き,・食料品の価格上昇に伴い、客単価、商品単価は伸びているものの、買上客数の減少がみられ、慎重な消費行動が継続している。,
,,□,百貨店（営業担当）,お客様の様子,・目新しい物や話題の物は、高額であっても購買の動きは変わらずみられる。その反面、季節を問わず利用できる物を買い求める工夫や、購買数を絞るなどの節約志向も見受けられる。以前からみられた堅実な購買活動は続いている。　,
,,□,百貨店（店長）,お客様の様子,・物価高の影響が徐々に大きくなっている印象を受けている。客の購買行動に大きな変化はないものの、商売の風向きとしては、良くなっている傾向にはない。米国大統領の打ち出す政策も含め、少し先の予測がつかないことへの不安を感じている人も多いようである。,
,,□,家電量販店（営業担当）,お客様の様子,・来客数が減少し、客単価が前年比95％となっている。消耗品等のプラス販売の強化もしているものの、苦戦している。,
,,□,乗用車販売店（経営者）,お客様の様子,・この６か月くらいは自動車販売は逓減し、サービス部門の売上高は逓増で推移している。全体の売上は減少し、利益は横ばいである。,
,,□,乗用車販売店（従業員）,販売量の動き,・販売台数は堅調なものの、受注残は減少傾向である。,
,,□,住関連専門店（仕入担当）,販売量の動き,・依然として低価格品の売行きは良いものの、それ以外は不振である。物価高に対する防衛意識は依然として根強い。,
,,□,その他専門店（総務担当）,お客様の様子,・見積件数が少ない。,
,,□,一般レストラン［居酒屋］（経営者）,単価の動き,・来客数は変わらないものの、年度末の割には団体客が少なく、客単価も低迷気味である。,
,,□,その他飲食［給食・レストラン］（総務）,単価の動き,・備蓄米の入札が実施されたが、どの程度価格に反映されるかは見通せない。米価は当面高止まりが続くとみられるほか、食材費は全般的に上がっており、給食事業における収支確保は厳しい状況となっている。,
,,□,旅行代理店（従業員）,単価の動き,・春先だが動きは余り変わらない。,
,,□,タクシー運転手,お客様の様子,・例年なら３月は送別会等で利用客が増えてもよいはずだが、今年は物価上昇等でタクシー利用はぜいたく品になったようで、昼も夜も利用客が減少している。インバウンドがない地方の状況はひどい。,
,,□,通信会社（社員）,お客様の様子,・季節要因もあるが、客からの利用料金の見直しや解約申出が増えている。物価高の影響もあり、家計の見直しを背景とした申出が増えている。,
,,□,通信会社（営業担当）,単価の動き,・米価等の値上がりや物価高傾向が続いている現状では、良くなる材料がない。,
,,□,通信会社（総務担当）,来客数の動き,・例年なら２～３月が販売のピークだが、ここ数か月は来客数、販売数共に低値安定している。,
,,□,通信会社（局長）,単価の動き,・物価上昇は継続しているが、それに伴う賃上げ幅が小さいため、買い控えになっている。,
,,□,テーマパーク（職員）,来客数の動き,・寒暖差が激しく、降雪による臨時休園が複数回発生するなど、来園客への影響が大きい。また、ガソリン価格や諸物価の上昇により、余暇に対する消費は厳しくなっている。,
,,□,設計事務所（所長）,お客様の様子,・価格高騰の影響から、消費金額を抑えようとする客の様子が見受けられる。,
,,□,住宅販売会社（経営者）,来客数の動き,・現在、動きのある顧客層はほぼ外国人で、日本人客は少ない。全体的な数は横ばいである。,
,,□,住宅販売会社（経営者）,お客様の様子,・客の問合せが若干増えてきたが、なかなか成約には結び付かない。まだアパート、マンション、貸店舗等の空室が目立っている。特に、店舗等は後継者問題なのかは不明だが、閉店や廃業した店が増えてきている。,
,,□,その他住宅［住宅管理・リフォーム］（営業）,お客様の様子,・例年と変わらない年度末である。法人からの修繕の受注量は余り変わらない。,
,,▲,一般小売店［土産］（経営者）,販売量の動き,・前年を基準とした売上達成度で比較すると、３か月前と比較して悪くなっており、単月比較でも前年を下回っている。例年になく３月の降雪が多かったため、肌感覚としては来客数は多かったものの、売上の増加にはつながらなかった。前年よりも国内、海外客いずれも来客数は多いが、比較的高価な物の動きが前年よりも鈍かったため、売上の伸びにつながらなかったと分析している。,
,,▲,スーパー（商品部担当）,単価の動き,・売上、来客数共に前年割れが続いている。特に、客単価の落ち込みが大きい。生鮮食品を中心に食料品全般の値上げが大きく影響している。,
,,▲,衣料品専門店（販売担当）,来客数の動き,・客の動き、来客数が全くなく、追加するコメントが見当たらない。とにかく人が出てこないので、勝負にならない。本当に大変である。,
,,▲,自動車備品販売店（経営者）,来客数の動き,・来客数の動きが少なくなっている。また、道路を行きかう人や車の数も少ない。営業的には車両販売や売上全体も減少している。全体的に消極的な様子である。,
,,▲,一般レストラン［居酒屋］（経営者）,来客数の動き,・団体の歓送迎会や宴会等は入っているものの、個人客の動きが鈍い。,
,,▲,旅行代理店（営業担当）,来客数の動き,・毎年、春先の来客数は落ちるが、今年は予想以上の下降線をたどっている。物価高の影響が出始めたのかもしれない。,
,,▲,ゴルフ練習場（経営者）,単価の動き,・商品単価の上昇で、買物客の減少と買い控えが発生しており、売上は減少している。,
,,▲,ゴルフ場（従業員）,来客数の動き,・比較的暖かい日もあったが、降雪や降雨などの悪天候によりキャンセルが相次ぎ、クローズになった日も出ている。,
,,×,一般小売店［家電］（経営者）,販売量の動き,・物価高への対応がことごとく遅れてしまっている。高い価格を提示せざるを得ないため、やはり買い控える客がいる。,
,,×,家電量販店（店員）,販売量の動き,・消費トレンドが下がっており、前年比では前月からの伸びが鈍化してきて、前月は94％だったが、今月は88％で着地となる。前年並みの商材は冷蔵庫とテレビで、それ以外の商材は前年割れしている。,
,,×,乗用車販売店（経営者）,販売量の動き,・落ち着かない国内政権や米国政権の影響により悪くなる。,
,,×,住関連専門店（店長）,お客様の様子,・購入する物が安い物に集中し、付加価値商材よりも価格重視となっている。,
,,×,一般レストラン（経営者）,単価の動き,・来客数は減っており、客単価も低くなっている。余計な物は注文しない様子がうかがえる。,
"企業
動向
関連

(北関東)",,◎,－,－,－,
,,○,一般機械器具製造業（経営者）,取引先の様子,・新規引き合いが増え始めるとともに、しばらく途絶えていた部品の注文が入る等、動きが出てきてはいるものの、十分な量ではない。,
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・順調に受注が伸び始めている。最近にしては、少し珍しいことである。,
,,○,金融業（営業担当）,取引先の様子,・全体的には良好だと見受けられるが、３か月前と比べて一部企業では厳しい状況も増加している。引き続き、注視したい。,
,,□,食料品製造業（経営者）,取引先の様子,・相変わらず、食品関係の価格上昇は激しく、資金負担が重いために廃業を検討する取引先も発生している。また、消費者も購入にシビアになり、単価は上がっているものの、数量は減少している。,
,,□,化学工業（管理担当）,受注量や販売量の動き,・今月は売上が増加しているものの、この先３か月は前年並みと予想している。,
,,□,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・品物が必要な人は、値段が高くても買う傾向にある。,
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・良くも悪くもなく推移している。,
,,□,一般機械器具製造業（経営者）,取引先の様子,・取引先各社からの見積依頼はあるものの、なかなか受注につながらない。金額ベースも例年より低額になっている。,
,,□,輸送用機械器具製造業（経営者）,取引先の様子,・受注量、販売量、取引先の様子がまずまずの状況だったが、最近は安値で安定してしまっている。,
,,□,輸送用機械器具製造業（総務担当）,受注量や販売量の動き,・主要取引先が減産傾向にあるため、受注は増えていない。,
,,□,輸送業（営業担当）,取引先の様子,・新生活用品の白物家電、インテリア用品、シェルフ、ラック等の物量は前年並みを確保している。インターネット通販向けの物量が増えている。ただし、車両不足や引っ越し便との競合もあり、協力会社の運賃高で利益は薄くなっている。,
,,□,不動産業（管理担当）,受注量や販売量の動き,・来年度の建物管理の入札は、諸経費高騰分を上乗せして臨んだが、前年とほぼ同じ落札件数で、ほっとしている。,
,,□,広告代理店（営業担当）,取引先の様子,・特段、広告出稿は増えておらず、今のところ横ばいである。,
,,□,社会保険労務士,取引先の様子,・大きな変化はないものの、地方ではマスコミ報道ほど賃金が上がっていないため、個人消費はかなり弱い。,
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・客の在庫調整もあり、やや悪くなっている。,
,,▲,経営コンサルタント,取引先の様子,・米国政権の関税政策で自動車メーカーの生産調整があり、関連部品の下請中小企業の受注がずれ込んだり、減少したりしている。また、個人消費の低迷で物資輸送が減り、物流資材の中小メーカーの受注が伸び悩んでいる。,
,,×,－,－,－,
"雇用
関連

(北関東)",,◎,－,－,－,
,,○,－,－,－,
,,□,人材派遣会社（経営者）,求人数の動き,・今月は年度末にかかるため、卒業式や入学式、進学での進物用や衣替え等を控えた衣料品には少し動きがあったようである。ただし、物価高でもあり、収入格差もあるからか、短時間のパートタイム、アルバイト等の募集が多い。製造業等は一進一退なのか衰退しているのか、社員数は変動ないし、減っているような状況である。住宅や公共事業関係も一進一退又は先細りのように見受けられる。,
,,□,人材派遣会社（社員）,それ以外,・物価高騰などの理由から、派遣求職者もシビアに賃金を比較して仕事を選ぶ傾向が強くなっている。,
,,□,職業安定所（職員）,求人数の動き,・新規求人数の前年同月比が、増減を繰り返している。,
,,□,学校［専門学校］（副校長）,周辺企業の様子,・物価の上昇が際立っており、それに伴い賃金も上昇するとみているものの、消費行動が抑制されたり、購買意欲が上がったりと各方面で状況が異なる。,
,,▲,人材派遣会社（管理担当）,求職者数の動き,・正社員希望者が増加しており、全業種で派遣採用が伸び悩んでいる。,
,,×,＊,＊,＊,
,,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(南関東)",東京都,◎,一般小売店［文房具］（経営者）,来客数の動き,・３か月前と比較して、売上は20％、来客数は30％程度増加している（東京都）。,
,東京都,◎,一般小売店［生花］（店員）,販売量の動き,・３月は卒業式、送別、お彼岸と花を贈る機会がとても多いため、例年同様に３か月前よりは来客数が大きく増え、販売量もとても良い（東京都）。,
,東京都,◎,高級レストラン（経理担当）,競争相手の様子,・建築コストが高騰し続けており、投資回収に合理性を見いだすのが困難ななか、近隣施設では計画どおり建設や新規投資が行われている。周辺の投資環境は良くなっている（東京都）。,
,東京都,◎,一般レストラン（経営者）,来客数の動き,・今年に入って１月は余り良くなかったが、３月になり徐々に来客数が増えている（東京都）。,
,東京都,◎,その他飲食［カフェ］（経営者）,販売量の動き,・当社だけをみると、とても良くなっている。しかし、周囲の飲食店は皆口をそろえて悪くなっているという。米や日用品が値上がりし、外食を控えている様子が見受けられる（東京都）。,
,東京都,◎,その他飲食［給食・レストラン］（役員）,単価の動き,・売上単価の上昇に加え、１～２月は休日が多く、給食ではパートを多用しているため、人件費が低下して収益が大幅に改善している（東京都）。,
,,◎,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約110％となり、やや良い。また、３か月前と比べると1.5倍以上となっており、良くなっている。決算月のキャンペーン展開を行っている競合他社も多く、子育てグリーン住宅支援事業による政策面での後押しもあり、客が動いている。,
,東京都,○,商店街（代表者）,それ以外,・クレジットカードの取扱高が、週末を中心にとても良く、来街者数も、若い人を中心ににぎわいを見せている。桜が咲いていないのにもかかわらず桜祭りを開催しているが、新型コロナウイルス感染症発生前よりも多くの人が来ている。冬が寒かったので、今春は上向き傾向である（東京都）。,
,,○,一般小売店［家電］（経理担当）,来客数の動き,・今月は購入の見込み客ではなく実際に購入する客が多く、売上も前月より伸びている。,
,東京都,○,一般小売店［家具］（経営者）,販売量の動き,・２～３か月前までは非常に来客数が少なく、販売も難しくて売れていなかったが、このところ来客数も多少増え、成約に結び付くようになっている。良いとまではいかないが、多少変化がみられる（東京都）。,
,,○,一般小売店［文具］（販売企画担当）,お客様の様子,・店頭部は、近くに競合するディスカウントストアなどができたにもかかわらず、多くの客が来店しており、単価もある程度保っている。全体的に若干落ちているものの、それでも健闘している。外商部に関しては多くの案件、特に官公庁案件をたくさん受注していることが大きな飛躍の要因になっている。,
,東京都,○,百貨店（営業担当）,販売量の動き,・今月に入り販売客数が前年を上回っていることに加え、価格上昇の影響により売上が伸長している。インバウンドは継続して伸びている（東京都）。,
,,○,スーパー（経営者）,単価の動き,・野菜と果物の相場が高いことと、米が非常に売れていることが全体の単価を押し上げて、買上点数の減少分をカバーしている。,
,,○,スーパー（経営者）,来客数の動き,・買上点数こそ回復していないが、購買頻度が微増している。,
,,○,スーパー（総務担当）,お客様の様子,・野菜の価格が下がり、買いやすくなってきている。,
,,○,コンビニ（経営者）,販売量の動き,・来客数が101.5％と、暖かくなって上向いている。,
,,○,コンビニ（エリア担当）,単価の動き,・３か月前と比較して売上自体は上向いている。,
,東京都,○,コンビニ（店長）,お客様の様子,・来客数は変わっておらず、客が買い控えをしている様子は見受けられない（東京都）。,
,東京都,○,コンビニ（商品開発担当）,販売量の動き,・気温の上下はあるが、人出が確実に増えてきており、来客数だけではなく買上点数の増加にもつながっている（東京都）。,
,,○,衣料品専門店（経営者）,販売量の動き,・問合せが増えてきている。,
,東京都,○,衣料品専門店（店長）,販売量の動き,・ドレス事業におけるブランド別新商品の売行きが計画比105％と好調に推移している。着物事業については、集客セールが計画比120％と好調である。主力２事業がけん引し、年度計画の水準に達しつつある（東京都）。,
,,○,乗用車販売店（経営者）,販売量の動き,・新車販売が好調で、前年の販売台数を大きく上回っている。,
,,○,乗用車販売店（営業担当）,販売量の動き,・公定歩合の引上げにより４月から金利が引き上がることに伴い、低金利の商材が売れている。,
,,○,乗用車販売店（総務担当）,販売量の動き,・３月は自動車業界にとって最需要月で新車、中古車、サービス、金融共に売上が伸長している。,
,,○,その他専門店［ドラッグストア］（経営者）,販売量の動き,・暖かくなってきたため、活気が出てきて集客が多少上がっている。,
,,○,一般レストラン（経営者）,単価の動き,・売上の最も少ない３か月前と比べれば断然良くなっている。来客数も３月の方が３～４割増えており、それだけ売上につながっている。,
,,○,都市型ホテル（経営者）,来客数の動き,・春休みに入り、近隣の大型コンベンション施設でのイベントが非常に増えている。人気テーマパークの客もたくさん来ており、宿泊の稼働状況は非常に良い。また、歓送迎会を中心に宴会予約もたくさん入っており、３か月前よりもやや良くなっている。,
,東京都,○,旅行代理店（従業員）,販売量の動き,・今冬のスキーシーズンは降雪に恵まれ、スキー客が販売量をけん引した（東京都）。,
,,○,タクシー運転手,お客様の様子,・３月に入り一気に需要が増えている。午前中はほぼ病院の送迎で、駅では会社訪問での送迎があり、うまく仕事がつながっている。夜間の飲み屋からのオーダーは少ないが、長距離の客がいて助かっている。,
,東京都,○,タクシー運転手,お客様の様子,・３か月前と比べると、サラリーマンの需要が増えている（東京都）。,
,東京都,○,通信会社（経営者）,お客様の様子,・家族連れで来て申し込むパターンが増えている。このような客は解約率が低く、優良な客である（東京都）。,
,東京都,○,通信会社（経営企画担当）,お客様の様子,・案件数、受注数が少しずつ戻ってきている（東京都）。,
,,○,ゴルフ場（経営者）,お客様の様子,・前年比では売上が５％くらい伸びている。,
,,○,ゴルフ場（経営者）,来客数の動き,・３か月前の年末と比較すると、来場者数は１％増加とほぼ横ばいである。１～２月と寒い時期の集客が厳しかったので、ようやく回復したところである。,
,,○,ゴルフ場（従業員）,お客様の様子,・気候が良くなってきた。,
,,○,設計事務所（経営者）,競争相手の様子,・経済に対する政治の動きが鈍い。このままで良いわけはないので、もう少ししっかりしてほしい。,
,,○,設計事務所（経営者）,お客様の様子,・新規案件が幾つか入ってきている。,
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。インバウンドを含めた観光用ホテルを扱っているが、かなりインバウンドが増えてきているため、これからホテルの稼働率もかなり上がってくる。一方、建設業では、資材価格や人件費の高騰により、公共工事を含め、スムーズな受注ができなくなっている。,
,,○,住宅販売会社（従業員）,販売量の動き,・３月期末のため、契約が多くなっている。,
,,○,住宅販売会社（従業員）,お客様の様子,・相変わらず富裕層の新築１棟アパート購入意欲はあるように見受けられる。また、インバウンド向けホテルはハイシーズンということもあり、好調である。,
,,□,一般小売店［家電］（経理担当）,販売量の動き,・年度末で仕事はそれなりにあるが、販売の方は静かである。スイッチ交換、コンセント工事などの細かい仕事は忙しい。,
,,□,一般小売店［食料雑貨］（経営者）,それ以外,・変わらない。,
,,□,一般小売店［印章］（経営者）,販売量の動き,・年度末のため法人関係の納品物が僅かながら増えている。その反面、個人消費が非常に良くない。総じて低い状態の前年並みである。,
,,□,一般小売店［祭用品］（経営者）,販売量の動き,・需要が減っている。受注が例年より少ない。,
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・来客数が前年よりも少なく、売上も微減している。仕入価格の高騰、人件費の増加でやや厳しい。,
,,□,一般小売店［傘］（店長）,販売量の動き,・新入学を迎えるが、動きが鈍い。,
,,□,一般小売店［茶］（営業担当）,販売量の動き,・目立った大口のギフト需要がなく、売上は減少しているが、来客数は前年並みである。,
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・新規受注がなく苦戦している。これからの時期にこれでは先行きが心配である。何とか受注を増やさなくてはと頑張っているものの、競合他社も多く、なかなか獲得できない。そのため、景気が良いとはいえない（東京都）。,
,東京都,□,百貨店（売場主任）,お客様の様子,・食品は４月の値上がりアイテムに反応があり、事前にローリングストックとして購入する客も多い。シビアに価格をみている様子がうかがえる。インバウンドは引き続き売上の２割ほどを占めており、平日、週末を問わず来客数が多いが、値引きアイテムを夕方に購入しに来るなど買い方に変化がみられる（東京都）。,
,東京都,□,百貨店（総務担当）,お客様の様子,・季節商材であるファッション関連の動きは良いが、訪日外国人による売上の伸びは落ち着いてきている。値上がり傾向の影響か、食料品の動きが活発ではない。全体的に、景気は停滞傾向にあるとみている（東京都）。,
,,□,百貨店（総務担当）,お客様の様子,・一部高額品の動きがあったものの、天候不順に伴い春物衣料の動きが悪いためファッションが苦戦しており、全体で想定に届いていない。,
,東京都,□,百貨店（広報担当）,お客様の様子,・国内客、インバウンドを問わず、高付加価値消費への高いニーズは変わらない。一方で物価高の影響もあるのか、一般の食品などは力強さに欠ける。また、低温が続いた影響で、春物ファッションのニーズが本格化するまでにはまだ時間が掛かる（東京都）。,
,東京都,□,百貨店（営業担当）,販売量の動き,・３月に入り、売上の伸びがやや落ち着いた感がある。食品物販や飲食店は好調ではあるものの、ファッションの売行きが伸び悩んでいることが原因の１つである（東京都）。,
,,□,百貨店（販売促進担当）,お客様の様子,・今月は降雨日数が多く、気温の変化が大きかったこともあり、来客数が伸び悩んでいる。アパレルでは春物衣料の動きが鈍い上にオケージョンニーズも動いておらず、雑貨も同様の傾向である。食品は価格高騰による買い控えが顕著である。,
,東京都,□,百貨店（財務担当）,販売量の動き,・国内客、インバウンド販売量共に大きな変化はないまま推移している（東京都）。,
,,□,百貨店（企画宣伝担当）,販売量の動き,・気温が上がらず、雪も降るなど天候が不安定ななか、春物衣料の動きが鈍い。,
,東京都,□,百貨店（管理担当）,販売量の動き,・来客数が若干減っており、購買額や買上点数も少なくなっている（東京都）。,
,,□,スーパー（店長）,それ以外,・値上げの影響があるなか、米は他店と価格を見比べながら購入を決めている。他の商材については仕方なく購入しているような状況である。,
,東京都,□,スーパー（店長）,販売量の動き,・売上、来客数は前年並みを維持しているものの、買上点数の前年割れが依然として続いている（東京都）。,
,東京都,□,スーパー（営業担当）,単価の動き,・生活防衛意識がまだ強い。販売量、来客数は依然として前年を下回っているものの、単価の上昇傾向が継続しており、単価の上昇分が販売量、来客数の減少分を若干上回っているため、売上が伸びている。しかし、特売の構成割合が増えているため、利益率はやや低下傾向である（東京都）。,
,,□,スーパー（仕入担当）,お客様の様子,・野菜の相場高が継続し、米も前年度の倍の価格ではあるが、買いだめも含めて数量が伸びている。酒も４月から値上げされるため、買いだめ需要がある。,
,東京都,□,スーパー（食品担当）,単価の動き,・来客数は微増にとどまっているが、単価が上がっているため、売上が増加している（東京都）。,
,,□,スーパー（販売担当）,来客数の動き,・平日の来客数が減っている。,
,,□,コンビニ（経営者）,お客様の様子,・今年に入り、売上は前年を僅かながら上回っている。客単価も多少は上がっているが、景気が良くなっている実感はない。,
,東京都,□,コンビニ（経営者）,来客数の動き,・例年３～４月の新年度は人の入替えにより新しい客が増える。気候も穏やかで客足が伸びるため、売上も若干期待できる。しかし、落ち着いてくると物価高などの影響により消費が伸び悩み、結果として余り変わらない（東京都）。,
,東京都,□,コンビニ（エリア担当）,販売量の動き,・キャンペーンが奏功したことと、値上げも影響して、売上が好調に推移している（東京都）。,
,,□,コンビニ（エリア担当）,販売量の動き,・売上は３か月前と同様に好調に推移している。商品単価が上がり続けているなか、販売量は変わっていない。,
,東京都,□,コンビニ（エリア担当）,単価の動き,・物価上昇の影響により、単品の単価は上がっているものの、複数購入の買い控えがあるようで、買上点数が減少傾向にある（東京都）。,
,,□,コンビニ（従業員）,来客数の動き,・来客数に大きな変動はない。景気に特段の変化はないが、春休みに入り、子供や学生などが外出することが増える。外出機会が多くなれば一時的に来客数が増え、販売量が伸びる可能性がある。,
,,□,衣料品専門店（役員）,販売量の動き,・月初めは気温が低く、春物の出足が悪かった。中旬以降暖かくなり来客数は増えたものの、依然として客単価が低い。,
,,□,家電量販店（店長）,来客数の動き,・前月同様、来客数に大きな変化がなく、この先も厳しいと予想している。新生活のシーズンだが、前年より問合せが少ない。,
,東京都,□,家電量販店（店長）,単価の動き,・訪日旅行客の来店が増えているが、為替の動きに反応して高単価商材が前年同月比で低下している（東京都）。,
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。客の来場は結構あるものの、なかなか成約に結び付いていない。,
,東京都,□,乗用車販売店（経営者）,お客様の様子,・客の購買意欲は３か月前と変わっていない（東京都）。,
,東京都,□,乗用車販売店（従業員）,販売量の動き,・来客数が減っている（東京都）。,
,東京都,□,乗用車販売店（販売担当）,単価の動き,・客は価格に非常に敏感で、景気が悪くなり、いろいろな物価が上がっているため、整備料等を相当値切ってくる。全体的な整備でも、トータルの金額から更に引いてくれなどと、価格に対して客が厳しくチェックしているため、景気は良くない（東京都）。,
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・花粉がかなり飛んでいるため、売上、利益はカバーできているが、来客数が芳しくない。,
,東京都,□,その他専門店［貴金属］（統括）,単価の動き,・以前からの値上げにより購買単価が上昇し、売上は改善している。景気は良い状態ではあるものの、３か月前と比較した場合、大きな変化はない（東京都）。,
,東京都,□,その他小売［生鮮魚介卸売］（営業）,単価の動き,・仕入価格が高騰しているが、それ以上に品薄で商材を十分にそろえられないことが困る（東京都）。,
,東京都,□,高級レストラン（営業担当）,来客数の動き,・３月実績は前年比で売上93.7％、来客数85.1％、客単価110.1％である（東京都）。,
,東京都,□,高級レストラン（役員）,それ以外,・前月に引き続き、来客数、予約数、売上も良い状況だが、仕入原価、経費のコストアップにより利益的には厳しいままで、変わらない（東京都）。,
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・大手法人利用が主なので、利用は好調に推移している（東京都）。,
,,□,一般レストラン（経営者）,販売量の動き,・輸入卸販売部門は、季節要因と展示会出展の効果がみられる。料飲部門は、季節要因とメディアの取材による露出の増加が考えられる。,
,東京都,□,一般レストラン（経営者）,来客数の動き,・値上げラッシュへの抵抗感が出始めているかもしれない（東京都）。,
,東京都,□,一般レストラン（経営者）,来客数の動き,・３月の販売量は、前半はまあまあだったが、後半になって若干上向いている（東京都）。,
,東京都,□,その他飲食［カフェ］（経営者）,販売量の動き,・インターネット販売を始めたところ、地元に限らない販路拡大につながっている（東京都）。,
,東京都,□,その他飲食［居酒屋］（経営者）,お客様の様子,・来客数は以前より増えているものの、１人当たりの注文数の減少や、日本酒でより安価な銘柄を注文する客が増えるなど、少しでも飲食費を安く済ませようとする傾向が高まっている（東京都）。,
,,□,都市型ホテル（スタッフ）,来客数の動き,・年末と比べるとほぼ変わらない動きに戻っている。,
,,□,旅行代理店（経営者）,お客様の様子,・物価の上昇が続いているのに、一向に賃金が上がらないため大変である。,
,東京都,□,旅行代理店（営業担当）,単価の動き,・全体的に単価が上がってこない（東京都）。,
,東京都,□,タクシー運転手,来客数の動き,・３か月前は忙しかったが、それ以上になることはないため、今月は余り変わらない（東京都）。,
,東京都,□,通信会社（経営者）,販売量の動き,・例年、年度末は機器の受注及び工事等が増加傾向にあったが、今年は機器等の値上がりにより増加にはなっていない（東京都）。,
,東京都,□,通信会社（社員）,お客様の様子,・小規模ながら引き合いが複数あり、見通しは明るい（東京都）。,
,東京都,□,通信会社（局長）,販売量の動き,・繁忙期のため前月比では伸長しているものの、前年同月比では未達であることから、繁忙期がなだらかになっているとみられる。一概に景気が上下しているような感覚はない（東京都）。,
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に家計における無駄をできるだけ排除し、必要最低限の内容を選択する傾向は相変わらず強い。,
,,□,通信会社（経理担当）,お客様の様子,・４月にどのくらい賃金が上がるか不透明であるため、買物は様子見ムードである。,
,東京都,□,通信会社（経営企画担当）,販売量の動き,・単価の低い商材に流れており、期待したほど利益が出ていない（東京都）。,
,東京都,□,通信会社（管理担当）,販売量の動き,・インフラ更新として光ファイバー化される新規エリアが５月から営業可能となるが、それまでは状況が好転する可能性のある要素が少ない（東京都）。,
,東京都,□,通信会社（管理担当）,来客数の動き,・ＢｔｏＢビジネスに関しては好調であるものの、ＢｔｏＣではオンライン窓口化の影響も大きく、来客数の減少がマイナス要因となり、大きな変化はない（東京都）。,
,東京都,□,通信会社（営業担当）,来客数の動き,・期末ということもあり、小売等は様々なセール等を行っているが、それほど景気回復の兆しはみえない（東京都）。,
,,□,パチンコ店（経営者）,来客数の動き,・賃上げや政府の景気対策で景気マインドは上がっていくと予測されるが、実質賃金は引き続きマイナス傾向であり、プラスマイナスゼロである。,
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・大きな変化がみられない。客単価も変わらない（東京都）。,
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・依然として物価の上昇傾向が続いているが、客の動向は堅調であり、値上げに対する稼働の低迷等はみられない（東京都）。,
,,□,その他サービス［立体駐車場］（経営者）,それ以外,・今期から機械のメンテナンス費用が増加する。,
,,□,設計事務所（経営者）,販売量の動き,・業務量はほぼ横ばいである。個々の案件により利益率にばらつきはあるものの、トータルではほぼ変化はない。,
,,▲,商店街（代表者）,お客様の様子,・来店比率が若干悪くなっており、買い控えも発生している。客は買物に対して非常に慎重になっており、できるだけ単価の低い物に注意を払っている。,
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・公共料金、ガソリン価格、食材などの値上げが続いており、客の財布のひもが固い。,
