,東京都,□,スーパー（店長）,販売量の動き,・来客数、客単価は前年を超えているものの、買上点数の前年割れが依然として続いている（東京都）。
,東京都,□,スーパー（営業担当）,単価の動き,・生活防衛意識がまだ強いようで、販売量、来客数は依然として前年を下回っている。しかし、単価の上昇傾向が継続しており、単価の上昇分が販売量、来客数の減少分を若干上回っているため、売上は伸びている（東京都）。
,,□,スーパー（仕入担当）,単価の動き,・米を筆頭に食品の値上げが収まらず、数量は何とか前年並みだが、１品単価は107％と高く、売上も前年比107％と好調である。
,,□,スーパー（販売担当）,来客数の動き,・来客数に変化がみられない。
,,□,コンビニ（経営者）,販売量の動き,・来客数、単価共に減少している。
,,□,コンビニ（経営者）,販売量の動き,・好天が続き、来客数に変化は少ないものの、リニューアルオープンした近くの大型スーパーで特売が続き、その都度売上が大幅に減少している。連日の廃棄商材の山に頭を悩ませている。
,,□,コンビニ（経営者）,販売量の動き,・商品単価が上がっている影響なのか、買上点数が落ちている。
,,□,コンビニ（従業員）,来客数の動き,・特に変わった様子はない。景気が上向いている傾向もない。米が高いことで他の食材を買い控えることなども多少はあるかもしれないが、１円でも安くと考える客はスーパーに買物に行くので、コンビニに来る客は節約意識がそこまでないのかもしれない。
,,□,コンビニ（従業員）,販売量の動き,・販売量に大きな変化はない。暑い時期になると飲料がよく売れて売上が増える。暑過ぎると食欲が落ち、弁当などは若干減るかもしれないが、代わりに冷たいうどんやそばなどが売れていく。米が高いのでふだんから全体的に食費を節約している客も多いかもしれないが、コンビニには少しぜいたくできる商材などもある。販売量は横ばいといったところである。
,,□,衣料品専門店（経営者）,販売量の動き,・期待していたほど問合せがない。
,,□,衣料品専門店（役員）,販売量の動き,・暑くなってきて夏物衣料が動き出したが、客単価、販売量共に伸びていない。
,,□,家電量販店（店長）,お客様の様子,・国際情勢や米国の関税政策の影響がはっきりしないなか、積極的な消費はみられない。生活必需品として壊れたから買換えるというのが現状である。生活水準がなかなか向上しないなかで物価が上がり、本当に納得した物を買う傾向である。
,東京都,□,家電量販店（店長）,単価の動き,・訪日客の来店数の伸びに対して免税売上が比例していない。明らかに客単価が落ちており、購入する商材が変化している（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。前年度に比べて２割減少している。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の販売量、整備部門の売上共に前年とほぼ変わらない。
,,□,乗用車販売店（営業担当）,販売量の動き,・前年と比べて販売量、来客数共に減っている。
,東京都,□,乗用車販売店（販売担当）,単価の動き,・景気が悪いため、細かなことでも客が値引きを強要とはいわないが要請してくる。特に、車検については、交換しなくて済む部品等は極力交換しないで、最低限で行ってほしいという客が多い。工賃、消耗品についてはやむを得ないが、それ以外の物は無理して交換しない（東京都）。
,東京都,□,乗用車販売店（営業担当）,お客様の様子,・先行き不安から買い控えをしている（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・いつもより来客数が少ない。
,東京都,□,その他小売［ショッピングセンター］（統括）,お客様の様子,・人の動きは活発ではあるものの、消費にはつながらない。消費が活発なのは外国人と一部の富裕層のみである（東京都）。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,競争相手の様子,・最近の物価高もあり、仕入れのロスを少なくしようとしている。気温の上昇に伴い、一層無駄が出ないようにしている（東京都）。
,東京都,□,高級レストラン（営業担当）,来客数の動き,・６月の実績は、前年比では売上100.8％、来客数90.6％、客単価111.3％である（東京都）。
,東京都,□,高級レストラン（仕入担当）,来客数の動き,・法人利用が主だが、米国の関税政策の影響はまだなく、前年と同様に利用してもらっている。これから先は一抹の不安が拭えない（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・来客数が減少しているが、米を始めとする物価高が大きく影響している。
,東京都,□,一般レストラン（経営者）,来客数の動き,・今月は宴会予約が少し落ち着き、週末ごとに雨が降るなど天候が良くなかったが、土日は相変わらず大勢の客が来店し、来客数は変わらないまま良い状態を保っている（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・物価高、特に主食である米の価格高騰が消費者心理に与える影響は大きい。したがって、今後この問題が解決するまでは安心できず、物価全般の上昇とあいまって、消費意欲を減退させる。
,東京都,□,その他飲食［カフェ］（経営者）,単価の動き,・物価高に対する慣れのようなものが見受けられる。必要な物は値段が倍になっても買うが、無駄な物は買わない。来客数は減っているものの、客単価は上がっている（東京都）。
,東京都,□,その他飲食［居酒屋］（経営者）,来客数の動き,・６月前半は来客数が少なかったが、後半は予約や来客数が増えている（東京都）。
,,□,都市型ホテル（経営者）,来客数の動き,・３か月前と比べて、近隣の大型コンベンション施設で多数の催事やイベントが入っており、その影響で宿泊の稼働が非常に良い。宴会も、総会月ということもあってかなり良く、新型コロナウイルス感染症発生前の状況に回復している。
,,□,旅行代理店（経営者）,お客様の様子,・来店客に現状を聞いたところ、物価は上昇していながら賃金は上がらず、アンバランスになっているため非常に大変だという話であった。客の様子から、余り景気は良くない。
,東京都,□,旅行代理店（従業員）,販売量の動き,・大阪・関西万博の影響で、国内では関西方面への旅行が増えている。一方で、例年と比べて国内人気テーマパークの予約は弱い（東京都）。
,東京都,□,旅行代理店（営業担当）,販売量の動き,・販売量が前年と比較して変わっていない（東京都）。
,東京都,□,通信会社（局長）,販売量の動き,・通信サービスにおいて、前年同月比で上向きと下向きの両方のサービス契約がみられるため、景気の良しあしについてはどちらともいえない（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に必要最低限の内容を選択する意識は相変わらず強い。
,東京都,□,通信会社（営業担当）,販売量の動き,・３か月前と同様、販売量は変わらず、かつ低価格プランしか売れない（東京都）。
,,□,通信会社（経理担当）,お客様の様子,・少し物を買ったくらいで財布からすぐに１万円札がなくなってしまうという声が聞かれる。なかなか新規では売れない。
,東京都,□,通信会社（管理担当）,販売量の動き,・光ファイバー化のインフラ更新の展開エリアを５月から増やしたが、想定した実績を上げられていない（東京都）。
,,□,パチンコ店（経営者）,来客数の動き,・来客数の微減と客単価の微増が相殺され、売上は余り変動がない状況が続いている。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,お客様の様子,・前月と比べて変化がない（東京都）。
,,□,美容室（経営者）,来客数の動き,・来店頻度がなかなか上がらない。
,,□,その他サービス［立体駐車場］（経営者）,来客数の動き,・近隣にスーパーができたが、特別活気付いている様子はない。
,,□,その他サービス［保険代理店］（経営者）,来客数の動き,・来客数が減少しており、新規契約はほとんどない。
,,□,設計事務所（経営者）,お客様の様子,・今後動き出す案件がある模様だが、現時点ではまだ具体的な動きは出ていない。
,東京都,□,設計事務所（職員）,販売量の動き,・受注量は前年を下回る見込みである。マイナス要因が多く、明るい材料もないが、平行線で変わらない（東京都）。
,,□,住宅販売会社（従業員）,お客様の様子,・前月と比べて特段の変化はない。富裕層の個人客や法人客からの問合せはあるものの、現時点で成約が増加しているとはいえない。
,,▲,一般小売店［食料雑貨］（経営者）,それ以外,・リーシングの進捗状況からみて、やや悪くなっている。
,,▲,一般小売店［酒類］（経営者）,来客数の動き,・ずっと変わらない状況が続いている。様々な物が値上がりするなか、し好品を扱う業種としては厳しい。
,,▲,一般小売店［文具］（販売企画担当）,お客様の様子,・物価の上昇が厳しい。店頭の一般客に関してだが、今月決算セールを行ったところ、ふだんよりも客が多く来店し、買上も増えている。やはり、安ければ買ってくれるが、それだけ物価上昇で厳しいようである。店頭は良かったが、外商の方は案件が受注できず厳しい。市場自体がなかなか難しくなっている。
,東京都,▲,百貨店（売場主任）,来客数の動き,・旅行シーズンが終わり、インバウンドが大幅に減少している。富裕層の購買も鈍化している（東京都）。
,東京都,▲,百貨店（総務担当）,販売量の動き,・前月、前々月と持ち直したものの、今月は３か月前より更に１ポイント強悪化している。特に、インバウンド売上の減少が目立ち、免税取扱高、来客数共に前年と比べて10ポイント減少しており、全体の売上減少に大きなインパクトがあった。お中元ギフト受注も立ち上がりから苦戦が続いている。街中には相変わらず外国人観光客が多いものの、以前と比べて購入額は減少傾向にある（東京都）。
,東京都,▲,百貨店（営業担当）,来客数の動き,・物価上昇の影響はありつつ国内客については順調に推移しているものの、外国人客の大幅減少により、来客数、売上共に大きくマイナスしている（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・前年におけるインバウンド需要の活況の反動が出ており、特に中国からの観光客の購買金額が大幅に落ちている（東京都）。
,東京都,▲,百貨店（営業担当）,販売量の動き,・夏物衣料や食品の動きが活性化し、国内需要は前年を上回り始めているものの、ラグジュアリー商材を中心とした免税売上は大幅な減少が続いている（東京都）。
,,▲,百貨店（販売促進担当）,お客様の様子,・食品など生活必需品に対する消費が優先するためか、前月中旬から引き続き、アパレルなどのアイテムの動きが鈍い。アパレルや靴などの雑貨はカジュアル化、低価格志向が顕著で、売上が伸びない。
,東京都,▲,百貨店（財務担当）,販売量の動き,・インバウンドが減速し、客単価が下落している。国内客の販売量の伸長も鈍化している（東京都）。
,,▲,百貨店（企画宣伝担当）,来客数の動き,・固定客を対象とするクリアランスのプレセールスタートが遅れており、衣料品の売上が落ちている。為替の影響を受けて中国人バイヤーの大量購入が減っている。
,東京都,▲,百貨店（管理担当）,販売量の動き,・お中元商戦が始まったが、余り盛り上がらない。気温上昇とともに衣料品の動きも出てきているが、前年を下回っている（東京都）。
,,▲,スーパー（総務担当）,単価の動き,・見切り品、プライベートブランドの物など、とにかく安価な物を客が選んでいる。見切り品は冷凍するのか買占める人も多い。
,,▲,コンビニ（経営者）,単価の動き,・高齢者に限らず若年層でも、生活必需品の牛乳、パン、卵などの販売量が減少している。
,,▲,コンビニ（経営者）,来客数の動き,・今月も前年比マイナス２％程度となる模様である。客単価は余り変動していないが、余り外出しないのか、来客数が売上同様に２％程度減少している。
,東京都,▲,コンビニ（経営者）,販売量の動き,・６月は梅雨で雨天の週末が多かったり、日中は35度の猛暑になったことで昼間の来客数が減少し、売行きが伸び悩んでいる。相変わらず客は価格に敏感で、単価の高い商材は売れにくい。夏場の行楽シーズンに期待したい（東京都）。
,,▲,コンビニ（エリア担当）,単価の動き,・来客数のトレンドは104％と上向いているものの、売上をみると106％程度なので、単価の動きは変わっていない。
,東京都,▲,衣料品専門店（店長）,販売量の動き,・当社の主要商材であるドレス、呉服等は高付加価値型商材のため、物価上昇基調により売上が減速傾向にある。特に季節商材である浴衣の落ち込みが顕著である（東京都）。
,,▲,乗用車販売店（経営者）,単価の動き,・物価の上昇が続いているため、やや悪くなっている。
,東京都,▲,乗用車販売店（経営者）,お客様の様子,・選挙がある時期は落ち込む。また、諸外国の紛争などが一般消費者のマインドにネガティブに影響している可能性がある（東京都）。
,東京都,▲,乗用車販売店（従業員）,販売量の動き,・新規の来店客が減っている（東京都）。
,,▲,乗用車販売店（総務担当）,お客様の様子,・新車の購入意欲が鈍化している。また、中古車市況が悪く、売上が停滞している。
,,▲,乗用車販売店（営業）,お客様の様子,・人気車種にも注文が入らない。
,,▲,その他専門店［ドラッグストア］（経営者）,販売量の動き,・４月以降、各種値上げにより客単価が下がってきている。
,東京都,▲,その他専門店［貴金属］（統括）,お客様の様子,・国内の既存客の売上は微増する一方、訪日客の売上が減少傾向にあり、全体的にはやや悪くなってきている（東京都）。
,,▲,一般レストラン（経営者）,販売量の動き,・３か月前の３月は人や物の動きがかなり激しく、売上が大きい月である。６月は人の動きがそれほど多くはなく、３か月前と比べればやや悪くなっている。ケータリングも３月の方が多くあり売上も伸びたが、６月はやや静かである。
,東京都,▲,一般レストラン（経営者）,来客数の動き,・今まで順調に推移していた来客数が、今月はやや落ちている（東京都）。
,東京都,▲,その他飲食［カフェ］（経営者）,来客数の動き,・購買意欲の低下、米騒動による買い控え、暑さによる食欲不振、人出が少ないことなどから、店の客足も落ち、売上が伸びない。物価高による購買意欲の低下が強くうかがえる（東京都）。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・６月の予算は達成しそうだが、３月と比べると団体や観光需要が伸び悩み、伸び率としては満足のいくものではない。
,,▲,旅行代理店（従業員）,単価の動き,・団体旅行における費用がそれぞれ増加している。例年の予算では実施できないため、参加人数が減ってしまったり、実施自体がなくなったりするケースが発生している。
,東京都,▲,通信会社（経営者）,販売量の動き,・交渉中の案件の受注数及び工事等が減少傾向である（東京都）。
,東京都,▲,通信会社（社員）,お客様の様子,・明るい兆しがみえず節約志向が続いている。高齢者世帯の固定費見直しにより、廉価サービスに流れたり、オプション契約を解約したりする傾向が止まらない。インバウンドの影響のない業態のため、増収のきっかけがない（東京都）。
,,▲,通信会社（営業担当）,お客様の様子,・サービス利用料の削減を求める取引先が少しずつ増えてきている。
,東京都,▲,通信会社（営業担当）,販売量の動き,・競合他社の競争力の高い商材やキャンペーンにより獲得が鈍化している。市場としても引き続き節約志向である（東京都）。
,東京都,▲,観光名所（職員）,来客数の動き,・国内客の動きが鈍い。米価を始めとする物価高や米国の関税政策の影響等、国内消費者にとっての不安要素が多い（東京都）。
,,▲,ゴルフ場（従業員）,来客数の動き,・梅雨と酷暑が同時期にきており、梅雨が明けても酷暑は長く続く。暑くてゴルフどころではない。地球温暖化、気候変動はゴルフ場営業には厳しい。
,東京都,▲,その他レジャー施設［総合］（経営企画担当）,お客様の様子,・これまでみられたインバウンドの伸びが一巡した模様である。また、物価上昇や不安定な国際情勢もあり、若干支出を抑える傾向が見受けられる（東京都）。
,東京都,×,百貨店（総務担当）,来客数の動き,・円高基調になったことでインバウンドが前年度より減少していることに加え、米国の関税政策の影響もあり、国内客の購買力も低下傾向にある（東京都）。
,東京都,×,百貨店（販売促進担当）,来客数の動き,・米国の関税政策の影響で悪くなっている（東京都）。
,,×,スーパー（ネット宅配担当）,販売量の動き,・競合店の影響などもあるが、全体的に販売点数が１品単価の上昇分を下回り、売上が減少している。
,,×,衣料品専門店（従業員）,来客数の動き,・米価の高止まりや物価上昇の影響もあり、客の来店動機が薄れている。
,東京都,×,高級レストラン（役員）,それ以外,・引き続き、米国の関税政策、原価高、光熱費などのコスト高に加え、イスラエルとイラン間の紛争問題など、景気が良くなる要素がない（東京都）。
,,×,タクシー（団体役員）,来客数の動き,・日中に関しては、気温の上昇にもかかわらず余りタクシーの利用がない。夜間も人出がなく利用がない。
,東京都,×,通信会社（経営企画担当）,お客様の様子,・業務案件の依頼が減少している。また、終了業務も多くあり、厳しい（東京都）。
,,×,ゴルフ場（経営者）,来客数の動き,・６月は前年比では来場者数が95％、客単価が98％で推移している。
,,×,ゴルフ場（経理担当）,来客数の動き,・６月は降雨と季節外れの猛暑の影響で、稼働率が低迷している。近年、猛暑下のゴルフプレーを忌避する動きが強く、経営に与えるインパクトは相当大きい。稼働率が改善するのは土日にほぼ限られ、来場者の中心は会員であり、収益性の改善は極めて限定的である。ビジター需要の低迷は著しく、物価上昇、実質賃金低下から、生活防衛を意識して高額レジャー費を抑制する動きがかなり強い。止まらない物価上昇により営業費用はかさむ一方であり、利益を創出できる状況にない。あらゆる物価の高止まりが大きな痛手となり、企業も庶民も共に疲弊している。
,,×,その他サービス［葬祭業］（経営者）,それ以外,・５～６月は地域で亡くなった方が少なかったためである。
,,×,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約65％となり、景気は悪い。また、３か月前と比べても約60％となり、悪くなっている。子育てグリーン住宅支援事業の補助金申請の進捗も毎日更新されているが、長期優良住宅、ＺＥＨ水準住宅の補助金申請の推移は予算の７％にとどまっているようである。地方のハウスメーカー倒産のニュースもあり、景気は悪くなっていると実感する。
,東京都,×,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材需要の陰りが顕著にみられる。前年比でみても悪く、上向く様子はみられない。リフォーム需要への期待はあるものの、底上げするまでの効果はない（東京都）。
"企業
動向
関連

(南関東)",,◎,＊,＊,＊
,,○,精密機械器具製造業（経営者）,受注量や販売量の動き,・理由はまだ分からないが、受注量、１日当たりの生産量が回復してきている。ただし、半導体部品関係はごく一部のみで、不透明感が強い。
,東京都,○,不動産業（従業員）,受注量や販売量の動き,・インバウンドの宿泊需要は引き続き堅調である。国内需要もレジャー、ビジネス共に好調と予想される（東京都）。
,東京都,○,広告代理店（経営者）,取引先の様子,・米価の高騰などもあり、飲食店ではメニュー修正や調整に迫られているが、売上や来客数の伸びはそれなりにあるため、購買意欲が減退しているわけではなさそうである。取引先の反応を見ても、価格転嫁への工夫をしながらも堅調な営業を維持している企業が多いため、景気はやや上向きである。一方で、今後の物価上昇による影響が懸念される（東京都）。
,東京都,○,その他非製造業［商社］（従業員）,受注量や販売量の動き,・受注量からみて、３か月前と比べるとやや良くなっている（東京都）。
,東京都,□,繊維工業（従業員）,受注価格や販売価格の動き,・相変わらず人件費や諸物価の上昇分の価格転嫁が困難な状況が続いている（東京都）。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・いろいろな物の値上げが進んでいるなか、当社も４月に製品の値上げをした。その効果が若干出てきているものの、全体として上向いているわけではない。
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・Ａ社からの発注があればＢ社からの発注が止まる。また、その逆もあり、生産ラインが埋まらず、売上の上がらない状態が続いている。発注の増減についての理由は各社様々である。
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・取引先からの内示をみる限り、変わらない。
,東京都,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・毎月売上の統計を取っているが、今月の動きはほぼ例年どおりであり、今のところ米国の関税政策、ロシアによるウクライナ侵攻、イスラエルのガザ侵攻、イスラエルとイランの紛争の影響は受けていないようにみえる。今後の動きを注視している（東京都）。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・電子部品、特に半導体製品の大口価格は大きな変化はなく推移しているため、変わらない。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・自動車メーカーは米国の関税政策の影響を予見できていない。下請企業でも不透明な状態が続いている。
,,□,建設業（経営者）,受注価格や販売価格の動き,・物価の高止まりで物の流通がなかなか進まない。
,,□,建設業（経営者）,受注量や販売量の動き,・受注は順調に進んでいるものの、予算の少ない案件の情報が回ってくるようになっている。
,,□,建設業（従業員）,受注量や販売量の動き,・解体業なので、燃料費が不可欠である。相変わらず燃料費が高止まりしているため、大変厳しい。
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・３か月前と比較して受注量が余り増減していない。良くも悪くもなく、３か月先の傾向も見えない（東京都）。
,,□,輸送業（経理担当）,受注量や販売量の動き,・繁忙期に入り物量は増加傾向にあるが、人件費等も増えており、収益が上がらない状況が続いている。
,,□,輸送業（総務担当）,取引先の様子,・現在は閑散期で物量の少ない時期である。燃料価格の高騰は一時落ち着いたものの、いまだ高止まりしている。
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・一進一退の状況が続いている（東京都）。
,東京都,□,金融業（総務担当）,取引先の様子,・取引先の様子だが、不動産業では建売の販売が少し鈍ってきている。これは単価の高止まりや住宅ローン金利の上昇、実質賃金が物価高などに追い付いていないことが要因とみられる。スーパーでは物価上昇が直撃し、客は必需品しか買わない傾向にある。運送業では人手不足、燃料価格の高騰で収益が圧迫されている。飲食業は米価がまだまだ高く、価格転嫁できず、利益が縮小している。全体的には景気は悪い方向に進んでいる（東京都）。
,,□,金融業（営業担当）,受注量や販売量の動き,・原材料価格の高騰、米国の関税政策の影響等により低水準で推移していた受注状況は、現状では大きな改善がみられず、依然として低調である。製造関連は低位安定である。建築関連は資材高騰、公共案件受注の不調により、やや下落傾向で推移している。
,東京都,□,不動産業（経営者）,競争相手の様子,・景気の動向は余り変わらない。最近は再建築でのもめ事があり、苦労している（東京都）。
,東京都,□,不動産業（総務担当）,取引先の様子,・ビル賃貸業をメインに事業を行っているが、オフィスは満室状態が続いており、３か月前と変わらず順調に推移している（東京都）。
,東京都,□,広告代理店（従業員）,受注量や販売量の動き,・前年と同様に今年も６月は伸びていない（東京都）。
,東京都,□,税理士,それ以外,・夜に近隣駅までの途中にある商店街の飲食店をのぞくが、新型コロナウイルス感染症発生前ほど客が入っておらず、空席もある。満席にしないと立ち行かないような店なのだが、客が入っていない（東京都）。
,東京都,□,社会保険労務士,取引先の様子,・まだ資金繰りの厳しい会社もあれば、今年からボーナスを支給する会社や、昇給を検討するような会社も出てきている（東京都）。
,,□,経営コンサルタント,取引先の様子,・小売業等では客単価が伸びていない。客の財布のひもが固いという声を聞いている。
,,□,その他サービス業［警備］（経営者）,取引先の様子,・得意先の受注状況からみて、変わらない。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・今年は暑くなるのが早く、客の出足が悪く、来客数が減っている。
,東京都,▲,食料品製造業（経営者）,競争相手の様子,・競合他社の幹部との会話で、販売量が前年を割り込んでおり、景気もさる事ながら急に暑くなった影響もあるかという話が出ている（東京都）。
,,▲,出版・印刷・同関連産業（経営者）,それ以外,・価格競争で利益率が低下している。
,,▲,出版・印刷・同関連産業（所長）,受注価格や販売価格の動き,・用紙やインクの再度の値上げ要請が来ている。販売価格にダイレクトに転嫁したいところだが、クライアント側への交渉は難しい。
,東京都,▲,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷などをしている。店頭とインターネットで注文を受けているが、店頭への来店客が少なくなってきて、３日に１回くらいの頻度で売上が１万円に届かない日がある。インターネットからの注文は変わりないが、景気はやや下り坂である（東京都）。
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・前年比でみると受注量が減少している状況が数か月続いている。
,東京都,▲,輸送業（経営者）,受注量や販売量の動き,・納品先店舗の閉店が増えてきており、取扱量の減少とあいまって、配送効率の悪化が危惧される（東京都）。
,,▲,金融業（支店長）,競争相手の様子,・物価上昇に賃上げが追い付いておらず、個人消費者の節約志向は高まっている。
,,▲,税理士,取引先の様子,・円安傾向、米を始めとするあらゆる物価の上昇が続いている。政府による補助金政策が景気に影響を与えるほど効果があるとは考えられない。米国大統領に振り回されている不安定さがどこまで続くのか予想しにくい。
,東京都,▲,経営コンサルタント,取引先の様子,・金属加工業の中小企業では、１月以降じわじわと受注が減少している。特に、半導体関係の部品などに係る受注が顕著である（東京都）。
,,▲,その他サービス業［廃棄物処理］（経営者）,受注量や販売量の動き,・物の動きが悪い。米国の関税政策の影響なのか、取引先工場の動きも不安定で、受注量が１～２割ほど落ち込んでいる。
,,×,金属製品製造業（経営者）,受注量や販売量の動き,・春頃までは利益は少なくても仕事量自体はあったが、今月は仕事量も減ってきている。取引先の発注量も少なくなっている。
,,×,建設業（経営者）,取引先の様子,・政治が不安定である。米国の関税政策の影響がある。
"雇用
関連

(南関東)",,◎,－,－,－
,東京都,○,人材派遣会社（社員）,求人数の動き,・公共事業、ＢＣＰ案件の受注が好調である（東京都）。
,東京都,○,人材派遣会社（支店長）,それ以外,・派遣需要は旺盛で、特に外国人雇用のニーズが急拡大している。全体として前年を上回る良い業績につながっている（東京都）。
,東京都,○,学校［大学］（就職担当）,採用者数の動き,・新卒採用を控えている企業が増えている（東京都）。
,東京都,□,人材派遣会社（社員）,求職者数の動き,・求職者からの応募が少なく、市場に人材を提供できていない（東京都）。
,東京都,□,人材派遣会社（社員）,採用者数の動き,・おおむね横ばいで推移している（東京都）。
,,□,人材派遣会社（支店長）,求人数の動き,・求人は入ってきているが、背景は増員ではなく人の交代が多い。
,東京都,□,求人情報誌製作会社（広報担当）,採用者数の動き,・当社、周辺企業、同業他社いずれも人手不足が慢性的に続いている（東京都）。
,東京都,□,民間職業紹介機関（経営者）,採用者数の動き,・企業からの求人は全般的にあるが、条件に合う人がなかなかおらず、苦労している（東京都）。
,,▲,人材派遣会社（社員）,求人数の動き,・３か月前と比べて、特に製造業で求人数が減少している。
,東京都,▲,人材派遣会社（社員）,それ以外,・物価の上昇に賃金が追い付いていない（東京都）。
,東京都,▲,人材派遣会社（営業担当）,求人数の動き,・今月に入り、求人数が若干減少傾向にある。そのため、成約数にも影響が出てきており、前年比マイナスで推移している。契約終了者数は減少しており、就業者数は微増となっている（東京都）。
,東京都,▲,人材派遣会社（営業担当）,周辺企業の様子,・海外、特に米国への輸出により業績が左右される大手製造業では、今後の様子をうかがっているようで、エンジニアの引き合いが減少している。一方、防衛など世界情勢が不安になりつつあることから、エンジニアのニーズ自体は高まっている（東京都）。
,,×,＊,＊,＊
,,,,,
　５．甲信越（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(甲信越)",,◎,その他サービス［葬祭業］（経営者）,お客様の様子,・今月は葬儀の依頼が多い。口コミやＷｅｂを見たという客が多く、ＡＩの評価もあるため、良くなっている。
,,○,商店街（代表者）,販売量の動き,・当店は学校の授業で必要な商材を扱っている。新学期の４月から、新入生の追加注文や在校生の買い直し等で、例年通り良い方向に向かっている。
,,○,百貨店（店長）,来客数の動き,・店舗のリニューアル効果、新しいショップの展開効果で、今までにない年代の客が来店している。全体として底上げしている。
,,○,コンビニ（経営者）,販売量の動き,・段々と暑くなり冷たい商材が売れるようになってきている。来客数もやや増えており、店としてはやや良い方向に向かっている。
,,○,コンビニ（経営者）,来客数の動き,・特に思い当たる節はないが、来客数が純増している。
,,○,スナック（経営者）,来客数の動き,・２～３月が１番悪く、徐々に持ち直してきている。物価が急に上がっていろいろと影響もあるが、値上げもしやすくなっているので、良しあしである。デフレよりは良い。
,,○,タクシー（経営者）,販売量の動き,・人の動きが戻りつつある。
,,○,遊園地（職員）,来客数の動き,・梅雨入りして天候の悪い日が多く、団体のキャンセルも出た一方、インバウンドは引き続き好調に推移している。
,,□,一般小売店［家電］（経営者）,お客様の様子,・季節商材が動き始めてはいるものの、低単価の物が多い。消費は必要に応じた物のみで、経済的な余裕はみられない。
,,□,スーパー（経営者）,来客数の動き,・米を始めとして、生鮮品の単価上昇が売上にプラスとなっている。
,,□,スーパー（経営者）,来客数の動き,・前年比では売上は13％増加、来客数は１％減少となっている。４月から病院売店の取引が増えたため、売上は良くなっている。決算が終わったが、予想外に結果が良くなかった原因として、米、油、食品等の値上がりが続き、仕入価格が上がったことがある。今期は、新規の病院売店、近隣スーパーの閉店に伴う地区関係の取引も増えたので、期待している。
,,□,コンビニ（店長）,販売量の動き,・キャンペーンや特別な商材が出た状態で、何とか売上を保っているため、実際は若干良くないかもしれない。売上としては余り変わっていない。
,,□,家電量販店（店長）,来客数の動き,・来客数の前年割れが続いている。
,,□,乗用車販売店（経営者）,販売量の動き,・車検、一般整備の金額目標はクリアしているものの、車両販売に関して、特に中古車販売では客の希望車種の提示金額と相場にギャップがあり、なかなか契約に結び付かない。
,,□,自動車備品販売店（従業員）,来客数の動き,・物価高で客単価は前年を超えているものの、来客数は減少しているため、変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・例年６月は売上が多くなる月のはずなのに、今年はいつもとは違う。
,,□,タクシー運転手,販売量の動き,・昼間の動きはまあまあだが、深夜12時を過ぎるとほとんど客がいない。
,,□,通信会社（社員）,販売量の動き,・現状、前年や前月と比べても、売上は増加に転じているが、エリア拡張による新規契約の増加が主な要因で、既存のサービス提供エリアからの獲得は多くない。
,,▲,商店街（代表者）,お客様の様子,・ゴールデンウィーク前後から、報道等は米価高騰、米国の関税政策、中東情勢と暗い話題が中心で、人の流れやお金の使い方が悪くなっている。
,,▲,百貨店（経理担当）,お客様の様子,・夏のクリアランスセール前の買い控えや中元需要の低迷、また、不安定な世界情勢や国内の物価上昇等で、消費は伸び悩んでいる。他社や他店の衣料品セールの前倒しも影響があると推測する。
,,▲,コンビニ（経営者）,お客様の様子,・値上げの影響で客単価は上がっているが、やや悪い。
,,▲,コンビニ（経営者）,来客数の動き,・来客数の減少で明らかに悪くなっている。依然として物価高に客は慣れていない。暑い日は客が若干増えているが、気温によって来客数の増減がある。
,,▲,コンビニ（エリア担当）,来客数の動き,・地域ごとの来客数の回復が追い付いていない。
