,,○,司法書士,・世界遺産登録の流れに乗って人の動きが出てきており、動産の相談も来ているので、少しずつは良くなっていく。
,,□,食料品製造業（製造担当）,・値上げをしたところ、価格で取られてしまった取引先がいる。良い商品は良い材料で作られており、それなりの原価がかかると理解することも重要だと考えている。何十年の付き合いでもそろばん勘定のみでしか判断されないとなると、地域で商店が生き残っていくのは本当に大変である。
,,□,窯業・土石製品製造業（経営者）,・新製品を投入するものの、反響すら乏しく、見通しは不透明である。
,,□,窯業・土石製品製造業（総務担当）,・原材料の値上げが行われているが、価格に転嫁できない状態である。
,,□,金属製品製造業（経営者）,・得意先次第で、予定が立たず、急に仕事が増えたり、なくなったりしている状況なので、先行きが不安である。
,,□,一般機械器具製造業（経営者）,・新規取引先の開拓、並びに従来からの取引先に対する受注増と、あらゆる方法で努力を重ねている。まだ現実に受注増につながってはいないものの、半年後あたりからという手ごたえを感じているので、期待している。
,,□,一般機械器具製造業（経営者）,・既存の仕事が増えるような動きはなく、新規の仕事も売上につながるのはまだ先である。
,,□,電気機械器具製造業（経営者）,・現在やや厳しい状況にあるので、どう考えても秋口までは売上増ということにはならない。とにかく夏場が正念場である。仕事量がかなり落ちているので、回復するのは半年後くらいとみている。
,,□,電気機械器具製造業（経営者）,・全般には安定してきたような状況であるが、先は読めない。
,,□,電気機械器具製造業（営業担当）,・例年この時期は受注、売上共に減少傾向となる。今後の公共及び民間物件の増大に期待している。
,,□,精密機械器具製造業（総務担当）,・商品のＰＲ、販売拡大に努めているものの、成約には至らない。また、入札案件そのものが少なく、手詰まり感があり、先行きに明るさはうかがえない。
,,□,輸送用機械器具製造業（経営者）,・このところ４～５か月はずっと良い調子が続いているが、２～３か月先がどうなるかは全く分からない状況である。
,,□,輸送業（営業担当）,・今後は天候に左右されるところもあるが、季節商材、特に省エネ家電、扇風機や対策用品としての日よけシェード等の物量が増える予定である。しかし、燃料高や高速料金の改正により、コスト高で利益確保は難しくなる見込みである。
,,□,通信業（経営者）,・変わりそうな気配がない。
,,□,金融業（調査担当）,・消費税増税後の反動減の影響は夏ごろまでは続くとみられる。
,,□,金融業（経営企画担当）,・消費税が増税されたにもかかわらず、景気が悪くなったと感じないので、逆に今後良くなる可能性があるのではないかと思うが、２～３か月では厳しい。
,,□,金融業（役員）,・建設や自動車関連の受注量は増えているが、それ以外はまだ地方には恩恵を被っているところはないというのが実情である。また、仕入れ単価も上がっているので、なかなか厳しい。
,,□,社会保険労務士,・ボーナスの支給額が大幅に増加すれば夏場に持ち直すかもしれないが、今の状態がだらだら続くのではないか。
,,□,その他サービス業［情報サービス］（経営者）,・現状の引き合いや商談状況から推測すると、やや活発に動いており、あまり変わらない。
,,▲,出版・印刷・同関連産業（営業担当）,・消費税増税の駆け込み需要で３月は良かったが、４、５月は受注量が少なくなっている。当地域の景気回復はもう少し先だと考えている。
,,▲,電気機械器具製造業（経営者）,・メインの取引先における消費税増税の影響についての見極めがまだ不鮮明であり、楽観的な見方ができない。
,,▲,その他製造業［宝石・貴金属］（経営者）,"・宝飾品は外税にすることは難しく、展示会では内税で対応している。そのため、例えば29,800円といった規格品については卸業者側に税額分の負担が強いられており、増税により経費も増えている。６月以降展示会を企画しているが、売上はかろうじて確保できても収益は落ちる見込みである。"
,,▲,不動産業（管理担当）,・退去した大口テナントの後の入居予定がしばらくないので、今後もしばらく売上減の状態で推移しそうである。
,,▲,広告代理店（営業担当）,・消費税増税は中小零細の経営を直撃している。今後は間違いなくもっと厳しくなる。
,,×,出版・印刷・同関連産業（経営者）,・売上が伸びず、毎月支払に四苦八苦している。
,,×,建設業（開発担当）,・公共工事は前年のアベノミクス効果は大変有難かったが、今年度は前年比５％減の発注という不安な状況でのスタートである。民間工事は消費税増税の影響で、しばらく発注は全然期待できない。本当に今年度は先行き不透明で、不安が一杯である。
,,×,不動産業（経営者）,・スタグフレーションである。
"雇用
関連

(北関東)",,◎,－,－
,,○,人材派遣会社（経営者）,・今のところ何年かぶりに忙しく、仕事は順調であるが、安定してはいない。
,,○,人材派遣会社（管理担当）,・夏に向けて食品関連企業、特に麺類関係での派遣が増える予定である。
,,○,職業安定所（職員）,・製造業の中で、受注が増えて人手不足の事業所がやや増加している。ただし、受注増は一時的な動きか恒常的かの判断がつきかねて、求人は非正規雇用労働者の募集にとどまっている。
,,○,職業安定所（職員）,・前年同時期に比べ、求人が増加しているように感じられる。
,,□,人材派遣会社（支社長）,・採用が一服すれば、育成に入るはずなので、無尽蔵に求人が増え続けることはない。労働市場にある有効な人材が減ってきつつあり、今後は景気を維持しつつ、人材確保から質へと向かっていく。
,,□,職業安定所（職員）,・消費税増税の影響や、新卒社員の入社などで、求人募集は各社様子見の傾向である。小売業では大幅に求人数が減少したが、建設業ではオリンピックで東京周辺のスポーツ施設を各国がキャンプ地として利用することを期待して、スポーツ施設の改修工事などの仕事が出ており、極端に２～３か月で落ち込むとは考えられない。
,,□,職業安定所（職員）,・求人の動きをみると、正社員よりパートタイム、派遣の求人の伸びが高く、消費税増税の影響が今後どのように推移するか様子見の姿勢がうかがえる。
,,▲,人材派遣会社（経営者）,・夏物衣料、食品ではギフト商材関連は今後伸びていく。また、建設関連では住宅よりは公共事業や災害復興等で、相変わらずの人手不足を反映して募集傾向があるとみている。まだ予断は許さないが、このへんで景気の好転の材料が何か欲しいところである。
,,▲,人材派遣会社（営業担当）,・身近に清算会社がある。
,,×,－,－
,,,,
　４．南関東（地域別調査機関：（株）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,一般小売店［家電］（経理担当）,・夏の天候には左右されるが、ボーナスが上がっている企業もあり、エアコンの売上が伸びている。前年よりも早く売れ始めている。
,,◎,スーパー（店長）,・競合店出店から１年が経過し、来客数が前年を上回るようになってきている。予算も前年実績に対して計画するため、今後は目標をクリアできるのではないかと見込んでいる。この先３か月以降は現在よりは良くなる。
,,◎,コンビニ（経営者）,・６月は平均気温が非常に高くなると言われているため、飲料関係や食料品関係も総体的に上がると思う。
,東京都,◎,家電量販店（営業統括）,・ボーナス商戦に向けて、４Ｋテレビや高機能エアコンなどに客の注目が高まっている。また、夏のレジャーシーズンが始まり、海外からの客も増加傾向にあり、販売数量、客単価共に上昇することが期待できる。
,,◎,その他小売［ショッピングセンター］（統括）,・消費税増税の影響が思いのほか表われておらず、これがなければもっと上がるのではないかと考えている。
,,◎,一般レストラン（経営者）,・一般消費者は不景気にはもう飽きてうんざりしているので、アベノミクス効果もあり、良くなろうという雰囲気がある。３か月後は今より良くなっていると期待している。
,,○,商店街（代表者）,・３か月先は夏のボーナス上昇も多少あり、賃上げによる効果が出てくると期待している。約１割増を見込んでいる。
,東京都,○,商店街（代表者）,・現在は消費税増税後の落ち込みの時期のようである。消費者がもう少し消費税に慣れてくれば、マインドが上がってアベノミクスへの期待感で消費意欲が今年初旬のような感じになってくる。
,,○,一般小売店［家電］（経理担当）,・前回の消費税増税時を考えると、６月ごろからは徐々に動きがあったように思う。省エネ効果の高い商品をメインに勧めていこうと考えている。
,,○,一般小売店［祭用品］（経営者）,・当市ではプレミアム付商品券が始まるので、その効果に期待している。
,東京都,○,一般小売店［家電］（経営者）,・消費税増税後の買い控えから徐々に戻り始める。
,東京都,○,一般小売店［米穀］（経営者）,・アベノミクス効果で景気が良くなり、消費も拡大していくような気がするので、やや良くなる。
,,○,一般小売店［文具］（販売企画担当）,・外商では来月、再来月の案件が出てきて３、４月と良かった。今月は消費税での反動減が若干あったがそれほど大きなものではなく、小さい振れである。来月以降の案件等も決まっており、一般の小売でも来客数が減っておらず、かえって小売の方が良いような感じがしている。大型物件が一段落したが、来月以降の予測がある程度立てられているので、徐々に回復してやや良くなる。
,,○,百貨店（売場主任）,・企業のボーナス支給が前年よりプラスになると予想される。また、消費税増税前の駆け込み需要の反動減が一服し、化粧品などで買換え需要が出てくると予想される。
,東京都,○,百貨店（総務担当）,・消費税増税前の駆け込み需要の反動減も４、５月で吸収され、６月で前年同様、７、８月には前年を上回る勢いが来客数、購買動向からうかがえる。この下期からは更に景気が良くなるということも想像に難くない。
,東京都,○,百貨店（広報担当）,・消費税増税によるたばこや実用品の買いだめも底をつき始め、ゆっくりとではあるが消費は回復していく。百貨店のクリアランスは今年も開始が二分され、６月後半には第一弾が始まり衣料品を中心に売上が上向く。さらにこのタイミングで支給されるボーナスは景気回復で前年より増加し、高額品の需要回復が期待される。
,東京都,○,百貨店（広報担当）,・消費税増税の反動減の状況は徐々に改善されつつあるので、夏ごろには例年並みの売上に戻る。
,東京都,○,百貨店（営業担当）,・夏のボーナス支給予想も出ており、決して消費マインドは下がってはいないはずである。季節も変わりシーズン商材の購買拡大は期待できる。
,,○,百貨店（販売促進担当）,・夏のボーナス増額など消費への明るい兆しに期待している。
,東京都,○,百貨店（営業企画担当）,・数か月すれば現状よりは回復する。
,,○,百貨店（販売管理担当）,・現在、消費税増税に伴う駆け込み需要で購入できなかった夏物衣料を中心に回復の兆しがみえていることから、今まで我慢していた消費者の購買意欲が刺激され、３か月後は現状よりもやや良くなっていると思う。
,,○,百貨店（管理担当）,・今年の春闘ではベースアップ実施の企業が大幅に増え、消費税増税の反動減による一時的な景気の落ち込みも回復しつつある。
,東京都,○,百貨店（営業企画担当）,・雇用や所得の底堅さから景気全体は持ち直しに向かうと思われるが、駆け込み需要が大きかった宝飾品、時計などの高額品は、好調だった前年の反動もあり、影響が長引く可能性もある。
,,○,百貨店（副店長）,・売場は消費税増税の影響を感じさせない動きを続けており、あとは企画力、イベント力をしっかりと続けて需要を喚起できるかにかかっている。お中元ギフトについては想定がなかなか難しい。
,東京都,○,百貨店（計画管理担当）,・消費税増税前の駆け込みで購入した貯蔵品がそろそろなくなるころであり、季節も変わったことから必要にかられて新規に購入するようになってくる。また、消費税増税による値上がり感にも慣れてくるころだと思う。
,,○,スーパー（経営者）,・２月は降雪の影響、３月は消費税増税前の駆け込み需要で良かった。４月は前半は悪かったが後半は生鮮が持ち直して何とか前年をクリアした。流れとしては非常に順調にきている。５月に関しては耐久商材はやはり悪いが、生鮮が非常に良く、大分上向きになっている。この傾向はまだ２～３か月続くのではないかと判断している。
,,○,コンビニ（経営者）,・これから暑くなるので、人の動きも活発になる。
,,○,コンビニ（経営者）,・本部の政策が当たり来客数は増加している。このまま進めていけば、まだ伸びる要素があると考えられ、期待できる。
,東京都,○,コンビニ（エリア担当）,・来客数のトレンドに持ち直しがみられるため、やや良くなる。
,,○,衣料品専門店（経営者）,・本体表示価格が許されてから割安感が強調でき、客は増税を飲み込み、購買意欲が刺激され景気は良くなる。
,,○,衣料品専門店（経営者）,・消費税増税の影響が思っていたよりも少なく、今後もこの状態で推移していくことと、ベースアップ分が消費につながるよう期待している。
,,○,衣料品専門店（店長）,・ボーナス支給額が過去最高となり、バーゲン需要に伴う来客数増が予想されるため、今まで買い控えていた客が多く来店すると見込んでいる。
,,○,家電量販店（統括）,・天候次第で状況は変化する。
,東京都,○,家電量販店（経営企画担当）,・今後も前年を大きく割る状況ではないと考えている。消費税増税による反動減の谷は相当小さくなってきている。６月の梅雨入り、気温の寒暖などの季節要因やワールドカップ需要等がどのように影響するか注目している。プラス要因は全産業の夏のボーナス支給額の平均が5.9％増ということである。
,,○,乗用車販売店（経営者）,・自動車の整備は順調に入っているが、販売があまり芳しくない。３～５月は前年比で５割減だったが、６月ごろから少しずつ回復してくると見込んでいる。
,,○,乗用車販売店（経営者）,・自動車の販売は２月以降来店も少なく苦戦していたが、ゴールデンウィーク明けから来店客が増えてきている。
,東京都,○,その他専門店［雑貨］（従業員）,・消費税増税による買い控えが一段落するため、やや良くなる。
,東京都,○,その他小売［雑貨卸］（経営者）,・政府の施策が時機を得ているため、今後も景気は良くなる。
,東京都,○,その他小売［ショッピングセンター］（統括）,・消費税率８％も定着し、10％への移行前までは売上高も堅調に推移する。
,東京都,○,一般レストラン（経営者）,・地元住民が増加し、また、周辺ホテルの外国人観光客が隣接の当地域にまで目立つようになっている。
,東京都,○,旅行代理店（従業員）,・１か月を切ってからの団体旅行申込が増えており、また、料金にこだわらない団体客も増えてきている。
,東京都,○,旅行代理店（従業員）,・先の受注が前年比105％くらいで推移している。
,東京都,○,タクシー運転手,・国内景気は６月ごろまでは消費税増税で足踏みするが、一時的との見方があり、順調にデフレ脱却に向かっているのでタクシーは梅雨の季節に入り、傘代わりにタクシーを利用する客が増え、周辺ターミナル駅等は忙しくなりそうであり、景気は良い方向に向かう。
,,○,タクシー（団体役員）,・消費税８％転嫁後の４月後半の伸び、ゴールデンウィーク後の落ち込みからの回復、政府及び日銀の金融緩和策への期待を考慮すると、短期的には必ず景気は良くなってくる。
,東京都,○,通信会社（社員）,・大きな落ち込みの理由が見当たらない。また、キャンペーンなどが予定されており、２、３か月後にはまた伸び率が上がると予想できる。
,,○,ゴルフ場（支配人）,・７、８月の夏場に向かっての来場予約が順調である。
,,○,ゴルフ場（支配人）,・サラリーマン待望の春闘での賃上げ、ボーナスの増加など希望が持てる。
,東京都,○,パチンコ店（経営者）,・消費税増税後の４月上旬は厳しかったが、現在は元に戻って例年とそれほど変わらない。以前より全体的に良くなっているので、期待も込めてやや良くなる。
,,○,その他サービス［学習塾］（経営者）,・問い合わせは少しずつ増えているので売上的には変わらないが、多少景気が良くなるという希望的な観測をしている。
,東京都,○,その他サービス［福祉輸送］（経営者）,・駆け込み需要の反動減が出るのは２～３か月だと思っているので、８月ぐらいになれば消費税増税による需要の落ち込みも少しは上向くのではないかと考えている。また、経済情勢による株の上昇、下落といったことも今後影響してくる。
,,○,その他サービス［立体駐車場］（経営者）,・消費者が消費税増税に慣れてきてくれるのではないかと思う。
,,○,その他サービス［保険代理店］（経営者）,・期待も込めて２～３か月先は売上増になる。年間目標が前年比５～10％増のため、景気と連動して増加することを期待している。
,,○,設計事務所（経営者）,・大きく上向きになるとは考えにくい。しかし、息の長い基本に関わるようなプロジェクトが具体化してきており、少しずつ上向いていくのではないかと期待している。
,,○,設計事務所（所長）,・今まで民間の仕事はほとんどなかったが、今年になりやっと動いてきた。民間が活性化することは景気につながるので期待している。
,東京都,○,設計事務所（所長）,・新しい話が出てきているのと同時に、遅れている物件がまとまっていけば、多少上向いてくる。
,,○,住宅販売会社（経営者）,・消費税増税後の数か月は消費が落ち込むと言われているが、その後、大企業は景気が回復すると思われる。しかし、中小企業においては依然として不況の中に取り残されており、早急な中小企業向けの景気対策を期待しているところである。また、個人の所得が増えていないため個人消費も増えないと思うが、希望的観測を含めてやや良くなる。
,東京都,○,住宅販売会社（従業員）,・来場者数が戻りつつある。
,,○,住宅販売会社（従業員）,・大幅に良くなるとは思わないが悪くなる要素がなく、緩やかに良くなっていく。当社のアパ－ト販売も順調に契約になっているが、建築コストや人手不足はまだ完全に解消していないので、景気は上向きになる。
,,□,商店街（代表者）,・店舗前の通行量についても若干少なく、客の状況からあまり良くなる要素はない。客を取り込んでいくことができるかどうかで売上が相当変わってくると思うが、厳しい状況が続くのではないかと考えている。
,東京都,□,商店街（代表者）,・最近の天候は５月だというのに暑すぎる状態が続いており、年配者の動きが悪くなることが考えられるので大変心配している。
,東京都,□,商店街（代表者）,・消費税増税が浸透し、消費の引き締め意識が増大する反面、当店のような菓子製造販売業としては、予想されるエルニーニョ現象による冷夏が消費者の真夏の食の減退を緩和して、販売量の減少を抑えることを予想し、今夏は上がらずとも下がることはないと考えている。
,,□,一般小売店［和菓子］（経営者）,・まとまった注文のある取引先の件数は増えているものの、来客数が減少しているので、消費税の影響がまだ続くのではないかと思う。
,東京都,□,一般小売店［文房具］（経営者）,・当店は低単価商品が多いため、消費税増税の影響もなく変わらず推移している。３月に官庁への納品があったので、それがない分少しマイナスになっているが、店売りは横ばいで推移している。
,,□,一般小売店［印章］（経営者）,・当社はゴム印を取り扱っているが、パソコンの普及でゴム印を製作することが非常に少なくなってきている。また、印鑑を使用する機会も昔と比べて少なくなった感じがする。先細りという感じの業種ではないかと考えている。
,東京都,□,一般小売店［茶］（営業担当）,・新茶の後押しもあり個人の売上は良いものの、企業の売上が下降のままなので、全体ではあまり変わらない。
,東京都,□,百貨店（営業担当）,・４月からの消費税８％による影響も最小限にとどまり、衣料、雑貨を始め美術、宝飾、時計等の高額品も前年並みに回復している。天候が比較的安定していることが要因の一つであり、景気回復が本格化したとは言えない。
,東京都,□,百貨店（営業担当）,・価格対応でも乱発の影響か顧客の反応は薄い。今後、売れ筋がみつからないと厳しいシーズンになる可能性がある。
,東京都,□,百貨店（営業担当）,・消費については全体的に緩やかな回復が続く。一方で８月は国内外の旅行が増えるため、一般消費はそちらに流れる。外国人による需要の取り込みがポイントとなるが、唯一の懸念材料としては、人手不足による機会損失であり、早急に対応すべきと考えている。売上の推移に大きな変動はないと見込んでいるが、インバウンドによる売上増、機会損失による売上減といった、売上を構成する内容の変化は起こると推察する。
,東京都,□,百貨店（営業担当）,・消費税増税による反動減はもうしばらく継続する。
,,□,百貨店（販売促進担当）,・消費税増税の影響は、月を追うごとに薄れていくことが予想されるが、消費に対する慎重な姿勢は続く。
,,□,百貨店（店長）,・消費税増税後の動きは17年前に比べると悪くはないが、今後の動きが読めない。
,東京都,□,スーパー（経営者）,・大手企業の進出によって売上のパイの奪い合いになっている。
,東京都,□,スーパー（店長）,・単価、点数共に横ばいの状況が続いており、好転する気配はまだない。
,,□,スーパー（店員）,・日々の購買動向にさほど変化はみられないが、必要な量を必要な時にだけ購入する傾向がみられ、依然として余分な物、必要のない物等は買い控えられている。
,,□,スーパー（総務担当）,・今夏のボーナス支給額が上がるということだが、ベースアップを含めた昇給が消費税の税率よりも低いということで、スーパーが販売しているような日常的な物については非常に財布のひもが固いまま推移するように思われる。ただし、天候予見や流行など客の心理に訴えるものがあれば売上は上がると思うが、今のところ前年を３～５％ぐらい割った状況で推移すると見込んでいる。
,,□,スーパー（仕入担当）,・消費税増税の影響で顧客の価格に対する目がますます厳しくなっているようであり、価格競争は続き、利益を圧迫すると思う。
,東京都,□,コンビニ（経営者）,・現在の状況がいつまで続くかはまだ不明である。天候に恵まれたので良かったという可能性もある。
,,□,コンビニ（経営者）,・気温が高くなったので飲料などは売れているが、全体的にみると前年と変わらない。たばこなどは少し落ち込んでいる。
,東京都,□,コンビニ（商品開発担当）,・消費税増税による節約志向は想定より大きくなかったが、今後の動向については、景気回復につながるきっかけも感じられないため変わらない。
,,□,衣料品専門店（経営者）,・収入が増えてくれば消費も活発になるが、物価の値上がりが先行しているために生活防衛意識がかなり強く、景気の回復を実感できるのはしばらく先になる。
,,□,衣料品専門店（経営者）,・変わらないと回答したが、分からないというのが実際のところである。消費税が上がって１か月ちょっとで、大体の理解は得ているが、本当の需要期である秋口にどのようなことになるのか興味津々である。良い方向には向かっていないということだけは言える。
,,□,衣料品専門店（営業担当）,・売上は５月を超えることはないが、それでも売れ筋商品の確保で前年並みの売上を狙うつもりなので、大体横ばいになる。
,東京都,□,家電量販店（店員）,・現在と変わらない状況が続くと予測される。また、産業や企業の動きをみる限り、景気は平行線である。
,,□,乗用車販売店（経営者）,・既存客の訪問回数やダイレクトメールを増やしているが、まだ効果が出ていない。
,,□,乗用車販売店（営業担当）,・必要にかられて購入しようという客の来店はあるが、興味だけでの来店がなくなっている。
,東京都,□,乗用車販売店（販売担当）,・現在のような若干良い状況でここ数か月間は進む。ただし、建設関連の受注残は相当増えていて、これが来年どこまで登録できるか、来年登録できる時まで仕事量があるかどうか、各メーカーとも不安がある。
,,□,乗用車販売店（販売担当）,・まだ購買意欲が上がるような国家の対策や新型車などがないので先行きに不安を感じる。
,,□,乗用車販売店（総務担当）,・８月まではこの状態が続く可能性があるため、変わらない。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,・６月にはお中元などの支出も増えるので、あまり期待できない。
,東京都,□,その他小売［ゲーム］（開発戦略担当）,・社会全体で景気が良くなると、巣籠もり、安近短ホビーである家庭用ゲームは、消費が下火になる傾向がある。
,東京都,□,高級レストラン（副支配人）,・予約状況の推移から変わらない。
,東京都,□,高級レストラン（支配人）,・客と接していてもまだ単価を上げられるだけの勢いが感じられない。景気の良さが飲食業界に及んでくるにはもう少し時間がかかる。
,東京都,□,一般レストラン（経営者）,・消費税増税の影響は４、５月はほとんどなかったが、これから影響が出てくるのではと心配している。
,,□,一般レストラン（スタッフ）,・良いところは良く、あまり良くないところもさほど落ちていない。
,,□,都市型ホテル（スタッフ）,・消費税増税の影響が今後更にどう出てくるのか分からないというのが正直なところである。
,,□,旅行代理店（経営者）,・消費税に関係なく２～３か月先までの予約を受注しているので、現状と変わらない。
,東京都,□,旅行代理店（支店長）,・２、３か月後は７、８月ということになるが、その時期は法人団体の減少が常なので、減少分を個人旅行で取らないといけない。今のところなかなか出足が遅いので６月になって７、８月の個人商戦を獲得しないと厳しくなる。また、海外については、中国や韓国などの情勢が悪いところはやはり敬遠されてしまうので、その他で獲得していくことになる。
,東京都,□,タクシー運転手,・思ったほど悪くはないが消費税の影響が大きな要因になり、相変わらずマイナスの傾向が続く。
,,□,タクシー運転手,・降雨の日がやや多くなり、早い梅雨入りとも言える天候で客の利用が少し良くなっている。梅雨本番となれば、例年同様の利用に期待できる。
,東京都,□,タクシー運転手,・良くなる感じがしない。
,東京都,□,タクシー運転手,・会社の業種によって景気の差が大きすぎる。もう少し景気が良くなっているという会社が増えてくれないと、タクシーの売上は良くならない。
,,□,タクシー（経営者）,・消費税が今後10％に上げることを想定すると、アベノミクスで景気が若干上向いてもそれと相殺されそうな気がする。
,東京都,□,通信会社（経営者）,・消費税増税後の落ち込みはあまり感じられない。このままで行きそうである。
,東京都,□,通信会社（経営者）,・サービスより価格を優先する傾向は続きそうである。
,,□,通信会社（営業担当）,・ここ数か月同じ状況が続いており、消費税増税の影響もほぼなく横ばいである。
,,□,通信会社（管理担当）,・ボーナスによる好景気感は現実味を帯びていないし、景気への期待感もさほど実感していない。景気回復の兆しという言葉に、皆が慣れてしまっている感じである。
,,□,通信会社（局長）,・夏のボーナス上昇を経て気分的に上向く可能性は否定できないが、それも末端の消費者まで浸透するかは疑問である。また、国際社会の情勢や消費税10％への懸念があり、精神的にはまだ開放的とは言えない。
,,□,通信会社（営業担当）,・良くなる材料が見当たらない。消費税増税の影響は思ったより大きくなかった印象はあるが、株価の停滞や世界的な情勢不安からくる閉塞感が払しょくできない。
,東京都,□,通信会社（総務担当）,・景気回復の兆しはみられるが消費税増税の影響も少しあり、実質的にはあまり変化がない。
,東京都,□,通信会社（経営企画担当）,・現時点で今後の商談の状況の変化があまりない。
,東京都,□,観光名所（職員）,・観光地のため、５月のゴールデンウィークはかなりの旅客があった。２～３か月後は夏休みに入り、同じように旅客があると信じている。
,,□,ゴルフ場（従業員）,・長年の不況で簡単に見通しを明るくという楽天的な判断はできない。公共工事の発注では労務費の単価をかなり上げており、それが景気回復の対策でもあるのかもしれないが、本当に反映されているのか疑問である。
,,□,その他レジャー施設［ボウリング場］（支配人）,・消費税増税により４月は来場数が極端に減ったが、そのまま引きずって今月も良くない。今後も好材料が出ない限りは苦しい状況が続く。
,東京都,□,その他レジャー施設（経営企画担当）,・今後の催事開催予約や来館者予約も堅調に推移している。消費税増税の影響は明らかにあったものの、想定の範囲内であり、今後も底固く推移するのではないかと思う。
,,□,美容室（経営者）,・消費税増税の影響で、少し消費が落ちているように感じる。
,,□,その他サービス［学習塾］（経営者）,・５月の入塾希望者数が前年とほぼ同じであるため、変わらない。
,東京都,□,設計事務所（職員）,・新年度に入ってから官民共に順調な案件発注状況であるが、景気が良いという感覚はない。
,東京都,□,住宅販売会社（従業員）,・現状の受注残も少なくなってきており、今後の売上に影響が出そうである。また、住宅展示場等での新規客獲得数が前年比20％ほど落ちているため、受注も厳しさを増しそうである。
,,□,住宅販売会社（従業員）,・今月は非常に景気が悪かったためこれ以上は悪くならないという状況だが、良くなる要素も見当たらない。集客増を狙ったキャンペーン等の仕掛けをしていく予定だが、すぐに販売増につながるか予想できない。
,,□,住宅販売会社（従業員）,・消費税増税の心理的な影響が大きい上、景気回復の実感が客全般に浸透していない。
,東京都,□,その他住宅［住宅資材］（営業）,・現状、消費税増税後の反動減から受注量が落ち込んでいる。需要が回復していく実感はまだない。
,東京都,▲,一般小売店［家具］（経営者）,・消費税増税時は影響はなかったが、やはり徐々に消費税の重さを感じるようになり、景気が悪くなっていくように感じる。
,,▲,一般小売店［靴・履物］（店長）,・大企業では給料やボーナスが上がっているようだが、中小企業や年金受給者は、消費税増税の影響がこれから徐々に出てくるので心配している。
,,▲,スーパー（総務担当）,・今後２、３か月の間に食品中心の競合店の出店計画があり、その影響を受ける。
,,▲,コンビニ（経営者）,・近隣の工場が閉鎖し、来客数が減少するためやや悪くなる。
,,▲,コンビニ（経営者）,・競合の激化に加え、パート、アルバイトの応募が全くなく、一部店舗に支障が出始めた。さらに時給の大幅アップによる悪循環が起こり、地域全体も先行きが不透明である。
,,▲,コンビニ（経営者）,・最近、客の年齢層が大分高くなってきて、一度にいろいろな物を買い、しばらくは出歩かないようにする客も結構いる。その影響もあると思うが、当店の周りでも様々な店が辞めており新規で増えるということは今のところない。このような状況は今後も続くと考えている。消費税が上がったにもかかわらず、売上が上がっていない。
,,▲,衣料品専門店（経営者）,・４月以降、顧客、フリー客共に来店者が少ない。今後の夏物バーゲンも数字が不安である。冷夏予測もマイナス要因であり、仕入、粗利益の予測ができない。
,,▲,衣料品専門店（店長）,・消費税の影響は小さくなってきているが、それ以上に大きなダメージが燃料や電気料金、材料費の高騰である。これらが落ち着けば消費は緩やかに向上するとは思うが、いつ落ち着くのか見通しが立たない。
,,▲,乗用車販売店（渉外担当）,・受注残が減り、新車登録は前年比10％マイナス、受注も同15％マイナスで推移している。ただし、小型車、ハイブリッド車の人気は高く、やはり経済的な車が圧倒的に支持されている。楽観視はしていないが、総受注はここ数か月で持ち直してくるとみている。
,,▲,住関連専門店（営業担当）,・消費税増税による駆け込み需要の反動減、全般的な仕入コスト上昇による収益の圧迫、価格転嫁が進む可能性等を考えると、先行きはやや悪くなる。
,,▲,住関連専門店（統括）,・消費税増税で必要以外の物はあまり購入しない傾向にある。厳しい買い控えがまだ続く。
,,▲,一般レストラン（経営者）,・２～３か月先の７、８月は真夏の暑い時なので売上が落ちる。そのため２～３か月先の景気はやや悪くなる。
,東京都,▲,一般レストラン（経営者）,・建築業の客から、仕事はあるが人がおらず、全てのコストが上がってきており、やればやるほど赤字になるというような話をよく聞く。お金がなかなか回っていないというのが実態のようで、仕事は来るが需要につながっていない状況なので、しばらく景気は落ち着かない。
,,▲,都市型ホテル（スタッフ）,・現在の受注量が全く伸びていないため、２～３か月先の景気は厳しい。
,,▲,旅行代理店（従業員）,・無駄な消費をしなくなる。
,,▲,タクシー運転手,・消費税増税後３～４か月は流れをみているため動向がよくつかめないと言われているので、まだ１～２か月は様子見である。
,東京都,▲,通信会社（経営者）,・６月から新メニューへの切り替わり及びチャンネル変更が計画されているものの、すでに客からの問い合わせによるコールセンターの受電率も９割から６割台に低下しており、販売も新メニュー変更の旨を織込むまでしばらく混乱が予想される。
,,▲,通信会社（営業担当）,・景気の先行きへの心配から、しばらくは解約数の減少は見込めない。
,東京都,▲,通信会社（営業担当）,・消費税増税となり、物価は上昇しているが所得は増えていないため、消費者は買い控えをしているように感じる。
,,▲,設計事務所（所長）,・現在、人手不足が深刻な状況である。東日本大震災からの復興、東京オリンピック関係の工事が始まるとますます大手施工に景気が引っ張られがちになる。やはり末端まで景気が行き渡るまでにはまだまだ時間がかかる。中央の方に仕事が集まり、地方にはまだ回ってこない。
