,,▲,乗用車販売店（従業員）,販売量の動き,・発注が減少している。
,,▲,住関連専門店（店長）,それ以外,・ウクライナ情勢により、物価が不安定になっている。
,,▲,住関連専門店（仕入担当）,単価の動き,・商材価格の高騰が食料品から顕在化してきて、低単価品への移行等、消費者の意識が再び生活防衛に傾きつつある。また、好調だったレジャー関連も伸び率が鈍化していきている。生活防衛にウクライナ問題が複合して、消費マインドを押し下げている。
,,▲,一般レストラン［居酒屋］（経営者）,来客数の動き,・まん延防止等重点措置が解除されても、客の動きは鈍い。
,,▲,一般レストラン（経営者）,それ以外,・原材料の値上げはどれと言わず、ぐんと上がってきている。かといって売値をすぐ上げるわけにもいかないのが辛いところである。
,,▲,その他飲食［給食・レストラン］（総務）,販売量の動き,・事業所給食部門では、サプライチェーン上の影響で、受託先メーカー工場の一時稼働停止があり、幼稚園や保育園、介護施設では新型コロナウイルス感染拡大の影響による休園がある等、急な提供食数の変更等による不安定な業績が続いている。外食部門では、まん延防止等重点措置が解除されたものの、歓送迎会等の実施が見送られていることから、例年並みまで回復するには時間が掛かるものとみられる。
,,▲,通信会社（営業担当）,来客数の動き,・まん延防止等重点措置の影響から、来客数は戻らず景気の回復は見られない。21日以降の解除後の動きについては、まだ主だった動きは出ていない。
,,▲,その他サービス［自動車整備業］（経営者）,お客様の様子,・新型コロナウイルスの感染拡大の状況で、生活へのもろもろの制限が改善されない。諸物価上昇、ガソリン価格高騰が追い打ちとなり、先の見えない不安感から、ますます財布のひもが固くなっている。車検や整備、板金塗装も、そこそこの仕上げでと希望する客が増えている。
,,×,一般小売店［土産］（経営者）,販売量の動き,・今月ようやくまん延防止等重点措置が解除され、月の後半に向かって客足、販売量共に増えてきている。ただし、新型コロナウイルス以前の状況と比べると、依然として６割弱の売上しかない。３か月前は新型コロナウイルスオミクロン株流行前の束の間の繁忙期だった頃であり、その時点と比較すると景気は悪いままである。
,,×,衣料品専門店（統括）,来客数の動き,・新型コロナウイルス感染対策状況に入ってから２年がたつ。ここ数か月、同じような回答しかできない。まん延防止等重点措置が解除になったが、なかなか客が戻ってくる様子はない。
,,×,家電量販店（営業担当）,お客様の様子,・中小企業の取引先の倒産や業務の縮小等があり、当社の業務が拡大できない。輸入商材の高騰により計画的な業務遂行に支障が出ている。計画時よりも価格が140％以上に値上がりしている。
,,×,乗用車販売店（経営者）,お客様の様子,・明らかに休業等が増えている。
,,×,都市型ホテル（経営者）,販売量の動き,・政府の景気対策が飲食店の景気を悪化させているのは事実である。
,,×,通信会社（経営者）,販売量の動き,・販売量は新型コロナウイルス以前の６割減少のままで、いまだに個人店や中小企業に広報の動きはない。
,,×,ゴルフ練習場（経営者）,お客様の様子,・新型コロナウイルスの感染拡大のためのまん延防止等重点措置適用期間は、来店客が激減している。
"企業
動向
関連

(北関東)",,◎,電気機械器具製造業（経営者）,受注量や販売量の動き,・現状、受注は微増しているが、部品がなくて止まっている状況が続いている。受注量は多くなっているが、売上的には厳しい。
,,○,化学工業（経営者）,受注量や販売量の動き,・主力製品の受注量が上向き、横ばいから増加になりつつある。
,,○,一般機械器具製造業（経営者）,取引先の様子,・年度末ということもあるが、取引先からの発注が増加している。当社は通常の製造業と違い、取引先が30社ほどあり多岐にわたっているが、ほぼ全社が改善傾向にある。
,,○,輸送用機械器具製造業（経営者）,取引先の様子,・取引先は十数社あるが、１～２月は最悪だったものの、３月に入り半分くらいの会社で仕事が戻り、やや良い状況になっている。
,,○,不動産業（経営者）,取引先の様子,・４月の新規入居に備えて、室内清掃や全面改装工事などの依頼が多い。費用をかけても回収できると見込んでいる様子を感じる。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・諸物価が上昇し、製品価格も改定しなければならないと考えている。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・昇降機の受注量は好転するかと思っていたが、新型コロナウイルス禍前の８割止まりかというところである。
,,□,輸送業（営業担当）,取引先の様子,・今月は新生活用品、白物家電、インテリア用品等の物量は前年並みに確保できている。また、新型コロナウイルス対策のまん延防止等重点措置が解除となり、２年抑えてきた企業の転勤等が多くなり、引っ越し車両が増えていて、一般貨物車両が不足している。また、ウクライナ情勢の影響等での原油高もあり、運賃が高騰し用車費が高くなっており、利益は薄くなっている。
,,□,不動産業（管理担当）,受注量や販売量の動き,・まん延防止等重点措置の解除で、滞っていた作業ができるようになり、年度をまたがずに売上計上できるのは良かった。一方で、国際情勢や半導体不足により、資材入荷が遅れて納期が来月にずれ込むものも出ている。
,,□,経営コンサルタント,それ以外,・まん延防止等重点措置がようやく解除になり、県内企業のマインドが戻りつつある。飲食店や商店に出向く人の流れもでき始めているが、まだ少し時間を要する。
,,□,司法書士,受注量や販売量の動き,・世の中がやや動き出したような気がする。
,,□,その他サービス業［情報サービス］（経営者）,取引先の様子,・引き合い、商談件数は増加傾向にあるが、いまだ様子見の状況である。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・自動車の生産もサプライチェーンの問題や東北で起きた地震の影響で、本来の状態になかなか戻らないなか、受注も前年同月比２割弱減少している。
,,▲,広告代理店（営業担当）,それ以外,・３月に入って、閉店する飲食店が目立つようになっている。また、食材や酒の卸会社も相当なダメージを受けている。
,,▲,社会保険労務士,取引先の様子,・原材料価格の高騰に対し、上手に価格転嫁できずにいる事業所が多い。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占める建設業を営んでいる。現与党政権誕生後、現政権まで公共工事は順調に推移しており、業界としても大変有り難い。ロシアのウクライナ侵攻は断じて許されることではなく、他国を武力侵攻するのは暴挙でしかない戦争犯罪である。今期公共工事は前年比14％減で、当社受注も前期比10％減と厳しい状況である。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,人材派遣会社（経営者）,求人数の動き,・今月は、４月からの各種値上げを前にした動きや、卒入学準備で購買意欲が高まっていたと感じている。特に、衣料やギフト関係商材、家電関係は転入転出等による新生活準備の影響もあり、全般的に購買意欲の向上がみられる。
,,○,人材派遣会社（社員）,求人数の動き,・求人数は、新型コロナウイルス以前の水準に戻りつつある。
,,○,人材派遣会社（管理担当）,求職者数の動き,・高時給の仕事に多くの人が応募している。希望する仕事の求人があるのか、求職者が多くなっている。
,,○,職業安定所（職員）,求人数の動き,・自動車関連製造業や食品製造業から、受注増加に伴う求人が増加している。ただし、飲食業等からの求人は低迷している。
,,□,職業安定所（職員）,求人数の動き,・製造業では需要はあるものの、資材調達が滞っているため、安定供給に支障をきたしている。自動車用金属部品製造、エレベーター、エスカレーター製造、家電電子部品製造業では、半導体不足により生産が停滞する等の影響が出ている。作業量は回復傾向にあるが、材料、電力、原油価格の高騰で利益につながらないので、雇用をちゅうちょしている状況にある。
,,□,学校［専門学校］（副校長）,周辺企業の様子,・新型コロナウイルスに加え、ウクライナ侵攻問題等で、物流の不安定さや原油価格高騰の影響を受け、取引業者の状況は不透明になっている。
,,▲,＊,＊,＊
,,×,＊,＊,＊
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,一般小売店［生花］（店員）,来客数の動き,・３月なので、お彼岸の花の需要がとても多く、卒業式の祝い花の注文もあった。31日までは会社の送別の花の注文が続く（東京都）。
,,◎,高級レストラン（経営者）,来客数の動き,・飲食業界ではまん延防止等重点措置が解除される直前から来客数が増え、今も増え続けている。
,東京都,◎,一般レストラン（経営者）,来客数の動き,・まん延防止等重点措置が解除されてからは、やはり以前の店の雰囲気に戻ったように感じる。３月前半も時短営業はしていたがアルコールは出せたので、緊急事態宣言中に比べれば、まあ客が入った方である（東京都）。
,東京都,◎,旅行代理店（従業員）,販売量の動き,・まん延防止等重点措置が解除され、前年同期比200％超えで推移している（東京都）。
,東京都,○,商店街（代表者）,それ以外,・クレジットカードの取扱高が回復傾向にある。また、暖かくなってきたことと、新型コロナウイルス感染者数がピークアウトしたことから、来街者数が明らかに増えてきている（東京都）。
,,○,一般小売店［家電］（経理担当）,来客数の動き,・３月に入り、買物に来る客が増えてきている。新生活に向けて、人の移動が増えたため、来客数が増えている。
,,○,一般小売店［祭用品］（経営者）,お客様の様子,・年度末で需要があり、若干ではあるが上向いている。
,東京都,○,一般小売店［文房具］（経営者）,来客数の動き,・３月になって法人客からの注文が増加してきている。また、まん延防止等重点措置が解除され、飲食店の客の来店が増加している（東京都）。
,,○,一般小売店［傘］（店長）,来客数の動き,・微増だが客足が戻りつつある。
,,○,一般小売店［文具］（販売企画担当）,販売量の動き,・当社は店舗が２軒と外商部があり、そのうち１店舗が大変悪く３割減少しているものの、それを埋めるようにもう１店舗に客が集中していることから、売上的には変わらない。外商部は、今月は官公庁の需要と上場会社のスチール家具などの案件が多かったため、３か月前に比べると良い。
,東京都,○,一般小売店［書店］（営業担当）,販売量の動き,・新型コロナウイルスの影響で年度末用の受注が減少しているが、まん延防止等重点措置が解除され、新年度向けの受注量が通常に戻っている（東京都）。
,東京都,○,百貨店（売場主任）,お客様の様子,・まん延防止等重点措置が解除され、子連れや家族連れの来店客も戻ってきている。３～４月は人事異動や卒入園の時期のため、和洋菓子ギフト需要が伸長している。新型コロナウイルス禍のなか、各自工夫しており、前年に比べ少人数の会食での弁当注文の動きも活発化している（東京都）。
,東京都,○,百貨店（総務担当）,お客様の様子,・新型コロナウイルス禍も２年以上が経過しているが、直近の客の消費行動は、目的意識が高く、必要な物に関しては堅調である。「新たな日常」が「ふだんの日常」となっており、数年前と比較することができない状態のなかで、売上などを数か月前と比べると、やや持ち直している（東京都）。
,東京都,○,百貨店（営業担当）,お客様の様子,・まん延防止等重点措置の解除以降、客の行動が活発になっているように感じる（東京都）。
,東京都,○,百貨店（経営企画担当）,販売量の動き,・まん延防止等重点措置の解除とともに来街者数が戻りつつあり、消費についても良くなっている。前年の緊急事態宣言解除後の回復状況とは異なるが、衣料品、化粧品等、徐々に動きが出てきたことは期待できる。食料品の値上がりも続き、影響が懸念されたが、ほぼ前年並みを維持しており、物価上昇と販売量減少がバランスを取っている状況が見受けられる（東京都）。
,東京都,○,百貨店（財務担当）,販売量の動き,・まん延防止等重点措置が解除され、販売量が若干増加している（東京都）。
,,○,百貨店（企画宣伝担当）,来客数の動き,・気温が上昇していることに加え、まん延防止等重点措置が解除されたことで、来客数が多くなっている。ただし、過去の同時期に比べると、本格的な回復とまではいえない。
,,○,スーパー（総務担当）,お客様の様子,・まん延防止等重点措置が解除され、春休みになり、皆が出かけようとしている。花見シーズンも始まり、外食する傾向にある。外出機会が増えて洋服を買う人も増えているようである。前月末には競合店もオープンしている。
,,○,スーパー（販売担当）,来客数の動き,・ガソリン価格の高値安定、食品関連の相次ぐ値上げ等、消費や生活者心理に与える負の影響が大きい事案が多いが、まん延防止等重点措置の解除、気温上昇による花見や行楽への期待感があり、一時期の最悪な景況感、消費者心理よりは回復していると感じる。
,,○,コンビニ（経営者）,販売量の動き,・まん延防止等重点措置が解除され、人の動きが活発になってきている。解除後は、僅かではあるが、売上が前年を上回ってきている。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・まん延防止等重点措置が解除されて、夕方～夜間や週末の売上が戻ってきている（東京都）。
,東京都,○,コンビニ（商品開発担当）,来客数の動き,・まん延防止等重点措置の解除後から確実に来客数が増えてきており、１人当たりの来店頻度も増えている（東京都）。
,,○,衣料品専門店（統括）,来客数の動き,・新型コロナウイルス感染対策のまん延防止等重点措置の適用に伴い、ショッピングセンターなどの大型商業施設から郊外の店舗に客が流れた。
,,○,衣料品専門店（役員）,販売量の動き,・まん延防止等重点措置が解除になり、多少は販売量が増えてきている。旅行や行楽用の需要が少しずつ出てきている。
,,○,家電量販店（店長）,お客様の様子,・まん延防止等重点措置の解除や新型コロナウイルスの３回目のワクチン接種が進んでいる影響か、買物を楽しんでいるように見受けられる。社会活動が戻ってきている感じがする。
,,○,家電量販店（従業員）,来客数の動き,・前月に比べて来客数が増え、引っ越しシーズンも重なり、まとめ買いが多い。平日の来客数も伸びている。
,,○,乗用車販売店（総務担当）,販売量の動き,・決算月のため販売、サービス共に大きく伸びている。また、中古車市場がいまだに活発化しており、貢献している。
,東京都,○,一般レストラン（経営者）,販売量の動き,・以前に比べて来客数が著しく増えたという感じはしないが、徐々に戻ってきている。また、若干多めにお金を使ってもらえている（東京都）。
,,○,一般レストラン（経営者）,販売量の動き,・３月は、まん延防止等重点措置の適用中は前年比で売上が下がっていたが、解除されてからは大分戻ってきている。ただし、30日現在、前年比ではまだ今年の方が落ちている。
,東京都,○,一般レストラン（経営者）,来客数の動き,・まん延防止等重点措置が解除され、気候も暖かくなっていることもあり、街の人流が増えるとともに、消費量も増えている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,それ以外,・新幹線や飛行機などの人数が増えてきている。22日以降は顕著である。繁華街には人がいるように感じるが、全体的には変わらず、飲食は厳しい状況である。家族、カップルでの食事は多いものの、ママ友、友人同士、同僚などの食事はいまだに戻っていない。新型コロナウイルスが終息しない限り戻らないとみている（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,それ以外,・新型コロナウイルス後の事業環境への対応策が奏功し、効果が徐々に顕現してきている。不良営業店の撤退、人件費削減、インターネットへの大幅移行のほか、各種経費の削減等により収益は新型コロナウイルス発生前の水準以上に改善している（東京都）。
,,○,タクシー（経営者）,来客数の動き,・まん延防止等重点措置さえ解除されれば、状況は改善する。
,東京都,○,通信会社（経営者）,お客様の様子,・３月の客からの問合せ件数は、戸建てでは前月比で上昇傾向、集合住宅では横ばいである。前年比では戸建てが約半減と、前月からダウンしている。新型コロナウイルスの影響は残るものの、営業員不足や営業キャンセルの発生は減少傾向で、獲得に大きく影響を受けることはなくなってきている（東京都）。
,東京都,○,通信会社（社員）,お客様の様子,・新しい番組の引き合いが続いて出てきている（東京都）。
,東京都,○,通信会社（社員）,販売量の動き,・繁忙期であることと、値下げにより契約数が増えてきている（東京都）。
,,○,通信会社（営業担当）,お客様の様子,・値上げする商材が増えていくなかで、客がより安価な物を選択するケースが増加している。価格を抑えることのできるサービスには敏感に反応する人が多い。
,,○,ゴルフ場（経営者）,来客数の動き,・まん延防止等重点措置が解除され、暖かい日が続くようになり、外へ出る人が多くなってきている。ゴルフはこれからがシーズンインのため、良い流れだと感じる。
,,○,設計事務所（経営者）,お客様の様子,・官庁案件の入札前倒しにより受注できた案件がある。利益率は決して良くないが、ぜいたくは言っていられない。今までの低調さから一息ついた感じがある。
,,○,住宅販売会社（従業員）,販売量の動き,・受注がやや改善している。
,,□,商店街（代表者）,販売量の動き,・前年と比較すると、発注先の製油所や化学工場からの注文が３割程度落ちている。
,,□,一般小売店［和菓子］（経営者）,来客数の動き,・まん延防止等重点措置が解除されたものの、お彼岸の連休の頃から降雨や降雪などで寒さが厳しくなり、来客数が減少している。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・一般ユーザーからの注文は余り良くないが、年度末のためか、業者などからの物件が多くなっている。全体で見ると変わらないのではないか。
,,□,一般小売店［印章］（経営者）,来客数の動き,・新型コロナウイルス禍のなかで、不急の外出はしない人が多いようで、とても人通りが少ない。需要はあるのだろうが、非常に低迷しているように感じる。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・まん延防止等重点措置は解除されたが、特に来客数が増加したようには感じられない。
,,□,一般小売店［茶］（営業担当）,販売量の動き,・来客数は増えているが、単価が下がり、ギフト需要もなく、売上が減少している。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・まだ新型コロナウイルスの影響が続いており、販売数の伸びもなく、現状を何とかつないでいるような感じで、少しも良いことはない。当然、販売の新規契約などもなく、会社が何とかやっているという状況である（東京都）。
,,□,百貨店（総務担当）,お客様の様子,・来客数は堅調に推移している。気温の上昇とともに婦人、紳士衣料も堅調に推移しているものの、高額品等の動きが鈍化し、全体として厳しい状況が続いている。
,東京都,□,百貨店（営業担当）,販売量の動き,・今月も来客数は前年比で増加、客単価は低下している。また、原油価格上昇による物流費の値上げや、新型コロナウイルスの影響による国内外での商品流通量の減少により価格上昇が続いており、生活者はより必要な物を厳選して買物をしている（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・特に都心店舗を中心に、来客数、売上が伸びない（東京都）。
,,□,百貨店（店長）,単価の動き,・前年に比べて来客数は伸びているが、客単価が下がっている。日々話題になっている「値上げ」というキーワードに敏感に反応している様子である。
,東京都,□,スーパー（販売担当）,お客様の様子,・客の様子を見ていると、ポイント何倍の日であるとか、タイムセール、広告初日の目玉商品など、少しでも安く買い回れる店舗や時間帯などをしっかり選んで買物をしている状況がよく見受けられる（東京都）。
,,□,スーパー（経営者）,お客様の様子,・厳密にいうと少しずつ良くなっているが、まだ水面下の状態なので、３か月前と変わらない。
,,□,スーパー（店長）,競争相手の様子,・競合各社において、ディスカウントタイプ店舗の出店が相次いでいる。値上げ基調のなか、従来の価格を更に下回る価格での販売が増え、一時的に客が流れている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数、単価は維持しているものの、販売数の伸びがみられない。必要最低限の食材しか購入しない様子がうかがえる（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・店全体の売上としては前年をやや上回っているが、売上の分母の大きい食料品が、来客数、客単価共に前年を下回っており、売上が減少している。ステイホームから若干客が外に出てくるようになったことで、おしゃれ着等の売上は伸びているものの、前年まで需要のあったステイホームの日用品関係を含めた売上が前年を下回っている。
,東京都,□,スーパー（営業担当）,単価の動き,・１品当たりの単価は全般的に上がってきてはいるが、逆に、買上単価は低下しつつある。来客数は横ばいだが、安価な商材を選ぶ傾向にあるのではないか（東京都）。
,,□,スーパー（仕入担当）,販売量の動き,・今月はまん延防止等重点措置が適用されており、21日に解除されてからもすぐには人の動きに変化はない。買物頻度が下がり、１回の買上点数が増え、客単価が上がっている。
,東京都,□,コンビニ（経営者）,来客数の動き,・変化が激しく、どちらともいえない（東京都）。
,,□,コンビニ（経営者）,来客数の動き,・まん延防止等重点措置適用の影響で近隣のイベントが縮小している。
,,□,コンビニ（経営者）,来客数の動き,・まん延防止等重点措置が解除されたとはいえ、来客数的にはまだまだ上がってきていないという感触である。
,,□,コンビニ（従業員）,来客数の動き,・３か月前と比較して、景気は特別大きく変わってはいない。コンビニは時短的な影響もなく、以前から新型コロナウイルスの影響を大きく受けているわけではなかった。業績が上向くには、世の中の消費が大きく伸びるような動きが必要である。
,東京都,□,衣料品専門店（経営者）,販売量の動き,・春になり、ファッション物が動き始めているが、全体的にはまだまだである（東京都）。
,東京都,□,衣料品専門店（店長）,販売量の動き,・新型コロナウイルス禍が縮小する一方、ロシアのウクライナ侵攻による資源高騰などの外的リスク、円安加速によるインフレが更に加速している。その影響で国内消費は停滞傾向にあり、当社が扱う呉服を含む高付加価値商材は、特に影響を受けている（東京都）。
,東京都,□,家電量販店（経営企画担当）,販売量の動き,・３月に入り、新型コロナウイルスの感染拡大が縮小傾向にある。まん延防止等重点措置の解除もあり、国内景気には好材料ではあるものの、ロシアのウクライナ侵攻が始まり約１か月が経過し、世界経済に影を落としている。足元の売上は前年とほぼ同水準にある（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。前々月と比べて５割減少している。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の登録台数が減少しているが、サービス部門が伸びている。
,東京都,□,乗用車販売店（販売担当）,お客様の様子,・現状についてはどちらともいえず、将来的にも変わらない。新型コロナウイルスの影響で一旦悪くなったが、まん延防止等重点措置の解除により人が結構出てきて、車関係のショーなども開催されてくるようになった。今後販売を拡大していけるのではないかと思っていたが、ウクライナ情勢の影響で原油が不足しているなかで、結果的に新型コロナウイルスの影響で悪くなったものが、ウクライナ情勢の影響で元に戻らない状況になっている（東京都）。
,,□,乗用車販売店（店長）,販売量の動き,・納期遅延により早期買換えが多く、通常の３月の販売台数になっていない。
,,□,乗用車販売店（渉外担当）,販売量の動き,・自動車の生産が正常化しておらず、売上の見込みが立たない。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・まん延防止等重点措置が解除され、来客数が少しは戻ってきているが、客単価は上がっていない。余計な物は買わないようである。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・販売量の動きは本当に前月と変わらない。景気はどうも余り良くないような気がする。
,東京都,□,その他専門店［貴金属］（統括）,販売量の動き,・販売量は減少も増加もすることなく、低調なまま推移している（東京都）。
,,□,その他小売［ショッピングセンター］（統括）,販売量の動き,・業種の違いにより好不調がある。販促活動が実を結び、売上を押し上げている。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前は12月なので、新型コロナウイルス禍ではあったがそれなりに売上があった。今月も人の動きが結構あるので、12月並みの売上がある。これで景気が良くなっていくかは疑問だが、今のところ大幅な落ち込みはなさそうである。ただし、来月からは人の動きも止まるので、また少し下がっていく。
,東京都,□,一般レストラン（経営者）,販売量の動き,・３か月前の12月１～26日の前年比は、売上87.8％、来客数87.1％である。今月３月１～29日の前年比は、売上84.2％、来客数83.1％である。12月も今月も、５店舗中２店舗のみの営業であった（東京都）。
,,□,一般レストラン（経営者）,来客数の動き,・まん延防止等重点措置が解除されるタイミングが遅かった気がする。これでは年度末の夜の宴会予約はほぼ取れそうにない。企業によってはいまだに大人数での会食を避けるように言われているなかでのまん延防止等重点措置の解除は、一体何の意味があるのか全く分からない。
,東京都,□,その他飲食［居酒屋］（経営者）,お客様の様子,・まん延防止等重点措置が解除されても、飲みに行くことがはばかられる雰囲気があり、まだまだ街中には人出が少ない。当店も来客数が少ない日が多く、完全に良い状態とはいえない（東京都）。
,,□,都市型ホテル（経営者）,来客数の動き,・ようやくまん延防止等重点措置が解除になり、幾らか客が戻ってきている。ただし、新型コロナウイルス感染者数の減少が鈍化しているため、様子見の客が多く、法人の宴会等はまだほとんど戻っていない。非常に不安定ななかで４月を迎えることになる。
,,□,都市型ホテル（スタッフ）,販売量の動き,・まん延防止等重点措置が解除され、徐々に販売量も回復傾向にあるものの、レストランを中心に少人数での利用がほとんどであり、件数はあるが大きな売上とはなっていない。解除に伴い一時的には売上も上がるが、継続が難しく、厳しい状況が続いている。
,,□,旅行代理店（経営者）,お客様の様子,・新型コロナウイルスのまん延防止等重点措置が解除されたが、なかなか客がこちらまで足を運んでくれるような状態ではない。
,東京都,□,旅行代理店（従業員）,お客様の様子,・ウクライナ情勢により、訪日、海外渡航に影響が出ている（東京都）。
,東京都,□,旅行代理店（販売促進担当）,販売量の動き,・今月21日でまん延防止等重点措置は解除されたが、流れはさほど変わっていない。卒業旅行を中心に国内需要があったが、それらを加味しても３か月前と余り変わらない（東京都）。
,東京都,□,タクシー運転手,来客数の動き,・まん延防止等重点措置が解除されてから、少しは人の流れが出てきたが、それまでは人の動きがなく、最悪の状態であった（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・サラリーマンの利用は元に戻っていないが、その他一般の客の利用がやや良くなっている。高齢者の病院の送迎や大型スーパー帰りの客などの利用がある（東京都）。
,,□,タクシー（団体役員）,来客数の動き,・まん延防止等重点措置が解除されたが、夜間の人出がない。先日の地震の影響か、帰宅時間が早くなっているように感じる。
,東京都,□,通信会社（経営者）,販売量の動き,・依然として半導体不足の影響はあるものの、年度末のため納品が増加している（東京都）。
,,□,通信会社（営業担当）,単価の動き,・競合他社との価格競争が激しくなっており、より低料金のサービスに流れる傾向が続いている。
,,□,通信会社（管理担当）,販売量の動き,・モバイル、電力サービスの切替需要が例年以上に少なく感じる。格安スマートフォンを始め、廉価版サービスが出そろった感があり、動きが非常に鈍い。価格据置きで付加価値を付けないと競合他社との勝負に勝てない状況で、各社共に伸び悩んでいる。
,東京都,□,通信会社（局長）,販売量の動き,・いまだに新型コロナウイルスの影響があり、訪問営業に対する客の嫌悪感が拭えないことと、企業の異動時期のずれ込みもあり、契約数の伸長が平時の繁忙期までは盛り上がっていない（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・新規加入、コース変更共に、必要最低限の意識を強く感じる。
,,□,通信会社（経理担当）,単価の動き,・テレビ及びインターネット接続サービスの平均単価が毎月10円未満で下がっていたが、直近は月10円以上下がっている。とにかく値段で優位性がないと加入してもらえない。
,,□,通信会社（局長）,単価の動き,・ウクライナ情勢が不透明である。
,東京都,□,観光名所（職員）,来客数の動き,・来客数に明らかな増減は感じられない（東京都）。
,,□,ゴルフ場（経理担当）,来客数の動き,・３月のうち３週間がまん延防止等重点措置の適用下であったが、季節的要因からもコースは高稼動率で推移した。一方、来場者数の多くを会員が占め、企業名を冠したコンペや法人接待需要の減退によりビジターの来場は限定的である上、新型コロナウイルス感染対策によりレストランの営業形態に制限を設けざるを得ず、稼働率、客単価共に著しく低迷し、収益性が低下している状況が続いている。新型コロナウイルス感染者数が周期関数的に増減を繰り返しているなかで、まん延防止等重点措置が感染者数増加に歯止めを掛ける効果があるかは不明であり、いたずらに経済損失が膨らむ状況が解除されたことは歓迎すべき事象である。
,,□,パチンコ店（経営者）,来客数の動き,・県内のまん延防止等重点措置は解除されたものの、依然として新型コロナウイルス感染者数は高止まりしている。また、ウクライナ情勢や中国上海のロックダウン報道などによるサプライチェーン不安、原油高、円安等々、国内経済に与える不安要素や物価高への懸念が消費者動向に影響し始めている。
,,□,その他サービス［保険代理店］（経営者）,販売量の動き,・販売量の増減はさほどない。全体の売上にも変わりがない。
,東京都,□,設計事務所（所長）,お客様の様子,・計画中の物件は前に進まず、新しい計画の話もほとんどない。現況のコンサルタントのみの仕事だけである（東京都）。
,,□,住宅販売会社（経営者）,お客様の様子,・当社は不動産ディベロッパー業と総合建設業である。当社が都内と関東近郊の保養地に所有しているホテルの運営状態が非常に悪く、規定の賃料を受け取れていない。早くＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開されることを期待している。住宅の売行きも良くなく、工事請負業も少ないため、良くない。
,,□,住宅販売会社（従業員）,販売量の動き,・客の様子に目立った変化はなく、受注量にも変動はみられない。
,東京都,□,その他住宅［住宅資材］（営業）,販売量の動き,・建築資材の繁忙期としては例年並みで推移している（東京都）。
,,▲,商店街（代表者）,お客様の様子,・最近の客の様子だが、新型コロナウイルスが落ち着きつつあったが、またこの数日で感染が少しずつ増えてきているなかで、やはり客は外出に抵抗感があるようである。そのためか、来客数が減っており、売上にも影響している。
,,▲,一般小売店［酒類］（経営者）,お客様の様子,・客の様子から先行きの不安を感じている。
,東京都,▲,百貨店（総務担当）,来客数の動き,・新型コロナウイルス感染拡大の影響で、外出を慎重にする人が増えている（東京都）。
,東京都,▲,百貨店（広報担当）,お客様の様子,・３か月前の12月は新型コロナウイルスの感染状況が比較的落ち着いている時期で、来客数も回復基調にあるとともに中間層も含めた消費マインドが堅調であった。現在は新型コロナウイルスオミクロン株の感染拡大の影響で、その頃と比べて状況がやや悪くなっている（東京都）。
,東京都,▲,百貨店（販売促進担当）,来客数の動き,・緊急事態宣言の解除に伴い年末年始の個人消費は回復傾向にあったが、新型コロナウイルスオミクロン株の流行により再度低迷が続いている（東京都）。
,,▲,百貨店（販売促進担当）,来客数の動き,・新型コロナウイルスオミクロン株の陽性者数増加により１月21日から適用されたまん延防止等重点措置が、３月21日まで延長となったことが影響している。前年３月は、21日までの緊急事態宣言の解除後、来客数、売上共に伸長したが、今年はまん延防止等重点措置の解除後も感染者数が多いことが影響してか、来客数が伸びず、売上にも影響している。
,東京都,▲,百貨店（管理担当）,販売量の動き,・新型コロナウイルス感染への不安や天候不順などにより、買物客の出足が鈍い（東京都）。
,,▲,スーパー（ネット宅配担当）,販売量の動き,・値上げが相次いでおり、値上げしたカテゴリーは明らかに動きが良くない。また、畜産や水産の動きも良くない。
,,▲,コンビニ（経営者）,来客数の動き,・大型店のセールが続いているためか、売上が３か月前に比べて10％減少している。深夜帯の来客数も戻らず、厳しい状況が続いている。
