,,○,コンビニ（経営者）,販売量の動き,・４月は新社会人や学生の動きがあったが、新型コロナウイルス前に比べて新人研修等が少なかった印象である。当店はリニューアルのため、５日間休業したことに伴い、商材の売り減らしを行ったため、前年比87％の売上だったが、営業時は102％で推移している。
,,○,家電量販店（店員）,販売量の動き,・今月は久々に前年実績を107％でクリアしている。巣籠もり需要の継続や海外工場所在地のロックダウン等による部材遅延での生産遅延報道で、客の購買があおられたのが要因か。好調な商材は冷蔵庫、洗濯機、レンジで、２けたの伸びである。また、スマートフォンも前年比156％と好調である。
,,○,乗用車販売店（販売担当）,来客数の動き,・新型コロナウイルスの規制が少し緩和されてきたようなので、２～３か月前と比べて、来客数が多くなっている。車検や中古車、新車販売等で、来店する客が多くなっているので、少しずつ良くなってきていると感じている。
,,○,一般レストラン（経営者）,来客数の動き,・季節的な要因もあるが、県内外から大勢の観光客がきている。新型コロナウイルスの感染対策をしながらではあるが、少しずつ元に戻ってきた感がある。
,,○,旅行代理店（所長）,来客数の動き,・地域ブロック対象の県民割が再開され、週末を中心に需要が持ち直してきている。ただし、新型コロナウイルス新規感染者数は下降傾向にはあるものの、感染者数減少は今一つ下がりきっていない点が、少々懸念材料ではある。
,,○,旅行代理店（従業員）,販売量の動き,・ゴールデンウィークを始めとして、夏休み等の依頼が増えてきている。
,,○,テーマパーク（職員）,来客数の動き,・前年に比べて、新型コロナウイルスの新規感染者数が多くても、まん延防止等重点措置等が適用されていないこともあり、来園者数が増えてきている。
,,○,設計事務所（所長）,販売量の動き,・建設関係は公共工事発注件数が若干増加しており、上向きとなっている。飲食サービス業では客足は増えているものの、宴会等の自粛もあり、上向いているとはいえない。
,,○,設計事務所（所長）,お客様の様子,・価格高騰が続いているものの、客は消費を控える物もあれば、機会を逃すことなく行動する場合もある。
,,○,住宅販売会社（経営者）,来客数の動き,・まん延防止等重点措置が解除になり、海外からの渡航が可能となって、就労の外国人が社宅として賃貸物件を成約している。多少、良くなっていく傾向にある。
,,□,商店街（代表者）,お客様の様子,・まん延防止等重点措置が解除されたことで来街者は増えている。ただし、原材料価格の大幅値上げと電気料金の値上げで、利益が出ない小売業の景気は低迷から抜け出せない状態である。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・物の値上げが身に染みてきている。皆、買物も控えめにしている。まん延防止等重点措置が解除になって、人の動きが良くなると思っていたが、新型コロナウイルスオミクロン株の新規感染者が減少しないので、人寄せもできない。客の動きは悪いが、ゴールデンウィークに期待したい。
,,□,百貨店（店長）,販売量の動き,・まん延防止等重点措置解除となったものの、県内の新型コロナウイルス新規感染者数が余り減少せず、売上、来客数の回復は鈍い。
,,□,コンビニ（経営者）,お客様の様子,・20～30代の客、特に観光客が、以前より増えてきたようである。
,,□,その他専門店［靴小売業］（経営者）,来客数の動き,・まん延防止等重点措置が解除となったが、当社の主要顧客であるシニア層は、いまだに活動の鈍い状態が続いている。40～60歳代は動きがみられるようになってきている。今一番の課題は、メーカーからの商材入荷がいまだに改善されないことである。その他にも、秋以降は販売価格が10～20％上がる物が増えてきている。じわじわと戦争や新型コロナウイルスの影響が出てきている。
,,□,一般レストラン（経営者）,来客数の動き,・少人数での宴会が少しずつ増加している。
,,□,一般レストラン（経営者）,お客様の様子,・春になってもまだ新型コロナウイルスを警戒しているような感じを受けている。ゴールデンウィークを控えて出費を抑えているのかもしれない。
,,□,その他飲食［給食・レストラン］（総務）,お客様の様子,・新年度の新規受託先状況について、事業所給食部門では、例年どおり、幼稚園や保育園、介護施設、学校給食等の受託ができている。レストラン部門は、ビジネスホテルチェーンから朝食提供の委託を受けたが、現状では稼働率、喫食率が新型コロナウイルス以前に回復しておらず、当面は厳しい状況が続くものとみられる。
,,□,タクシー（経営者）,お客様の様子,・４月後半より動きが良くなってきたが、新型コロナウイルス前の同月と比べて８％の減少である。
,,□,通信会社（経営者）,販売量の動き,・新型コロナウイルスによる地方経済への影響は、終わりがみえない。個人店や中小企業からの広報依頼は、いまだ皆無である。
,,□,通信会社（局長）,販売量の動き,・新型コロナウイルスの影響で、支払が滞り、相談を受けるケースが増えてきている。
,,□,競輪場（職員）,来客数の動き,・新年度になったが、来場者数に余り大きな変化はない。
,,□,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスが少し落ち着いてきたような感じもするが、いまだに街は活気を満たしていない。特に、夜のスナックや食堂は、まだまだ暗い状況である。我々の不動産業界も、今は動きが若干止まっているような感じがする。引き合いは少なく、特に、法人関係の事務所の動きが全くない。
,,□,その他住宅［住宅管理・リフォーム］（営業）,単価の動き,・様々な材料が徐々に値上がり、今までの価格よりも高額になってしまい、客側は決め手に欠けている。その上、相変わらず材料や部材の調達期間も長く、決定するまでに四苦八苦している。
,,▲,一般小売店［家電］（経営者）,販売量の動き,・元々が悪い状況だったので、当店の売上は若干良いものの、この先の円安と物価高を考えたら、悪くなるのは目に見えている。
,,▲,一般小売店［茶］（経営者）,来客数の動き,・売上が低下し、やや悪くなっている。
,,▲,百貨店（営業担当）,競争相手の様子,・近郊の商圏エリアに複合施設がオープンし、地域初のショップが出店する等、当店の来客数減少に結び付く環境がある。
,,▲,スーパー（商品部担当）,お客様の様子,・売上、来客数共に前年比90％台前半となっているが、価格訴求を行った際は、来客数は増えるものの、目玉商材以外の買上点数は伸びず、厳しい状況が続いている。
,,▲,衣料品専門店（販売担当）,来客数の動き,・当店の顧客は高齢者がほとんどである。今月は年金支給月だったが、現状の新型コロナウイルス新規感染者の高止まり状況を考慮してだと思うが、客が本当に出てこない。来店数が本当にゼロに近く、どうしようもない。
,,▲,乗用車販売店（経営者）,販売量の動き,・新型コロナウイルス禍やロシアのウクライナ侵攻等で、先行きを心配してか、法人、個人を問わず、車の話題が盛り上がらない。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルス感染拡大予防のため、中国でロックダウンが実施されて半導体が供給不足となり、新車生産の遅延が生じ、新車の登録、販売ができない状況が続いている。４～５月への納期変更や新車の在庫車両不足が続いている。
,,▲,自動車備品販売店（経営者）,販売量の動き,・４月に入って、例年どおり若干一息ついて、販売も下がってはいる。特に盛り上がるとかこれから良くなるという特徴はないものの、ずっと我慢をしていて、いきなり車を購入したり、遊び的な車を買ったりというような傾向が感じられる。
,,▲,住関連専門店（店長）,来客数の動き,・新型コロナウイルスの特需も少しずつなくなり、来客数が前年を下回ってきているため、やや悪くなっている。
,,▲,住関連専門店（仕入担当）,来客数の動き,・消費に対してネガティブな要素が重なっている。新型コロナウイルスの感染状況の高止まりや連日のウクライナ情勢の報道、あるいは値上げの連鎖で、特に、レジャー関係への支出が抑えられており、来客数に影響を与えている。
,,▲,通信会社（営業担当）,単価の動き,・ウクライナ情勢の影響を受け、食品や原油等の原材料価格高騰により、物価高が消費に影響を及ぼしている。
,,▲,通信会社（総務担当）,販売量の動き,・販路を増やして拡販に努めているが、前年同月を２割も下回っている。
,,▲,美容室（経営者）,来客数の動き,・日銀は米国の景気鈍化を横目でにらむだけで、金利政策は八方塞がりの状態で成す術がない。可処分所得が一向に増えない現況では、消費税減税で景気の下支えが必要な時期にあると考える。検討するとお題目のように言うだけでは国民からそっぽを向かれる。
,,▲,その他サービス［自動車整備業］（経営者）,単価の動き,・１台当たりの売上をみると、前月比マイナス７％の落ち込みが続いている。
,,×,その他飲食［ファーストフード］（経営者）,来客数の動き,・ここ３か月ほどで、１日の来客数が１割くらい減っている。
,,×,都市型ホテル（経営者）,販売量の動き,・４人を超える人数での会食禁止等の自粛要請により、飲食客が激減している。
,,×,タクシー運転手,お客様の様子,・依然として、新型コロナウイルスオミクロン株の新規感染者数が高止まりしている。当市でも毎日50人前後の新規感染者がいる。飲食店にも客が少なく、電車に乗ってくる客も少ないままで増えず、タクシー利用客も少ないままである。
,,×,ゴルフ練習場（経営者）,お客様の様子,・４月より食料品やガソリン等の必需品が値上がりしており、客は買い控えしている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,不動産業（管理担当）,受注量や販売量の動き,・４月以降、値上げや納期未定になる前に修繕を行いたいという相談が少し増えている。できれば今月中に完了したいという希望もあり、少しではあるが売上が伸びている。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・新型コロナウイルスの影響も受けずに、稼働している。
,,□,一般機械器具製造業（経営者）,取引先の様子,・取引先では、トラック関係の仕事の受注がストップしているということで、全く予測ができない感じである。
,,□,輸送用機械器具製造業（経営者）,取引先の様子,・受注量や取引先の様子は、前月辺りと余り変わらない。
,,□,輸送業（営業担当）,取引先の様子,・気温の高い日が続き、夏物家電のエアコン、サーキュレーター、扇風機等やレジャー用品等は、前年並みの物量を確保している。しかし、ウクライナ情勢や円安による原油や燃料価格の高騰、その他のコスト上昇により、利益は薄くなっている。
,,□,不動産業（経営者）,受注量や販売量の動き,・自粛傾向は変わらない。
,,□,広告代理店（営業担当）,受注量や販売量の動き,・広告宣伝の予算がないという回答がほとんどで、何も変わらず悪い状態のままである。
,,□,経営コンサルタント,それ以外,・新型コロナウイルスの感染状況が落ち着きをみせて、県内企業のマインドは通常に戻りつつある雰囲気になっている。飲食店や商店に出向く人の流れも徐々に増えつつあるが、地域全体が押し上げられるまでには至っていない。
,,□,司法書士,受注量や販売量の動き,・何か月か前と比べてもほとんど変わらないが、ほんの僅かに上がったり下がったりしていて、今月はやや下がり気味である。ただし、全体としてみれば変わらないというところである。
,,□,社会保険労務士,取引先の様子,・経済活動は戻りつつあるが、材料価格高騰分の転嫁が進まず、業績は厳しい。
,,▲,一般機械器具製造業（経営者）,取引先の様子,・自動車生産ラインの停止が頻発している。生産ライン停止の情報は直前に出るため、サプライチェーンに多大な悪影響が出ている。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルスから回復しつつあると感じており、受注も増えてきたが、ロシアとウクライナの戦争ということで、ちょっと皆が加減し始めた感じが出てきて、受注量もかなり落ち込み始めている。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占め建設業を営んでいる。現与党政権誕生後、現政権まで、公共工事は順調に推移している。我が国は自然災害が多く発生し、中越地震、東日本大震災、熊本地震等、常に災害が生じる国である。災害発生時、建設業者は我を顧みず復旧工事にまい進する。当県は衆参両議員、知事、市長いずれも長期に就任しているため、本当の意味で、国民、県民を一番に考えて行動しているとは残念ながら思えない。今期公共工事は前年比85％と厳しく、当社受注も前期比10％減の受注となっている。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・派遣求人依頼が安定しているほか、中途採用についても職種を問わず、依頼が増加してきている。
,,○,人材派遣会社（管理担当）,求人数の動き,・製造派遣の求人が多くなったため、やや良くなっている。
,,○,学校［専門学校］（副校長）,それ以外,・いまだ新型コロナウイルス禍ではあるが、学校としてもできる行事を少しずつ実施する方向で検討している。先日も、細心の注意を払いながら宿泊研修を実施している。
,,□,人材派遣会社（経営者）,求人数の動き,・衣替え時期である新学期や新入学等で、衣料品の伸びが結構良かったようである。季節的な野菜や食料品等は幾分高めだが、家飲みや家での料理に向いて購買力はあった。年度替わり等もあり、土木、公共事業関係は少し活発さがみられる。
,,□,職業安定所（職員）,求職者数の動き,・求人数も若干増えているが、求職者数が増加傾向にあるので、景気が良いとはいえない。
,,▲,＊,＊,＊
,,×,＊,＊,＊
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,一般小売店［生花］（店員）,それ以外,・例年４月は入学式、入社式、学校の離任式などでの祝い花が売れるが、今年になってやっとそういった場面などでの花が売れるようになった。卒業式も通常どおりと聞いている（東京都）。
,東京都,◎,一般レストラン（経営者）,お客様の様子,・まん延防止等重点措置が解除され、何も規制がない状態になったので、客もようやく会社の同僚と何人かでお酒を飲んでみようという気になったようである。少人数のグループで予約し、来店している（東京都）。
,,◎,都市型ホテル（スタッフ）,来客数の動き,・まん延防止等重点措置が解除され、県民割がスタートしたことで、集客が増加している。
,東京都,◎,旅行代理店（従業員）,販売量の動き,・まん延防止等重点措置が解除され、人流が活発になっている（東京都）。
,,○,一般小売店［和菓子］（経営者）,来客数の動き,・３月末にまん延防止等重点措置が解除になり、人の動きも出てきて、来客数も増加している。取引先からの発注も徐々に増えている。
,,○,一般小売店［傘］（店長）,来客数の動き,・客足が少しだが戻っている。
,東京都,○,一般小売店［茶］（営業担当）,販売量の動き,・まん延防止等重点措置が解除されたが、特別に景気が良くなったとは感じない。多少は品物が動いているが、以前ほどではない。特に、ホテル関係は客が入るのが一番なので、人がどんどん出歩くことを願っている（東京都）。
,東京都,○,一般小売店［書店］（営業担当）,販売量の動き,・新年度向けの受注量は、新型コロナウイルスの影響下でも余り影響なく確保されている（東京都）。
,東京都,○,百貨店（売場主任）,来客数の動き,・週末を中心に家族連れの来店客が増えており、卒入学、就職祝いの返礼品の動きが活発化している。ケータリングや弁当、オードブルの需要が、今までは数名の要望であったのが、受注点数が倍以上になっている（東京都）。
,東京都,○,百貨店（総務担当）,お客様の様子,・新型コロナウイルス感染者数は引き続き高止まりしているものの、重症化リスクの低下などにより、客の行動意識は３か月前と比べて変化している。具体的な行動制限がない状態であり、季節の変わり目ではあるが、紳士、婦人共にファッション関連商材の動きが良くなっている（東京都）。
,東京都,○,百貨店（広報担当）,来客数の動き,・３か月前の新型コロナウイルス感染第６波のときよりも、足元の感染状況は幾分落ち着いている。それに伴い来客数も当時よりは回復している（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・都内の新型コロナウイルス新規感染者数が高止まりから減少傾向となり、商業施設への来客数も多くなってきている。アパレル、雑貨、食料品などが伸長している。食料品は、前年に比べて販売客数が減少しているものの、購買単価が上昇している。要因としては、相次ぐ値上げによる単価上昇と、菓子や総菜などの購入比率の上昇である（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・郊外店舗の来客数が徐々に増えている。連動して、売上も徐々に増えつつある（東京都）。
,東京都,○,百貨店（販売促進担当）,来客数の動き,・まん延防止等重点措置が解除となり、解除前と比較すると来客数、売上共に少しずつではあるが戻ってきている（東京都）。
,,○,百貨店（販売促進担当）,それ以外,・３か月前はまん延防止等重点措置の適用中であり、その頃と比べると売上、単価共に前年比で伸長している。
,東京都,○,百貨店（財務担当）,販売量の動き,・前月にまん延防止等重点措置が解除されて以降、当月についても販売量が一定程度改善している（東京都）。
,東京都,○,百貨店（管理担当）,販売量の動き,・食品だけではなく、不振だった衣料品や靴、バッグなどの動きも出てきている（東京都）。
,,○,コンビニ（経営者）,来客数の動き,・まん延防止等重点措置が解除されて、このゴールデンウィークは2019年に戻ったような、いつもどおりの感じである。来客数も少しずつ伸びており、やはり人が動いていると感じている。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・朝、昼の時間帯でオフィスや繁華街の売上が戻ってきている。新型コロナウイルスの影響からの回復を感じる（東京都）。
,東京都,○,コンビニ（商品開発担当）,来客数の動き,・特に、週末の来客数が増えてきている（東京都）。
,,○,衣料品専門店（経営者）,販売量の動き,・来客数は前年比５％増加、売上も微増となっており、靴下や肌着等の実用衣料品が特に良くなっている。外出着は低価格商材はよく売れているが、高い物は動きが悪い。
,東京都,○,衣料品専門店（経営者）,販売量の動き,・インターネット販売が特に好調である。旅行などイベントごとが増えているようで、気温の上昇とともに消費者の興味が買物に向かっているようである（東京都）。
,東京都,○,衣料品専門店（店長）,販売量の動き,・４月に入り、ドレス事業部のゲストドレスは前年比137％と好調に推移している。背景には、今まで控えていた結婚式等のイベントが回復基調となっていることがある（東京都）。
,,○,衣料品専門店（役員）,販売量の動き,・旅行や食事会に参加するという客が増えてきている。
,,○,家電量販店（従業員）,来客数の動き,・海外でのロックダウンなどもあり、エアコンを購入する客が例年より早く動いている。平日の来客数も増えている。
,,○,高級レストラン（経営者）,来客数の動き,・まん延防止等重点措置が解除されてから来客数が伸び、売上も上がっている。
,東京都,○,高級レストラン（役員）,来客数の動き,・緊急事態宣言、まん延防止等重点措置が解除され、春らしい陽気になり、来客数、オーダー機会の増加傾向により、売上はやや良いトレンドにある（東京都）。
,東京都,○,高級レストラン（仕入担当）,販売量の動き,・売上は改善しているものの、2019年度比ではまだ及ばない（東京都）。
,東京都,○,一般レストラン（経営者）,単価の動き,・外食業界においてはどこもそうだと思うが、夜の来客数と平日の来客数が落ちている。遅くまで飲食店に滞在する客の数が減少している。しかし、土日や休日は来客数が増えており、単価も上がっているので、売上も伸びている（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,来客数の動き,・今までは、個人のフリー客がほぼない状態だったが、４月後半からはフリー客も増え、街の人出も増加している（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,お客様の様子,・取引先の新型コロナウイルス対応も一段落した様子で、アフターコロナの状態が定着してきている。パーティー需要はいまだに元に戻っていないが、それ以外はおおむね新型コロナウイルス発生前の状態に回復したため、当社のアフターコロナ体制とあいまって、利益も確実に出る状態にある（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・現在はまん延防止等重点措置も解除され、やや良くなっている。個人客は徐々に戻ってきているが、法人客の宴会利用が戻ってきていないので、全体としては道半ばの状況である。
,,○,都市型ホテル（スタッフ）,販売量の動き,・前月末にまん延防止等重点措置が解除され、新型コロナウイルス感染者数が高止まりしているなかではあるが、徐々に直近での予約が増え始め、販売量も回復傾向にある。企業での接待や官公庁、学校などの歓送迎会は皆無だが、県民割などの支援が始まり、宿泊やレストランなどへの影響は大きい。
,東京都,○,旅行代理店（従業員）,販売量の動き,・海外旅行は、各国に対する感染症危険情報のレベルが下がり、ハワイ挙式を延期していた客から予約が入ってくるようになっている。長らく止まっていた海外が、まずはハワイからだが、今後は各国への広がりが期待される（東京都）。
,東京都,○,旅行代理店（営業担当）,お客様の様子,・まん延防止等重点措置の解除後、ゴールデンウィークの申込みや一般団体の問合せも増えてきている（東京都）。
,東京都,○,旅行代理店（販売促進担当）,お客様の様子,・まん延防止等重点措置が解除され、県民割など旅行への補助も出るようになり、国内個人旅行は動きが活発になってきている。特に、近場の客が少し遠出をするような傾向がみられる（東京都）。
,,○,旅行代理店（営業担当）,来客数の動き,・新型コロナウイルスの感染は収まらないが、ウィズコロナの生活習慣が定着したのか、県民割を利用して旅行する来店客が、１～３月と比較して20％ほど増えてきている。
,東京都,○,タクシー運転手,お客様の様子,・新型コロナウイルス変異株が流行し、収束に向かったと思ったら、新型コロナウイルスオミクロン株なるものが流行し始め、まん延防止等重点措置で世の中の景気が低迷し、日に日に売上が落ちていった。こんな状態でタクシードライバーを続ける意味はあるのかなどと考えた時期もあったが、昨今はサラリーマンもコロナ慣れしてきたのか、都心などでも夜間のにぎわいが戻ってきている。県境からホステスがタクシーを呼んで都心に出勤するようになっている（東京都）。
,,○,タクシー運転手,お客様の様子,・まん延防止等重点措置が解除され、徐々に利用が増えてきている。夜の飲み屋街も客入りが良く、無線オーダーの本数も伸び、仕事ができるようになってきている。
,東京都,○,タクシー運転手,来客数の動き,・新型コロナウイルスの規制がなくなり、客は大分動いている。特に、最終電車に乗ってくる客などがかなり増えている。休日前は人の出入りがものすごく増えている（東京都）。
,,○,タクシー（団体役員）,来客数の動き,・週末は多少人流が戻ってきている。
,東京都,○,観光名所（職員）,来客数の動き,・行動制限がなければ、それなりに来客数が見込める。現に増加しつつある（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・例年、マスターズゴルフが開催される頃になると、ゴルフ練習場は来場者数が増え始める。まん延防止等重点措置が解除され、その他のレジャーに消費者が分散しても、前年からのブームは継続している。
,,○,パチンコ店（経営者）,来客数の動き,・県内におけるまん延防止等重点措置が解除されて１か月余りが過ぎ、飲食店も活気を帯びてきている。特に、最近は深夜まで営業する店舗も増えて、人の流れが活気付いており、その結果、来客数も増えてきている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,お客様の様子,・来場者数などから判断するとやや良くなっている（東京都）。
,,○,設計事務所（経営者）,お客様の様子,・取引先から新年度の契約をもらえている。年俸にはなるが、前年に比べて増額要請が通っている。
,,○,設計事務所（経営者）,お客様の様子,・民間案件は相変わらず厳しい状況が続いているが、官庁案件の入札前倒しの影響が大きい。新築工事設計は非常に少ないが、改修工事設計はそれなりに期待できそうである。
,東京都,○,設計事務所（所長）,お客様の様子,・計画中の物件に多少動きが出ているので、良くなってきている。しかし、基本図はまとまってきたものの、あと一歩がなかなか進まない（東京都）。
,東京都,○,その他住宅［住宅資材］（営業）,販売量の動き,・新年度になり、建築市場が動き出してきて、安定した供給力のある企業に注文が集まり始めている（東京都）。
,,□,商店街（代表者）,お客様の様子,・客は、積極的に物を買おうという意識が弱く、大変慎重になっている。来店しても購入決定に時間を掛けて、しっかり他店と比べながら、慎重に買物をしている様子が見受けられる。ただし、以前と比べると、少しは物を買うという行為が増えてきたようにも感じる。
,東京都,□,一般小売店［家電］（経営者）,販売量の動き,・３か月前と比べて変わらないというか悪い状態がこの２～３年ずっと続いている。半導体の影響で商材が入ってこないこともあり、いまだに待たされている時間が長い（東京都）。
,,□,一般小売店［印章］（経営者）,来客数の動き,・新型コロナウイルスの影響だと思うが、街中を歩いている人が少ないと感じる。買物客は目的を持って来るので、来客数が非常に少ない。
,,□,一般小売店［祭用品］（経営者）,来客数の動き,・新型コロナウイルスの感染者数が徐々に減り、まん延防止等重点措置も解除されたが、まだまだ活気が戻っていない。しばらく時間が掛かりそうである。
,東京都,□,一般小売店［文房具］（経営者）,お客様の様子,・３月下旬に東京都のまん延防止等重点措置が解除され、４月になりようやく飲食店でも客の来店頻度がやや高まってきている。会計伝票等の業務需要商材の販売量も増えてきているが、新学期の学童用品の動きは予想よりも増えず、結果として３か月前とさほど変わらない（東京都）。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・新型コロナウイルスの感染者数は減ったり増えたりの繰り返しで、発生前の水準にはまだまだほど遠い。
,,□,一般小売店［文具］（販売企画担当）,お客様の様子,・２店舗のうち支店の方を４月末で閉店することになり、閉店セールを１か月間行っていたが、相当物が売れた。客も安ければ買う様子が見受けられる。また、外商の案件もそこそこあったので、ふだんよりは良い。安いので買うという反動を考えると、余り景気は変わらない。
,,□,百貨店（総務担当）,来客数の動き,・来客数は前年を下回ったものの、衣料品に動きがみられる。高額品の動きを見ると、消費に対して慎重な姿勢がうかがえる。
,東京都,□,百貨店（総務担当）,来客数の動き,・まん延防止等重点措置が解除されたことで来客数は増えている。また、高額品の販売も比較的好調である（東京都）。
,東京都,□,百貨店（営業担当）,それ以外,・ウクライナ情勢、急激な円安など不安定な世情があり、新型コロナウイルスの感染状況も依然として不透明なため、景気回復を見通せない（東京都）。
,東京都,□,百貨店（販売促進担当）,来客数の動き,・全ては政府の対応次第なので、何も変わらない（東京都）。
,東京都,□,百貨店（経営企画担当）,販売量の動き,・まん延防止等重点措置解除後も回復傾向はみられず、横ばいが続いていたが、４月下旬より厳しい状況となっている。食料品は堅調な推移が続いていたが、ロシアのウクライナ侵攻の影響による電気料金の高騰、ガソリン、食品の相次ぐ値上げにより消費意欲の低下に見舞われ、全体の数値を落としている（東京都）。
,,□,百貨店（企画宣伝担当）,販売量の動き,・新型コロナウイルスの影響からの回復の兆しは見えるものの、世界情勢不安による消費者心理の冷え込みや、原油高、円安による様々な生活必需品の価格高騰により、個人消費の動向は予断を許さない状況である。
,東京都,□,スーパー（販売担当）,単価の動き,・競合他社との価格競争などがあり、平均単価が下がる傾向にある。客の買上点数は前年を上回っているが、平均単価が落ちている分、客１人当たりの１回の合計買上額がなかなか前年を上回らない状況が続いている（東京都）。
,,□,スーパー（経営者）,お客様の様子,・食品の値上げが相次ぎ、売上が落ちている。
,,□,スーパー（経営者）,来客数の動き,・来客数は少し落ちているものの、客単価は上がっている。これは、買上点数が落ちていて、１点単価が上がっているという感じなので、全体的には３か月前と変わらないが、余り良くない状態が続いているという感じである。
,東京都,□,スーパー（店長）,単価の動き,・来客数や買上点数は前年並みを維持しているものの、単価の上昇がみられない。日々必要最低限の食材しか購入していかない様子がうかがえる（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・今月は、食料品は前年を若干下回っているものの、衣料品、住まいの品は前年を上回っており、トータルでは前年並みの売上となっている。客の購買状況をみると、食材は売上が落ちているが、即食できる弁当などは前年よりも伸びている。また、衣料品については前年よりも売上が増加している。こうした購買状況からみると、客がステイホームから外に出ている様子がうかがえる。
,,□,スーパー（総務担当）,お客様の様子,・商品が値上がりしており、余計な物は買わないが、値上げ自体は仕方がないと受け入れている様子である。
,東京都,□,スーパー（営業担当）,販売量の動き,・加工食品の値上げが徐々に強まってきている。したがって、１人当たりの買上単価、更に１品当たりの単価は上がっているものの、販売数量が伸び悩み、その分相殺されている（東京都）。
,,□,スーパー（販売担当）,販売量の動き,・前年と異なり緊急事態宣言下ではないが、まだまだ新型コロナウイルス感染第７波も予測されており、販売量は増えていない。また、ゴールデンウィークを控え、今年は人流の増加が予想され、支出も増えると思われるので、４月中旬までは１人当たりの買上点数は伸びていない。
,,□,コンビニ（経営者）,来客数の動き,・特に大きな変化はない。
,,□,コンビニ（経営者）,お客様の様子,・必要最低限の物以外は買わない。
,,□,コンビニ（経営者）,来客数の動き,・来客数は変わっていないが、値上げした商材が多々あり、販売金額が少し上がってきている。ただし、賃金が上がらないと今後は厳しいと予想している。
,,□,コンビニ（従業員）,来客数の動き,・来客数の動きがほとんど変わらないことから、身の回りの景気も変わらない。まん延防止等重点措置の適用中と比較しても、それほど来客数の動きが変わらないのは、やはり生活必需品として食品や日用品が並ぶコンビニは、生活に欠かせない場所だからと感じている。
,,□,家電量販店（店長）,単価の動き,・物価が上がり、購入価格を気にする客が増えている。
,東京都,□,家電量販店（店長）,お客様の様子,・全体的には価格上昇の流れにあるが、生活必需品として需要の衰えは感じていない。ただし、商材の入荷遅れが慢性化しつつあり、納品ベースの売上計上がされていない（東京都）。
,東京都,□,家電量販店（経営企画担当）,販売量の動き,・４月に入り、新型コロナウイルスの感染者数は若干減少傾向だが、営業の現場では引き続き感染症対策を施し、いかに安心安全に買物ができるかが重要と考えている。また、円安、ロシアのウクライナ侵攻を起因とする原材料不足等、物価の変動は、消費者の財布のひもを固くする要素と考えている。売上の数字はほぼ前年並みである（東京都）。
,,□,乗用車販売店（経営者）,来客数の動き,・自動車の整備は、前月までは順調に入っていたのだが、今月は余り芳しくない。また、販売も半導体不足で生産が２か月遅れとのことで、客の購買意欲が少し低下しているようである。
,,□,乗用車販売店（営業担当）,販売量の動き,・いまだ半導体不足の問題が解決されていない。
,東京都,□,乗用車販売店（販売担当）,来客数の動き,・車の販売台数が増えてきている。特に、半導体不足の影響で新車の納期が遅れていることもあり、どうしても早めに欲しい人たちは中古車を買うということで、中古車価格も上がっている。価格が上がれば、当然粗利も増える（東京都）。
,,□,乗用車販売店（店長）,販売量の動き,・納期遅延が続いているなか、更なる遅延が発生し、客に納期を案内しても、余りにも先過ぎて結論が出ない。
,,□,乗用車販売店（渉外担当）,販売量の動き,・自動車の出荷正常化のめどが立たない。
,東京都,□,乗用車販売店（営業担当）,来客数の動き,・新車は納期が長く掛かるので、希望の納車日に間に合わず、客が中古車に流れてしまう（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・まん延防止等重点措置が解除された後も、来客数は増えていない。客単価も上がってこない。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・何となく来客数が減っているように感じる。
,東京都,□,その他専門店［貴金属］（統括）,販売量の動き,・来客数は徐々に増加しており、回復傾向にあるが、実売には結び付いていない（東京都）。
,東京都,□,その他小売［ショッピングセンター］（統括）,お客様の様子,・行動制限から解放されて客の動きが活発になっているが、購買意欲は比例していない（東京都）。
