,東京都,○,旅行代理店（従業員）,・行楽シーズンを迎えるため、10月以降の国内団体旅行の問い合わせや、予約件数が増えている。
,東京都,○,旅行代理店（支店長）,・法人関係は秋の旅行シーズンになり、社員旅行、研修旅行を中心に間違いなく増加する。個人旅行については消費の停滞から従来より少し落ちるが、総合してやや良くなる。
,東京都,○,旅行代理店（営業担当）,・新商品の売行きが好調である。
,東京都,○,通信会社（営業推進担当）,・猛暑でエアコンが売れたこともあり、同時にテレビの買換えが進んでいる。残り10か月で更に加速する。
,東京都,○,観光名所（職員）,・今後は秋のトップシーズンを迎えるため、天候にも左右されるが、多少は良くなる。
,東京都,○,設計事務所（所長）,・本来の動きは出ていないので不景気を感じるが、設計は１つが長いものなので、１つ決まれば少しはもつ。そのため、やや良くなっている。
,東京都,□,商店街（代表者）,・世相がまた不景気モードになりつつあるので、ここ数か月良くなっていた空気は飛んでしまいそうである。ただ、猛暑が落ち着いて、天候の良い快適な秋となれば、猛暑の反動で良くなる可能性はある。
,,□,商店街（代表者）,・地域のディスカウント的な食料品店が２店閉店し、その後にまた同様の食料品店が出店するということで非常に厳しい状況下ではあるが、多少は客がこちらに来るようになって良くなるのかと様子を見ている。
,東京都,□,一般小売店［衣料・雑貨］（経営者）,・天候が秋物の動きに影響し、９月も猛暑続きで売行きが悪くなるかもしれない。
,,□,一般小売店［酒類］（経営者）,・毎日のように競争で廉価販売の折込広告が入るようでは、酒類のみの当店に先行きの望みはない。
,東京都,□,一般小売店［米穀］（経営者）,・大型量販店はますます価格重視になっており、客も同様なので、秋の大不況があるかもしれないと心配している。
,,□,一般小売店［印章］（経営者）,・経済がこのように低迷していると、当店のような印章業で新しい会社を作る際のゴム印の需要などは良くならない。安売り店も出てきているので非常に小さなパイを取り合っており、浮上することは難しい。
,,□,一般小売店［医薬品］（経営者）,・今月は猛暑で非常に良くなかったが、２～３か月後もこの状態が続くのではないかと考えている。
,,□,百貨店（売場主任）,・残暑が長引くと予想されるため、秋物の動きに悪影響がある。
,,□,百貨店（総務担当）,・当店や近隣店の売上状況を見ると、前年実績をクリアする店が増えているが、まだ安定してクリアできる状況にはなっていないので、しばらくは前年実績を前後する状況が続く。
,,□,百貨店（総務担当）,・円高の影響や政治の低迷から、依然として厳しい状況は変わらない。
,東京都,□,百貨店（営業担当）,・来客数は微増が続いているが、客単価の低下の影響から、売上の急激な伸びは期待できない。円高基調による輸出関連企業の見通しが良くないなど、マスコミ報道についても明るい話はなく、個人消費についても財布を緩める状況にはない。輸入関連や海外旅行などは消費が増えると考えるが、国内消費については厳しい状況が続く。
,東京都,□,百貨店（営業担当）,・百貨店にはエコポイントなどのポイントもなく、この気候で既に秋物の動きに影響が出てきている。単価の上がる重衣料の売上にマイナスの影響が出れば、状況は更に悪化する。
,,□,百貨店（販売促進担当）,・８月は目標通りの実績をあげているが、夏季休暇時期の来客、購買客数に助けられてのことで、休暇明けはやや落ちている。単価低下傾向と残暑が続くこれからの時期には不安を覚える。ただ、月後半の不振は高級雑貨やインテリア催事の目標割れが影響しており、ファッションの先物購買の早さに期待し、ヒットアイテムの早期確保を課題としている。
,,□,百貨店（営業企画担当）,・残暑による秋物衣料の不調や厳しい経済情勢等を考えると、消費にプラスとなる材料は見当たらない。
,東京都,□,百貨店（副店長）,・天候に関係のある商品は好調だが、その他の商品にあまり変わりはない。今が良いのはやはり天候のせいである。
,東京都,□,百貨店（営業企画担当）,・客の様子を見ていても必要最低限の買物にとどまっており、改善の傾向は見られない。
,,□,スーパー（経営者）,・客数はなんとか維持しているが、客単価が下落しており、客がシビアな買物をしていることを感じる。この先も良い材料が無いので、変わらないか少し悪くなる方向に向かう。
,東京都,□,スーパー（店長）,・まだまだ猛暑で季節商材の特需がかなりあったため、売上は維持できているものの、定番商品の動きが今一つ良いとは感じないため、先行きは変わらない。
,,□,スーパー（店長）,・食べたいものやおいしいものは客も分かっているが、単価や量の問題から、何か１つを購入してもう１つを我慢するという購買動向が見られる状況は変わらない。
,,□,スーパー（店長）,・今の景気が悪い状況の中で会社全体としての抜本的な対策はなく、これ以上、個店で対応できることは限られているため、３か月後はこのままで変わらない。
,,□,スーパー（仕入担当）,・株価の下落や不況感から、消費支出の増える８月以降は財布のひもが固くなる。
,,□,スーパー（仕入担当）,・夏物から秋冬物への移行のタイミングがずれてしまい、売上の見込みが立たない。
,東京都,□,コンビニ（エリア担当）,・天候要因で客数が増えているだけなので、先行きは変わらない。
,,□,コンビニ（店長）,・社会的な不安材料や政治が不安定なことから、将来への希望が持てず、地域の客に活力がなくなっている。最近来店客の元気がなく、店もその影響を受けなかなか活性化しない。
,東京都,□,コンビニ（商品開発担当）,・個人消費が上向く好材料が新たに出てこない限りは、景気が上向くのは難しい。
,,□,衣料品専門店（経営者）,・消費者の目がエコポイント対象商品に向いているため、なくなった時には消費が控え目になる。また、アパレル関係は天候にかなり左右される業界で、全体的には低迷しており、ヒット商品が出る様子もなく、あまり期待できない。
,,□,衣料品専門店（店長）,・３か月前から同じような状態が続いているので、ここから先、一気に上向いたり下向いたりするとも思えず、現状維持が続く。
,,□,その他専門店［服飾雑貨］（統括）,・購買意欲をあおるモチベーションもなく、苦戦が予想される。
,東京都,□,その他小売［ゲーム］（開発戦略担当）,・北米で下期にかけて大型タイトルの発売と市場の盛り上がりが予測されるが、国内メーカーは押され気味の状況が継続する。
,,□,その他小売［ショッピングセンター］（統括）,・クリアランスセールにより来館者は増加しているが、客単価の下落傾向が続いており、セール後の動向を注視する必要がある。また、急激な円高、株安が今後どのように影響するのかも見定める必要がある。
,東京都,□,高級レストラン（支配人）,・秋から冬にかけての宴会予約の出足が遅い。一時良くなりかけた景気もやや足踏みをしている。また、好調な企業とそうでない所がかなりはっきりしている。
,,□,一般レストラン（経営者）,・例年８月の売上はもちろん悪いが、11月もそんなには良くならないので、３か月先の11月は大して変わらない。
,,□,都市型ホテル（スタッフ）,・円高あるいは株安といった不確定要素が非常に多いため、極端に多くなるということはない。
,,□,タクシー運転手,・タクシーの利用者は必要に迫られた個人であり、大手企業の利用はまだ控えられている。
,,□,タクシー（団体役員）,・今後の景気対策に期待するところだか、今のままだと需要が増える要素が何もなく、悪い状況で変わらない。
,東京都,□,通信会社（経営者）,・加入獲得は計画どおり推移すると思うが、解約も多く、課金純増ベースでは厳しい状況が続く。
,,□,通信会社（営業担当）,・個人宅より、デジタル対策をまだ終えていない小規模集合住宅からの需要が引き続きあると思うため、契約数も堅調に推移する見込みである。
,,□,通信会社（営業担当）,・景気の先行きが不透明なため、余計な出費は控える傾向が続き、回復する兆しは見えない。
,東京都,□,通信会社（営業担当）,・地域の商店の顧客が減少し、閉店が増えている。
,,□,通信会社（営業担当）,・地上デジタル放送対策に関連した問い合わせ増とアンテナ設置、他社切替による解約増という状況はしばらく続く。
,東京都,□,通信会社（支店長）,・今後、売上を確実に伸ばしていく店舗と低迷していく店舗の差が広がっていく。
,,□,通信会社（局長）,・地上デジタル放送化カウントダウン効果での販売量は、増加に陰りが見えてきている。また、単価の減少傾向が相変わらず続いており、全般的な景気対策がしっかりと見えない現在では、将来的な期待も薄い。
,,□,ゴルフ場（支配人）,・２～３か月先の予約状況が、平年を若干下回っている。
,東京都,□,パチンコ店（経営者）,・夏の比較的良い時期にさほど良い数字が上がらなかった。２～３か月先は、心配はあるが期待を込めて、変わらない。
,東京都,□,その他レジャー施設（経営企画担当）,・円高、株安や民主党代表選を控えていることなど現在悪材料を多く抱えているものの、プロスポーツ関連商品、サービスでは、大きなイベントが続くため、期待している。
,東京都,□,設計事務所（職員）,・更に上向くことを期待したいが、その期待を実現化する要素が見当たらないため、平行線である。
,,□,住宅販売会社（従業員）,・景気の良くなる要素が見当たらない。金利や税制に変化はなく、住宅版エコポイント制度もあまり効き目があるようには感じない。新築マンションがようやく近隣で供給を始めたので、買換え層などが動いてくれれば、周辺の活性化につながってくるのではないかと期待している。安値で土地購入ができた建売分譲業者がようやく供給を増やしてきた感はあるが、単価が下がっているため、販売数を増やすことでカバーしないといけない状況である。
,,□,住宅販売会社（従業員）,・通常２、３か月先は秋の商戦等に向けて販売量が良いのだが、今年は客は動くにしても売る物が無いのが現実である。そのため、変わらない。
,,□,住宅販売会社（従業員）,・契約数は変わっていない。
,東京都,□,その他住宅［住宅資材］（営業）,・現在は経済も政治も停滞感があり、今後劇的な変化が起きていくようなことは期待しにくい。
,,▲,商店街（代表者）,・商店街の通行量、売上が激減している。夏物が猛暑でいつまで売れるのかが問題であり、また、秋物が入ってきてもこの暑さでは手が出ないので厳しい。
,,▲,一般小売店［茶］（経営者）,・まだ残暑が続くということで、景気の悪化もしばらく続く。
,,▲,一般小売店［家電］（経理担当）,・暑さが続くとは言われているが、真夏とは違う。秋以降もテレビには期待しており、ＬＥＤ電球のキャンペーンも始まるが、細かい物なので、総じてやや悪くなる。
,,▲,一般小売店［祭用品］（経営者）,・夏も終わり、また元に戻りそうである。
,東京都,▲,一般小売店［茶］（営業担当）,・来月も例年より暑い日々が影響し、売上ダウンが予想される。その後、冷たいお茶から熱いお茶へのきっかけが早まり、売上が回復すると期待したい気持ちである。
,,▲,百貨店（企画担当）,・一部小売で取り組んでいる円高セールといったものの訴求よりも、連日の円高、株安報道、政局不安など、消費者心理を冷え込ませる要因のほうが強くなる恐れがある。
,東京都,▲,百貨店（営業担当）,・消費税に関する発言や円高、株安の進行の影響もあり、消費マインドが冷え込んできている。具体的には、スーパーブランドを始め、宝飾、時計、絵画などの高級雑貨が低迷してきており、婦人服もプレタポルテなどの高級特選品が低迷してきている。
,,▲,百貨店（販売促進担当）,・円高や政治不信など景気の悪くなる要素はあるが、上向きになるような要素は見当たらない。
,,▲,百貨店（販売管理担当）,・宝飾品や高級時計、絵画などの高額品が７、８月と不振を続けていること、猛暑の年は秋物が不振ということもあり、改善される材料が無い。
,東京都,▲,百貨店（営業企画担当）,・残暑の影響で秋物の動きはしばらく鈍そうである。食品やリビング、雑貨でけん引していく必要がある。
,東京都,▲,スーパー（総務担当）,・円高の継続と金利が上がらないことでお金の動きが非常に悪くなっている。客の可処分所得が上がらないのが景気が良くならない理由である。
,,▲,コンビニ（経営者）,・暑さによる、熱中症対策用の冷たい飲料が出回っており、食品、飲料関係の出荷、購入も非常に多いが、暑さによる一過性のものである。
,,▲,コンビニ（経営者）,・今月は好天続きにより売上を作ることができたが、天候次第の状況で、このままの販売量が続くことは考えにくい。先行き、販売量が減少することは明白である。
,,▲,衣料品専門店（営業担当）,・長期天気予報で９月は残暑、10月は前年より暑く、11月に寒くなると発表された。メーカーでも店でも秋が抜けてしまうということで心配している。
,東京都,▲,家電量販店（経営者）,・エコポイントと猛暑効果で８月は好調に推移している。エコポイント終了の12月は過去最大の売上が期待できるが、その間は反動減となる。
,,▲,乗用車販売店（経営者）,・エコカー補助金が９月一杯で打ち切られるので、販売はますます悪くなる。
,,▲,乗用車販売店（販売担当）,・今月はエコカー購入補助金終了間近のため、買い回り客や受注が非常に多く好調であるが、今後は売行きが伸び悩む。
,,▲,乗用車販売店（営業担当）,・補助金制度が終了となるため、減税だけではユーザーにはお得感が低いように取られてしまう。
,,▲,乗用車販売店（渉外担当）,・エコカー購入補助金の終了により、前倒し購入の反動が２～３か月続く。また、各メーカーの日当たりの生産計画も、10月より１～２割減産になっており、一時的な購買意欲の低下でやや悪くなる。
,,▲,都市型ホテル（支配人）,・先々の販売量は前年比で減少している。
,,▲,都市型ホテル（スタッフ）,・レストランの９～11月の予約人数は前年比１割弱増えているが、料理内容はこれから決まる案件が多くある。問い合わせでの応答では、こちらの提示、提案する料金より安い商品の問い合わせが多い。新聞等での株安や円高の報道の影響で、これからの集客や当日の来客に影響が出そうである。一方、宿泊は海外からの客足がリーマンショックから回復しつつある時に、円高が大きな逆風となっている。外国人客の、この先の予約の入りが一気に弱くなっている。また、まだキャンセルは出ていないが、国内企業が宴会や忘年会を自粛しかねないかと心配している。
,,▲,旅行代理店（経営者）,・安値の商品販売が横行している状況で、特にツアー等は１人でも参加できることをうたい文句にしているので、なかなか当社のほうまでは仕事が回ってこない。ツアーでも安値で、大体２万円前後の傾向が多い。見積の問い合わせすら、現状としてはない。
,東京都,▲,旅行代理店（従業員）,・業務性渡航が完全に回復しないまま、また円高による景気失速感が出てきている。
,東京都,▲,タクシー運転手,・タクシー適正化・活性化法ができても供給過多で需給バランスが一向にとれない現在、運転者として景気が良くなる傾向が見えてこない。都心は至る所で道路工事をしていて車の通行に支障をきたしているが、景気付けの内需拡大になっているのか疑問である。
,,▲,遊園地（職員）,・消費マインドの冷え込みからの脱却を期待できる要素が見当たらず、消費者の支出抑制傾向はまだ続くとみられるため、やや悪くなる。
,,▲,その他レジャー施設［ホール］（支配人）,・円高の対策は見えず、株価は暴落、エコカー補助金も終了し、これでは消費者はますます生活防衛型となり、余暇や趣味は控えることになる。結果、劇場やホールへの足は遠のく。近くの映画館では、話題の新作が上映されており、入場してみたが空席が目立ち、殺到している様子はない。
,,▲,美容室（経営者）,・商店街では生鮮３品の魚屋や雑貨類の店がやめ、段々とシャッター通りになってきている。
,,▲,その他サービス［学習塾］（経営者）,・今年の夏期講習も単価を少し下げたが反応が悪く、人数的には少なくなっている。末端までは、景気の上昇が見込まれない。
,,▲,その他サービス［立体駐車場］（経営者）,・毎月、もうこれ以上来客数が減りようがないと思えるほど減っているのに、まだ少しずつ減っており、なおかつ駐車時間も短くなっている。
,,▲,設計事務所（経営者）,・新しい仕事が見えない。行政の指名はあまりなく、民間も固まっており、この先が全く見えない。
,東京都,▲,住宅販売会社（従業員）,・現状では受注残が少なく、売上はあまり期待できない。契約も現在の集客があまり芳しくないため、厳しい方向に向かっている。
,,×,一般小売店［和菓子］（経営者）,・９月になってもこの猛暑が続きそうな予報が出ており、やはり客数の減少は否めない。また、政治が不安定で先行きが不透明な部分が多く、経済にも影響してくる。
,,×,一般小売店［食料雑貨］（経営者）,・株安、円高等による先行き不安で消費意欲は更に落ち込む。
,東京都,×,百貨店（広報担当）,・ものづくりの現場は海外にシフトし、さらに国内のめぼしい技術を持つ企業は新興国を含む海外企業やファンドに買収され、日本は空洞化しつつある。この状況下で経済の立ち直るきっかけが見当たらず、日銀や政治への期待も薄い。当店では当面大型改装などの予定もないので、景気悪化に歯止めが掛からない状況である。
,,×,衣料品専門店（経営者）,・円高、株安の直接的な影響はないと思うが、天候不順もあって購買意欲は依然、低迷する。
,,×,衣料品専門店（経営者）,・初秋も天候に大きく左右される状況が続きそうであり、日々売る商材の検討が必要である。ヒットアイテムが無く、また価格にもシビアな今の状況ではタイムリーな商材確保が難しく、数字の確保が大変そうである。
,,×,衣料品専門店（店長）,・具体的な景気対策が打ち出されず、雇用が改善されていないため、価格を下げても効果が出ず、天候、気温に左右されるだけの状態が続くため、悪くなる。
,,×,乗用車販売店（経営者）,・補助金の終了が見えてから来店が激減した。駆け込み需要もひと段落してしまった。
,,×,乗用車販売店（店長）,・今はエコカー購入補助金の駆け込みで需要が保てているが、補助金も９月で終わる。現在続く円高、中国に頼っているレアアース規制も非常に良くない状態であり、物価が上がる気がする。
,東京都,×,乗用車販売店（販売担当）,・環境助成金の営業ナンバー車については、７月の下旬ごろで終わってしまった。８月までは現行車の登録ができるが、９月以降についてはポスト新長期の登録になる。そういう状況で、助成金は出ない、ポスト新長期で車両代は高くなる、燃料代も現状まだ上がっているということで、トラック業界はこのあと２、３か月はまだまだ悪くなる。また、燃料の値段が高止まりしていることと、物流の輸送量が相当落ち込んでいるということで、各社競争をして運賃を下げている状況なので、会社経営も相当厳しい。
,,×,乗用車販売店（総務担当）,・新型電気自動車の投入で、顧客の心を動かすことができると思うが、補助金制度の廃止に伴う反動が、思っている以上にのし掛かってくる｡辛抱の長期戦になる。
,東京都,×,一般レストラン（経営者）,・円高や今の政治状況で、景気が良くなるわけが無い。ますます客の財布のひもは固くなるだけである。
,東京都,×,一般レストラン（店長）,・７月くらいまではそうでもなかったかと思うが、８月から急激に悪くなっている。当店周辺は一部上場企業ばかりなので、円高や株安で大変締めてくると思うので、店の存続が非常に厳しい状況で、いつ閉店しようかと考えている。
,東京都,×,タクシー運転手,・最近は円高、株安のところにまた物価が下がってきている。65円という値段の寿司屋まで表れている状況で、良くなるという要素が見つからない。
,,×,設計事務所（所長）,・民間の計画がほとんど無いなか公共建物に切替えたが、３年、１年先の完成で中間が無い。完成後の入金のため、その間のやりくりが大変で、苦戦をしている。
"企業
動向
関連

(南関東)",東京都,◎,出版・印刷・同関連産業（経営者）,・当社の季節的な要因による。
,,○,食料品製造業（経営者）,・敬老の日やお彼岸などの注文が入り始めてきている。
,東京都,○,出版・印刷・同関連産業（営業担当）,・今月の様子を見ると、個人も法人もわずかだが緩やかな上り坂になってきている。
,,○,その他サービス業［情報サービス］（従業員）,・このところ若干の下降傾向が続いていたが、アナログ地上波の停止まであと１年となったこの時期になり、地上デジタル放送の対応に絡めて、マンションの通信設備についても相談されることが増えてきている。今後はこの流れを生かして下降傾向に歯止めが掛かることを期待している。
,東京都,□,繊維工業（従業員）,・当分、今の閉そく感から抜け出せない。
,,□,出版・印刷・同関連産業（経営者）,・円高、政治経済が原因なのか分からないが、仕事が無く、ずっと夏休みのような感じである。
,,□,化学工業（従業員）,・客先に販売状況を聞いても相変わらず良くなく、先行きも良くなる要素はないとのことである。
,,□,一般機械器具製造業（経営者）,・３か月内示を見るとそんなに落ち込みは無さそうだが、この円高で、当社が生産している自動車関係の部品はブレーキが掛かってくるのではないかという心配がある。先が見えない状態である。
,東京都,□,電気機械器具製造業（経営者）,・ちょっとした企業は中小企業を含めて海外に出ることを考えており、日本国内は本当に空洞化しつつある。
,東京都,□,電気機械器具製造業（経営者）,・経済政策でしっかり手を打っていないので、円高は一向に改善されない。大企業が設備投資を控えないといけない現状で、景気が良くなるとは考えられない。
,,□,輸送用機械器具製造業（経営者）,・もっと円高が進んで80円くらいで定着してしまうのではないかと思っている。加工品は日本では高いとは思っていないが、高いと言われれば外国で加工するしかない。日本離れがどんどん進んでしまう気がして、どうやったら今後発展するヒントを得られるのか、分からない。
,,□,輸送用機械器具製造業（経営者）,・受注量は自動車関連を含めてやや多くなっている。ただし、円高、株安の問題があるので、コストが厳しくなるのではないかと心配している。
,,□,その他製造業［鞄］（経営者）,・当面、現状のままで変わらない。多少落ちることはあっても良くなるという実感はないので、不安を抱えながらこのまましばらく続く。
,,□,建設業（経理担当）,・この先入札予定に福祉関係や幼稚園等の案件があるが、予算があまりにも少ない。赤字覚悟で受注するか、仕事をあきらめるかの選択が続きそうである。
,東京都,□,輸送業（所長）,・会社全体でも商談の話を聞かない。取引先でも、段々と同業他社間で仕事の奪い合いが始まっており、それで失注する可能性があるとのことである。それで最悪、当社との取引にまで影響を及ぼすとも言われている。
,東京都,□,通信業（広報担当）,・円高などの懸念材料はあるが、年内は中小企業の経営環境に大きな変化はない。
,,□,金融業（渉外・預金担当）,・悪い状態が続き、いったん持ち直したようだが、様子見の状態が続きそうである。かと言ってどん底とまではいかず、難しい局面である。
,東京都,□,金融業（支店長）,・中小企業金融円滑化法により条件変更をしている企業は資金繰りが安定し、資金繰り倒産の危機は脱している。受注は回復しているが価格が下落し、売上増には至らない。今後売上増に転じた時の資金調達をどうするのかが、企業存続へのかぎとなる。予断は許さない。
,東京都,□,不動産業（総務担当）,・景気はこれ以上悪い方向には向かわないと思うが、当面は劇的に回復するとも思えない。しばらくは、小テナントも含め、入居希望情報を着実に拾いながら、空室率の改善を図っていくしか手立てがない。
,東京都,□,広告代理店（従業員）,・前年と同程度の売上が見込める。同業者と話すと売上が減っているとのことなので、売上が減少しないことで良しと思っている。
,東京都,□,社会保険労務士,・良くなるという要因が見当たらない。
,,□,経営コンサルタント,・自動車、機械など輸出産業の下請を担う市内の町工場はようやく苦境を脱したかに見えたが、思わぬ円高で再び身を引き締めている。一国だけの対応では解決できない問題だけに不安が大きく、生産能力増強のための人員増の計画を中止してしまっている。
,,□,その他サービス業［廃棄物処理］（経営者）,・エコカー購入補助金終了など先行きに対する不安定要素が取引先に大きく、低迷状態がしばらく続く。
,,□,その他サービス業［警備］（経営者）,・すぐには変わらない。企業の体力があるうちに、新しい分野に展開していくべきと考えている。
,東京都,□,その他非製造業［商社］（営業担当）,・翌月以降の見込も前月と変化なしのため、変わらない。
,東京都,▲,食料品製造業（経営者）,・気分的なものだろうが、閉そく感が実際の仕事に大きな影響を与えている。
,,▲,出版・印刷・同関連産業（所長）,・この状況はまだ続く。既存の取引先に頼らず、新規獲得を目指す動きを活発にしないと、生き残りは厳しい。
,,▲,出版・印刷・同関連産業（総務担当）,・時期的な要素もあるが、不況による発注量が減っていく傾向は長期的に続く。
,,▲,プラスチック製品製造業（経営者）,・各顧客とも受注にそれほど大きな落ち込みはなさそうだが、新規案件や開発の話が全く無い状態で、先行きはかなり厳しい。
,,▲,金属製品製造業（経営者）,・取引先の多くはこの円高に対する警戒感が強く、発注価格の見直しなど原価低減依頼が出てきている。
,東京都,▲,精密機械器具製造業（経営者）,・今後の仕事は海外等にいくような話があったので、あまり良くならない。
,東京都,▲,その他製造業［化粧品］（営業担当）,・エコカー購入補助金終了の影響が回りまわって家計に出てくるため、やや悪くなる。
,,▲,建設業（営業担当）,・円高も影響して自動車メーカーや商社の仕事が激減し、全体的な仕事量が減ってきている。
,,▲,金融業（役員）,・取引先の多くに電機部品メーカーや自動車部品の下請があり、円高で輸出が厳しくなっていることが一番の要因である。
,東京都,▲,金融業（支店長）,・小売業の客の売上は少し低迷しており、製造業等は利幅が少ない。９、10月以降の仕事の目途が立っていないとのことで、財務的にはかなり悪化傾向にある。これが少し続くと景気はやや悪くなっていく。個人客も住宅ローンの自己破産が増えており、給料面を抑えるのにも限度がきている。
,,▲,不動産業（従業員）,・工場用地等についての注文、問い合わせが非常に少なくなっている。また、大型店舗についても条件が非常に厳しくなっており、先行きは暗い。
,,▲,広告代理店（経営者）,・国内得意先の広告実績が戻って来たようなので希望的観測としたが、実際は厳しい。
,東京都,▲,広告代理店（営業担当）,・円高要因が、日本のプラス要素を反映しているものでは決してない。結果的に輸出、輸入共に先行き不透明、株価も下がり傾向で、景気が良くなると前向きにはとらえられない。
,,▲,経営コンサルタント,・円高などの影響が懸念される。効果的な施策も投入されていない。
,東京都,▲,経営コンサルタント,・円高の影響が、中小企業への値下げに響く。
,,×,金属製品製造業（経営者）,・技術立国として今まで成長してきたものを守る対策がなされておらず、大企業はコスト低減のために海外に投資し、利益を確保しているのが現状である。このままでは日本の中小企業の経営継続は非常に難しくなる一方である。
,,×,金属製品製造業（経営者）,・円高による輸出の低迷により、国内景気は更に悪くなる。政府による有効手段が働き、円高を止めることができれば、景気を維持することは可能と考える。しかし、大手企業が安くものづくりのできる国へ出て行く傾向は止められないので、根本的な見直しにはならない。
,,×,建設業（経営者）,・円高や株価の下落で経済が今以上に低迷する。雇用対策も必要だが、経済対策を今までと同じ継続ではなく見直す必要がある。企業や技術を持っている人がどんどん海外に出て行っているため、雇用も増えるわけがない。
,,×,輸送業（総務担当）,・出荷量が激減し、運賃の低価格化が進んでいる。荷主の生産量も当初の計画から大幅に減っている。今後も増産計画は予定されておらず、荷主は今年度後半の計画も下方修正を検討しているので、ますます悪化する。
,東京都,×,その他サービス業［ビルメンテナンス］（経営者）,・東京都の最低賃金改定の影響で、時間単価を上げないとならないので、厳しい状況になる。
"雇用
関連

(南関東)",,◎,新聞社［求人広告］（担当者）,・９、10月は１年の中で一番募集が活発な時期なので、それに対する期待がある。いろいろな客の計画等が入ってきているので、それが全部来れば相当な盛り上がりをみせる。
,東京都,○,人材派遣会社（営業担当）,・現状、微増ではあるが求人数が増加しており、このまま続くように感じる。各企業とも景気回復を背景に求人数が増えてくる可能性がある。
,,○,職業安定所（職員）,・毎年７～８月にかけて新規求人数が減少する傾向だが、新規求職者数も減少している。９月以降に新規求人数が増加すれば、若干ではあるが雇用情勢は改善していく。ただし、エコカー購入補助金終了で自動車関連の製造業が一時期落ち込むことも予想され、予断を許さない状況は続く。
,東京都,□,人材派遣会社（社員）,・円高はどんどん進んでいて必要な景気対策が打たれていないため、先々に非常な不安を持っている経営者が多い。
,東京都,□,人材派遣会社（支店長）,・まだ底が見えそうで見えない。労働者派遣法改正案の状況にもよるが、派遣自体が企業から敬遠されてきているため、当面このような状況が続く。
,東京都,□,求人情報誌製作会社（営業担当）,・８月はアルバイト、正社員共に求人意欲が増加している。全体的に求人意欲が高まっている傾向はあると思うが、事業拡大等の理由よりも時期的な要因のほうが強い。９月に入ればある程度動きに落ち着きが出てくるため、この求人意欲の高まりは一時的なものである。
,東京都,□,求人情報誌製作会社（営業担当）,・顧客数は多少の改善が見込めるが、単価の下落が続く。
,,□,求人情報誌製作会社（営業担当）,・求人数の量は変わっていない。
,,□,職業安定所（所長）,・新規高卒求人数が前年度よりわずかながら減少しており、さらに一昨年度と比較するとほぼ半減と、企業の採用意欲は依然高まっていない。目下の円高や政治情勢など混乱要素を加味すると、先行きは不透明である。
,,□,職業安定所（職員）,・一部の事業所においては、受注量の増加から休業規模を縮小したり一時的に休業を実施しない所が見られるようになってきているものの、大きな変化は無い。なお、一部に円高の影響を心配する声が聞かれる。
,,□,職業安定所（職員）,・求人数が増えている状況ではないため、今後も就職者が増えることは予想できない。
,,□,職業安定所（職員）,・公共投資の減少による建設業の求人減少が見られる。景気低迷から脱するまでにはまだ至らないため、雇用できないという状況である。
,東京都,□,職業安定所（職員）,・円高により下半期の利益が不透明になっていることや、消費の低迷により、求人意欲も様子見気分が高まる。
,東京都,□,民間職業紹介機関（経営者）,・国内外での難しさがいろいろと出ている。国内は非常に難しく、海外では順調にいっているが、全体では非常に難しい状況である。
,東京都,□,民間職業紹介機関（経営者）,・求人案件があっても条件が厳しく、採用に至る人材は少ない。企業側で内定を出しても、それから現在の会社と交渉して結果的に転職はしないとなるケースが増えてきている。
,東京都,□,学校［専修学校］（就職担当）,・募集未定企業の状況に変化はなく、事前予定より採用中止企業が若干増加している。
,,□,学校［専門学校］（教務担当）,・仕事の受注が無いので採用人数を絞るしかないとのことである。年内の仕事受注は望めないとの企業が多く、卒業生については自宅待機の話を多く聞く。
,,□,学校［短期大学］（就職担当）,・景気が良くなるような話が全く無い。企業合同説明会への参加企業はいつも同じで、数が少ない。
,東京都,▲,人材派遣会社（社員）,・輸出関連企業では海外での販売が堅調であり増収増益にあったが、昨今の円高による影響を各社とも懸念している。特に自動車関連では９月末にエコカー購入補助金の終了に伴う販売の減少、生産縮小の懸念もあり、先行き不透明な要素がある。
,,▲,人材派遣会社（支店長）,・派遣契約は３年という期間制限のため、また、企業の予算見直し等によって終了が見込まれており、やや悪くなる。
,,▲,人材派遣会社（業務担当）,・これまでは直接雇用プラス派遣という形態の現場が、企業のリスクヘッジからか、請負に切り替わる例が増えている。そのため、請負の対応ができる派遣会社は仕事が増えていく。９月になれば落ち着きは見せると思うが、急激な下降線は考えにくい。
,,▲,人材派遣会社（営業担当）,・求人数は少しずつ増加しているが、採用側が求める基準が高くなっており、なかなか採用まで至らないことが多い。実際の採用数は徐々に減ってきている。今後、求人、採用が増えるような材料は見当たらない。
,東京都,▲,求人情報誌製作会社（編集担当）,・求人数の少なさもさることながら、職種の偏りが目立ち始めている。一時、職種が増えて多様な分野での求人があり期待をのぞかせたが、継続の動きはない。秋以降の予想が全く付かない状況である。
,東京都,▲,民間職業紹介機関（職員）,・円高、株価、欧米経済の動向等により、心理面で厳しい。また、円高によってメーカーが影響を受けるため、正規社員の採用には慎重にならざるを得ない。
,東京都,×,求人情報誌製作会社（広報担当）,・全く売上見込みが立っていない。この急激な市場の縮小は、少しくらい頑張っても無理である。
,,,,
　５．東海（地域別調査機関：三菱ＵＦＪリサーチ＆コンサルティング（株））,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
