,,□,家電量販店（店長）,・ワールドカップ開催で、映像商品の需要は盛り上がるものの、他の商品の落ち込みで、相殺されて変わらない。
,,□,住関連専門店（販売責任者）,・単価の低下に加え、買上点数も減少している。
,,□,乗用車販売店（営業担当）,・販売台数の総数が変わらない。
,,□,その他専門店［燃料］（売場主任）,"・掛け売りの客の１か月間の売上が、前月よりも少ない。
・新車に乗り替える客が減少している。"
,,□,その他専門店［眼鏡］（店員）,・例年実施している外商関連の催事において、高額、高級商品の動きが悪く、来場者数も80％程度である。
,,□,一般レストラン（経営者）,・外食が増加しているので、おいしいものを提供できれば、売上を変わらずに維持できる。
,,□,都市型ホテル（スタッフ）,・BSE（牛海綿状脳症）の影響はしばらく続く。
,,□,旅行代理店（従業員）,・２、３か月後の先行きの受注状況をみても、ほぼ変わらない水準で推移している。
,,□,通信会社（企画担当）,・販売量増加のためには、通信料の相当な値下げが必要である。値下げにより、全体の経常収支が良くなるかは不明であり、単価当たりの利益が薄くなるので、ちゅうちょしている。
,,□,ゴルフ練習場（従業員）,・イベントの効果で、来場者数が増加しているが、これ以上の伸びは望めない。
,,□,その他レジャー施設［アミューズメント］（職員）,・コストを抑える目的で、福利厚生プログラムを利用する客が前年を上回っている。生活にゆとりがあるわけではなく、先行きも不安なので、余暇にかける負担を軽くし、楽しもうという傾向がうかがえる。
,,□,住宅販売会社（経営者）,・高い商品は売れず、安すぎても、安かろう悪かろうで売れない状況は続く。
,,▲,一般小売店［衣料・雑貨］（経営者）,・明るくきれいな色の春物商材が売れ始めているが、単価が低下している。
,,▲,一般小売店［ＣＤ］（営業担当）,・同業の店など、先行きに見切りをつけ、店を閉めるところも出てきている。
,,▲,一般小売店［茶］（営業担当）,・大型スーパーは元旦から営業しており、正月気分も徐々に薄れている。営業時間や営業日数も増えており、今後は当社でも１日の労働時間を短縮し、年間休日を減らすことを検討している。
,,▲,百貨店（売場主任）,・来客数は減少していないが、ウィンドウショッピングをする人がほとんどで、売上につながらない。
,,▲,百貨店（営業担当）,・ヒット商品もなく、客に訴える新鮮な商品がない。
,,▲,スーパー（店長）,・食品メーカーの牛肉偽装事件が発生し、精肉を中心に、食品への不信感から消費は冷え込む。
,,▲,コンビニ（経営者）,・今年も酒類販売の免許を申請する人が16人いる。ドラックストア、スーパーなどの異業種からの参入が多くなり、酒を目玉商品扱いで売ろうとしており、先行きは暗い。
,,▲,コンビニ（店長）,・客単価の低下が続いており、夜の来客数の減少も顕著になっている。
,,▲,衣料品専門店（次長）,"・失業や就職浪人の増加に伴い、衣料品支出が減少する。
・春物のトレンド商品の見通しが立たない。ヒット商品や流行が出ておらず、このままでは一層単価が下落する。
・盛夏物の婦人水着に期待しているが、紳士水着では、全く良い兆しがない。"
,,▲,家電量販店（店長）,"・オリンピックでＡＶ関連商品の購入が期待される。
・新需要の開拓商品よりも、耐久消費財のウエイトが高く、弱含みの観測をせざる得ない。"
,,▲,高級レストラン（支配人）,・先の予約状況をみても、宴会の開催が見送られることが多い。
,,▲,都市型ホテル（スタッフ）,・宴会の予約は、通常半年前から１年前に入るが、今は１～２か月前である。
,,▲,旅行代理店（従業員）,・旅行に金を使える環境ではなく、消費者は旅行を取りやめて生活費に回している。
,,▲,タクシー運転手,・ラーメン屋、コンビニ、ガソリンスタンド等、客が入っていた店が、わずかの間に閉店したり、名前が変わっている。
,,▲,通信会社（営業担当）,・ケーブル、ＡＤＳＬ、光インターネットの間での競争が激化しており、過当競争で解約が増加している。
,,▲,美容室（経理担当）,・12月後半と１月前半に期待していたが、12月の売上は減少し、成人式の予約数も、前年に比べて25人減少している。
,,▲,設計事務所（所長）,・今後入る仕事がほとんどみえない。
,,×,商店街（代表者）,・周りの商店で、閉店が相次いでいる。大型店に客が流れているのだろうが、大型店の業績も良くない。商店街では、このままでは日本が沈没するのではないかと話している。
,,×,コンビニ（経営者）,・大型店が閉店し、ディスカウント店やコンビニに変わっている。業種業態の壁が完全に崩れた出店が目立っており、大変厳しい。
,,×,衣料品専門店（経営者）,・学生服を取扱っているが、近年は購入時期が遅れ、客は入学式前にやっと飛び込んで買っている。
,,×,自動車備品販売店（経理担当）,・整備工場に来る客が、最小限必要な部品しか交換しない。
,,×,タクシー運転手,・２月１日の改正法施行で、３か月後は車両が多くなり、少ない乗客をめぐる激戦になる。
,,×,その他サービス［学習塾］（経営者）,・生徒の減少に加え、どの塾でも無料講習会を実施し、受講料も下げており、集客の見込みがない。
,,×,住宅販売会社（従業員）,・ユーザーの不安が先行しており、住宅購入に慎重になっている。
"企業
動向
関連

(南関東)",,◎,－,－
,,○,一般機械器具製造業（経営者）,・受注量が多少増加しているので、もう少し我慢すれば徐々に増加していく。
,,○,輸送業（総務担当）,"・得意先の増産体制が具体化し、出荷量が増加している。
・単価は低下しているが、仕事量は確保される見込みである。"
,,□,出版・印刷・同関連産業（営業担当）,・印刷用紙の仕入れ業者から、１月の販売が悪いと聞くなど、良くなる材料が周りに見当たらない。
,,□,一般機械器具製造業（経営者）,・受注単価は低いが、仕事量はかなりある。この状況は、２、３月も続く。
,,□,電気機械器具製造業（経営者）,・オフィスビルや工場が建たないと、空調関連の仕事はなく、２、３か月先が良くなる状態とはいえない。
,,□,輸送用機械器具製造業（経営者）,・親会社の仕事だけでやってきたが、仕事の幅を広げるため、異なる分野も視野に入れて行動している。
,,□,建設業（経理担当）,・今後の受注に向けた営業活動の中で、新規案件が見当たらず、営繕工事のような小規模工事ばかりである。
,,□,通信業（営業企画担当）,・インターネットの普及が事業創出につながったように、事業を創出する仕組み作りがなされ、多くのベンチャー企業が育つようなシステムにならないと、景気の回復は難しい。
,,□,税理士,・銀行からの借入が難しいという声が継続して聞かれる。
,,□,その他サービス業［情報サービス］（従業員）,・来年度の設備投資計画について、客の予算が縮小されており、提案する機会が減少している。
,,□,その他サービス［建設機械リース］（経営者）,・工事の計画が全く進んでおらず、むしろ中止の方が増加している。
,,▲,食料品製造業（関連会社担当）,・食品への信頼を損なう事件が再発したことにより、消費者の食肉関連商品への不信感が強まる。
,,▲,精密機械器具製造業（経営者）,・スポットの仕事はあるが、まとまった仕事や量産の仕事がない。
,,▲,不動産業（経営者）,・条件の良いところは下げ止まったようだが、全体的には賃料、マンション価格が、依然として下落している。
,,▲,税理士,・中小企業の売上が減少しており、この傾向はまだ続く。
,,×,出版・印刷・同関連産業（経営者）,・問い合わせ、見積が減少している。
,,×,金融業（審査担当）,・資金繰りが苦しく、借入金で資金をつないできたが、事業をあきらめ、自己破産する取引先が目立つようになっている。
,,×,金融業（得意先担当）,・製造業では中国に生産が移っており、売上が減少しているので、今後あまり期待できない。
"雇用
関連

(南関東)",,◎,－,－
,,○,人材派遣会社（経営者）,・派遣スタッフ増員に関するやクライアントの動きが、やや活発である。
,,□,人材派遣会社（社員）,・求人者の希望条件が高い一方で、求職者のレベルが低く、就労に結び付かない。求職者の質が上がらないと変わらない。
,,□,職業安定所（職員）,・リストラ等で、求職者が増加しているが、新規求人数は底固い。
,,▲,求人情報誌製作会社（企画担当）,・求人を依頼する企業が、３割程度減少している。
,,▲,職業安定所（職員）,・企業同士の合併が予定されており、人員整理等の雇用調整が予想される。
,,▲,民間職業紹介機関（経営者）,・外資系企業の求人の減少が続く。
,,×,人材派遣会社（社員）,・年末年始に、取引先15社の社長にあいさつに行ったが、新規採用、中途採用を中止したとのことである。
,,×,人材派遣会社（社員）,・当社の取引先にはメーカーが多いが、携帯、半導体、設備、家電等、自動車以外の全ての業種から、人員削減、コストダウンの要請が来ている。
,,×,職業安定所（職員）,・新規求人数、有効求職者数ともに増加し、求人数は減少している。就職件数は減少傾向にあり、企業の倒産や金融機関の破綻で、今後は一層悪化する。
,,,,
　５．東海,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東海)",,◎,その他サービス［語学学校］（経営者）,・問い合わせ件数、入校者ともに、前年の数字を上回っている。
,,○,コンビニ（エリア担当）,・売上、客単価、来客数はなお前年割れにあるものの、改善の方向には向かっている。
,,○,乗用車販売店（経営者）,・新型車の需要が増加しているが、更に新型車が投入されることにより、車に興味を持つ人が増加してくる。
,,○,乗用車販売店（従業員）,・三重県ではディーゼル車の排ガス規制が始まるため、買換えに弾みがつく。
,,○,住関連専門店（店員）,・引っ越しに伴う需要や部屋の模様替え等の需要を喚起してゆけば、伸びる要素はたくさんある。
,,○,旅行代理店（従業員）,・海外旅行の見積は少しずつ回復傾向にある。
,,○,テーマパーク（職員）,・団体営業の効果が出て、予約が入ってきている。
,,□,一般小売店［土産］（経営者）,・来客数は若干増加しているが、単価の低下で帳消しになってしまう。
,,□,百貨店（企画担当）,・販促を練っても、以前ほど客が乗ってこない。必要になる時まで購入を先延ばしする状況が続く。
,,□,百貨店（売場担当）,・今後も単価の下落はあるが、販売量が増加しているので、全体の販売金額の推移は変わらない。
,,□,スーパー（店長）,・生鮮食品の海外輸入により低価格化が定着しており、国内産の低価格化傾向も続く。
,,□,スーパー（総務担当）,・売上が前年同月比で３％程度低下しているが、この傾向は続く。
,,□,コンビニ（エリア担当）,・競合店が増えるなか、スーパーも24時間営業に乗り出しており、努力の限界に近づいている。
,,□,高級レストラン（スタッフ）,・肉需要は徐々に回復しているが、BSE（牛海綿状脳症）関連の事件があると、ただちに落ち込む。店頭では安全性を確かめる質問も多く、客の不安感は払拭されていない。
,,□,スナック（経営者）,・経費カットが続き、自費利用も見込めず、来客数、客単価の低下は続く。
,,□,観光型ホテル（スタッフ）,・春の宿泊予約は大変上向いてきたが、特に法人の宴会利用が極端に悪く、全体では変わらない。
,,□,都市型ホテル（スタッフ）,・宿泊、宴会の予約状況があまり良くない。
,,□,通信会社（企画担当）,・ＩＴ関係への政策効果もなかなか表れていない。
,,□,ゴルフ場（企画担当）,・来客数は増加してゆくが、客の動向からみて売上は増加しない。
,,□,設計事務所（経営者）,・設計案件の発注量が少なくなっている。
,,▲,一般小売店［高級精肉］（企画担当）,・牛肉への社会的不安が心配される。
,,▲,一般小売店［薬局］（経営者）,・給料日後も来客数が増加しない状況になっており、客単価も上昇してこない。
,,▲,百貨店（企画担当）,・最近特に、「物を買いたい」という熱気を客の様子から感じられなくなっているが、この傾向は続く。
,,▲,百貨店（販売促進担当）,・主力の婦人服が軒並み前年を下回っており、販売単価の下落もみえる。賃金が伸びない経済環境にあり、春夏物も厳しくなる。
,,▲,スーパー（経営者）,"・近隣で企業のリストラが始まっており、失業して所得が減少する人が増える影響が出てくる。
・大型店の店舗改装や出店で激戦になり、中小店は厳しい価格競争に巻き込まれる。"
,,▲,コンビニ（店長）,・長期間消費を引っ張るヒット商品がなかなか生まれてこない。
,,▲,家電量販店（店員）,・今月は新製品の発売で単価が全体的に上昇しているが、２～３か月先は今月ほどの販売量は見込めない。
,,▲,乗用車販売店（総務担当）,・以前は企業のリストラを他人事と感じている客が多かったが、現在では多くの客が自分に降りかかるかもしれないと恐怖心を持っている。月を追うごとに購買意欲が減退しており、車を購入するにしても、維持費等のかからない車に移行している。
,,▲,高級レストラン（スタッフ）,・通常なら平日は来客数が少なくても土曜日は多いが、最近は全体的に客が減っている。予約も例年と比べて少ない。
,,▲,旅行代理店（経営者）,・問い合わせ、来客数ともに少ない。
,,▲,テーマパーク（職員）,・集客のために様々な宣伝を行うが、客がすぐには反応しなくなっている。
,,▲,理美容室（経営者）,・来客頻度が減ってきている。
,,×,スーパー（店長）,・安くて当たり前の雰囲気で、安くても余分には買わない傾向は、今後更に強まっていく。
,,×,自動車備品販売店（経営者）,・商品購入の動機が、「利便性」から「必要性」に変わってきている。
,,×,住関連専門店（営業担当）,・将来への不安から、新築住宅等の投資が減少している。
,,×,高級レストラン（経営者）,"・昼、夜の観光旅行客の団体予約は入っているが、一般客の夜の宴会需要が少ない。
・得意先の予約が少なく、かなり経費を削っている。３月の決算までは宴会ができないという客が多い。"
,,×,一般レストラン（経営者）,・前年末で閉店した同業者が多かったが、同業者の店じまいはこれからも増加する。
"企業
動向
関連

(東海)",,◎,＊,＊
,,○,化学工業（企画担当）,・国内の受注は低調に推移するが、海外の引き合い案件は増加する。
,,○,化学工業（営業担当）,・アミューズメント関係の仕事が増えてくる。
,,○,輸送用機械器具製造業（経営者）,・今秋の需要期に在庫が底をつくため、秋に向けて若干の受注増加が見込める。
,,□,食料品製造業（企画担当）,・小売業の販売単価の下落が販売数量の増加につながらず、小売業ひいてはメーカーの収益を圧迫しているが、今後もこの傾向は続く。
,,□,電気機械器具製造業（従業員）,・現在受注増加にはなっているが、客先で聞いても先々の受注見通しは立たない。在庫を持たず、受注生産に移行している。
,,□,建設業（企画担当）,・工事量が若干増えたとしても、各社によるコストダウン競争がより激しくなり、変わらない。
,,□,金融業（従業員）,・大手企業の一部が少しずつ回復してきても、中小企業や個人事業主の経営状況はますます悪化する。
,,▲,食料品製造業（経営者）,・BSE（牛海綿状脳症）やそれに伴う事件の影響で、食料品や飼料関連の生産に、かなりの影響が出てきている。
,,▲,鉄鋼業（経営者）,・先行き不安と仕入単価の上昇により、今後業界内での生き残り競争が激しくなる可能性がある。
,,▲,輸送用機械器具製造業（統括）,・受注量が減少してきており、単価の低下も著しい。さらに、再度の値下げ要求をされており、収益確保は次第に難しくなってきている。
,,▲,広告代理店（制作担当）,・取引先は広告予算の現状維持をできなくなってきているため、これからの受注量等は少しずつ減少していく。
,,▲,新聞販売店［広告］（店主）,・折込広告の回復は見込めない。
,,▲,公認会計士,・金融機関の３月決算に向けて、不良債権処理が一層進むため、財務状態の悪い中小企業の倒産が起きる。
,,▲,その他非製造業［ソフト開発］（経営者）,・引き合い単価はますます厳しくなり、経営は苦しくなる一方である。銀行から融資の誘いはあるが、先行き不安で投資どころではない。
,,×,非鉄金属製品製造業［鋳物］（経営企画）,・競合他社が非常に低価格な製品販売を始めており、量的な減少と併せて、単価競争が一段と厳しくなってくる。
,,×,輸送業（エリア担当）,・新年度を迎える３～４月に向けて１～２月は荷物量が増加する月だが、前年同月比でそれほど伸びていない。
,,×,経営コンサルタント,・販売用の土地の投げ売りが続いている。
"雇用
関連

(東海)",,◎,－,－
,,○,人材派遣会社（支社長）,・求人数が増加しつつある。取引先企業の話によると、２～３か月先には更に動きが出る。
,,□,アウトソーシング企業（エリア担当）,・自動車関連等一部の業種で求人数が増加してきた。しかし、企業が求める人材の質が厳しくなり、採用に結び付かないことが多い。
,,□,人材派遣会社（社員）,・派遣社員の受注は横ばい傾向であるが、正社員は採用しないが派遣社員は必要という企業はまだある。
,,□,求人情報誌製作会社（企画担当）,・アルバイト需要の大きいフードサービスが採用を再開し始めているが、正社員雇用の増加要因は見当たらない。
,,□,新聞社［求人広告］（担当者）,・パートやアルバイト、業務請負等の悪化には歯止めがかかりつつあるが、中堅、大型企業の求人はまだまだ低迷している。
,,▲,人材派遣会社（社員）,・自動車関連メーカーが、ここにきて人員整理に力を入れ始めている。
,,▲,求人情報誌製作会社（編集者）,・求人数は前年12月に最も落ち込み、今年１月初旬にはやや回復したが、後半に入って再び落ち込み始めている。
,,▲,職業安定所（職員）,・年度末を迎え、収益の落ちた企業から解雇、契約の打ち切り等による離職者が更に増加する。
,,×,人材派遣会社（営業担当）,・４月は派遣の切替え時期であるが、今年は依頼が少なく、例年の３～４割減である。
,,×,求人情報誌製作会社（編集者）,・東海地区の求人環境は、自動車業界の好調等により、これまでは他地域よりも堅調であった。しかし最近は、他地域よりも求人件数の減少傾向が強くなっている。明るい兆しのある業界や企業が見当たらない。
,,×,職業安定所（職員）,"・新規求人は、前年同月比で５月以降連続して下回っており、11月以降は30％台と大幅な減少である。しかも、ほとんどの産業で減少している。
・全体の25％前後を占めていた製造業の求人割合も、最近は15％前後に低下しており、製造業の低迷を反映している。"
,,×,職業安定所（職員）,・４月に開講される職業訓練の問い合わせが多い。
,,,,
　６．北陸,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北陸)",,◎,－,－
,,○,家電量販店（経営者）,・１年以上も不振続きのパソコンであるが、単価が低下傾向のデスクトップに代わり、ノートパソコンへのシフトが進んでいる。このため、パソコン全体では単価アップが期待できる。
,,○,乗用車販売店（総務担当）,・１月に新型車２種の投入により商品力を相当強化したため、３月の決算期の需要増大と相まって売上が期待できる。
,,○,観光型旅館（スタッフ）,・１～３月は大口団体の受け入れが決まっているため、売上確保の見込みが立っている。姉妹館についても同様である。
,,□,一般小売店［果物］（経営者）,・来客数、販売単価、客の様子のどれをみても引き続き良くない。
,,□,一般小売店［精肉］（経営者）,・食肉販売は３か月前に比べてやや良くなっているが、最近は食品メーカーの牛肉偽装事件等の悪影響が出ているため回復が遅れる。
,,□,百貨店（営業担当）,・例年は１月末から２月上旬にかけて、卒・入園や入社関連商品が動く時期であるが、今年はこの動きが店内でほとんどみられない。ランドセルなどの入学関連用品の動きもまだ鈍い。
,,□,スーパー（店長）,・商品の動くスピードが遅い。特売品を積んでも、通常は１週間で売れる物が10日あるいは２週間もかかるため、価格を下げざるを得ない。売り切った後には利益が全く残らない。
,,□,コンビニ（経営者）,・大河ドラマや加賀百万石博の影響で観光客の増加は見込めるが、一般客の減少は避け難く、横ばいである。
,,□,住関連専門店（店長）,・特別ダイレクトメールによる来客数の効果は、予想外に少ない10％程度であった。客に少しは買っていただけるが、衝動買いは極めて少ない。
,,□,一般レストラン（店長）,・歓送迎会のシーズンに入るが、大きな団体客は少なく、グループ客が中心となるため、あまり期待できない。
,,□,旅行代理店（従業員）,・相変わらず海外旅行の動きが悪い。
,,□,タクシー運転手,・繁華街への人出は週末に偏っている。また、長距離のタクシー利用がほとんどないため、客単価が上がらない。
,,□,住宅販売会社（従業員）,・１月の住宅展は前年より来場者数が多かったが、住宅購入の結論はなかなか出ない。
,,▲,百貨店（売場主任）,・フレッシャーズの動きが前年より弱く、また春物の動きも良くない。特に単価の高い物が売れていない。
,,▲,百貨店（営業担当）,・買上客数が前年をなかなか超えない。また、春、夏商品のヒットアイテムもみえてこない。
,,▲,スーパー（店長）,・倒産、リストラが続くため、価格競争の努力をしても消費低迷が一層進行する。
,,▲,スーパー（営業担当）,・客単価はますます低下していく。特に生鮮食品を中心に無駄な物は買わないため、１品単価が低下し、パック商品の量も少なくなる。
,,▲,乗用車販売店（経理担当）,・12月に新車の発表会があったが、来客数はあまり変化していない。これから最需要期に入るが、前年超えは厳しい。
,,▲,自動車備品販売店（従業員）,・春先に向けて期待できる時期であるが、企業倒産やリストラ等により、消費者は生活を優先し車関係の支出を極力抑えるため、買換えが期待できない。
,,▲,スナック（経営者）,・この３月で北陸３県にある支社や支店を金沢市に統合する動きが数件みられ、撤退地区の飲食業者にとって大きなマイナス材料である。
,,▲,都市型ホテル（スタッフ）,・２、３月の一般宴会の予約件数が伸び悩み、４月の婚礼予約件数も低迷している。
,,▲,都市型ホテル（スタッフ）,・宴会、レストラン部門の予約状況はわずかながら良くなっているが、収益性の高い婚礼、宿泊部門は相変わらず悪い。
,,▲,通信会社（社員）,・市場が飽和状態にあるため、新商品が登場してもそれに飛びつくようなニーズが薄い。競合他社とのすみ分けも非常にはっきりしており、今後飛躍的な販売量の増加は見込めない。
,,▲,住宅販売会社（従業員）,・来年度から住宅金融公庫の融資額が減らされるため、申込は減少する。
,,▲,住宅販売会社（従業員）,・来場者数も減っているが、折衝中の客の計画延期が多い。例年客の決心がつく時期であるが、今後の受注は前年より減少する。
,,×,家電量販店（店長）,・近くの競合店が増床してオープンする。
,,×,乗用車販売店（経理担当）,・今年初めての大規模なイベントを例年より１日多く開催したが、来場者数は同じであった。受注はそれなりにあるものの、最大需要期を迎えても市場環境に明るい見通しが全くみられない。
,,×,テーマパーク（職員）,・最近は平日の動きが特に鈍く、週末の金、土、日曜日の予約状況も決して良くない。レストランのメニューの販売状況をみても、中価格帯から高価格帯の予約が少なく、低価格帯しか動いていない。売店も同様である。
"企業
動向
関連

(北陸)",,◎,－,－
,,○,電気機械器具製造業（経理担当）,・今年に入り、経済効果は未確定ながら新製品開発の動きが急ピッチで進んでいる。
,,□,精密機械器具製造業（経営者）,・例年12月から春に向けて生産量は上がるが、今年は微増であまり変わらない。また、価格も更に低下するため、厳しい状況が続く。
,,□,通信業（営業担当）,・携帯電話のメールなどデータ通信利用は依然好調であるが、市場の飽和により客の奪い合いが今後も続く。
,,▲,化学工業（営業担当）,・長引く売上の低迷から、各ドラッグストアも不振店の閉店や撤退を余儀なくされている。
,,▲,一般機械器具製造業（経営者）,・最近は販売店、ユーザーともに瞬時の倒産が目立つ。
,,▲,建設業（総務担当）,・東京、大阪で引き合いはあるものの、信用リスクの不安な発注先も多く、慎重にならざるを得ない。
,,▲,通信業（営業担当）,・ＩＴ全体が停滞している。新たなシステム案件が完全にストップしているため、この流れはなかなか止まらない。
,,▲,金融業（融資担当）,・長期金利がじわじわと上昇しているなかで、資金需要も少ない。
,,▲,新聞販売店［広告］（従業員）,・経費節約のため、各企業や商店の新聞購読の中止が続いている。
,,×,食料品製造業（企画担当）,・販売単価はますます低下している。加えて、原材料のすり身価格が高騰しているにもかかわらず、値上げのできる環境下ではないため、業界全体がますます悪くなる。
,,×,金属製品製造業（経営者）,・他社との共同開発製品の生産開始時期が一層延びている。結局、売れるか否かが分からないため、モデルチェンジが遅れ、それに伴う設備投資が控えられている。
,,×,建設業（経営者）,・建設業界では、特に公共土木工事において補正予算を期待しているが、発注があっても大型工事が多いため地元の中小建設業の受注機会は少ない。
"雇用
関連

(北陸)",,◎,－,－
,,○,－,－
,,□,学校［大学］（就職担当）,・現在の管内企業の状況から推察すると、追加求人や欠員補充求人などは期待できない。13年度の就職決定率に対して不安が大きい。
,,▲,求人情報誌製作会社（編集者）,・サービス関係で、アルバイトやパートの入替えや新規事業要員は若干発生しているが、全体的には上昇傾向に至っていない。逆にリストラの動きが加速する。
,,▲,新聞社［求人広告］（担当者）,・求人広告の掲載社数はここ数か月減少傾向にあり、歯止めがかからない。
,,▲,職業安定所（職員）,・管内の求人倍率の低下傾向に歯止めがからない。
,,×,新聞社［求人広告］（担当者）,・求人広告の出稿元をみると、東京、大阪に本社のある人材派遣業等が多く、北陸の企業の求人広告は極めて少ない。
,,×,職業安定所（職員）,"・人員整理が44歳以下の若年層にも拡大している。
・景気の悪い状況が長く続いているため労働条件の低下や企業の将来性に不安を持った若年層を中心に自己都合による離職者が非常に増えている。
・電気機械、一般機械などを中心に製造業からの求人の大幅な減少が続いている。"
,,,,
　７．近畿,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(近畿)",,◎,乗用車販売店（営業担当）,・年度の変わり目を境に環境問題が更に重要視され始め、車を中心とした環境対策商品がより売りやすくなってくる。
,,○,一般小売店［精肉］（経営者）,・春から当社が得意とし、かつ最も落ち込みが大きい焼肉の需要回復が見込まれる。
,,○,百貨店（売場主任）,・引き続き、前年10月の改装の影響により来客数が増加している。
,,○,百貨店（営業担当）,・４月からのペイオフを気にしている高齢者が多く、相続よりも自分が楽しむために使うということで絵画などの引き合いが多少出てきている。ペイオフの影響によりお金が高額品に流れていく。
,,○,コンビニ（店長）,・ここ何か月も売上が増加している。
,,○,衣料品専門店（営業・販売）,・商品の供給、品ぞろえをしっかり行い、客の要望に合えば確実に売れるようになってきている。
,,○,都市型ホテル（副総支配人）,・エージェント経由での個人宿泊の予約が前年より増加している。
,,○,旅行代理店（店長）,・国内旅行は３、４月出発の客が前年比で５％以上増加しており、海外旅行では相談会実施状況から、ハネムーンの動きも予想を上回っている。
,,○,その他住宅［情報誌］（編集者）,・住宅供給が大きく活性化（新築マンションの２月度供給予定数は月間で過去最高戸数）することに加え、住宅公庫の新年度融資条件の縮小や民間銀行のリテール融資商品の拡充などで需要も伸びていく。
,,□,商店街（代表者）,・これ以上悪くならないし、良くなる要素も見つからない。
,,□,一般小売店［野菜］（店長）,・客の購買意欲が高まっていない。
,,□,百貨店（売場主任）,・大阪地区に関しては百貨店間、直営店を含めたインポートのスーパーブランドの出店競争が激化しパイの取り合いになる。消費者は景気動向の不透明感や気分などから買い控え、無駄な物を買わない姿勢はより強くなる。
,,□,百貨店（売場主任）,・購買意欲が全くないとは言い難いが、無理をしてお金を使うのではなく、何か良い物があれば買うといった意識が強く、しばらくこのような状況が続く。
,,□,百貨店（経理担当）,・売行きは今一つであるが、ファッションリーダーはきちんと物を買っている。今後春物が動き出せば今以上に悪くはならない。
,,□,百貨店（担当者）,・今月は立ち上がりが非常に好調で、成人式までは前年比で20％増加していたが、後半は落ち込んでいる。総じて前年と変わらず、今後も変わらない。
,,□,スーパー（企画担当）,・地場の産業、農業、漁業の収穫、水揚量が激減して収入が厳しく、買物にもシビアになっている状況である。
,,□,スーパー（経理担当）,・大手スーパーの店舗閉鎖が公表されつつあるが、現在のところ影響はみられず、他に業績にプラスとなる要因は見当たらない。
,,□,衣料品専門店（店長）,・客の購買動向に変化はみられず、先行き春物についても変わらない。
,,□,家電量販店（企画担当）,・冬季オリンピックなどイベントが控えているが、大きく景気が良くなる兆候はみられない。
,,□,家電量販店（経理担当）,・既存店ベースでの前年比が右肩下がりからやや水平になりつつあるが、まだまだ今の状態が続く。
,,□,自動車備品販売店（従業員）,・目的買い中心となっている。購買単価、来客数とも今一つで、今後もこのような状況が続く。
,,□,その他専門店［医薬品］（店員）,・各小売店では、来客数が非常に少なく、客単価も非常に低くなっている。
,,□,その他専門店［スポーツ用品］（経理担当）,・デフレ傾向に歯止めがかからない。
,,□,その他専門店［ゴルフ用品］（経営者）,・ゴルフ会員権について、売り希望は多いが、買い希望はほとんどない状況が続く。
,,□,高級レストラン（支配人）,・今後の予約状況をみる限り期待はできない。
,,□,一般レストラン（スタッフ）,・今後も来客数は横ばいで推移する。
,,□,観光型ホテル（経営者）,・先の予約状況をみても弱く、悪い状態はしばらく続く。
,,□,観光型旅館（経営者）,・来客数はさほど変わらない。
,,□,都市型ホテル（支配人）,・低調であるがこれ以上マイナスになるとは考えられない。
,,□,旅行代理店（営業担当）,・2002年度上期のパックツアーに米国テロの影響はないが、予断を許さない状況である。
,,□,通信会社（社員）,・春のキャンペーン等の企画で販売の増加は見込めるが、最近、業界全体で販売量が減少しているため、結果的に相殺されてあまり変わらない。
,,□,通信会社（経営者）,・最悪の状態なのでこれ以上は悪くならない。
,,□,観光名所（経理担当）,・客単価が上昇していない。
,,□,ゴルフ場（経営者）,・当社の客層に中小企業の経営者、勤務者が多いため客のマインドが冷えている。
,,□,競輪場（職員）,・車券の売上の状況が半年ほど変わらず、良くなる条件も悪くなる条件も見当たらない。
,,□,その他サービス［ビデオ・ＣＤレンタル］（エリア担当）,・状況があまり変化する様子がない。
,,▲,商店街（代表者）,・冬物のバーゲンセールが早まり、セール終了後の売上、来客数が激減している。
,,▲,一般小売店［食料品］（経営者）,・客の財布のひもはますます固くなる。
,,▲,一般小売店［時計］（経営者）,・客は先行きの不安が他人事ではなく、必要最低限のものを吟味して慎重に購買する。
,,▲,百貨店（売場主任）,・競合店の店舗リニューアルにより、影響がある。
,,▲,百貨店（売場主任）,"・このまま円安が進むと今まで好調であった特選ブランドが値上げされ好調な売上に水を差す。
・前年３、４月にリニューアルした百貨店はリニューアル景気の売上カバーが難しく、バーゲンでもカバーしきれない状態が前年の11月ごろから続いている。"
,,▲,百貨店（営業担当）,・要らない物は買わない傾向にあり、50万円以上の高額商品が売れていない。外商も売上が低迷している。
,,▲,スーパー（経営者）,・BSE（牛海綿状脳症）が収まりかけたところに牛肉偽装の問題が浮上し、牛肉、乳製品の販売等にも影響が出てくる。
