"雇用
関連

(東北)",,◎,＊,＊,＊
,,○,人材派遣会社（経営者）,求人数の動き,・ほぼ全産業で中途採用が増えている。また、2024年４月採用予定の人数も増加している。
,,○,人材派遣会社（社員）,求人数の動き,・2023年度採用計画は22年度よりも多く設定している企業が一定数ある。
,,○,民間職業紹介機関（職員）,周辺企業の様子,・人材不足の相談が増えている。
,,□,人材派遣会社（社員）,採用者数の動き,・景気が良くなっている実感は余りない。
,,□,新聞社［求人広告］（経営者）,求人数の動き,・前月より動きは鈍いものの、求人数、質共に前月や前年と比べて特段の変化はない。
,,□,新聞社［求人広告］（経営者）,周辺企業の様子,・原材料価格の高騰などが一般消費者の生活に影響している。地方では賃上げもかなり抑えられており、景気に上向き感はほとんどない。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・年度末の期余り予算での出稿の動きも鈍く、売上は前年割れが続いている。
,,□,職業安定所（職員）,求人数の動き,・企業からの求人数は増えているものの、求職者数が少ないことから求人未充足に終わり、人手不足が解消しない状況が長く続いている。大手企業では初任給額を始め賃金を上げることで労働力確保を図っているが、余裕のない中小企業は諸物価高騰分の価格転嫁もできず、人も集まらず、苦しい状況が恒常化している。
,,□,学校［専門学校］,周辺企業の様子,・価格高騰により消費は依然厳しい状況であるが、新型コロナウイルス感染症対策は規制が緩和され、経済活動の活性化が進んでおり、企業の採用やイベントも多くなっている。
,,▲,アウトソーシング企業（経営者）,それ以外,・地方自治体に予算がないところも多く、物価高騰分のしわ寄せが業者にきている。
,,▲,職業安定所（職員）,求人数の動き,・資材、エネルギー価格の高騰の影響で、建設業、製造業、飲食サービス業において求人数が減少している。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,一般小売店［土産］（経営者）,販売量の動き,・コロナ禍前の売上を基準とした売上達成度をみると、今月は上回っており、８割ほどしかなかった３か月前より確実に景気は良くなっている。例年この時期は国内観光客は少なくなるが、コロナ禍のためか、海外に卒業旅行に行くはずの若者の姿がいまだに多い印象がある。特に、日本人の観光客は、マスク着用ルールの緩和となった３月13日を待たず、３月11日の土曜日から急に増えている。また、外国人観光客の姿も確実に多くなっており、土産物の動きも活発化している。
,,◎,一般レストラン［居酒屋］（経営者）,来客数の動き,・団体の歓送迎会や個人客の動きがかなり戻ってきた感じがしている。当日予約を断る日が増えてきている。
,,◎,都市型ホテル（支配人）,来客数の動き,・観梅客もあり、宿泊部門は高単価、高稼働で着地している。宴会部門も歓送迎会等が高単価で受注でき、前年比350％、コロナ前との比較では70％まで戻ってきている。
,,◎,旅行代理店（従業員）,販売量の動き,・社内外含めて上方修正となっており、営業利益は上がる予定である。
,,○,百貨店（店長）,来客数の動き,・新型コロナウイルス感染症の５類移行の情報等により、人流の活発化を期待している。ただし、３月はほぼ前年並みで、期待するレベルに達していない状況である。
,,○,コンビニ（経営者）,お客様の様子,・コロナ禍というものが終わりつつあり、特に、スキー客や観光客の来店数が多く伸びている。
,,○,コンビニ（経営者）,単価の動き,・前年比で来客数は99.6％、客単価は104％、売上は103.6％で推移している。全体的に客が戻ってきた感がある。値上げが消費を抑えるかと心配していたが、受け入れている様子がうかがえる。
,,○,乗用車販売店（従業員）,販売量の動き,・遅延車両の登録販売ができるようになり、販売台数が増加し、受注残も増えてきている。
,,○,乗用車販売店（販売担当）,販売量の動き,・３か月前と比べて数段良くなっている。サービス部門も修理予約が目一杯の状態で順調である。販売についても、新車は納期にいろいろ問題はあるものの、中古車は順風満帆で、順調に伸びている。
,,○,その他専門店［靴小売業］（経営者）,お客様の様子,・新型コロナウイルス感染症の行動制限が緩くなり始めたため、目に見える形で、卒入学旅行等の行事が動き始めている。３年前とまではいかないが、生活が普通に戻りつつある。一方、最近はメーカーの納期遅延が目立っている。生産の圧縮をしているようで、余分な在庫を持たないようになったことも一因になっている。
,,○,一般レストラン［居酒屋］（経営者）,来客数の動き,・年度末になり、団体客は少ないものの、職場単位での来店組数が急増している。
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症が一段落し、人が動いている。大人数の宴会予約が入るようになってきている。
,,○,その他飲食［ファーストフード］（経営者）,来客数の動き,・コロナ禍のいろいろな制限が緩和され、行楽に出掛けたり外食したりする方が大分増えてきたと、飲食店としても実感している。
,,○,都市型ホテル（支配人）,来客数の動き,・３月13日から、マスク着用が個人の任意に見直されて以降、飲食店の利用客が増えており、歓送迎会等も増えてきている。
,,○,旅行代理店（経営者）,販売量の動き,・客からの注文が増え、旅館やホテル、食事会場等、各施設の単価が上がっているため、前年同時期より販売金額が増大している。
,,○,旅行代理店（所長）,来客数の動き,・インバウンド旅行者の伸びが顕著である。団体旅行はこれからに期待したい。
,,○,タクシー（経営者）,お客様の様子,・全体的に動きが良くなってきたので、前年同月と比べて18％の増収である。
,,○,テーマパーク（職員）,来客数の動き,・２月までの寒波と比べ、例年以上に暖かく好天に恵まれたことから、来園者が増加している。
,,○,ゴルフ練習場（経営者）,お客様の様子,・季節が変わり暖かくなって、イベントや催事が行われるようになり、人が街に戻ってきている。
,,○,設計事務所（所長）,それ以外,・新型コロナウイルス感染症の感染法上の分類が５類へ引き下げられることを見据えて、新年度へ向かっての消費活動が盛んになってきており、以前のような生活が戻りつつある。
,,□,商店街（代表者）,お客様の様子,・家計を圧迫する食料品などの値上げに疲弊しているのが現状である。節約志向が更に進み、余分な物を買い求める余裕がない。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・梅、つばき、本命の桜も咲きだしてきている。暖かい日が続き、マスク着用も緩やかになってきて、人の動きも良くなってきたが、寒暖の差があるので、良くなるのはまだ先だと思う。
,,□,百貨店（営業担当）,お客様の様子,・足元では、マスク着用の見直しによる緩和で若干の改善傾向がみられるものの、前月のような伸びはみられず、足踏み状態である。
,,□,百貨店（店長）,販売量の動き,・回復傾向にはあるものの、まだ戻り方が弱い状況である。
,,□,衣料品専門店（統括）,お客様の様子,・当店の取扱商材はほとんどが祭り用品である。欲しい商材はあるが、今年の祭りはあるのだろうかと心配しながら品物を見ている客が多い。
,,□,家電量販店（営業担当）,販売量の動き,・年度末で予算消化のための消耗品等の動きは、前年比95％と悪い。来客数は103％と動きはあるものの、買上点数アップができていない。インバウンドの来店はあるが、以前ほどの爆買いはない。カメラ関連だけは110％と好調である。
,,□,乗用車販売店（経営者）,販売量の動き,・２月と同様に車両販売が落ち込んでいる。落ち込みを補填するためにも、車検等の整備売上の向上を目指し、新たな発想で設備投資をしている。
,,□,住関連専門店（店長）,来客数の動き,・物価上昇と値上げのトレンドは継続しており、行政の指示によるベースアップも一部企業のみで、全体の底上げには至っていない。
,,□,一般レストラン（経営者）,お客様の様子,・常連客の来店頻度が下がっているような気がする。客単価も少し下がっている。止まらない値上がりに不安が募るのは、経営者側も消費者側も同じである。
,,□,都市型ホテル（総支配人）,来客数の動き,・宿泊は全国旅行支援の延長が決定し、更にインバウンドやスポーツ予約の問合せが増えてきている。料飲部門も宴会の問合せが増えてきている。
,,□,タクシー運転手,お客様の様子,・新型コロナウイルスの新規感染者数がかなり減ってきているが、今のところ、街中は相変わらずひっそりとしている。都会では、にぎやかな人出があっても、地方では、まだまだ先のような気がする。売上は、20日出勤して40万円程度と、若い人では生活できない。
,,□,通信会社（経営者）,販売量の動き,・地方の個店や中小企業からの受注はまだ皆無で、動き出す気配さえ見られない。
,,□,通信会社（社員）,単価の動き,・価格転嫁ができていれば、景気への影響はすぐにはないと考える。
,,□,ゴルフ場（従業員）,来客数の動き,・コスト増のため、利益増とはなっていない。
,,□,競輪場（職員）,来客数の動き,・新型コロナウイルス感染症が大分落ち着いてきた割には、来場者数は余り変わっていない。
,,□,住宅販売会社（経営者）,販売量の動き,・人事異動等の時期だが、賃貸は多少動きはあるものの、売買物件は余り反響がない。
,,□,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルス感染症の影響なのか分からないが、いまだに不動産の動きは活発化しない。売物件、貸物件が増えているような感じがしている。最近は引き合いもほとんどなく、悪くなっているような感じもある。
,,▲,百貨店（営業担当）,来客数の動き,・食料品が特に厳しい。原材料の値上げやコスト高で、客の生活防衛意識が顕著に表れている。
,,▲,スーパー（商品部担当）,販売量の動き,・物価高騰により１品単価の上昇はあるものの、買上点数の減少や買い控え傾向は続いている。
,,▲,自動車備品販売店（経営者）,販売量の動き,・通常、２～３月は繁忙期のはずだが、今までに例のないほど３月の売上が非常に良くない。販売量や来客数をみても、全体的に静かな感じがする。
,,▲,その他飲食［給食・レストラン］（総務）,単価の動き,・事業所給食においては、食材費や水道光熱費等の上昇が続いている。クライアント先で食単価、業務委託費等の取引条件の見直しを検討してもらってはいるものの、コストアップが先行しており、収支面の厳しさが増している。
,,▲,通信会社（総務担当）,お客様の様子,・かつて中高年の客はＭＶＮＯへの敷居が高く、興味はあっても乗換えをとどまる客が多かったが、ここ数か月、当社の顧客では乗換客が増えてきている。
,,▲,通信会社（局長）,お客様の様子,・料金見直しの相談での来店客が増えている。
,,▲,美容室（経営者）,来客数の動き,・ガソリン、電気料金、食品等、国内物価が上昇し、インフレが客の話題に上がっている。日本銀行の異常な金融緩和のイールドカーブコントロールも、出口が見えてくるのだろうか。
,,▲,その他サービス［自動車整備業］（経営者）,お客様の様子,・値上げが直撃し、安全にかかわる整備でも、極力、より廉価に済ませたい意向の客がほぼ半数であり、確実に景気は悪くなっている。
,,▲,その他住宅［住宅管理・リフォーム］（営業）,お客様の様子,・補助金や助成金を利用するケースが多いため、例年同様、この時期は余り良くない。３か月前と比べて落ち込んでいる。
,,×,一般小売店［家電］（経営者）,来客数の動き,・とにかく商材の動きが悪い。
,,×,衣料品専門店（販売担当）,来客数の動き,・今年は年明け早々はそれほどでもなかったが、１月中旬くらいからずっと良く、若干これは良くなるかという期待感もあったが、今月に入ってから極端に悪くなってきた。なぜなのか、理由が全く分からないが、本当に人の流れが悪くなってきて、かなり厳しい。
,,×,家電量販店（店員）,販売量の動き,・２月から３月への伸びが前年は130％だったが、今年は115％と伸びが鈍化している。前年比で91％と前年実績をクリアできていない。主要品目では、エアコン80％、冷蔵庫80％、洗濯機100％、テレビ80％と、新生活への需要が振るわない。
,,×,乗用車販売店（経営者）,販売量の動き,・自動車ディーラーだが、一段と入荷が滞っている。
,,×,住関連専門店（仕入担当）,来客数の動き,・2023年に入り、来客数減少が加速している。３月は暖かく灯油の販売数も数量ベースで前年比60％と、行楽等への人出が多い傾向である。生活品への支出は値上げの影響とこれまで抑えられていた外出志向が重なり、相当厳しい。
,,×,都市型ホテル（経営者）,来客数の動き,・新型コロナウイルス感染症の感染予防のマスク着用は個人の判断に見直されたが、現状ではマスク着用が継続されており、外食産業の客足は戻っていない。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,金属製品製造業（経営者）,受注量や販売量の動き,・廃業業者の仕事が回ってきている。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・海外向けの工作機械や自転車といった一部業種で生産調整があるものの、ほとんどの取引先で減産計画はなく、好調を維持しており、増産の動きも出始めている。
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・新規顧客も少しではあるものの、増えつつある。
,,○,経営コンサルタント,取引先の様子,・コロナ禍が落ち着き始め、これまで落ち込んだり停滞したりしていた生産、販売、仕入れ等の経営活動は、着実に回復の兆しが見えつつある。これまでの慎重な経営状況を踏まえて、設備投資や雇用増加に意欲を持ち始めた企業も少なくない。エネルギーコストの上昇もやや落ち着き、製品等の値上げも徐々に浸透しつつある。
,,○,その他サービス業［情報サービス］（経営者）,受注量や販売量の動き,・商談件数、受注状況、販売金額共に、増加傾向にある。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・受注量、販売量共に、大きな動きはない。
,,□,輸送用機械器具製造業（経営者）,取引先の様子,・各取引先で、受注が減ったところもあれば増えたところもあるので、まずまずで、余り変わりない。
,,□,輸送用機械器具製造業（総務担当）,取引先の様子,・主要取引先の生産が、いまだ不安定である。
,,□,不動産業（管理担当）,受注量や販売量の動き,・新型コロナウイルス感染症の影響もほぼなくなり、計画どおりの売上、利益に戻ってきている。
,,□,広告代理店（営業担当）,受注量や販売量の動き,・広告出稿量が、全く増えない。広告を出さなくても集客ができているようで、アナログな広告はもう不要なのかもしれないと思うような状況である。
,,□,司法書士,受注量や販売量の動き,・ここ１年近くは、ちょっと上がったり下がったりはあるが、数値で表せるほどは変わらない状況が続いている。
,,□,社会保険労務士,取引先の様子,・人の動きが良くなり売上は回復してきているものの、利益面は余り芳しくない。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量が思ったほど伸びず、この２～３か月やや下降気味である。主な原因はやはり電子部品が入らないための受注控えかと感じている。
,,▲,輸送業（営業担当）,取引先の様子,・新生活用品、冷蔵庫や洗濯機等の白物家電、テレビなど、特に、インターネット通販向けの物量が、前年より15％ほど落ち込んでいる。また、全体的にも同様の落ち込みとなっている。
,,▲,不動産業（経営者）,受注価格や販売価格の動き,・物価高の影響を感じている。
,,×,一般機械器具製造業（経営者）,受注量や販売量の動き,・親会社の取引先は３月が決算期で、通常であれば３月は忙しい時期なのだが、コロナ禍であった前年と比べても約４割減の受注量になっている。景気は悪い方向に向かっているのではないか。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共事業主体で売上の95％を占める建設業であるが、直近の景気は随分厳しくなってきている。
"雇用
関連

(北関東)",,◎,人材派遣会社（経営者）,求人数の動き,・３月は気温の変化があり、暑かった日が多かったように思う。衣料品は春物、食料品等も卒業や彼岸等に向けた食材やギフト商材等の動きが多く見られた。電気電子等の製品やスポーツ用品等、あらゆる面で年度の切替えに向けて動きが出ている。
,,◎,人材派遣会社（社員）,周辺企業の様子,・周辺はホテル関係の出入り業者が多いが、特定のホテルに限らず稼働が上がってきているということで、各業者ある程度売上が伸びているようである。仕入関係ではやはり値上がりもあるので、苦労はしているようだが、景気の良さで言うと、良くなってきている。
,,○,－,－,－
,,□,人材派遣会社（社員）,求職者数の動き,・求人数に対して求職者が不足しており、人材不足の状況は変わらない。
,,□,人材派遣会社（管理担当）,求人数の動き,・取引企業の求人数、求職者数共に変化はない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は、令和４年11月と比べ全数で8.4％の増加となり、前年同月比でも3.9％増加している。特に、社会福祉や介護事業の求人は、全産業の３割を占め、高水準で推移しているものの、人手不足が顕著である。
,,□,学校［専門学校］（副校長）,周辺企業の様子,・新型コロナウイルス感染症も落ち着いた感があり、消費行動が大きくなっている。半面、コロナ禍で好調だった企業が低迷していることも浮き彫りになってきている。
,,▲,職業安定所（職員）,周辺企業の様子,・事業縮小に伴うリストラを実施した企業が発生している。
,,×,＊,＊,＊
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,一般小売店［生花］（店員）,来客数の動き,・３月は卒業式、送別、それからお彼岸のシーズンなので、１年のうちで一番良い時期である。季節や降雨などいろいろな面が影響するかと思うが、お彼岸の前半はよく晴れたので、売上が伸びている（東京都）。
,,◎,百貨店（企画宣伝担当）,お客様の様子,・外出する人の数が増えており、来客数が伸びている。
,,◎,その他小売［ショッピングセンター］（統括）,販売量の動き,・最近は新型コロナウイルス感染症の発生前を上回る売上となっている。ショッピングセンターはどこも好調と聞いている。
,東京都,◎,高級レストラン（経理担当）,来客数の動き,・既に来客数の回復がみられている個人客層に加えて、意思決定の経路が長い大企業の顧客に増加がみられる（東京都）。
,東京都,◎,一般レストラン（経営者）,単価の動き,・今月は会社の歓送迎会の団体予約が戻ってきたことや、５～６人の少人数の会食予約がかなり入り、週末には何組か入れない客も出ている（東京都）。
,東京都,◎,その他飲食［居酒屋］（経営者）,来客数の動き,・公にマスク着用が個人の判断になり、一気に予約と来客数が増えてきている。加えて、送別会シーズンということもあり、客単価も上昇している（東京都）。
,,◎,都市型ホテル（経営者）,来客数の動き,・３月13日よりマスク着用の考え方を見直すという政府の発表と、全国旅行支援が重なり、今月はかなり回復している。特に、宿泊部門は著しいものがある。一方で、まだ会社の宴会は戻っておらず、３～４月の歓送迎会が伸び悩んでいる、あるいはキャンセルになっている。これらが解消されれば、５月８日の新型コロナウイルス感染症の５類への移行に向けて良くなっていくと期待している。
,東京都,◎,旅行代理店（従業員）,販売量の動き,・販売量が前年比130％となっている（東京都）。
,東京都,◎,旅行代理店（従業員）,来客数の動き,・キャンペーンの売出しなどもあいまって、予約率が高水準を維持している（東京都）。
,,◎,住宅販売会社（従業員）,販売量の動き,・今月は期末のため景気が良い。
,東京都,○,商店街（代表者）,それ以外,・来街者数が明らかに増えている。飲食店の需要も確実に戻っている。クレジットカードの取扱高も堅調である。イベントへのリアクションがとても良く、新型コロナウイルス感染症の発生前ならば天候が良くないと確実にアウトだったようなイベントが、悪天候でもそれなりに実施でき、人もやってきている（東京都）。
,,○,一般小売店［和菓子］（経営者）,それ以外,・新型コロナウイルス感染症対策の規制が緩和され、イベントなどの行事関連の注文が増えたので、売上につながっている。
,,○,一般小売店［家電］（経理担当）,来客数の動き,・年度末のためか、来客数が増えてきている。個人客より法人関係の客の方が多くなっている。
,東京都,○,一般小売店［文房具］（経営者）,お客様の様子,・２月に引き続き、外国人観光客の来店数が増加傾向にある。一般の来客数、購入者数は微増ではあるが、外国人観光客の購入額が高いため、その分、売上が増加している。また、男子学生を中心とした単価3000円以上の高級シャープペンシルや、2000～3000円の筆箱など、商品単価の高い学童用品の動きが良く、こちらも売上増加の要因となっている（東京都）。
,,○,一般小売店［眼鏡］（経営者）,来客数の動き,・マスク着用が個人の判断に委ねられ、また春の陽気もあり、来客数が伸びてきている。それに伴い、売上も少しずつ伸びてきている。
,,○,一般小売店［傘］（店長）,お客様の様子,・旅行の予定など外出機会が増えたことや、数年買い控えをしていた物を新調したいという気持ちが生まれており、購入に向かっている。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・街中の客足が増えてきている。売上も前年より伸びている。
,東京都,○,百貨店（総務担当）,お客様の様子,・客の新型コロナウイルス感染症に対する意識はより薄まってはいるものの、対策も３年が経過しており、日常に戻ったかどうかについて、判断することも難しくなっている。現況では、衣類、雑貨から日用品を含め、３か月前よりは良い動きをしていると感じるものの、食料品を中心とした日用品の値上げ実態などもあり、現在の景気が良いという実感は余りない（東京都）。
,東京都,○,百貨店（広報担当）,それ以外,・高付加価値消費へのニーズは底堅く推移し、緩やかながら伸びている。また、徐々に新型コロナウイルス感染症収束の兆しから対面機会の増加を受けた消費の裾野が広がっている（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・国内、海外共に人流が増えている。それに伴い、化粧品や雑貨が好調に推移している。食品は、値上げの影響か前年同様の動きとなっている（東京都）。
,東京都,○,百貨店（営業担当）,お客様の様子,・来客数が増えているため、結果として販売数や売上が増加している（東京都）。
,,○,百貨店（販売促進担当）,お客様の様子,・新型コロナウイルス感染症対策による行動制限がなくなり、３月13日よりマスク着用が個人の判断に委ねられ、外出に対するハードルが下がったことで、来客数が伸長している。通勤や旅行需要に加え、卒業式、入学式などの学校行事や会合等の人が集まる機会に向けて、アパレルや雑貨などの需要が伸びている。
,東京都,○,百貨店（財務担当）,販売量の動き,・マスク着用が個人の判断に委ねられたことに伴い、化粧品等の販売量増加など、一定程度消費が上向いている（東京都）。
,東京都,○,百貨店（管理担当）,販売量の動き,・販売量の動きや来店頻度を見ると、着実に消費者の意識は回復しているような気がする（東京都）。
,,○,百貨店（店長）,お客様の様子,・３か月前に比べると、外出を想定したニーズや夏に向けた商材へのニーズが感じられる。新年度に向けて、ジムやゴルフスクールへの入会も増えている。
,東京都,○,スーパー（店員）,お客様の様子,・コロナ禍が落ち着いてきて、大分購買意欲が高まっているように感じる。商品単価も若干ではあるが上がってきている（東京都）。
,東京都,○,コンビニ（経営者）,来客数の動き,・来客数が増えている（東京都）。
,,○,コンビニ（経営者）,来客数の動き,・気温が高いことも影響していると思うが、客足が好調である。
,,○,コンビニ（経営者）,来客数の動き,・気温が少しずつ上がってきて、また、新型コロナウイルスの感染状況も良くなってきて、夜遅くまで人が出ていることから、来客数が少し増えてきている。
,東京都,○,コンビニ（エリア担当）,販売量の動き,・売上は、年末から新型コロナウイルス感染症の発生前を上回る水準での推移が継続している。原材料の値上がりにより販売単価が高止まりしていることに加え、出社する人の増加や、週末の人出の回復により、来客数も増加傾向にある（東京都）。
,東京都,○,コンビニ（商品開発担当）,来客数の動き,・マスク着用ルールの見直し後、客の動きが確実に活発になってきている。一方で、週末が天候に恵まれないことがマイナス影響である（東京都）。
,,○,コンビニ（従業員）,来客数の動き,・今月に関しては、春休みの影響が出てきている。学校が休みになることで自宅にいる時間が長くなり、近くのコンビニに行く機会が増えているようである。学校に通っていれば、自宅近くのコンビニに行くことはほとんどないだろうが、春休みなどの長期休暇の際には通常にはない需要が出る。
,,○,衣料品専門店（経営者）,販売量の動き,・入学用品販売のピークであり、売上金額は前年並みを達成している。しかしながら、生徒数は変わらず、前年よりも単価が上がっているためかリサイクルが多くなり、購入は必要最小限になっている。外出着の売上は前年よりも若干良い。
,東京都,○,衣料品専門店（店長）,販売量の動き,・３か月前と比較すると回復傾向にある。新型コロナウイルス感染症対策が緩和され、マーケットが回復しつつある。特に、入学、卒業関連行事の復活が、全体を通して業績を押し上げている（東京都）。
,,○,家電量販店（店長）,販売量の動き,・来客数は極端に増えていないが、前年に比べ、新生活での家電購入者が多くなっている。観光で来ている客も前月より多くなっている。
,東京都,○,家電量販店（店長）,お客様の様子,・街の活気が明らかに回復傾向にある。外国人観光客の増加もあるが、日本人の自粛意識の低下に、ＷＢＣ（ワールド・ベースボール・クラシック）が良い意味で働いたように感じる。大声での応援解禁を実感している（東京都）。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の供給量が徐々に増えてきて、新車販売の売上が前年より伸びてきている。
,,○,乗用車販売店（総務担当）,販売量の動き,・年度末のため販売量が伸長している。中古市況の下落を、新車やサービス、周辺需要で補うことができている。
,東京都,○,その他専門店［貴金属］（統括）,来客数の動き,・来客数は僅かではあるが増加傾向にある（東京都）。
,東京都,○,高級レストラン（営業担当）,来客数の動き,・当月売上は、2019年比で81.7％、来客数は同じく62.6％となっている。前月までの状況に比べ、2019年比で売上、来客数共に10％程度の増加がみられる。年間を通じて、12～１月の忘新年会シーズンに次いで２番目の繁忙シーズンに当たるなかで、緩やかにではあるが回復の兆しが感じられる（東京都）。
,東京都,○,高級レストラン（役員）,来客数の動き,・新型コロナウイルス感染症の収束状況とマスク着用ルールの見直し、そして３月は四半期末、年度末でもあり、法人、個人共に参集機会があり、レストラン、ケータリング共に予約が伸びている。原料や光熱費などコストは厳しい状況が続いているが、社会全体の値上がり傾向もあり、予算単価も下がってはおらず、僅かながら上昇傾向である。ただし、人手不足は引き続き課題であり、予約を受けきれない状況も継続している（東京都）。
,東京都,○,高級レストラン（仕入担当）,来客数の動き,・客からの問合せ件数は着実に増えている一方、以前のような大規模な宴席の受注はまだ少ない（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症が収束してきて、急に忙しくなってきている。ケータリングも、以前は行っていなかったところが徐々に増えてきて、今は逆に大変忙しくなってきている。
,東京都,○,一般レストラン（経営者）,販売量の動き,・３か月前の11月１日から28日までの前年比は、売上111.8％、来客数100.8％である。今月３月１日から31日までの前年比は、売上171.5％、来客数146.1％である。ただし、2019年の同月比では売上55.0％、来客数30.6％である（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・２～３月にかけては、来客数、売上共に増加傾向にある。コロナ禍の終わりが見えてきたことにより、衝動的な購買が起きているようで、今まで控えていた外出、買物、会食等を楽しむ人が増えているのではないか。
,東京都,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症の影響がなくなりつつある。マスクをしている人はまだ多く見受けられるが、行動範囲は変わってきている。価格を上げているが、来客数は増えている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,販売量の動き,・前月同様、新型コロナウイルス感染症が終息し、客が戻ってきている。販売数、来客数は増えているものの、不安材料もたくさんあり、コロナ禍でのマイナス分をどこで取り戻せるのか不透明である（東京都）。
,,○,都市型ホテル（スタッフ）,販売量の動き,・新型コロナウイルスの新規感染者数の減少に伴い制限が緩和され、宴会については３年ぶりの開催案件が相次ぎ、婚礼は延期案件の実施もあいまって販売量が復調傾向にある。宿泊も全国旅行支援のサポートを受けて稼働率が上がり、レストランにも客が戻ってきており、景気回復をやや実感している。
,,○,都市型ホテル（スタッフ）,来客数の動き,・新型コロナウイルス感染症に対する意識が低下していくなかで、全国旅行支援を利用した春休み需要を獲得できている。
,東京都,○,都市型ホテル（スタッフ）,販売量の動き,・３月の全国旅行支援と、先々の延長対応も決定したため、販売量が伸びている（東京都）。
,,○,旅行代理店（営業担当）,お客様の様子,・賃金ベースアップの流れを受けて、客の声も上向きになってきている。
,東京都,○,タクシー運転手,それ以外,・コロナ禍前と比較してタクシー稼働も復調の兆しがみられるようである。空港には外国人観光客が大分増えている。都心では高速を使って帰宅する夜間遠距離客も増えており、景気は良い（東京都）。
,,○,タクシー運転手,お客様の様子,・今月は会社からのオーダーが増えている。病院の送迎は以前同様にあり、少しずつ利用が増えている。夜の飲み屋からのオーダーが少ないことが気掛かりである。
,東京都,○,タクシー運転手,来客数の動き,・タクシー業界では現在、少し忙しくなると車が足りなくなる状態であるが、景気が良くなったのかというと、実際は、タクシー乗務員の数がかなり減り、車両の稼働率が７割程度に落ちているため、その影響で忙しく感じるのだとみている（東京都）。
,,○,タクシー（団体役員）,競争相手の様子,・タクシーの乗客は増えていないが、稼働台数が著しく少ないため、１台当たりの売上が伸びている。
,東京都,○,通信会社（経営者）,販売量の動き,・人が外に出てくるようになっている。外出機会が増えてきている（東京都）。
,東京都,○,通信会社（社員）,それ以外,・スキー場、ゴルフ場に学生や外国人観光客の姿が目立って増え、活況となっている。列車やホテルも満席、満室になっている。新型コロナウイルス感染症対策の内規が緩和され、歓送迎会が解禁されたものの、３月中は宴会場の予約が取りにくい状況となっている（東京都）。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・案件が増加しており、少し回復がみられる（東京都）。
,東京都,○,通信会社（管理担当）,お客様の様子,・新型コロナウイルスの感染状況の落ち着きと、電子帳簿保存法などＤＸ化促進の動きにより、上向いている（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・暖かい日が増えてきており、シーズンインに向けて利用者が増えてきている。
,,○,パチンコ店（経営者）,来客数の動き,・３月13日からのマスク着用ルールの見直しや、５月８日からの新型コロナウイルス感染症の分類の５類への移行など、脱コロナへの機運が高まり、人々の行動が活発になっている。
,,○,その他サービス［保険代理店］（経営者）,お客様の様子,・新型コロナウイルスの感染状況も落ち着き、会合等、人の集まる機会が増えてきている。３か月前の景気の下向き傾向からは少し明るい兆しが見えてきている。ただし、新型コロナウイルス感染症の発生前までには戻っていない。
,,○,住宅販売会社（経営者）,お客様の様子,・当社は不動産デベロッパー業と総合建設業である。当社が都内及び関東近郊に所有しているホテルの運営状態が良くなかったが、最近観光客が戻ってきており、既定の賃料が入るようになっている。しかし、まだ本格的に新型コロナウイルス感染症の発生前に戻っているわけではない。また、住宅の売行き及び請負工事は相変わらず良くない。
,,□,商店街（代表者）,お客様の様子,・最近の客は買物に対して非常に慎重で、高級品志向ではなく、リーズナブルな物を買おうとする意識がかなり働いているようである。
