,,×,窯業・土石製品製造業（職員）,受注量や販売量の動き,・官需、民需共に低調で需要は落ち込んでいる。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（経営者）,求人数の動き,・宿泊や飲食業など、客が戻ってきている業界で採用の話がある。住宅設備、靴の卸売、商社で営業の募集が出ている。全般的に求人数が多いため、人材の流出に伴う穴埋めの募集の相談が増えている。
,,○,人材派遣会社（社員）,採用者数の動き,・前年度に採用しきれなかった企業が継続募集を行っていることもあり、活況が続いている。求人数の増加に伴い求職者の応募先が増えており、支援人数も増加している。
,,□,アウトソーシング企業（経営者）,それ以外,・契約金額の値上げはしたが、人件費や電気代などの経費が更に増えたため、結果として変わらない。
,,□,新聞社［求人広告］（経営者）,周辺企業の様子,・夏祭りが終わり、お盆の帰省もあり、新型コロナウイルスの新規感染者数が一気に増えている。一旦回りかけた地域経済が停滞しそうな気配がある。
,,□,職業安定所（職員）,求人数の動き,・物価高騰により求人数が減少していた卸売小売業で、収益が高まり求人数が回復傾向にある。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は人手不足を反映して高水準が続いているものの、前年比では減少となっている。
,,□,職業安定所（職員）,求人数の動き,・燃料費の高止まりが続いているため、求人数に影響が出ている。
,,□,民間職業紹介機関（職員）,周辺企業の様子,・お盆休暇後、企業からの問合せ件数は増えていない。求職者も同様である。
,,□,学校［専門学校］,採用者数の動き,・企業では人材が不足しており、専門学校に対する求人のピークを過ぎても問合せがある。
,,▲,人材派遣会社（社員）,採用者数の動き,・前年比でみた採用者数は、３か月前よりも若干悪化傾向にある。
,,▲,新聞社［求人広告］（経営者）,求人数の動き,・人手不足は続いているが求人広告につながっていない。その他の広告についても、積極的な動きはなく低調に推移している。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・県外からの観光客が増えており街のにぎわいを感じるが、広告の動きは鈍く、売上の前年割れが続いている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で減少している。原材料やエネルギーの価格高騰、物価高の影響で、建設業、卸売・小売業で減少している。
,,▲,職業安定所（職員）,求人数の動き,・７月の新規求人数は前年同月比4.4％減少、前月比17.9％減少している。新型コロナウイルス感染症に対する規制が緩和されて以降、個人消費と直結している卸売・小売業や飲食・宿泊業等の募集は好調を維持しているが、その他の業種は軒並み求人数が減少している。海外での消費低迷、国内の電気料金、燃料費、原材料の価格高騰が人件費の抑制とあいまって影響を与えていることが要因としてある。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,旅行代理店（経営者）,販売量の動き,・新型コロナウイルス感染症の５類移行から、仕事量がかなり増えたため、やや良くなっている。
,,◎,旅行代理店（従業員）,販売量の動き,・中国の団体旅行も解禁となり、法人ではなく、個人のインバウンドが多くなっている。
,,○,一般小売店［土産］（経営者）,販売量の動き,・新型コロナウイルス感染症の５類移行後、初めて迎えた夏休みであったため、売上は新型コロナウイルス感染症発生前の水準に少し欠ける程度にまで回復が続いている。ただし、働き手不足のため、売上の機会損失がある。
,,○,一般小売店［酒類］（経営者）,販売量の動き,・地域で祭りがあったので、幾らか良くなっている。
,,○,百貨店（店長）,来客数の動き,・７月まで前年を下回っていた来客数が、８月に入り、連日前年を超える状況に回復している。今後もこの来店傾向が続く。
,,○,百貨店（店長）,販売量の動き,・前年比で売上、来客数共にプラスになるも新型コロナウイルス感染症発生前の水準には戻っていない。
,,○,コンビニ（経営者）,来客数の動き,・前年比で売上は104％、来客数は103％、客単価は102％で推移している。客数、単価共に伸びて、売上増加で推移している。平日夜の来客数は新型コロナウイルス感染症発生前には大きく及ばないが、平日の工事関係者や土日の行楽車両の増加が顕著にみられるようになっている。
,,○,衣料品専門店（統括）,販売量の動き,・新型コロナウイルス感染症対策により、全国で人の集まること、特に祭り等は中止になっていた。祭り用品の商売上は大変な問題だったが、今年は何とか商売ができるような状態になっている。この３～４年のうちに、閉店する店もかなりあった。今年の夏祭りは各地の市町村で盛大に行われている。
,,○,乗用車販売店（販売担当）,お客様の様子,・当店は観光地に立地しているが、観光客がものすごい勢いで増加している。当店の客が口々に「客の来場が多くなって、とにかく忙しい」と言っている。それにつられて、当店でも新車や中古車の販売台数は少ないものの、整備関係の入庫台数がうれしい悲鳴が出るほど増加している。実感的にやや良くなっている。
,,○,一般レストラン［居酒屋］（経営者）,お客様の様子,・来店する客の表情は明るく、声のトーンも大きくなって、滞在時間も長くなっている。お酒の席が当たり前の光景に戻ってきている。
,,○,一般レストラン（経営者）,単価の動き,・アフターコロナで祭りや帰省といった人が集まる機会が多くなり、宴会やテイクアウト注文等が多く入っている。しかし、企業からの注文は予算が低下しており、値切られることも多い。こちらとしても材料費が上がっているため、新型コロナウイルス感染症発生前と同じ「いつもの内容」を出せず、ギャップが埋まらない感はある。
,,○,都市型ホテル（経営者）,来客数の動き,・着実に販売量、来客数は増加している。
,,○,旅行代理店（所長）,来客数の動き,・お盆時期の台風は結構な影響が出たものの、外国人客の来訪も右肩上がりで、日帰り客のほか、宿泊者の割合も増えてきている。
,,○,タクシー運転手,お客様の様子,・週末の売上は、以前よりも良くなっている。ドライバー不足の影響もあるが、10％以上伸びている。９月19日から料金の値上げがあり、２割程度上がるため、またしばらくの間は客離れが予想される。
,,○,タクシー（経営者）,お客様の様子,・全体的に動きが良くなり、前年同月と比べて19％の増収である。
,,○,通信会社（営業担当）,来客数の動き,・海外の旅行客が増えていることから、各業界の来客数は当然増えているが、国内の物価高の影響から、国内需要は富裕層以外は停滞気味である。
,,○,テーマパーク（職員）,販売量の動き,・アフターコロナにおける旅行等の外出機会が増え、来園者も増加しているが、全国旅行支援の終了と猛暑や台風等の影響も加わり、来客数は大きく回復していない。
,,○,美容室（経営者）,来客数の動き,・４年ぶりに夏祭りが開催され、外出が制限されていた反動で記録的に人出が多かった。模擬店には食品を求めて長蛇の列ができており、キャッシュレス決済に対応した店も増えている。
,,○,設計事務所（所長）,来客数の動き,・問合せが増えている。
,,○,住宅販売会社（経営者）,販売量の動き,・高齢層の客が多くなり、終活の一環としての資産整理が増加傾向にある。販売物件の仕入れが増えれば、売上増加が見込める。
,,○,住宅販売会社（経営者）,お客様の様子,・景気が良くなったというほどではないが、客からの問合せが徐々に増えている。また、店舗等についても契約になる物や引き合い等が少し増えてきている。良くなったとまではいえず、まだ何ともいえない。
,,□,商店街（代表者）,お客様の様子,・猛暑のなか、街のイベントは過去最高の人出でにぎわったが、物価高の影響による節約志向もあり、来店する客は少ない。景気は相変わらず良くはない。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・新型コロナウイルス感染症が落ち着いたようにみえるが、また少し新規感染者数が増えている。皆がマスクを手放せない状態なので、人の動きは少し加減されている。イベントも復活してきたが、当地でも毎日のような猛暑のなかでは、余り人の動きはない。
,,□,百貨店（営業担当）,販売量の動き,・人流拡大に伴い、引き続き化粧品、アパレルといった商品群は堅調である。しかし、食料品の相次ぐ値上げにより、生鮮、グローサリーの不調が目立ってきている。
,,□,スーパー（総務担当）,来客数の動き,・特段、売上に大きな波はなく、今後も動向は読めない。
,,□,乗用車販売店（経営者）,販売量の動き,・既に数か月変わらず、新車や中古車等の販売が低迷し、その分を車検などの整備売上でカバーする状況が続いている。
,,□,一般レストラン［居酒屋］（経営者）,来客数の動き,・暑気払いなど団体の宴会が動いているなか、少人数の個人客の動きも活発になっている。ここ２～３か月の動きは横ばいである。
,,□,通信会社（社員）,単価の動き,・生活用品や食料品等が値上がりしているが、個人的には生活費を見直すきっかけとなっている。給与水準も上がっていけばよいが、企業努力だけでは限界があると思うので、政府や行政の継続的な支援を期待している。
,,□,通信会社（局長）,お客様の様子,・世の中ではいまだに原材料の価格高騰が続いており、取引先でも原材料の価格高騰で、物価高になっているという情報が入っている。
,,□,競輪場（職員）,単価の動き,・来場者の売上単価は、レースのグレードにもよるが、伸びていない。
,,□,その他サービス［自動車整備業］（経営者）,それ以外,・ガソリン価格高騰等の整備工場への影響は改善されない状況にある。加えて深刻な人手不足があり、事業縮小に向かう傾向にある。
,,□,その他住宅［住宅管理・リフォーム］（営業）,来客数の動き,・酷暑の影響で、主に空調関連への問合せが続いている。３か月前と余り変わらない。
,,▲,百貨店（営業担当）,来客数の動き,・このところのガソリン価格の高騰、食料品の物価高から、ふだん使いの食品の売上は厳しい状況が続いている。今後もその傾向の改善がみられる気配はない。非食品エリアは、化粧品の好調が続いており、アイテム間での好不調の差が激しい。
,,▲,スーパー（商品部担当）,来客数の動き,・商圏内に競合店の新規オープンがあり、来客数が減少し始めている。
,,▲,コンビニ（経営者）,販売量の動き,・８月は猛暑で暑い日が続き、冷たい飲料、アイスクリーム、冷たい麺類等が数多く出ている。
,,▲,衣料品専門店（販売担当）,来客数の動き,・ただでさえ暇な２月８月といわれているなかで、今年の猛暑による外出控えが相当効いている。今月は年金給付月だったが、中旬にやや人の流れがあったかなというくらいで、本当にどん底を過ぎたような悪さである。
,,▲,家電量販店（店員）,販売量の動き,・販売量は前月比で74％、前年比では97％となっている。内容としては猛暑にもかかわらず、エアコンが前年の95％と振るわず、新型コロナウイルス感染症関連の給付金で需要を先取りした分が影響しているのではないかとみている。冷蔵庫は80％、洗濯機が90％、テレビは75％と大きく前年を割っている。
,,▲,乗用車販売店（従業員）,販売量の動き,・受注が減少しており、受注残が増えない状況が続いている。
,,▲,自動車備品販売店（経営者）,販売量の動き,・３か月前と比べて、人の動きや販売量等は特段大きく変わらないが、購買意欲は若干薄らいできた感がある。
,,▲,住関連専門店（店長）,来客数の動き,・物価上昇による買い控えとガソリン価格の値上がりの影響で、来客数が微減である。
,,▲,住関連専門店（仕入担当）,来客数の動き,・相変わらず、来客数は前年割れが続いている。特に、８月は猛暑の影響で日中の客足が鈍く、月末になってもその傾向は変わらない。
,,▲,その他専門店［靴小売業］（経営者）,単価の動き,・夏のバーゲンセールにより単価はダウンしている。連日、熱中症対策の報道等が出るので、高齢者は家に籠もりがちになっている。
,,▲,一般レストラン（経営者）,それ以外,・ガソリン価格の高騰が、客足にも影響してくることが心配である。インボイス制度もどう影響があるか予想が付かない。
,,▲,その他飲食［給食・レストラン］（総務）,単価の動き,・事業所給食部門においては、食材費、諸経費の上昇が厳しく、単価上昇等を取引先に受け入れてもらっているものの、吸収しきれない状況が続いている。経費節減等に取り組んでいるが、収益面の改善には時間が掛かる。
,,▲,通信会社（総務担当）,お客様の様子,・削れない食費、光熱費、交通費等がことごとく値上がりしており、通信費はプランやキャリアの変更で下げる余地があるため、自分でプラン変更できない中高年客が来店し、説明を求めた上で変更する件数が増えている。電話の端末は壊れるまで使うので、廉価商材を案内しても機種変更は見送られている。
,,▲,ゴルフ練習場（経営者）,販売量の動き,・電気代やガソリン価格等が値上がりしているなかで、昼間の気温が35度を超す暑さのため、外出が控えられている。
,,▲,ゴルフ場（従業員）,来客数の動き,・猛暑の影響により、来場者数が減少している。
,,×,衣料品専門店（店長）,来客数の動き,・高温過ぎる猛暑日が続いたため、来客数が少なく、売上も最悪である。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,輸送用機械器具製造業（総務担当）,取引先の様子,・今月も来月も計画どおりとまではいかないまでも、生産が戻ってきている。
,,○,不動産業（経営者）,受注量や販売量の動き,・海外からの雇用も増えているようで、入居率が安定している。
,,○,司法書士,受注量や販売量の動き,・一過性かもしれないが、少し良くなっている。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・この猛暑のなか、目標どおり推移している。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・例年であれば、９月から年末にかけて、増産が始まるが、今年は全くない。通常かそれ以下になっているため、やや厳しい。
,,□,輸送業（営業担当）,取引先の様子,・猛暑と電気料金高騰により、省エネ家電のエアコン、冷蔵庫、サーキュレーター等の輸送は前年並みの物量となっている。しかし、九州、関西方面の豪雨や台風による災害での車両不足と燃料価格の高騰により、運賃は割高となっているため、車両コストに苦労し、利益は薄くなっている。
,,□,広告代理店（営業担当）,競争相手の様子,・設立から40年以上の地域でも老舗の同業他社が倒産した。広告出稿量が増えない状況がいまだに続き、厳しい状況に変化はない。
,,□,経営コンサルタント,それ以外,・経済産業界及び一般生活者の感覚では、コロナ禍の雰囲気はほとんど解消に向かっている。企業の生産活動や個人消費も平時に戻った感があり、こうした面でも企業と個人の行動が制約されている状況は確認できない。ただし、一部企業で設備投資に活発な面もみられるものの、全体的には生産や販売の活動が上向いたとは認めにくく、飲食店等の客の戻りも期待されていたほどではない。
,,□,社会保険労務士,取引先の様子,・賃上げやボーナス増加の景気への好影響は、期待していたほどではない。
,,□,その他サービス業［情報サービス］（経営者）,受注量や販売量の動き,・特段変化はみられない。
,,▲,窯業・土石製品製造業（経営者）,受注価格や販売価格の動き,・今は何でも値上がりしているので、単価に反映するのが難しい。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・自動車向けに関しては堅調を維持しているが、特に、産業用ロボット向けの仕事について内示を大きく下回る急ブレーキが掛かり、対応に苦慮している。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・ガソリン価格や原材料費の度重なる値上げで、消費者マインドだけでなく生産者側の気持ちも、マイナスイメージしか出てこないことが残念である。
,,▲,輸送用機械器具製造業（経営者）,取引先の様子,・全ての取引先が、８月は10日くらい連休があるため、売上は非常に落ちている。稼働日の少なさの影響である。
,,▲,不動産業（管理担当）,それ以外,・燃料費の値上がりが止まらないため、経費が増加し、利益が減少している。電気料金や資材も値上がりしているため、やや厳しい。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占めている。今期発注額は前年比で15％増加だが、前々年との比較では19％減少であり、全体的には厳しい。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,人材派遣会社（経営者）,求人数の動き,・食料品関係の価格がかなり高騰しているなか、電気料金等の値上がりもあり、多少、商品を選ぶ、材料を選択するといった荷動きがみられたようである。かなり高温な日が続き、気温の上昇等で傷みがちな食料品等もあったと思う。夏休みもあったので、ドリンク関係、飲食店の動きは好調である。
,,○,職業安定所（職員）,求人数の動き,・新規求人数の前年同月からの増加率が、３か月前から徐々に大きくなっている。
,,○,学校［専門学校］（副校長）,求人数の動き,・現時点での求人倍率が、前年は2.7倍であったのに対し、今年は3.8倍となっている。明らかに、あらゆる業界で人手不足であるため、賃金も上昇し、それが消費につながっている。
,,□,人材派遣会社（社員）,求職者数の動き,・企業からの募集依頼に対して、人材不足の状態が続いている。
,,▲,人材派遣会社（管理担当）,求職者数の動き,・求職者の多くは正社員を希望しており、派遣希望者は減少しているため、やや悪くなっている。
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,商店街（代表者）,それ以外,・新型コロナウイルス感染症の５類移行からは、たがが外れたように人の往来が増え、イベントへの反応も大きくなっている。イベントを開催すると新型コロナウイルス感染症発生前の1.5倍は来場がある。クレジットの売上も新型コロナウイルス感染症発生前にまで回復しており、特に、飲食店の戻り方が顕著である（東京都）。
,,◎,スーパー（ネット宅配担当）,販売量の動き,・７月末から県独自のキャッシュレス決済キャンペーンがスタートし、客単価が大幅にアップしている。
,,◎,コンビニ（従業員）,来客数の動き,・夏季休暇の時期でもあり、外出する人もいれば、ゆっくり自宅で過ごす人も多い。ふだんよりも来客数が多く、景気の良さを感じている。新型コロナウイルス感染症に伴う規制が前年より緩和されたことも大きな要因である。
,,◎,衣料品専門店（統括）,来客数の動き,・猛暑により夏物需要が落ちず、来客数、売上の増加につながっている。
,東京都,◎,家電量販店（店長）,来客数の動き,・来店レジ客数、売上共に３か月前の数値を上回っている（東京都）。
,,◎,家電量販店（店員）,単価の動き,・県独自のキャッシュレス決済キャンペーンが始まったため、良くなっている。
,,◎,都市型ホテル（スタッフ）,販売量の動き,・宿泊は、新型コロナウイルス感染症の５類移行後初めての夏休みで、家族連れを中心に国内旅行が活発に動いている。また、近隣コンベンション施設にて大型の世界大会などもあり、インバウンドも好調に推移している。レストランも回復傾向だが、人手不足により休業を取らざるを得ない状況が続いており、売上に影響が出ている。
,東京都,◎,旅行代理店（従業員）,販売量の動き,・８月単月で129％と好調に推移している（東京都）。
,東京都,◎,タクシー運転手,それ以外,・８月は猛暑でタクシー需要に供給が追い付かない。タクシー車両の供給不足が続いており、それに伴いライドシェア問題が持ち上がっている。今は忙しい悲鳴である（東京都）。
,,○,一般小売店［家電］（経理担当）,来客数の動き,・今年は残暑が厳しいために８月になってもエアコンの販売が好調である。なおかつ安い普及型よりも電気代の安い上位機種の方が売れている。台数は少ないものの、コンスタントに売れている。
,東京都,○,一般小売店［家具］（経営者）,来客数の動き,・今年に入ってからずっと来客数が少なかったが、６月中旬を過ぎた辺りから少しずつ客が来店するようになっている。景気が良くはなっていないが、幾らか来客数が増えてきている（東京都）。
,,○,一般小売店［食料雑貨］（経営者）,来客数の動き,・客の消費意欲が上がっている。
,,○,一般小売店［祭用品］（経営者）,来客数の動き,・祭りの人出は、新型コロナウイルス感染症発生前にほぼ戻っている。
,東京都,○,一般小売店［文房具］（経営者）,単価の動き,・例年８月は売上の落ちる月ではあるが、今年に関しては前月より売上が増加している。また、レジ通過客数は１割強の増加にとどまっているが、客単価が２割程度増加しているため、総売上としては増加傾向にある（東京都）。
,,○,一般小売店［酒類］（経営者）,来客数の動き,・マスクをしている人が減少し、客の行動が活発になっている。
,,○,一般小売店［眼鏡］（経営者）,来客数の動き,・メガネは、１年で８月が最も売れる時期である。新型コロナウイルス感染症発生前ほどではないが、ここ数年の来客数、売上より伸びてきている。
,,○,一般小売店［茶］（営業担当）,販売量の動き,・前月のお中元ギフトは減少したが、今月は暑中見舞いや残暑見舞いのギフト需要があり、売上が増加している。
,東京都,○,百貨店（売場主任）,お客様の様子,・夏休み期間で、家族連れ、海外からの団体客も多く来店しており、来客数、買上点数は新型コロナウイルス感染症発生前の2019年度を超える動きになっている。特に、円安のため、海外からの観光客は高級ブランドを自分用に何点か購入している（東京都）。
,東京都,○,百貨店（総務担当）,販売量の動き,・外国人旅行者の増加により、免税売上が化粧品を中心に大きく伸長している。また、食料品は値上げによる価格の上昇に加え、来街者数の増加により堅調に推移している（東京都）。
,東京都,○,百貨店（総務担当）,お客様の様子,・猛暑ではあるものの、客の購買行動は堅調である。前年と比較して、紳士、婦人共にファッション関連商材の動きが良い。それに訪日外国人の増加に伴う売上が加わり、全体として売上は良い傾向である（東京都）。
,東京都,○,百貨店（広報担当）,お客様の様子,・夏休みということもあり、外出や対面の機会が増加しており、それに伴う関連消費が引き続き上向きに推移している。特に、高付加価値な提案について、買物自体に体験としての価値を見いだす動きやインバウンド需要が下支えしている（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・今月は降雨が少なく、記録的な猛暑が続くなか、来客数が大きく伸長しており、前年比２けたの伸びを示している。夏季休暇による人流も活発であり、それに伴い手土産需要が好調である。生活必需性の高い商材を中心に値上がりが相次いでおり、買上点数の減少などの支出抑制は継続してみられる（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・この20数か月、来客数は前年を超え続けている。その結果として売上も連動し、新型コロナウイルス感染症発生前に届く月も出てきている（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・７月後半から、８月のお盆を含めた帰省客及び家族連れでの国内旅行増加の影響により、来客数の伸びが顕著になっている（東京都）。
,東京都,○,百貨店（販売促進担当）,来客数の動き,・インバウンドが増えてきている（東京都）。
,東京都,○,百貨店（財務担当）,販売量の動き,・インバウンドの売上が拡大し、景気を押し上げている（東京都）。
,,○,百貨店（企画宣伝担当）,来客数の動き,・来客数は確実に増加している。
,東京都,○,百貨店（管理担当）,販売量の動き,・食品だけでなく、衣料品のセールや身の回り品も売れている（東京都）。
,,○,スーパー（経営者）,販売量の動き,・今回良くなった理由はひとえに天候に恵まれたからである。暑さと、お盆商戦に台風が重なる心配はあったが、台風の進路がそれたため非常に動きが良かった。ただし、天候なので一過性のものかもしれない。県独自のキャッシュレス決済キャンペーンがまた始まったことも好調要因である。
,,○,スーパー（総務担当）,お客様の様子,・県独自のキャッシュレス決済キャンペーンがあるから、今のうちに買っておこうという雰囲気が大きい。
,東京都,○,スーパー（営業担当）,単価の動き,・猛暑のため夏物商材の売行きが好調である。今まで単価上昇に伴う販売量の減少、来客数の減少で相殺されていた部分が、夏物商材の好調により、販売量が少し回復傾向になっている（東京都）。
,東京都,○,コンビニ（経営者）,来客数の動き,・販売量が少し増えている（東京都）。
,,○,コンビニ（経営者）,来客数の動き,・天候に恵まれ、近隣のプールからの客が前年比120％となっている。
,,○,コンビニ（経営者）,来客数の動き,・これだけの猛暑のなかで、コンビニへの来店頻度が上がっている。ただし、商品の値上げ幅より売上が伸びている感じではないというのが現状である。
,東京都,○,コンビニ（商品開発担当）,来客数の動き,・確実に人流が活発になってきており、特に週末は動きが更に高まっている。人流に伴う売上増加も数値に表れている（東京都）。
,東京都,○,家電量販店（経営企画担当）,来客数の動き,・８月に入ってからの猛暑による季節商材等、耐久消費財の売行きや、地域、期間限定のキャンペーンの効果が大きくけん引している。また、インバウンド需要も順調に推移しており、物価高などの負の影響等、消費者の節約志向を上回る結果で推移している（東京都）。
,東京都,○,高級レストラン（役員）,お客様の様子,・秋に向け、イベントシーズンになり、予約数が徐々に増加し、規模も拡大しており、売上に期待できる（東京都）。
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症が５類に移行してから客の安心感が増して、３か月前と比べて出歩くようになっている。まず観光などから大分盛んになっている。
,東京都,○,一般レストラン（経営者）,単価の動き,・客単価は高位安定している。来客数は落ちていないので、売上も高水準で推移している（東京都）。
,東京都,○,その他飲食［居酒屋］（経営者）,来客数の動き,・予約数、来客数共に増えている（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,来客数の動き,・観光地の店舗では、新型コロナウイルス感染症の収束で前年より来客数が増え、戻りが早いが、都心の店舗は戻りが鈍い。状況としては良い方向に向かっている（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,単価の動き,・給食事業については、取引先の協力で、４月以降、委託費、食事単価が引き上がったことから、この３か月の収益は前年比で大幅に改善している（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・夏休みを迎え、近隣の大規模コンベンション施設での大規模ライブ、フェスなどが予定どおり開催されたこともあり、宿泊は新型コロナウイルス感染症発生前に近い状態まで戻ってきている。総体的には、宴会等は夏なので入っていないが、回復傾向はみられる。
,,○,都市型ホテル（スタッフ）,来客数の動き,・夏季の旅行シーズンなので５月と比べればやや良くなっているが、新型コロナウイルス感染症発生前ほどの動きにはなっていない。
,,○,タクシー運転手,お客様の様子,・暑い日が続いていることで、昼間の利用が良い。アプリ配車の利用も増えており、１日を通して利用が増えている。
,東京都,○,タクシー運転手,来客数の動き,・このところの法人タクシーの乗務員減少、個人タクシーの台数減少に加えて、今夏は異常なほど暑い日が続いているため、利用者も多くなり、特に忙しい（東京都）。
,東京都,○,タクシー運転手,お客様の様子,・リモートワークがやや減少し、会社のタクシー利用が増えている。また、猛暑の影響で近距離の利用客が大分増えている（東京都）。
,,○,タクシー（経営者）,来客数の動き,・例年より暑いことが追い風となっている。
,,○,タクシー（団体役員）,来客数の動き,・タクシーの稼働台数が減っているため、乗客の総数は増えていないが、車両の供給不足により現在の稼働車両の運送収入は新型コロナウイルス感染症発生前に戻っている。
,東京都,○,通信会社（社員）,それ以外,・旅行や遊興費などのし好消費が旺盛になっている。オプション契約の伸びがみられる。休暇中の旅行先は、近隣から海外や遠方への長期滞在が増加している。飲食店の在客時間も深夜に及んでいる（東京都）。
,,○,通信会社（営業担当）,お客様の様子,・暑い日が続いたこともあり、家で過ごす時間が増え、インターネット環境をより高速なプランに切り替える客が例年より増えている。
,東京都,○,通信会社（管理担当）,お客様の様子,・電子化の動きが堅調であるため、法人向けは上向いている（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・２か月前と比べると３％ほど来場者数が伸びているが、異常な暑さのため、夏休みでの増加は思ったほどではない。
,,○,競輪場（職員）,お客様の様子,・夏の期間にイベントを行ったところ、通常の３倍ほど集客が増加した。また、企画のターゲットを変更し、飲食を大人向け、縁日を子供向けと振り切ったことが功を奏したとみている。
,東京都,○,その他レジャー施設［総合］（経営企画担当）,来客数の動き,・法人団体の宴席や宿泊旅行等が３か月前と比較して確実に上向いている。また、インバウンドの動きも引き続き好調である（東京都）。
,,○,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数字の約75％となり、やや悪い。ただし、３か月前と比べると約118％とやや良くなっている。当社の半期決算ということでキャンペーン展開を行ったが、販売は苦戦している。夏季休暇があったにもかかわらず集客、商談数も目標を達成することができていない。
,,○,住宅販売会社（従業員）,販売量の動き,・３か月前と比べれば新築アパートの売行きも良く、景気は良くなっているが、８月は夏休みということもあり、問合せや反響が少なく、若干落ち込んでいる。
,,□,商店街（代表者）,来客数の動き,・最近の暑さの影響がかなり出ている。商店街の歩行者数も若干減っているように感じるし、店に入ってくる客も、暑さのためか若干少なくなっている。
,,□,一般小売店［和菓子］（経営者）,来客数の動き,・新型コロナウイルス感染症に伴う規制が緩和されて初めてのお盆で、帰省土産は順調に売れたが、連日の猛暑で来客数が激減し、トータルすると余り良くない。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・暑さの割にはエアコンの動きは静かである。他の商品の動きもそこそこある。祭り関係の電気工事や、省エネ型給湯器の工事などが多い。
,,□,一般小売店［傘］（店長）,お客様の様子,・客は必要な物を必要なときに購入するスタンスなので、セールをしても飛び付かない。
,東京都,□,一般小売店［生花］（店員）,それ以外,・３か月前の６月頃は、母の日も終わり、お盆やお彼岸でもなく、ちょうど谷間の時期である。８月はお盆があったが、東京は７月盆の方が多少売行きが良く、飛び抜けて８月が良かったということもないため、変わらない（東京都）。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・相変わらず販売数が伸びず、新規受注も増えずに苦戦している。決して営業努力を怠ってはいないのだが、世の中にさほど良いことがないのが要因の１つかもしれない。当社の取扱商材はどちらかというと夏向きではなく、寒い時期の方が良いのではないか（東京都）。
,東京都,□,百貨店（営業担当）,来客数の動き,・インバウンドは堅調であるものの、国内客の消費が鈍化しており、景気が上向いているとは言い難い状況が続いている（東京都）。
,,□,百貨店（販売促進担当）,お客様の様子,・前年比で売上は伸長しているものの、猛暑や台風、ゲリラ豪雨など、天候による影響を受けている。何より物価上昇の影響が大きくなり、特に、食品は影響が大きい。
,東京都,□,スーパー（経営者）,来客数の動き,・相変わらず来客数の回復が思わしくない。したがって、全体の売上も伸びない（東京都）。
,,□,スーパー（店長）,それ以外,・お盆を過ぎても暑い日が続いているため、飲料やアイス等の夏物商材の売行きが好調を維持している。値上げの影響もあるため、賞味期限間近や品質劣化による見切り品の購入を目的に来店する客が、開店時を中心に増えている。
,東京都,□,スーパー（店長）,販売量の動き,・来客数は前年並みを維持している。一方、値上げの影響もあり客単価は上がっているものの、買上点数は前年割れが続いている（東京都）。
,東京都,□,スーパー（店員）,お客様の様子,・気候の変化、気温の上昇等により、売れ筋に変化はあるものの、全体的な売上は横ばいである（東京都）。
,,□,スーパー（仕入担当）,来客数の動き,・今月も１品単価の上昇により前年を超えているが、来客数はやっと前年を上回るという状態である。買上点数も減っており、節約志向が続いている。
,,□,スーパー（販売担当）,来客数の動き,・営業的には、猛暑、新型コロナウイルス感染症の５類移行、外出機会の増加と、販売のチャンスは多数あり、来客数も増加している。ただし、商品価格の上昇や来店におけるガソリン代を考慮すると、先行きは不透明である。
