,,□,一般レストラン（経営者）,単価の動き,・客単価が良くない。イベント等もあり客足は増えているのに、客単価が足を引っ張っている感じである。
,,□,都市型ホテル（総支配人）,来客数の動き,・当県独自の旅行支援策により、宿泊は好調を維持している。料飲部門も宴会を中心に、盛り返している。
,,□,通信会社（社員）,単価の動き,・日常生活で利用している食料品で、10月からの値上がりを実感している。買いたい商品が値引きされている店、時間帯を狙っている客の姿を見掛けることが増えている。
,,□,通信会社（営業担当）,来客数の動き,・インバウンドの影響を受けている業種では改善しているものの、国内消費は物価上昇の影響で、引締め状態にある。
,,□,通信会社（総務担当）,販売量の動き,・９月に発売した新商品の積滞により、10月も販売数を維持している。
,,□,通信会社（局長）,お客様の様子,・物価高は相変わらずで、周りの客の状況も余り変わっていないようである。
,,□,テーマパーク（職員）,来客数の動き,・例年よりも温暖な天候に恵まれて、来園者数も増加傾向にある。ただし、学生団体の旅行先が、新型コロナウイルス感染症発生前に戻り変更されること等もあり、全体的には余り変わらない。
,,□,競輪場（職員）,来客数の動き,・新型コロナウイルス感染症の５類移行後、娯楽の多様化により、来場者数が伸び悩んでいる。また、物価高による出費を減らすために、出掛けることを控えている様子もある。
,,□,美容室（経営者）,来客数の動き,・例年なら、結婚式のお呼ばれや旅行に出掛けるためのニーズが多い月で、回復が見込まれていたが、期待外れの売上である。
,,□,設計事務所（所長）,お客様の様子,・今月は特に動きがみられない。価格高騰の影響だと考えられる。
,,□,住宅販売会社（経営者）,単価の動き,・世間一般では物価高でインフレ傾向にあるといわれているが、不動産の地価は、いまだ横ばいである。
,,▲,一般小売店［酒類］（経営者）,販売量の動き,・物価高が影響しているのではないか。
,,▲,スーパー（総務担当）,販売量の動き,・野菜価格の高騰等の影響で、売上が鈍化している。
,,▲,衣料品専門店（販売担当）,来客数の動き,・このところ、ずっと悪いが、悪さがじりじりと首を絞め付けるような、そういう雰囲気の悪さである。重い感じで、日々どのように接したら良いのかというほど、じわじわと悪い状況が続いている。
,,▲,住関連専門店（店長）,来客数の動き,・物価上昇、特に食品の値上げが止まずに、行政の救済措置もないため、やや悪くなっている。
,,▲,一般レストラン［居酒屋］（経営者）,来客数の動き,・予約はそこそこ入るものの、フリー客の動きは３か月前と比べると、明らかに鈍い。
,,▲,その他飲食［ファーストフード］（経営者）,販売量の動き,・当社はテイクアウトの商材を販売しているが、10月が非常に暑かったこともあり、前年比での売上が９割から９割５分くらいなので、若干悪い。
,,▲,その他飲食［給食・レストラン］（総務）,単価の動き,・主力の事業所給食では、食材費や光熱費等の値上げに伴い、食単価等の取引条件見直し交渉を前年から続けてきている。４月の新年度以降、順次見直しを受け入れてもらった結果、収支の改善はみられるようになったが、その後もコストアップが続いており、以前の水準に戻るところまでには至らない。
,,▲,タクシー運転手,お客様の様子,・９月19日から初乗り料金が値上げになったこととは関係ないと思うが、利用客が減少している。出張等で電車に乗っている人も少なく、また、夜の飲食店での客も少ないため、タクシーの利用客は減っている。値上げ前は、基本料金が２キロメートルまで740円だったが、値上げ後は1.1キロメートルで500円となったので、売上が落ちていることもある。
,,▲,ゴルフ場（従業員）,来客数の動き,・予約数が伸び悩んでいる。客が他のレジャーに移っているように感じている。
,,▲,その他サービス［自動車整備業］（経営者）,それ以外,・街のにぎわいや商店の活性が、夏よりも落ちている。
,,▲,住宅販売会社（経営者）,お客様の様子,・ここにきて、事務所関係の撤収が目立ってきている。支店を閉めるという形である。また、飲食店関係でも、街中の人通りが少なく、店を閉めているところが、かなり多くなっている。
,,▲,その他住宅［住宅管理・リフォーム］（営業）,販売量の動き,・修繕案件が少ない。コロナ禍での修繕が相次いだためか、需要を先食いした感がある。
,,×,一般小売店［家電］（経営者）,販売量の動き,・物価高の影響で、客の動きはかなり鈍い。
,,×,スーパー（商品部担当）,来客数の動き,・３か月前と比較すると、来客数、売上は５％減少で推移している。生鮮食料品を扱うドラッグストアの出店による影響が大きいことが原因とみている。
,,×,家電量販店（店長）,来客数の動き,・買換え需要が鈍ってきており、来客数に影響が出ている。
,,×,家電量販店（店員）,販売量の動き,・前年10月の前月比は103％だったが、今年は97％と販売額が減速している。前年比ではエアコンが76％、冷蔵庫70％、洗濯機90％で、全体としては84％と大きく下回り、振るわない。
,,×,家電量販店（営業担当）,来客数の動き,・来客数は前年比80％前後で推移している。状況確認では全国旅行支援のクーポンを活用しているという声が多い。
,,×,乗用車販売店（経営者）,来客数の動き,・当社も他社も、新規客の来場数がますます減っている。
,,×,ゴルフ練習場（経営者）,単価の動き,・零細企業の人手不足が深刻である。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,金属製品製造業（経営者）,受注量や販売量の動き,・取引先から値上げを認められている。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・自動車向けのスポット量産の仕事が立ち上がり、一部の部署では24時間稼働体制で対応している。
,,○,輸送用機械器具製造業（経営者）,取引先の様子,・取引先の様子や販売量等が、今月は若干良い状況である。
,,○,輸送用機械器具製造業（総務担当）,受注量や販売量の動き,・取引先の生産が安定して、受注が増えてきている。
,,○,経営コンサルタント,それ以外,・引き続き、地域経済は好不調が混在して、まだら模様である。商業施設等への来客数からみると消費は活発とは言い難い。業種的には自動車部品関係が順調で、小売関係や飲食店等では業績が２極化し、一様ではない。
,,□,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・今は買い控えが起きていると感じている。
,,□,窯業・土石製品製造業（総務担当）,受注量や販売量の動き,・順調に稼働しているものの、人手不足が影響してくるのではないかと懸念している。
,,□,金属製品製造業（経営者）,受注価格や販売価格の動き,・受注単価を上げてくれた得意先が50％くらいある。残りの半分は、交渉をしてもなかなか上げてくれないため、経営は厳しい。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・例年９月から12月までの間はかなり受注量が増えるが、今年は前年と同様にほとんど伸びず、かえって落ち込んでいる。当社としては結構厳しい状況になっている。それほど景気は良くなっていないのではないか。
,,□,輸送業（営業担当）,取引先の様子,・季節物の冬物家電、電気カーペット、こたつ、ヒーター、冬物寝具等は、前年並みの輸送量を確保している。しかし、2024年問題の対応体制ということで、協力会社は土日祝日の休日が多く、車両確保が難しく、運賃は高騰しており、利益確保は厳しくなっている。
,,□,広告代理店（営業担当）,受注量や販売量の動き,・年末にかけて広告出稿件数は、ほとんど増える気配がない。ＳＮＳによるＰＲを利用するケースが増えており、紙媒体の出稿は今後も減少するとみている。
,,□,司法書士,受注量や販売量の動き,・変わらないからやや良くなっているに判断を上げるほどではないが、少し良くなりつつある。法律が変わった部分があり、その影響が出始めたのかという気がしている。
,,□,社会保険労務士,取引先の様子,・忙しいという話をよく聞くが、じっくり聞くと人手不足で忙しいという事業所が多い。
,,□,その他サービス業［情報サービス］（経営者）,取引先の様子,・特段の変化はみられない。
,,▲,一般機械器具製造業（経営者）,受注量や販売量の動き,・当社は各種メーカーと取引をしているが、ほぼ全業種からの発注が減少している。自動車、電機、食品、産業廃棄物、事務機等の各種装置や部品加工の全てで減産傾向にあるという経験は、過去にないことである。
,,▲,不動産業（管理担当）,受注量や販売量の動き,・利益率の良かった清掃管理業務の取引が解消する等、業務が減少したため、売上、利益共に減少している。
,,×,建設業（開発担当）,受注量や販売量の動き,・公共工事主体で売上の95％を占めている。公共工事の発注は前年比6.5％増加だが、前々年比では14.5％減少のため、全体的には厳しい。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,人材派遣会社（管理担当）,採用者数の動き,・派遣依頼が多くなってきており、採用数も増えている。
,,□,人材派遣会社（経営者）,求人数の動き,・小売関係は、衣料品と生鮮食料品等のスーパーでの足並みがそろってきた状況だが、求人については応募と採用がなかなか合わず、人が流れていない。旅館やホテル等は募集がある。製造業関係はほぼ定着していて、減産や減量の機械部品、電子関連にはなかなか人が集まってこない状況である。住宅関連は横並びで平衡点の状態である。材料の価格高騰が大変なようである。
,,□,人材派遣会社（社員）,求職者数の動き,・50歳以上の新規登録者の割合が高く、転職までの期間も長くなっている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で減少と増加を繰り返している。
,,□,学校［専門学校］（副校長）,それ以外,・物価高により金銭的に苦しい人が増え、学費納入について期限までに支払えないという相談が増加している。
,,▲,人材派遣会社（従業員）,求人数の動き,・求人がなく、派遣期間満了時に終了となる取引先もある。
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：株式会社日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",東京都,◎,旅行代理店（従業員）,販売量の動き,・前年同期比150％で推移している（東京都）。
,東京都,◎,タクシー運転手,それ以外,・今、交通に関するニュースでは、ライドシェア問題で持ち切りになっている。自家用車ドライバーと利用者をマッチングし、輸送サービスを提供するなどの制度だが、実際には運行管理、車両整備、事故に関する保険等の問題があり、安心、安全を考えるとそれほど簡単な話ではない。今月も新型コロナウイルス感染症発生前と比べて８か月連続増加の報道があり、仕事をする意欲がある（東京都）。
,,◎,通信会社（局長）,販売量の動き,・飲食店の人の流れが増えてきている。
,,◎,ゴルフ場（経営者）,来客数の動き,・天候が落ち着いて、来場者数の増加がみられる。３か月前と比べて来場者数は109％と高水準で推移していることもあり、売上も比例して105％弱で推移している。
,,○,一般小売店［和菓子］（経営者）,それ以外,・行動制限のないなかで秋のイベントが開催され、人出も大変多く、大盛況に終わり、売上につながっている。また、猛暑がやっと落ち着き、良い気候になってきて、人の動きもあり、来客数も少し伸びている。
,東京都,○,一般小売店［家具］（経営者）,販売量の動き,・今までは本当に来客数が少なく、景気が悪かったが、専門店ということで幾らか客が戻ってきている。景気が良くなっているということではないが、以前よりは良くなっている。また、金額は少ないものの、成約につながるようにもなっている（東京都）。
,,○,一般小売店［祭用品］（経営者）,来客数の動き,・秋の祭事も復活し、需要が増え、来客数も多くなっている。
,東京都,○,一般小売店［文房具］（経営者）,販売量の動き,・売上、来客数共に３か月前を上回っている。文具メーカーが発売する新商材も多くなってきて、客の購買意欲を高めている。近隣ではイベント開催が活発になっており、来街者数の増加が当店への来客数を押し上げている（東京都）。
,,○,一般小売店［酒類］（経営者）,お客様の様子,・地元では、10月１日から31日まで市政施行90周年のキャンペーンとして、キャッシュレス決済20％ポイント還元が行われている。現在は期間内ということもあって、客の購買が増えている。
,,○,一般小売店［文具］（販売企画担当）,来客数の動き,・文具業界の小売にとっては、年末が最需要期となる。今まであまりにも暑かったせいで季節感が感じられず良くなかったが、やっと涼しくなってきたこともあり、年末に向かう雰囲気が出てきて、手帳等の季節商材が売れるようになり、来客数も増えている。外商についても、ある程度の案件が増えてきている。
,東京都,○,百貨店（広報担当）,お客様の様子,・国内客の高付加価値な消費への意欲が引き続き底堅いことに加え、インバウンドの消費ニーズも緩やかながら足元数か月で拡大傾向にある（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・今月は降雨も少なく、気温が高い日も続いたことから、来客数が増加し、イベントやモチベーションへの反応が良い。売上もプラスで推移しているが、客は価格により敏感になっており、最小限の購入にとどまっている（東京都）。
,東京都,○,百貨店（営業担当）,来客数の動き,・インバウンドが引き続き好調である。気候が涼しくなり、国内需要も堅調に推移している（東京都）。
,東京都,○,百貨店（営業担当）,販売量の動き,・旅行客や出張者を始め、来街者数増加の影響と、一部の秋冬ファッションに動きが出てきている（東京都）。
,東京都,○,百貨店（財務担当）,販売量の動き,・インバウンド販売量の段階的な回復が景気を押し上げている（東京都）。
,東京都,○,スーパー（営業担当）,単価の動き,・来客数がようやく前年比で横ばいになっている。販売量は若干落ちているものの、単価の上昇が続いていることで落ち込み分をカバーしており、トータルとしては売上が増加している（東京都）。
,,○,スーパー（仕入担当）,来客数の動き,・新型コロナウイルスの新規感染者数が少なくなってきて、来客数が少し増えてきている。値上げによる１品単価の上昇により、売上も３ポイントほど伸びている。
,,○,スーパー（ネット宅配担当）,来客数の動き,・値上げによる単価上昇があるなか、来客数が戻ってきたため、売上が伸びている。
,東京都,○,コンビニ（経営者）,販売量の動き,・全体的に販売量が増えてきている（東京都）。
,,○,コンビニ（経営者）,来客数の動き,・天候に恵まれたこともあるが、台風の発生も少なく、行楽の動きが好調である。
,,○,乗用車販売店（営業担当）,販売量の動き,・新型車種が発表され、好調の兆しがみえる。
,,○,乗用車販売店（総務担当）,単価の動き,・需要月の後で落ち込みを想定していたが、新車の供給とサービス入庫が堅調である。また、中古車市況が若干改善して、やや良くなっている。
,東京都,○,乗用車販売店（営業担当）,お客様の様子,・車の納期が安定してきたため、１～２年前と比べて安定した販売ができるようになっている（東京都）。
,東京都,○,高級レストラン（営業担当）,来客数の動き,・10月度の実績は、2019年比で売上108.8％、来客数89.1％、客単価122.1％となっている（東京都）。
,東京都,○,高級レストラン（役員）,来客数の動き,・秋に入り、イベント需要が高まる季節でもあり、予約や問合せが急増している。単価はオケージョンに合わせて様々ではあるが、案件数、規模感としては増加、拡大傾向にある（東京都）。
,東京都,○,高級レストラン（仕入担当）,来客数の動き,・利用件数、人数共に好調であり、円安、価格高騰の動きがあるなか、直接的な負の影響はまだ見受けられない（東京都）。
,,○,一般レストラン（経営者）,販売量の動き,・新型コロナウイルス感染症が収束してから、ケータリング、パーティーの方が忙しくなっている。店の方はそれほどでもなく落ち着いているが、パーティーは随分問合せがあり、忙しい。
,,○,一般レストラン（経営者）,来客数の動き,・３か月前と比べて、少しずつ客が戻ってきている。来客数も増えているが、景気なのか、コロナ禍の反動なのかはよく分からない。
,東京都,○,一般レストラン（経営者）,来客数の動き,・今月は天候も良く、街の祭りやイベントなどがたくさんあったので、街に出てきた帰りに店に寄ってくれる客があった。週末は席の予約の電話がとても多く、予約のない客は入れないという状態で、とても良い（東京都）。
,東京都,○,その他飲食［カフェ］（経営者）,来客数の動き,・新型コロナウイルス感染症が落ち着いて、良くなっている。イベントも多数あり、活気があるように感じる。しかし、いまだに原材料の価格高騰が落ち着かず、あちこちで値上げがある。当社も一部商材は値上げしたが、全体的に値上げしたいのをかなり抑えている。これ以上値上げしたら売れなくなるというのが現状である。景気は良くなっているものの、苦しさはなくならない（東京都）。
,東京都,○,その他飲食［給食・レストラン］（役員）,販売量の動き,・５割程度の取引先で値上げ交渉が受け入れられたことに合わせ、パーティー等の料飲部門の需要が少し上向きになっており、売上、利益共に改善方向に動いている（東京都）。
,,○,都市型ホテル（経営者）,来客数の動き,・大型コンベンション施設での催事が順調に戻ってきていることに伴い、宿泊がかなり増えている。また、宴会も、暮れに向けてかなり申込みが増えている。新型コロナウイルス感染症が収束したことで、総じて上向いている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・新型コロナウイルス感染症の５類移行以降、人の動きが活発になっており、新規感染者数の減少に伴い販売量も回復傾向にある。ただし、人手不足による定休日の設定などにより、レストランは販売機会の喪失が足かせとなっている。全体的には宿泊と宴会が中心となり、数字を伸ばしている。
,,○,旅行代理店（従業員）,お客様の様子,・新型コロナウイルス感染症の影響による自粛や中止といった状況はなくなっている。インフルエンザによる人数の減少や延期は度々起こるものの、旅行自体は消滅することなく実施できている。
,東京都,○,通信会社（局長）,販売量の動き,・サービス契約数が前年同月比で上昇傾向にある。特に、モバイルの契約数が飛躍的に上がっていることが理由である（東京都）。
,東京都,○,通信会社（経営企画担当）,お客様の様子,・商談案件数、受注数が３か月前と比べて大幅に伸びている（東京都）。
,東京都,○,通信会社（営業担当）,来客数の動き,・店舗等への来店が増えている（東京都）。
,東京都,○,観光名所（職員）,来客数の動き,・旅客が増加している（東京都）。
,,○,ゴルフ場（経営者）,来客数の動き,・天候、気温が安定しており、前年並みの来場者数となっている。
,,○,競輪場（職員）,お客様の様子,・前月と比べて、10％くらいだが来場者数の伸びがみられる。過ごしやすい気候になり、外で遊ぶことも増えている。
,東京都,○,その他レジャー施設［ボウリング場］（支配人）,お客様の様子,・学生の動きが良い（東京都）。
,,○,設計事務所（経営者）,それ以外,・当事務所は、取引客の訪問などにより業務を獲得してきたが、最近は行政の仕事に切り替えて、各行政機関を回り、情報を得て、そういったところから新しい案件を獲得している。もちろん入札もあるが、社員の力及び景気を基にしながら、営業展開を行っている。
,,□,商店街（代表者）,来客数の動き,・最近、来客数の動きが前より大分良くなっている。暑さも和らいで、外出しやすい気温になってきたこともあるが、客の動きが活発になってきて、少しずつ売上が伸びてきている。
,東京都,□,商店街（代表者）,それ以外,・今月は、新商業施設のオープンや地域最大のイベントが行われたことで、とても良くなっている。ただし、不安材料もあり、新型コロナウイルス感染症発生前と今とでは客の行動様式が明らかに変わっている部分がある。大幅に変わっているというよりは、部分的にこれまでのセオリーが通じないことがある（東京都）。
,,□,一般小売店［家電］（経理担当）,販売量の動き,・設備工事やイベントなどの電気工事の依頼が多かったが、物品の販売はそこそこだった。物価の上昇が続いているため、購買意欲が湧きにくいのではないか。
,,□,一般小売店［印章］（経営者）,来客数の動き,・来客数自体は少ないが、同業他社が閉店したために、そちらの客が来店して僅かながら増えている。外売りの要請も来ているが、決して大きな金額ではない。
,東京都,□,一般小売店［米穀］（経営者）,お客様の様子,・客を観察していると、新規参入より廃業の方が多い。したがって、取引先の数も減っている（東京都）。
,,□,一般小売店［眼鏡］（経営者）,来客数の動き,・売上は前年よりやや上向きになったが、今年は猛暑の影響か来客数が少なかったようである。
,,□,一般小売店［傘］（店長）,販売量の動き,・降雨が少なく、季節の変わり目でもあるため、猛暑の時期の日傘需要と比べると、動きが一段落した感じがする。
,東京都,□,一般小売店［生花］（店員）,販売量の動き,・３か月前の７月は東京盆があったので、ふだんの月よりは良かった。10月は何も行事がないので客も売上も少ないが、やっと涼しくなり、人々が活発に動き始めているため、景気は変わらない（東京都）。
,,□,一般小売店［茶］（営業担当）,来客数の動き,・売上は前年よりやや良くなっているが、来客数の減少が気になる。
,東京都,□,一般小売店［茶］（営業担当）,販売量の動き,・当社の売上は良くない。最近では大型コンベンション施設などでの販売も全く駄目である。そのような状況のため、新規の販売先など増えない。現状を維持するのがやっとである（東京都）。
,東京都,□,一般小売店［書店］（営業担当）,販売量の動き,・年度末に向けて販売量が増える時期だが、円安のため輸入商材の値上げが続き、販売量が抑えられていることが影響している（東京都）。
,東京都,□,百貨店（売場主任）,お客様の様子,・年末に向かって、お歳暮、クリスマスなどの一部のアイテムは値上げ幅が大きいことを、客はしっかり見て選定をしている。企業の忘年会、クリスマス会のイベントに当たり、景品や来場者へのまとまった数のノベルティ依頼が多くなり始めている。前年と同様の予算が多く、全体的な値上がりにより数量を調整することもある（東京都）。
,東京都,□,百貨店（総務担当）,お客様の様子,・天候に恵まれている部分もあるが、引き続き、婦人服、雑貨などの動きは良く、客の消費行動は堅調である。それに訪日外国人売上が加わり、売上面ではプラス基調ではあるが、一般的な消費という面では、景気が良くなっているという感じではない（東京都）。
,東京都,□,百貨店（営業担当）,お客様の様子,・担当店舗での来客数は、この１年間、前年比110％前後で推移し続けている。地域密着の店舗のためインバウンドはほとんどなく、国内客の来店で３か月前と同じトレンドのため、良い状況で変わらず推移している（東京都）。
,東京都,□,百貨店（販売促進担当）,来客数の動き,・最低気温が20度を下回るようになり、衣料品は婦人、紳士共に好調に推移している。インバウンドは化粧品、財布、宝飾を中心に好調が続いている（東京都）。
,,□,百貨店（企画宣伝担当）,お客様の様子,・来客数は増えているようだが、購買には慎重であったり、単価の高い物は控えているようである。
,東京都,□,百貨店（管理担当）,販売量の動き,・優待販売などへの反応は良いが、それ以外の期間においては販売量は増えておらず、消費にそこまでの上向き感はみられない（東京都）。
,,□,スーパー（店長）,販売量の動き,・値上げや青果物の相場高により単価は上昇傾向にあるが、買上点数の低下や値引き商材の購入増加により、全体の売上は停滞気味である。
,東京都,□,スーパー（店長）,販売量の動き,・来客数は前年並みを維持している。値上げの影響で客単価は前年を超えているものの、買上点数は微減の状態が続いている（東京都）。
,,□,スーパー（総務担当）,お客様の様子,・野菜の価格が高騰して買い控えが発生している。
,,□,コンビニ（経営者）,販売量の動き,・来客数の減少が一番大きい。
,東京都,□,コンビニ（エリア担当）,来客数の動き,・前年と比べて最高気温が高く、好天に恵まれたため、来客数が増え、飲料類の動きが良く、好調な売上が継続している（東京都）。
,東京都,□,コンビニ（商品開発担当）,販売量の動き,・残暑で数値が好調に推移していたが、急に気温が下がってきて、それとともに、購買量も下がっている（東京都）。
,,□,コンビニ（従業員）,販売量の動き,・10月には地元の大きな祭りが土日に開催され、販売量がやはり増えた。土曜日の売上はそこそこあったものの、日曜日はそうでもなかった。日曜日は翌日のことを考えて撤収するのが早いのかもしれない。ふだんの動きにはそこまで大きな変化はなく、横ばいといった感じで、３か月前と同程度の販売量である。
,,□,衣料品専門店（経営者）,販売量の動き,・安価な商材でも慎重に吟味して購入している。
,東京都,□,衣料品専門店（店長）,販売量の動き,・10月に入ってからの更なる生活必需品の値上がりにより、消費者心理の冷え込みがみられ、厳しい状況にある。当社の主力である着物事業は、夏の浴衣購入客等のリピーターは増えているものの客単価が低く、全体としては厳しい。もう一方のドレス事業に関しては、コンサート等のイベントが増えてきており、ステージドレスを中心に回復基調にある（東京都）。
,,□,衣料品専門店（役員）,販売量の動き,・10月に入っても気温が高く、秋物衣料が売れていなかったが、中旬以降に気温が下がり、やっと平年並みの売行きになっている。
,,□,衣料品専門店（従業員）,お客様の様子,・今年は暖冬という予報で、客も秋冬物が余り必要でなく、商材の動きが少ない。
,,□,家電量販店（店長）,販売量の動き,・食品の値上がりは日々の生活に直結しているため、消費行動に影響がある。消費者がいつにも増して価格に敏感になっており、少しでも安く買いたい心理でインターネット通販や他店との比較がますます多くなっている肌感覚がある。
,,□,家電量販店（店長）,来客数の動き,・平日、土日共に来客数に伸びがない。毎月続いている商材の値上がりなど、物価上昇が要因ではないか。
,東京都,□,家電量販店（経営企画担当）,単価の動き,・10月に入り、夏の猛暑がけん引した季節家電の売行きは落ち着いている。国内消費は物価高もあり、節約志向がより高まり、需要が減退している。一方、インバウンドは引き続き好調を維持している（東京都）。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の整備は順調に入っているが、販売が余り芳しくない。新型車が出たので来客数は結構あるものの、なかなか成約に結び付いていない。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の販売量は前年並みで、納期は徐々に早まってきている。サービス部門も前年並みである。
,,□,乗用車販売店（経営者）,競争相手の様子,・会合などで共有された情報から判断している。
,東京都,□,乗用車販売店（販売担当）,お客様の様子,・客の話を聞くと、円安で諸物価が上がっており、ロシアによるウクライナ侵攻に加え、もしイスラエルが戦争を起こすようになると、原油などの価格が上がってくるのではないかという不安感がある。そうしたなかで、今はいろいろな物にお金を使うよりも、じっと我慢して少しでも蓄えたいということを言われている（東京都）。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・まとめ買いの客が減ったような感じがする。そのためか、販売量が落ちてきている。
,東京都,□,その他小売［生鮮魚介卸売］（営業）,お客様の様子,・商材の原価は相変わらず高い。売行きも単調である（東京都）。
,東京都,□,高級レストラン（経理担当）,来客数の動き,・全体としては、法人客を中心にランチ、ディナー共ににぎわっている。ただし、個人客はディナー利用での回復が鈍い（東京都）。
,東京都,□,一般レストラン（経営者）,来客数の動き,・外国人観光客の数は新型コロナウイルス感染症発生前に戻っているが、なかなか集客につながらない（東京都）。
,東京都,□,一般レストラン（経営者）,単価の動き,・新型コロナウイルス終息後、客単価が上がっていたが、ここにきて上がり幅が小さくなってきたように感じる。価格が上がり続けても、来客数が減っているため、購入回数が増える方向ではない（東京都）。
,,□,都市型ホテル（スタッフ）,来客数の動き,・団体利用が多く入っているが、単価が低いため、３か月前と大きな変化はない。
,,□,旅行代理店（経営者）,お客様の様子,・新型コロナウイルス感染症が５類に移行して大分落ち着いてきたと思っていたが、今度はインフルエンザが流行しており、保育園が登園禁止、小学校などが学級閉鎖になったりしている。せっかく景気が戻ってきそうな兆しがみえたところだが、なかなかうまくいかない。
,東京都,□,旅行代理店（従業員）,販売量の動き,・訪日旅行に航空座席、ホテルを取られており、国内旅行の供給が足りていない。オーバーツーリズム傾向にある。訪日旅行の取扱をしていないため、厳しい（東京都）。
,東京都,□,旅行代理店（営業担当）,お客様の様子,・全国旅行支援が延長されている地域がある（東京都）。
,東京都,□,タクシー運転手,お客様の様子,・客が落ち着いてきて、新型コロナウイルス感染症発生前と変化がない。リモートワークも会社によって定着したようである。ターミナル駅への利用客は新型コロナウイルス感染症発生前と同じように増えているが、一時期タクシーの利用者が増えたのは、どうやら今年の異常な暑さによるものだったようである（東京都）。
,東京都,□,通信会社（社員）,お客様の様子,・今月も、規模は小さいながらイベントの引き合いが幾つか出てきている。採算のプラスが見通せる状況になっている（東京都）。
,,□,通信会社（営業担当）,お客様の様子,・物価の上昇が続いており、余計な支出はできるだけ抑えようという客が増えてきている。
,東京都,□,通信会社（営業担当）,単価の動き,・海外からの仕入れが更に高騰しており、４月以降の購入機器が更に値上げされるような話も出ているため、悪化するか変わらないかという状況になっている（東京都）。
,,□,通信会社（経理担当）,お客様の様子,・高齢者施設や病院への入院、又は逝去などの理由で、連絡なく解約になる客が毎月一定数いる。
,東京都,□,通信会社（経営企画担当）,販売量の動き,・上半期は一進一退の状況が続いており、上向きでも下向きでもない（東京都）。
,東京都,□,通信会社（管理担当）,販売量の動き,・単月でみると、営業実績は予算を確保しており安定しているが、総体的にみると客が純増しているわけではない（東京都）。
,東京都,□,通信会社（管理担当）,お客様の様子,・物価の上昇に伴い、買い控え、購買意欲の低下が見受けられる（東京都）。
,東京都,□,その他レジャー施設［ボウリング場］（従業員）,来客数の動き,・大きな変動は感じていない（東京都）。
,東京都,□,その他レジャー施設［総合］（経営企画担当）,単価の動き,・インバウンドを中心に来客数が伸びており、消費単価も上昇しているが、３か月前と比較して大きな変化はない（東京都）。
,,□,設計事務所（経営者）,お客様の様子,・新規案件として具体的な話は出てきていない。
,,□,設計事務所（経営者）,お客様の様子,・新規受注の兆しはないが、年度初めに受注した規模の大きい官庁案件が年度末まで継続するため、特に景況感に変化はない。
,東京都,□,設計事務所（所長）,お客様の様子,・ほとんど動きがない状態が続いている。当社としても積極的に動く予定はない（東京都）。
,,□,住宅販売会社（経営者）,単価の動き,・当社は不動産デベロッパー業と総合建設業である。都内及び関東近郊に所有しているホテルの稼働率は、インバウンドのお陰で上がってきているものの、客単価がまだ低く、新型コロナウイルス感染症発生前までには戻っていない。請負工事については、主に公共工事において、原価が非常に上がっているにもかかわらず請負金額が上がらない。
,東京都,▲,百貨店（総務担当）,販売量の動き,・外国人観光客の来街者数は堅調に推移しているものの、売上は３か月前と比べると伸びが鈍化している。前年比では引き続き２けたの伸びを見せているものの、やや悪化の兆しがみられる。食料品を始め、10月から更に値上がり品目が増加したことも影響している（東京都）。
,,▲,百貨店（総務担当）,来客数の動き,・気候が涼しくなったことにより婦人衣料が想定どおり動いたものの、来客数の減少から売上構成比が高い食料品の売上が苦戦している。
,,▲,百貨店（販売促進担当）,お客様の様子,・気温が下がったことで、衣料品の売上が上向くことを期待していたものの、思うようには伸びない。リビング用品などコロナ禍のイエナカ需要で伸長したアイテムの苦戦が続いている。
,,▲,百貨店（店長）,販売量の動き,・テナントによるものの、食品関連は買上客数や単価で点数減少をカバーできているが、ファッション、生活雑貨関連は買上客数、点数共に伸び悩んでおり、何となく来て何となく買うということが減っている印象を受ける。
,,▲,スーパー（経営者）,来客数の動き,・今月はそれほど悪くはないが、直近３か月が非常に良かったので、それに比べるとやや悪い。
,東京都,▲,スーパー（経営者）,来客数の動き,・また１軒競合店ができて来客数の減少が目立っているため、少し状況が良くない（東京都）。
,東京都,▲,スーパー（店員）,販売量の動き,・新規商材や話題の商材は利用があるが、全体的な買上点数は全く伸びていない（東京都）。
